date,location,attendance,inning,inning_top_bot,score,batting,fielding,description,game_pbp_url,game_pbp_id
02/05/2022,"Claremont, CA",NA,1,top,0-0,Lewis & Clark,Pomona-Pitzer,D. Moore flied out to cf.,https://stats.ncaa.org/game/play_by_play/5198477,5198477
02/05/2022,"Claremont, CA",NA,1,top,0-0,Lewis & Clark,Pomona-Pitzer,J. Savant struck out looking.,https://stats.ncaa.org/game/play_by_play/5198477,5198477
02/05/2022,"Claremont, CA",NA,1,top,0-0,Lewis & Clark,Pomona-Pitzer,J. Thomson flied out to lf.,https://stats.ncaa.org/game/play_by_play/5198477,5198477
02/05/2022,"Claremont, CA",NA,1,bot,0-0,Pomona-Pitzer,Lewis & Clark,K. Lo grounded out to 1b unassisted.,https://stats.ncaa.org/game/play_by_play/5198477,5198477
02/05/2022,"Claremont, CA",NA,1,bot,0-0,Pomona-Pitzer,Lewis & Clark,J. Damelio flied out to lf.,https://stats.ncaa.org/game/play_by_play/5198477,5198477
02/05/2022,"Claremont, CA",NA,1,bot,0-0,Pomona-Pitzer,Lewis & Clark,C. Millikan flied out to cf.,https://stats.ncaa.org/game/play_by_play/5198477,5198477
02/05/2022,"Claremont, CA",NA,2,top,1-0,Lewis & Clark,Pomona-Pitzer,"L. Bass homered to right field, RBI.",https://stats.ncaa.org/game/play_by_play/5198477,5198477
02/05/2022,"Claremont, CA",NA,2,top,1-0,Lewis & Clark,Pomona-Pitzer,J. Ghammachi flied out to cf.,https://stats.ncaa.org/game/play_by_play/5198477,5198477
02/05/2022,"Claremont, CA",NA,2,top,1-0,Lewis & Clark,Pomona-Pitzer,"H. Goodier struck out swinging, out at first c to 1b.",https://stats.ncaa.org/game/play_by_play/5198477,5198477
02/05/2022,"Claremont, CA",NA,2,top,1-0,Lewis & Clark,Pomona-Pitzer,W. Heron struck out swinging.,https://stats.ncaa.org/game/play_by_play/5198477,5198477
02/05/2022,"Claremont, CA",NA,2,bot,1-0,Pomona-Pitzer,Lewis & Clark,I. Kim reached first on an error by ss.,https://stats.ncaa.org/game/play_by_play/5198477,5198477
02/05/2022,"Claremont, CA",NA,2,bot,1-0,Pomona-Pitzer,Lewis & Clark,J. Ng flied out to cf.,https://stats.ncaa.org/game/play_by_play/5198477,5198477
02/05/2022,"Claremont, CA",NA,2,bot,1-0,Pomona-Pitzer,Lewis & Clark,H. Deliyanni flied out to 2b.,https://stats.ncaa.org/game/play_by_play/5198477,5198477
02/05/2022,"Claremont, CA",NA,2,bot,1-0,Pomona-Pitzer,Lewis & Clark,I. Kim advanced to second on a passed ball.,https://stats.ncaa.org/game/play_by_play/5198477,5198477
02/05/2022,"Claremont, CA",NA,2,bot,1-0,Pomona-Pitzer,Lewis & Clark,D. Bedrosian walked.,https://stats.ncaa.org/game/play_by_play/5198477,5198477
02/05/2022,"Claremont, CA",NA,2,bot,1-2,Pomona-Pitzer,Lewis & Clark,"J. Fleming doubled to right center, 2 RBI; D. Bedrosian scored, unearned; I. Kim scored, unearned.",https://stats.ncaa.org/game/play_by_play/5198477,5198477
02/05/2022,"Claremont, CA",NA,2,bot,1-2,Pomona-Pitzer,Lewis & Clark,B. Morgan reached first on an error by 1b; J. Fleming advanced to third.,https://stats.ncaa.org/game/play_by_play/5198477,5198477
02/05/2022,"Claremont, CA",NA,2,bot,1-3,Pomona-Pitzer,Lewis & Clark,"K. Lo singled to left field, RBI; B. Morgan advanced to second; J. Fleming scored, unearned.",https://stats.ncaa.org/game/play_by_play/5198477,5198477
02/05/2022,"Claremont, CA",NA,2,bot,1-3,Pomona-Pitzer,Lewis & Clark,J. Damelio struck out swinging.,https://stats.ncaa.org/game/play_by_play/5198477,5198477
02/05/2022,"Claremont, CA",NA,3,top,1-3,Lewis & Clark,Pomona-Pitzer,J. Cavagnaro flied out to cf.,https://stats.ncaa.org/game/play_by_play/5198477,5198477
02/05/2022,"Claremont, CA",NA,3,top,1-3,Lewis & Clark,Pomona-Pitzer,C. Parsons struck out swinging.,https://stats.ncaa.org/game/play_by_play/5198477,5198477
02/05/2022,"Claremont, CA",NA,3,top,1-3,Lewis & Clark,Pomona-Pitzer,D. Moore flied out to cf.,https://stats.ncaa.org/game/play_by_play/5198477,5198477
02/05/2022,"Claremont, CA",NA,3,bot,1-4,Pomona-Pitzer,Lewis & Clark,"C. Millikan homered to right center, RBI.",https://stats.ncaa.org/game/play_by_play/5198477,5198477
02/05/2022,"Claremont, CA",NA,3,bot,1-4,Pomona-Pitzer,Lewis & Clark,I. Kim singled up the middle.,https://stats.ncaa.org/game/play_by_play/5198477,5198477
02/05/2022,"Claremont, CA",NA,3,bot,1-4,Pomona-Pitzer,Lewis & Clark,J. Ng walked; I. Kim advanced to second.,https://stats.ncaa.org/game/play_by_play/5198477,5198477
02/05/2022,"Claremont, CA",NA,3,bot,1-4,Pomona-Pitzer,Lewis & Clark,H. Deliyanni singled to left field; J. Ng advanced to second; I. Kim advanced to third.,https://stats.ncaa.org/game/play_by_play/5198477,5198477
02/05/2022,"Claremont, CA",NA,3,bot,1-5,Pomona-Pitzer,Lewis & Clark,"D. Bedrosian walked, RBI; H. Deliyanni advanced to second; J. Ng advanced to third; I. Kim scored.",https://stats.ncaa.org/game/play_by_play/5198477,5198477
02/05/2022,"Claremont, CA",NA,3,bot,1-5,Pomona-Pitzer,Lewis & Clark,R. Harvey to p for K. Wuelfing.,https://stats.ncaa.org/game/play_by_play/5198477,5198477
02/05/2022,"Claremont, CA",NA,3,bot,1-7,Pomona-Pitzer,Lewis & Clark,"J. Fleming singled, 2 RBI; D. Bedrosian advanced to second; H. Deliyanni scored; J. Ng scored.",https://stats.ncaa.org/game/play_by_play/5198477,5198477
02/05/2022,"Claremont, CA",NA,3,bot,1-7,Pomona-Pitzer,Lewis & Clark,J. Fleming stole second; D. Bedrosian stole third.,https://stats.ncaa.org/game/play_by_play/5198477,5198477
02/05/2022,"Claremont, CA",NA,3,bot,1-7,Pomona-Pitzer,Lewis & Clark,B. Morgan hit by pitch.,https://stats.ncaa.org/game/play_by_play/5198477,5198477
02/05/2022,"Claremont, CA",NA,3,bot,1-11,Pomona-Pitzer,Lewis & Clark,"K. Lo homered, 4 RBI; B. Morgan scored; J. Fleming scored; D. Bedrosian scored.",https://stats.ncaa.org/game/play_by_play/5198477,5198477
02/05/2022,"Claremont, CA",NA,3,bot,1-11,Pomona-Pitzer,Lewis & Clark,J. Damelio grounded out to ss.,https://stats.ncaa.org/game/play_by_play/5198477,5198477
02/05/2022,"Claremont, CA",NA,3,bot,1-11,Pomona-Pitzer,Lewis & Clark,C. Millikan flied out to cf.,https://stats.ncaa.org/game/play_by_play/5198477,5198477
