inning,score,batting,fielding,description,game_pbp_url,game_pbp_id
2,12-4,Miles,Clark Atlanta,Davenport steals 3rd,https://stats.ncaa.org/game/play_by_play/5250010,5250010
2,12-4,Miles,Clark Atlanta,"Lineup changed: Fondren activated, batting 9th",https://stats.ncaa.org/game/play_by_play/5250010,5250010
2,13-4,Miles,Clark Atlanta,"Fondren strikes out swinging, Dixon pitching",https://stats.ncaa.org/game/play_by_play/5250010,5250010
2,14-4,Miles,Clark Atlanta,Orr steals 2nd,https://stats.ncaa.org/game/play_by_play/5250010,5250010
2,15-4,Miles,Clark Atlanta,"Bisharat walks, Dixon pitching",https://stats.ncaa.org/game/play_by_play/5250010,5250010
2,19-4,Miles,Clark Atlanta,Cantey grounds out to first baseman Freeman. Davenport scores,https://stats.ncaa.org/game/play_by_play/5250010,5250010
2,20-4,Miles,Clark Atlanta,"Bitner strikes out swinging, Dixon pitching",https://stats.ncaa.org/game/play_by_play/5250010,5250010
2,20-4,Clark Atlanta,Miles,"Lineup changed: Page activated, batting 5th",https://stats.ncaa.org/game/play_by_play/5250010,5250010
2,20-5,Clark Atlanta,Miles,Page lines out to second baseman Fondren,https://stats.ncaa.org/game/play_by_play/5250010,5250010
2,20-5,Clark Atlanta,Miles,"Lineup changed: Bing activated, batting 6th",https://stats.ncaa.org/game/play_by_play/5250010,5250010
2,20-6,Clark Atlanta,Miles,"Bing grounds out, second baseman Fondren to first baseman Glass",https://stats.ncaa.org/game/play_by_play/5250010,5250010
2,20-6,Clark Atlanta,Miles,"Lineup changed: Gay activated, batting 7th",https://stats.ncaa.org/game/play_by_play/5250010,5250010
2,20-7,Clark Atlanta,Miles,"Gay strikes out looking, Long pitching",https://stats.ncaa.org/game/play_by_play/5250010,5250010
3,21-7,Miles,Clark Atlanta,Glass doubles on a line drive to left fielder Brown Jr.,https://stats.ncaa.org/game/play_by_play/5250010,5250010
3,23-7,Miles,Clark Atlanta,"Snelson sacrifices, pitcher Dixon to first baseman Freeman",https://stats.ncaa.org/game/play_by_play/5250010,5250010
3,24-7,Miles,Clark Atlanta,"Wright walks, Dixon pitching",https://stats.ncaa.org/game/play_by_play/5250010,5250010
3,27-7,Miles,Clark Atlanta,"Davenport out on sacrifice fly, left fielder Brown Jr. to catcher Andrews. Glass scores",https://stats.ncaa.org/game/play_by_play/5250010,5250010
3,28-7,Miles,Clark Atlanta,"Wright out at 3rd, catcher Andrews to third baseman Bing",https://stats.ncaa.org/game/play_by_play/5250010,5250010
3,30-7,Miles,Clark Atlanta,Half-inning ended by out on the base paths,https://stats.ncaa.org/game/play_by_play/5250010,5250010
3,30-7,Clark Atlanta,Miles,"Lineup changed: Manuel activated, batting 8th",https://stats.ncaa.org/game/play_by_play/5250010,5250010
3,30-8,Clark Atlanta,Miles,"Manuel strikes out swinging, Long pitching",https://stats.ncaa.org/game/play_by_play/5250010,5250010
3,30-8,Clark Atlanta,Miles,"Lineup changed: Andrews activated, batting 9th",https://stats.ncaa.org/game/play_by_play/5250010,5250010
3,30-8,Clark Atlanta,Miles,Lineup changed: Orr in at left fielder,https://stats.ncaa.org/game/play_by_play/5250010,5250010
3,30-9,Clark Atlanta,Miles,"Andrews strikes out swinging, Long pitching",https://stats.ncaa.org/game/play_by_play/5250010,5250010
3,30-10,Clark Atlanta,Miles,Mason flies out to right fielder Cantey,https://stats.ncaa.org/game/play_by_play/5250010,5250010
4,31-10,Miles,Clark Atlanta,"Orr walks, Dixon pitching",https://stats.ncaa.org/game/play_by_play/5250010,5250010
4,32-10,Miles,Clark Atlanta,Orr steals 2nd,https://stats.ncaa.org/game/play_by_play/5250010,5250010
4,34-10,Miles,Clark Atlanta,"Fondren singles on a hard ground ball, right fielder Gay to catcher Andrews to shortstop Page. Orr scores",https://stats.ncaa.org/game/play_by_play/5250010,5250010
4,34-10,Miles,Clark Atlanta,Lineup changed: Waites in at pitcher,https://stats.ncaa.org/game/play_by_play/5250010,5250010
4,35-10,Miles,Clark Atlanta,Bisharat doubles on a ground ball to left fielder Brown Jr.,https://stats.ncaa.org/game/play_by_play/5250010,5250010
4,36-10,Miles,Clark Atlanta,Bisharat advances to 3rd on wild pitch,https://stats.ncaa.org/game/play_by_play/5250010,5250010
4,38-10,Miles,Clark Atlanta,"Cantey grounds out, second baseman Mason to first baseman Freeman. Bisharat scores",https://stats.ncaa.org/game/play_by_play/5250010,5250010
4,39-10,Miles,Clark Atlanta,"Bitner is hit by pitch, Waites pitching",https://stats.ncaa.org/game/play_by_play/5250010,5250010
4,41-10,Miles,Clark Atlanta,Glass singles on a hard ground ball to left fielder Brown Jr.,https://stats.ncaa.org/game/play_by_play/5250010,5250010
4,44-10,Miles,Clark Atlanta,Snelson hits a ground ball and reaches on an error by third baseman Bing,https://stats.ncaa.org/game/play_by_play/5250010,5250010
4,45-10,Miles,Clark Atlanta,"Wright strikes out swinging, Waites pitching",https://stats.ncaa.org/game/play_by_play/5250010,5250010
4,45-11,Clark Atlanta,Miles,"Brown Jr. grounds out, shortstop Davenport to first baseman Glass",https://stats.ncaa.org/game/play_by_play/5250010,5250010
4,45-12,Clark Atlanta,Miles,"Burrell strikes out looking, Long pitching",https://stats.ncaa.org/game/play_by_play/5250010,5250010
4,45-13,Clark Atlanta,Miles,"Freeman strikes out swinging, Long pitching",https://stats.ncaa.org/game/play_by_play/5250010,5250010
5,46-13,Miles,Clark Atlanta,Davenport out (other),https://stats.ncaa.org/game/play_by_play/5250010,5250010
5,47-13,Miles,Clark Atlanta,"Orr walks, Waites pitching",https://stats.ncaa.org/game/play_by_play/5250010,5250010
5,48-13,Miles,Clark Atlanta,"Fondren strikes out swinging, Waites pitching",https://stats.ncaa.org/game/play_by_play/5250010,5250010
5,49-13,Miles,Clark Atlanta,Orr steals 2nd,https://stats.ncaa.org/game/play_by_play/5250010,5250010
5,50-13,Miles,Clark Atlanta,Orr advances to 3rd on error by catcher Andrews,https://stats.ncaa.org/game/play_by_play/5250010,5250010
5,52-13,Miles,Clark Atlanta,Bisharat hits a ground ball and reaches on an error. Orr scores,https://stats.ncaa.org/game/play_by_play/5250010,5250010
5,53-13,Miles,Clark Atlanta,Bisharat advances to 2nd on the same error,https://stats.ncaa.org/game/play_by_play/5250010,5250010
5,54-13,Miles,Clark Atlanta,"Cantey grounds out, second baseman Mason to first baseman Freeman",https://stats.ncaa.org/game/play_by_play/5250010,5250010
5,54-14,Clark Atlanta,Miles,Page lines out to right fielder Cantey,https://stats.ncaa.org/game/play_by_play/5250010,5250010
5,54-15,Clark Atlanta,Miles,"Bing strikes out looking, Long pitching",https://stats.ncaa.org/game/play_by_play/5250010,5250010
5,54-16,Clark Atlanta,Miles,Gay flies out to center fielder Snelson,https://stats.ncaa.org/game/play_by_play/5250010,5250010
6,55-16,Miles,Clark Atlanta,Bitner doubles on a hard ground ball to left fielder Brown Jr.,https://stats.ncaa.org/game/play_by_play/5250010,5250010
6,56-16,Miles,Clark Atlanta,Bitner advances to 3rd on wild pitch,https://stats.ncaa.org/game/play_by_play/5250010,5250010
6,57-16,Miles,Clark Atlanta,"Glass walks, Waites pitching",https://stats.ncaa.org/game/play_by_play/5250010,5250010
6,60-16,Miles,Clark Atlanta,Snelson singles on a ground ball to shortstop Page. Bitner scores,https://stats.ncaa.org/game/play_by_play/5250010,5250010
6,61-16,Miles,Clark Atlanta,Glass advances to 3rd on wild pitch,https://stats.ncaa.org/game/play_by_play/5250010,5250010
6,62-16,Miles,Clark Atlanta,Snelson advances to 2nd on the same pitch,https://stats.ncaa.org/game/play_by_play/5250010,5250010
6,65-16,Miles,Clark Atlanta,Wright doubles on a fly ball to center fielder Burrell. Glass scores. Snelson scores,https://stats.ncaa.org/game/play_by_play/5250010,5250010
6,65-16,Miles,Clark Atlanta,Lineup changed: Baker in for extra hitter Wright,https://stats.ncaa.org/game/play_by_play/5250010,5250010
6,66-16,Miles,Clark Atlanta,"Davenport flies out, right fielder Gay to third baseman Bing",https://stats.ncaa.org/game/play_by_play/5250010,5250010
6,67-16,Miles,Clark Atlanta,"Orr strikes out swinging, Waites pitching",https://stats.ncaa.org/game/play_by_play/5250010,5250010
6,68-16,Miles,Clark Atlanta,"Baker out at 3rd, catcher Andrews to third baseman Bing",https://stats.ncaa.org/game/play_by_play/5250010,5250010
6,70-16,Miles,Clark Atlanta,Half-inning ended by out on the base paths,https://stats.ncaa.org/game/play_by_play/5250010,5250010
6,70-17,Clark Atlanta,Miles,"Manuel walks, Long pitching",https://stats.ncaa.org/game/play_by_play/5250010,5250010
6,70-19,Clark Atlanta,Miles,"Andrews grounds into fielder's choice, pitcher Long to shortstop Davenport",https://stats.ncaa.org/game/play_by_play/5250010,5250010
6,70-19,Clark Atlanta,Miles,Lineup changed: Noel in for second baseman Mason,https://stats.ncaa.org/game/play_by_play/5250010,5250010
6,70-21,Clark Atlanta,Miles,"Noel lines into a double play, shortstop Davenport to first baseman Glass",https://stats.ncaa.org/game/play_by_play/5250010,5250010
7,70-21,Miles,Clark Atlanta,Lineup changed: Garner in at pitcher,https://stats.ncaa.org/game/play_by_play/5250010,5250010
7,70-21,Miles,Clark Atlanta,Lineup changed: Mapfumo in for center fielder Burrell,https://stats.ncaa.org/game/play_by_play/5250010,5250010
7,70-21,Miles,Clark Atlanta,Lineup changed: Waites in for first baseman Freeman,https://stats.ncaa.org/game/play_by_play/5250010,5250010
7,71-21,Miles,Clark Atlanta,"Fondren walks, Garner pitching",https://stats.ncaa.org/game/play_by_play/5250010,5250010
7,73-21,Miles,Clark Atlanta,"Bisharat grounds into fielder's choice, third baseman Bing to second baseman Noel to first baseman Waites",https://stats.ncaa.org/game/play_by_play/5250010,5250010
7,74-21,Miles,Clark Atlanta,"Bisharat caught stealing 2nd, catcher Andrews to shortstop Page",https://stats.ncaa.org/game/play_by_play/5250010,5250010
7,75-21,Miles,Clark Atlanta,"Cantey walks, Garner pitching",https://stats.ncaa.org/game/play_by_play/5250010,5250010
7,75-21,Miles,Clark Atlanta,Lineup changed: Barber in for third baseman Bing,https://stats.ncaa.org/game/play_by_play/5250010,5250010
7,76-21,Miles,Clark Atlanta,Bitner lines out to third baseman Barber,https://stats.ncaa.org/game/play_by_play/5250010,5250010
7,76-29,Miles,Clark Atlanta,LOB: 1,https://stats.ncaa.org/game/play_by_play/5250010,5250010
7,76-22,Clark Atlanta,Miles,Brown Jr. singles on a hard ground ball to left fielder Orr,https://stats.ncaa.org/game/play_by_play/5250010,5250010
7,76-22,Clark Atlanta,Miles,Lineup changed: Allen in at pitcher,https://stats.ncaa.org/game/play_by_play/5250010,5250010
7,76-23,Clark Atlanta,Miles,Brown Jr. steals 2nd,https://stats.ncaa.org/game/play_by_play/5250010,5250010
7,76-24,Clark Atlanta,Miles,Mapfumo flies out to center fielder Snelson,https://stats.ncaa.org/game/play_by_play/5250010,5250010
7,76-25,Clark Atlanta,Miles,Brown Jr. advances to 3rd on passed ball,https://stats.ncaa.org/game/play_by_play/5250010,5250010
7,76-25,Clark Atlanta,Miles,Lineup changed: Garner in for first baseman Waites,https://stats.ncaa.org/game/play_by_play/5250010,5250010
7,76-26,Clark Atlanta,Miles,"Garner strikes out swinging, Allen pitching",https://stats.ncaa.org/game/play_by_play/5250010,5250010
7,76-27,Clark Atlanta,Miles,"Page walks, Allen pitching",https://stats.ncaa.org/game/play_by_play/5250010,5250010
7,76-28,Clark Atlanta,Miles,Page advances to 2nd on defensive indifference,https://stats.ncaa.org/game/play_by_play/5250010,5250010
7,76-29,Clark Atlanta,Miles,Barber flies out to center fielder Snelson,https://stats.ncaa.org/game/play_by_play/5250010,5250010
7,76-29,Miles,Clark Atlanta,H: 1 LOB: 2,https://stats.ncaa.org/game/play_by_play/5250010,5250010
