date,location,attendance,inning,inning_top_bot,score,batting,fielding,description,game_pbp_url,game_pbp_id
02/25/2022,"Tucson, Ariz.",NA,1,top,0-0,Milwaukee,Arizona,SEIDEL flied out to rf (2-1 BBF).,https://stats.ncaa.org/game/play_by_play/5215648,5215648
02/25/2022,"Tucson, Ariz.",NA,1,top,0-0,Milwaukee,Arizona,BUBAN struck out looking (3-2 BFBSBK).,https://stats.ncaa.org/game/play_by_play/5215648,5215648
02/25/2022,"Tucson, Ariz.",NA,1,top,0-0,Milwaukee,Arizona,"GOODMAN, C. struck out swinging (1-2 KBFFS).",https://stats.ncaa.org/game/play_by_play/5215648,5215648
02/25/2022,"Tucson, Ariz.",NA,1,bot,0-0,Arizona,Milwaukee,McClaughry flied out to rf (1-0 B).,https://stats.ncaa.org/game/play_by_play/5215648,5215648
02/25/2022,"Tucson, Ariz.",NA,1,bot,0-0,Arizona,Milwaukee,"Susac, D. flied out to rf (0-2 KF).",https://stats.ncaa.org/game/play_by_play/5215648,5215648
02/25/2022,"Tucson, Ariz.",NA,1,bot,0-0,Arizona,Milwaukee,"O'Tremba, T. grounded out to ss (0-1 K).",https://stats.ncaa.org/game/play_by_play/5215648,5215648
02/25/2022,"Tucson, Ariz.",NA,2,top,0-0,Milwaukee,Arizona,"CHAPMAN, Aa. singled to pitcher (1-2 SBF).",https://stats.ncaa.org/game/play_by_play/5215648,5215648
02/25/2022,"Tucson, Ariz.",NA,2,top,0-0,Milwaukee,Arizona,THELEN struck out swinging (1-2 KSBS).,https://stats.ncaa.org/game/play_by_play/5215648,5215648
02/25/2022,"Tucson, Ariz.",NA,2,top,0-0,Milwaukee,Arizona,NOVAK struck out swinging (0-2 SSS).,https://stats.ncaa.org/game/play_by_play/5215648,5215648
02/25/2022,"Tucson, Ariz.",NA,2,top,0-0,Milwaukee,Arizona,MORRIS struck out swinging (0-2 KSS).,https://stats.ncaa.org/game/play_by_play/5215648,5215648
02/25/2022,"Tucson, Ariz.",NA,2,top,0-1,Milwaukee,Arizona,H: 1 LOB: 1,https://stats.ncaa.org/game/play_by_play/5215648,5215648
02/25/2022,"Tucson, Ariz.",NA,2,bot,0-0,Arizona,Milwaukee,"Davis, C. popped up to c (1-2 FBK).",https://stats.ncaa.org/game/play_by_play/5215648,5215648
02/25/2022,"Tucson, Ariz.",NA,2,bot,0-0,Arizona,Milwaukee,"Bingham, M. grounded out to 2b (1-1 BF).",https://stats.ncaa.org/game/play_by_play/5215648,5215648
02/25/2022,"Tucson, Ariz.",NA,2,bot,0-0,Arizona,Milwaukee,"Paugh, B. walked (3-0 BBBB).",https://stats.ncaa.org/game/play_by_play/5215648,5215648
02/25/2022,"Tucson, Ariz.",NA,2,bot,0-1,Arizona,Milwaukee,"Caulfield, G tripled to right field, RBI (2-1 BFB); Paugh, B. scored.",https://stats.ncaa.org/game/play_by_play/5215648,5215648
02/25/2022,"Tucson, Ariz.",NA,2,bot,0-1,Arizona,Milwaukee,"Turley, N. struck out swinging (0-2 FFS).",https://stats.ncaa.org/game/play_by_play/5215648,5215648
02/25/2022,"Tucson, Ariz.",NA,2,top,0-1,Milwaukee,Arizona,R: 1 H: 1 LOB: 1,https://stats.ncaa.org/game/play_by_play/5215648,5215648
02/25/2022,"Tucson, Ariz.",NA,3,top,0-1,Milwaukee,Arizona,BENSON popped up to 2b (1-1 BK).,https://stats.ncaa.org/game/play_by_play/5215648,5215648
02/25/2022,"Tucson, Ariz.",NA,3,top,0-1,Milwaukee,Arizona,CONNELLY grounded out to p.,https://stats.ncaa.org/game/play_by_play/5215648,5215648
