date,location,attendance,inning,inning_top_bot,score,batting,fielding,description,game_pbp_url,game_pbp_id
02/19/2022,"Jacksonville, FL",NA,1,top,0-0,Claflin,Edward Waters,K. Miller struck out swinging.,https://stats.ncaa.org/game/play_by_play/5209897,5209897
02/19/2022,"Jacksonville, FL",NA,1,top,0-0,Claflin,Edward Waters,D. Carraway popped up to rf.,https://stats.ncaa.org/game/play_by_play/5209897,5209897
02/19/2022,"Jacksonville, FL",NA,1,top,0-0,Claflin,Edward Waters,S. Joyner singled.,https://stats.ncaa.org/game/play_by_play/5209897,5209897
02/19/2022,"Jacksonville, FL",NA,1,top,0-0,Claflin,Edward Waters,C. Mitchem grounded out to ss.,https://stats.ncaa.org/game/play_by_play/5209897,5209897
02/19/2022,"Jacksonville, FL",NA,1,top,0-1,Claflin,Edward Waters,H: 1 LOB: 1,https://stats.ncaa.org/game/play_by_play/5209897,5209897
02/19/2022,"Jacksonville, FL",NA,1,bot,0-0,Edward Waters,Claflin,K. Washingto grounded out to 2b.,https://stats.ncaa.org/game/play_by_play/5209897,5209897
02/19/2022,"Jacksonville, FL",NA,1,bot,0-0,Edward Waters,Claflin,H. Schoening flied out to rf.,https://stats.ncaa.org/game/play_by_play/5209897,5209897
02/19/2022,"Jacksonville, FL",NA,1,bot,0-0,Edward Waters,Claflin,P. Shubert walked.,https://stats.ncaa.org/game/play_by_play/5209897,5209897
02/19/2022,"Jacksonville, FL",NA,1,bot,0-0,Edward Waters,Claflin,A. Roman reached first on an error by ss3a P. Shubert advanced to second.,https://stats.ncaa.org/game/play_by_play/5209897,5209897
02/19/2022,"Jacksonville, FL",NA,1,bot,0-1,Edward Waters,Claflin,"L. Garcia singled to center field, RBI3a A. Roman advanced to third3a P. Shubert scored.",https://stats.ncaa.org/game/play_by_play/5209897,5209897
02/19/2022,"Jacksonville, FL",NA,1,bot,0-1,Edward Waters,Claflin,J. Dominguez struck out swinging3a L. Garcia did not advance3a A. Roman did not advance.,https://stats.ncaa.org/game/play_by_play/5209897,5209897
02/19/2022,"Jacksonville, FL",NA,1,top,0-1,Claflin,Edward Waters,R: 1 H: 1 E: 1 LOB: 2,https://stats.ncaa.org/game/play_by_play/5209897,5209897
02/19/2022,"Jacksonville, FL",NA,2,top,0-1,Claflin,Edward Waters,G. Spires grounded out to p.,https://stats.ncaa.org/game/play_by_play/5209897,5209897
02/19/2022,"Jacksonville, FL",NA,2,top,0-1,Claflin,Edward Waters,J. Howard struck out swinging.,https://stats.ncaa.org/game/play_by_play/5209897,5209897
02/19/2022,"Jacksonville, FL",NA,2,top,0-1,Claflin,Edward Waters,M. Gay grounded out to 1b unassisted.,https://stats.ncaa.org/game/play_by_play/5209897,5209897
02/19/2022,"Jacksonville, FL",NA,2,bot,0-1,Edward Waters,Claflin,J. Nobles singled.,https://stats.ncaa.org/game/play_by_play/5209897,5209897
02/19/2022,"Jacksonville, FL",NA,2,bot,0-1,Edward Waters,Claflin,R. Santana singled3a J. Nobles advanced to second.,https://stats.ncaa.org/game/play_by_play/5209897,5209897
