date,location,attendance,inning,inning_top_bot,score,batting,fielding,description,game_pbp_url,game_pbp_id
02/26/2022,"Shepherdstown, WV",NA,1,top,0-0,Lincoln (PA),Shepherd,Joseph Lara struck out swinging (2-2 KBKBK).,https://stats.ncaa.org/game/play_by_play/5216542,5216542
02/26/2022,"Shepherdstown, WV",NA,1,top,0-0,Lincoln (PA),Shepherd,J. Azcona grounded out to 2b (2-2 BKBF).,https://stats.ncaa.org/game/play_by_play/5216542,5216542
02/26/2022,"Shepherdstown, WV",NA,1,top,0-0,Lincoln (PA),Shepherd,C. Williams grounded out to 2b (2-2 FBBF).,https://stats.ncaa.org/game/play_by_play/5216542,5216542
02/26/2022,"Shepherdstown, WV",NA,1,bot,0-0,Shepherd,Lincoln (PA),S. Daggers flied out to cf (3-1 BBBK).,https://stats.ncaa.org/game/play_by_play/5216542,5216542
02/26/2022,"Shepherdstown, WV",NA,1,bot,0-0,Shepherd,Lincoln (PA),R. Haddaway grounded out to ss (2-1 BBK).,https://stats.ncaa.org/game/play_by_play/5216542,5216542
02/26/2022,"Shepherdstown, WV",NA,1,bot,0-0,Shepherd,Lincoln (PA),D. Keer popped up to 2b (0-0).,https://stats.ncaa.org/game/play_by_play/5216542,5216542
02/26/2022,"Shepherdstown, WV",NA,2,top,0-0,Lincoln (PA),Shepherd,A. Burgos struck out looking (0-2 SKK).,https://stats.ncaa.org/game/play_by_play/5216542,5216542
02/26/2022,"Shepherdstown, WV",NA,2,top,0-0,Lincoln (PA),Shepherd,H. Truss struck out looking (1-2 FSBK).,https://stats.ncaa.org/game/play_by_play/5216542,5216542
02/26/2022,"Shepherdstown, WV",NA,2,top,0-0,Lincoln (PA),Shepherd,Nina De Leon struck out looking (2-2 BBFFK).,https://stats.ncaa.org/game/play_by_play/5216542,5216542
02/26/2022,"Shepherdstown, WV",NA,2,bot,0-0,Shepherd,Lincoln (PA),J. Schwartz walked (3-2 BFFBBB).,https://stats.ncaa.org/game/play_by_play/5216542,5216542
02/26/2022,"Shepherdstown, WV",NA,2,bot,0-0,Shepherd,Lincoln (PA),R. Mulhall struck out looking (1-2 KFBK).,https://stats.ncaa.org/game/play_by_play/5216542,5216542
02/26/2022,"Shepherdstown, WV",NA,2,bot,0-0,Shepherd,Lincoln (PA),A. Edwards struck out swinging (2-2 KKBBS).,https://stats.ncaa.org/game/play_by_play/5216542,5216542
02/26/2022,"Shepherdstown, WV",NA,2,bot,0-0,Shepherd,Lincoln (PA),C. DeWees reached on a fielder's choice (3-1 BBFB)3a J. Schwartz out at second 2b unassisted.,https://stats.ncaa.org/game/play_by_play/5216542,5216542
