date,location,attendance,inning,inning_top_bot,score,batting,fielding,description,game_pbp_url,game_pbp_id
02/20/2022,"Mt. Pleasant, S.C.",NA,1,top,0-0,Wagner,Col. of Charleston,"KOBAYASHI, M flied out to cf (0-0).",https://stats.ncaa.org/game/play_by_play/5210841,5210841
02/20/2022,"Mt. Pleasant, S.C.",NA,1,top,0-0,Wagner,Col. of Charleston,"BEY, C. grounded out to 3b (0-2 KS).",https://stats.ncaa.org/game/play_by_play/5210841,5210841
02/20/2022,"Mt. Pleasant, S.C.",NA,1,top,0-0,Wagner,Col. of Charleston,"SELBY, G. grounded out to 2b (3-2 KBBBFF).",https://stats.ncaa.org/game/play_by_play/5210841,5210841
02/20/2022,"Mt. Pleasant, S.C.",NA,1,bot,0-0,Col. of Charleston,Wagner,"Sorrentino,T popped up to ss (2-2 KFBFFB).",https://stats.ncaa.org/game/play_by_play/5210841,5210841
02/20/2022,"Mt. Pleasant, S.C.",NA,1,bot,0-0,Col. of Charleston,Wagner,"Mershon, J. walked (3-2 FBSBBB).",https://stats.ncaa.org/game/play_by_play/5210841,5210841
02/20/2022,"Mt. Pleasant, S.C.",NA,1,bot,0-0,Col. of Charleston,Wagner,"Steffy, T. grounded out to 3b (3-2 FFBBBF)3a Mershon, J. advanced to second.",https://stats.ncaa.org/game/play_by_play/5210841,5210841
02/20/2022,"Mt. Pleasant, S.C.",NA,1,bot,0-1,Col. of Charleston,Wagner,"Marr, J. doubled to left field, RBI (1-1 SB)3a Mershon, J. scored.",https://stats.ncaa.org/game/play_by_play/5210841,5210841
02/20/2022,"Mt. Pleasant, S.C.",NA,1,bot,0-1,Col. of Charleston,Wagner,"Harlan, T. struck out swinging (3-2 KSBFBBS).",https://stats.ncaa.org/game/play_by_play/5210841,5210841
02/20/2022,"Mt. Pleasant, S.C.",NA,1,bot,0-1,Col. of Charleston,Wagner,R: 1 H: 1 LOB: 1,https://stats.ncaa.org/game/play_by_play/5210841,5210841
02/20/2022,"Mt. Pleasant, S.C.",NA,2,top,0-1,Wagner,Col. of Charleston,"GLOWACKI, B. struck out looking (3-2 BFBBFK).",https://stats.ncaa.org/game/play_by_play/5210841,5210841
02/20/2022,"Mt. Pleasant, S.C.",NA,2,top,1-1,Wagner,Col. of Charleston,"FAICCHIO, D. homered to left field, RBI (1-2 SBKF).",https://stats.ncaa.org/game/play_by_play/5210841,5210841
02/20/2022,"Mt. Pleasant, S.C.",NA,2,top,1-1,Wagner,Col. of Charleston,"MATTHEWS, M. flied out to rf to right center (1-1 FB).",https://stats.ncaa.org/game/play_by_play/5210841,5210841
02/20/2022,"Mt. Pleasant, S.C.",NA,2,top,1-1,Wagner,Col. of Charleston,"RUGGIERO, M. flied out to cf (0-1 K).",https://stats.ncaa.org/game/play_by_play/5210841,5210841
02/20/2022,"Mt. Pleasant, S.C.",NA,2,bot,1-1,Col. of Charleston,Wagner,"Wood, L. struck out swinging (1-2 BFFFS).",https://stats.ncaa.org/game/play_by_play/5210841,5210841
02/20/2022,"Mt. Pleasant, S.C.",NA,2,bot,1-1,Col. of Charleston,Wagner,"Hall, P. grounded out to p (0-2 KF).",https://stats.ncaa.org/game/play_by_play/5210841,5210841
02/20/2022,"Mt. Pleasant, S.C.",NA,2,bot,1-1,Col. of Charleston,Wagner,"Dean, C. popped up to c (0-0).",https://stats.ncaa.org/game/play_by_play/5210841,5210841
02/20/2022,"Mt. Pleasant, S.C.",NA,3,top,1-1,Wagner,Col. of Charleston,"MELFI, D. reached on a fielding error by 3b (2-2 BFFBF).",https://stats.ncaa.org/game/play_by_play/5210841,5210841
02/20/2022,"Mt. Pleasant, S.C.",NA,3,top,1-1,Wagner,Col. of Charleston,"VALDEZ, E. out at first 1b to 2b, SAC, bunt (0-0)3a MELFI, D. advanced to second.",https://stats.ncaa.org/game/play_by_play/5210841,5210841
02/20/2022,"Mt. Pleasant, S.C.",NA,3,top,1-1,Wagner,Col. of Charleston,"KOBAYASHI, M grounded out to 2b (0-1 S)3a MELFI, D. advanced to third.",https://stats.ncaa.org/game/play_by_play/5210841,5210841
02/20/2022,"Mt. Pleasant, S.C.",NA,3,top,1-1,Wagner,Col. of Charleston,"BEY, C. popped up to 2b (2-2 KBKB).",https://stats.ncaa.org/game/play_by_play/5210841,5210841
02/20/2022,"Mt. Pleasant, S.C.",NA,3,top,1-2,Wagner,Col. of Charleston,E: 1 LOB: 1,https://stats.ncaa.org/game/play_by_play/5210841,5210841
02/20/2022,"Mt. Pleasant, S.C.",NA,3,bot,1-1,Col. of Charleston,Wagner,"Cochrane, S. out at first 1b to p (0-0).",https://stats.ncaa.org/game/play_by_play/5210841,5210841
02/20/2022,"Mt. Pleasant, S.C.",NA,3,bot,1-1,Col. of Charleston,Wagner,"Sorrentino,T walked (3-0 BBBB).",https://stats.ncaa.org/game/play_by_play/5210841,5210841
02/20/2022,"Mt. Pleasant, S.C.",NA,3,bot,1-1,Col. of Charleston,Wagner,"Mershon, J. grounded out to 3b, SAC, bunt (0-1 K)3a Sorrentino,T advanced to second.",https://stats.ncaa.org/game/play_by_play/5210841,5210841
02/20/2022,"Mt. Pleasant, S.C.",NA,3,bot,1-2,Col. of Charleston,Wagner,"Sorrentino,T advanced to third on a wild pitch, scored on a wild pitch.",https://stats.ncaa.org/game/play_by_play/5210841,5210841
02/20/2022,"Mt. Pleasant, S.C.",NA,3,bot,1-2,Col. of Charleston,Wagner,"Steffy, T. struck out swinging (3-2 KBBKBS).",https://stats.ncaa.org/game/play_by_play/5210841,5210841
02/20/2022,"Mt. Pleasant, S.C.",NA,3,top,1-2,Wagner,Col. of Charleston,R: 1,https://stats.ncaa.org/game/play_by_play/5210841,5210841
02/20/2022,"Mt. Pleasant, S.C.",NA,4,top,1-2,Wagner,Col. of Charleston,"SELBY, G. singled through the right side (1-2 BFF).",https://stats.ncaa.org/game/play_by_play/5210841,5210841
02/20/2022,"Mt. Pleasant, S.C.",NA,4,top,1-2,Wagner,Col. of Charleston,"GLOWACKI, B. struck out looking (1-2 BFFK).",https://stats.ncaa.org/game/play_by_play/5210841,5210841
02/20/2022,"Mt. Pleasant, S.C.",NA,4,top,1-2,Wagner,Col. of Charleston,"FAICCHIO, D. singled up the middle (1-1 BK)3a SELBY, G. advanced to second.",https://stats.ncaa.org/game/play_by_play/5210841,5210841
02/20/2022,"Mt. Pleasant, S.C.",NA,4,top,2-2,Wagner,Col. of Charleston,"MATTHEWS, M. singled to right center, RBI (1-1 BS)3a FAICCHIO, D. advanced to third3a SELBY, G. scored.",https://stats.ncaa.org/game/play_by_play/5210841,5210841
02/20/2022,"Mt. Pleasant, S.C.",NA,4,top,3-2,Wagner,Col. of Charleston,"RUGGIERO, M. flied out to rf, SF, RBI (3-2 BFFBB)3a FAICCHIO, D. scored.",https://stats.ncaa.org/game/play_by_play/5210841,5210841
02/20/2022,"Mt. Pleasant, S.C.",NA,4,top,3-2,Wagner,Col. of Charleston,"MELFI, D. struck out looking (1-2 FFBK).",https://stats.ncaa.org/game/play_by_play/5210841,5210841
02/20/2022,"Mt. Pleasant, S.C.",NA,4,bot,3-2,Col. of Charleston,Wagner,"Marr, J. out at first 1b to p (1-2 KSB).",https://stats.ncaa.org/game/play_by_play/5210841,5210841
02/20/2022,"Mt. Pleasant, S.C.",NA,4,bot,3-2,Col. of Charleston,Wagner,"Harlan, T. flied out to lf (1-1 BK).",https://stats.ncaa.org/game/play_by_play/5210841,5210841
02/20/2022,"Mt. Pleasant, S.C.",NA,4,bot,3-2,Col. of Charleston,Wagner,"Wood, L. out at first 1b to p (0-0).",https://stats.ncaa.org/game/play_by_play/5210841,5210841
02/20/2022,"Mt. Pleasant, S.C.",NA,5,top,3-2,Wagner,Col. of Charleston,"Mathis, C. to p for Campbell, C..",https://stats.ncaa.org/game/play_by_play/5210841,5210841
02/20/2022,"Mt. Pleasant, S.C.",NA,5,top,3-2,Wagner,Col. of Charleston,"VALDEZ, E. grounded out to 2b (0-1 K).",https://stats.ncaa.org/game/play_by_play/5210841,5210841
02/20/2022,"Mt. Pleasant, S.C.",NA,5,top,3-2,Wagner,Col. of Charleston,"KOBAYASHI, M struck out looking (0-2 SKFK).",https://stats.ncaa.org/game/play_by_play/5210841,5210841
02/20/2022,"Mt. Pleasant, S.C.",NA,5,top,3-2,Wagner,Col. of Charleston,"BEY, C. popped up to 1b (0-1 K).",https://stats.ncaa.org/game/play_by_play/5210841,5210841
02/20/2022,"Mt. Pleasant, S.C.",NA,5,bot,3-2,Col. of Charleston,Wagner,"Hall, P. singled to right field (0-0).",https://stats.ncaa.org/game/play_by_play/5210841,5210841
02/20/2022,"Mt. Pleasant, S.C.",NA,5,bot,3-2,Col. of Charleston,Wagner,"Dean, C. reached on a fielder's choice (1-2 KSB)3a Hall, P. out at second 2b to ss.",https://stats.ncaa.org/game/play_by_play/5210841,5210841
02/20/2022,"Mt. Pleasant, S.C.",NA,5,bot,3-2,Col. of Charleston,Wagner,"Cochrane, S. doubled to left center (1-0 B)3a Dean, C. advanced to third.",https://stats.ncaa.org/game/play_by_play/5210841,5210841
02/20/2022,"Mt. Pleasant, S.C.",NA,5,bot,3-3,Col. of Charleston,Wagner,"Sorrentino,T singled through the right side, RBI (1-0 B)3a Cochrane, S. advanced to third3a Dean, C. scored.",https://stats.ncaa.org/game/play_by_play/5210841,5210841
02/20/2022,"Mt. Pleasant, S.C.",NA,5,bot,3-3,Col. of Charleston,Wagner,"TOPOREK, J. to p for WRIGHT, F..",https://stats.ncaa.org/game/play_by_play/5210841,5210841
02/20/2022,"Mt. Pleasant, S.C.",NA,5,bot,3-4,Col. of Charleston,Wagner,"Mershon, J. flied out to cf to left center, SF, RBI (0-0)3a Sorrentino,T advanced to second3a Cochrane, S. scored.",https://stats.ncaa.org/game/play_by_play/5210841,5210841
02/20/2022,"Mt. Pleasant, S.C.",NA,5,bot,3-4,Col. of Charleston,Wagner,"Steffy, T. flied out to rf (2-1 FBB).",https://stats.ncaa.org/game/play_by_play/5210841,5210841
02/20/2022,"Mt. Pleasant, S.C.",NA,5,bot,3-4,Col. of Charleston,Wagner,R: 2 H: 3 LOB: 1,https://stats.ncaa.org/game/play_by_play/5210841,5210841
02/20/2022,"Mt. Pleasant, S.C.",NA,6,top,3-4,Wagner,Col. of Charleston,"SELBY, G. struck out swinging (1-2 KFBS).",https://stats.ncaa.org/game/play_by_play/5210841,5210841
02/20/2022,"Mt. Pleasant, S.C.",NA,6,top,3-4,Wagner,Col. of Charleston,"TORRES, L. pinch hit for GLOWACKI, B..",https://stats.ncaa.org/game/play_by_play/5210841,5210841
02/20/2022,"Mt. Pleasant, S.C.",NA,6,top,3-4,Wagner,Col. of Charleston,"TORRES, L. flied out to cf (3-1 BBKB).",https://stats.ncaa.org/game/play_by_play/5210841,5210841
02/20/2022,"Mt. Pleasant, S.C.",NA,6,top,3-4,Wagner,Col. of Charleston,"FAICCHIO, D. lined out to 3b (1-0 B).",https://stats.ncaa.org/game/play_by_play/5210841,5210841
