date,location,attendance,inning,inning_top_bot,score,batting,fielding,description,game_pbp_url,game_pbp_id
02/05/2022,"Mount Olive, N.C.",NA,1,top,0-0,Lock Haven,Mount Olive,G. Troutman reached on a throwing error by 2b.,https://stats.ncaa.org/game/play_by_play/5197215,5197215
02/05/2022,"Mount Olive, N.C.",NA,1,top,0-0,Lock Haven,Mount Olive,G. Troutman advanced to second on a wild pitch.,https://stats.ncaa.org/game/play_by_play/5197215,5197215
02/05/2022,"Mount Olive, N.C.",NA,1,top,0-0,Lock Haven,Mount Olive,J. Lichtenwa singled up the middle3a G. Troutman advanced to third.,https://stats.ncaa.org/game/play_by_play/5197215,5197215
02/05/2022,"Mount Olive, N.C.",NA,1,top,0-0,Lock Haven,Mount Olive,J. Lichtenwa stole second.,https://stats.ncaa.org/game/play_by_play/5197215,5197215
02/05/2022,"Mount Olive, N.C.",NA,1,top,0-0,Lock Haven,Mount Olive,J. Mastillo struck out swinging.,https://stats.ncaa.org/game/play_by_play/5197215,5197215
02/05/2022,"Mount Olive, N.C.",NA,1,top,1-0,Lock Haven,Mount Olive,"Joe Shannon flied out to rf down the rf line, SF, RBI3a J. Lichtenwa advanced to third3a G. Troutman scored, unearned.",https://stats.ncaa.org/game/play_by_play/5197215,5197215
02/05/2022,"Mount Olive, N.C.",NA,1,top,1-0,Lock Haven,Mount Olive,B. Zeiders grounded out to ss.,https://stats.ncaa.org/game/play_by_play/5197215,5197215
02/05/2022,"Mount Olive, N.C.",NA,1,bot,1-0,Mount Olive,Lock Haven,Cucci grounded out to ss.,https://stats.ncaa.org/game/play_by_play/5197215,5197215
02/05/2022,"Mount Olive, N.C.",NA,1,bot,1-0,Mount Olive,Lock Haven,Patierno singled up the middle.,https://stats.ncaa.org/game/play_by_play/5197215,5197215
02/05/2022,"Mount Olive, N.C.",NA,1,bot,1-0,Mount Olive,Lock Haven,"Pihl doubled to left field, ground-rule3a Patierno advanced to third.",https://stats.ncaa.org/game/play_by_play/5197215,5197215
02/05/2022,"Mount Olive, N.C.",NA,1,bot,1-1,Mount Olive,Lock Haven,"Hedgepeth grounded out to 2b, RBI3a Pihl advanced to third3a Patierno scored.",https://stats.ncaa.org/game/play_by_play/5197215,5197215
02/05/2022,"Mount Olive, N.C.",NA,1,bot,1-2,Mount Olive,Lock Haven,"Jones singled up the middle, RBI3a Pihl scored.",https://stats.ncaa.org/game/play_by_play/5197215,5197215
02/05/2022,"Mount Olive, N.C.",NA,1,bot,1-2,Mount Olive,Lock Haven,Casbarro reached on a fielding error by 2b3a Jones advanced to second.,https://stats.ncaa.org/game/play_by_play/5197215,5197215
02/05/2022,"Mount Olive, N.C.",NA,1,bot,1-2,Mount Olive,Lock Haven,Stokes grounded out to 3b.,https://stats.ncaa.org/game/play_by_play/5197215,5197215
02/05/2022,"Mount Olive, N.C.",NA,2,top,1-2,Lock Haven,Mount Olive,Zach Kaatz flied out to lf to left center.,https://stats.ncaa.org/game/play_by_play/5197215,5197215
02/05/2022,"Mount Olive, N.C.",NA,2,top,1-2,Lock Haven,Mount Olive,B. Jordan grounded out to 2b.,https://stats.ncaa.org/game/play_by_play/5197215,5197215
02/05/2022,"Mount Olive, N.C.",NA,2,top,1-2,Lock Haven,Mount Olive,G. Nepert doubled to right field.,https://stats.ncaa.org/game/play_by_play/5197215,5197215
02/05/2022,"Mount Olive, N.C.",NA,2,top,1-2,Lock Haven,Mount Olive,Nick White singled to shortstop3a G. Nepert advanced to third.,https://stats.ncaa.org/game/play_by_play/5197215,5197215
