date,location,attendance,inning,inning_top_bot,score,batting,fielding,description,game_pbp_url,game_pbp_id
02/19/2022,"Thibodaux, La.",NA,1,top,0-0,Missouri,Nicholls,Day flied out to cf (2-0 BB).,https://stats.ncaa.org/game/play_by_play/5210250,5210250
02/19/2022,"Thibodaux, La.",NA,1,top,0-0,Missouri,Nicholls,Morris popped up to 2b (1-1 KB).,https://stats.ncaa.org/game/play_by_play/5210250,5210250
02/19/2022,"Thibodaux, La.",NA,1,top,0-0,Missouri,Nicholls,Mann struck out swinging (2-2 BBKKS).,https://stats.ncaa.org/game/play_by_play/5210250,5210250
02/19/2022,"Thibodaux, La.",NA,1,bot,0-0,Nicholls,Missouri,"Simon, D. struck out swinging (1-2 SFBS).",https://stats.ncaa.org/game/play_by_play/5210250,5210250
02/19/2022,"Thibodaux, La.",NA,1,bot,0-0,Nicholls,Missouri,"Alvarez, E. struck out looking (2-2 BSBSK).",https://stats.ncaa.org/game/play_by_play/5210250,5210250
02/19/2022,"Thibodaux, La.",NA,1,bot,0-0,Nicholls,Missouri,"Cain, A. struck out swinging (1-2 SBFFS).",https://stats.ncaa.org/game/play_by_play/5210250,5210250
02/19/2022,"Thibodaux, La.",NA,2,top,0-0,Missouri,Nicholls,Montgomery singled to third base (1-1 BF).,https://stats.ncaa.org/game/play_by_play/5210250,5210250
02/19/2022,"Thibodaux, La.",NA,2,top,0-0,Missouri,Nicholls,Leum struck out swinging (0-2 KSS).,https://stats.ncaa.org/game/play_by_play/5210250,5210250
02/19/2022,"Thibodaux, La.",NA,2,top,0-0,Missouri,Nicholls,Montgomery advanced to second on a wild pitch.,https://stats.ncaa.org/game/play_by_play/5210250,5210250
02/19/2022,"Thibodaux, La.",NA,2,top,1-0,Missouri,Nicholls,"Austin singled to center field, RBI (1-0 B)3a Montgomery scored.",https://stats.ncaa.org/game/play_by_play/5210250,5210250
02/19/2022,"Thibodaux, La.",NA,2,top,1-0,Missouri,Nicholls,Peña singled through the left side (2-1 FBB)3a Austin advanced to third.,https://stats.ncaa.org/game/play_by_play/5210250,5210250
02/19/2022,"Thibodaux, La.",NA,2,top,2-0,Missouri,Nicholls,"Wilmsmeyer reached on a fielder's choice, RBI (2-0 BB)3a Peña advanced to second on a fielding error by 2b3a Austin scored.",https://stats.ncaa.org/game/play_by_play/5210250,5210250
02/19/2022,"Thibodaux, La.",NA,2,top,2-0,Missouri,Nicholls,Lovich reached on a fielder's choice to second base (1-2 FBK)3a Wilmsmeyer out at second 2b to ss3a Peña advanced to third.,https://stats.ncaa.org/game/play_by_play/5210250,5210250
02/19/2022,"Thibodaux, La.",NA,2,top,3-0,Missouri,Nicholls,"Lovich stole second, advanced to third on a throwing error by c3a Peña stole home, unearned.",https://stats.ncaa.org/game/play_by_play/5210250,5210250
02/19/2022,"Thibodaux, La.",NA,2,top,3-0,Missouri,Nicholls,Day walked (3-2 SBBSBFB).,https://stats.ncaa.org/game/play_by_play/5210250,5210250
02/19/2022,"Thibodaux, La.",NA,2,top,4-0,Missouri,Nicholls,"Lovich stole home, unearned.",https://stats.ncaa.org/game/play_by_play/5210250,5210250
02/19/2022,"Thibodaux, La.",NA,2,top,4-0,Missouri,Nicholls,Morris fouled out to 1b (2-2 BKFB).,https://stats.ncaa.org/game/play_by_play/5210250,5210250
02/19/2022,"Thibodaux, La.",NA,2,bot,4-0,Nicholls,Missouri,"Felix, G. struck out swinging (3-2 BFSBBS).",https://stats.ncaa.org/game/play_by_play/5210250,5210250
02/19/2022,"Thibodaux, La.",NA,2,bot,4-1,Nicholls,Missouri,"Washington homered to right field, RBI (3-2 KFBFBB).",https://stats.ncaa.org/game/play_by_play/5210250,5210250
02/19/2022,"Thibodaux, La.",NA,2,bot,4-1,Nicholls,Missouri,"Toups, W. hit by pitch (1-2 BFKF).",https://stats.ncaa.org/game/play_by_play/5210250,5210250
02/19/2022,"Thibodaux, La.",NA,2,bot,4-1,Nicholls,Missouri,"Kay, J. flied out to rf (2-2 FKBB).",https://stats.ncaa.org/game/play_by_play/5210250,5210250
02/19/2022,"Thibodaux, La.",NA,2,bot,4-1,Nicholls,Missouri,"Toups, W. advanced to second on a fielding error by 2b, caught stealing.",https://stats.ncaa.org/game/play_by_play/5210250,5210250
02/19/2022,"Thibodaux, La.",NA,2,bot,4-1,Nicholls,Missouri,"Trahan, A. struck out swinging (3-2 BBBKSFS).",https://stats.ncaa.org/game/play_by_play/5210250,5210250
02/19/2022,"Thibodaux, La.",NA,3,top,4-1,Missouri,Nicholls,Mann singled to right field (1-2 KBF).,https://stats.ncaa.org/game/play_by_play/5210250,5210250
02/19/2022,"Thibodaux, La.",NA,3,top,4-1,Missouri,Nicholls,"Coddou, P. to 2b for Kay, J..",https://stats.ncaa.org/game/play_by_play/5210250,5210250
02/19/2022,"Thibodaux, La.",NA,3,top,4-1,Missouri,Nicholls,"Boudreaux, K to 3b for Fields, N..",https://stats.ncaa.org/game/play_by_play/5210250,5210250
02/19/2022,"Thibodaux, La.",NA,3,top,4-1,Missouri,Nicholls,"Cain, A. to 3b.",https://stats.ncaa.org/game/play_by_play/5210250,5210250
02/19/2022,"Thibodaux, La.",NA,3,top,4-1,Missouri,Nicholls,"Coddou, P. to ss.",https://stats.ncaa.org/game/play_by_play/5210250,5210250
02/19/2022,"Thibodaux, La.",NA,3,top,4-1,Missouri,Nicholls,"Boudreaux, K to 2b.",https://stats.ncaa.org/game/play_by_play/5210250,5210250
02/19/2022,"Thibodaux, La.",NA,3,top,4-1,Missouri,Nicholls,Mann stole second.,https://stats.ncaa.org/game/play_by_play/5210250,5210250
02/19/2022,"Thibodaux, La.",NA,3,top,4-1,Missouri,Nicholls,Montgomery walked (3-1 BBBKB).,https://stats.ncaa.org/game/play_by_play/5210250,5210250
02/19/2022,"Thibodaux, La.",NA,3,top,4-1,Missouri,Nicholls,Leum struck out looking (0-2 KKK).,https://stats.ncaa.org/game/play_by_play/5210250,5210250
02/19/2022,"Thibodaux, La.",NA,3,top,4-1,Missouri,Nicholls,Austin flied out to rf (2-2 KKBBFF)3a Mann advanced to third.,https://stats.ncaa.org/game/play_by_play/5210250,5210250
02/19/2022,"Thibodaux, La.",NA,3,top,4-1,Missouri,Nicholls,Peña grounded out to ss (1-1 BS).,https://stats.ncaa.org/game/play_by_play/5210250,5210250
02/19/2022,"Thibodaux, La.",NA,3,top,4-2,Missouri,Nicholls,H: 1 LOB: 2,https://stats.ncaa.org/game/play_by_play/5210250,5210250
02/19/2022,"Thibodaux, La.",NA,3,bot,4-1,Nicholls,Missouri,"Boudreaux, K struck out swinging (3-2 FBBBSS).",https://stats.ncaa.org/game/play_by_play/5210250,5210250
02/19/2022,"Thibodaux, La.",NA,3,bot,4-1,Nicholls,Missouri,"Simon, D. grounded out to 3b (1-1 BK).",https://stats.ncaa.org/game/play_by_play/5210250,5210250
02/19/2022,"Thibodaux, La.",NA,3,bot,4-1,Nicholls,Missouri,"Alvarez, E. singled to center field (0-1 K).",https://stats.ncaa.org/game/play_by_play/5210250,5210250
02/19/2022,"Thibodaux, La.",NA,3,bot,4-2,Nicholls,Missouri,"Cain, A. doubled to left field, RBI (0-1 F)3a Alvarez, E. scored.",https://stats.ncaa.org/game/play_by_play/5210250,5210250
02/19/2022,"Thibodaux, La.",NA,3,bot,4-2,Nicholls,Missouri,"Cain, A. advanced to third on a wild pitch.",https://stats.ncaa.org/game/play_by_play/5210250,5210250
02/19/2022,"Thibodaux, La.",NA,3,bot,4-2,Nicholls,Missouri,"Felix, G. out at first ss to 2b (1-1 KB).",https://stats.ncaa.org/game/play_by_play/5210250,5210250
02/19/2022,"Thibodaux, La.",NA,3,top,4-2,Missouri,Nicholls,R: 1 H: 2 LOB: 1,https://stats.ncaa.org/game/play_by_play/5210250,5210250
02/19/2022,"Thibodaux, La.",NA,4,top,4-2,Missouri,Nicholls,"Wilmsmeyer grounded out to c, bunt.",https://stats.ncaa.org/game/play_by_play/5210250,5210250
02/19/2022,"Thibodaux, La.",NA,4,top,4-2,Missouri,Nicholls,Lovich struck out looking (0-2 KKK).,https://stats.ncaa.org/game/play_by_play/5210250,5210250
02/19/2022,"Thibodaux, La.",NA,4,top,4-2,Missouri,Nicholls,Day grounded out to ss (1-1 KB).,https://stats.ncaa.org/game/play_by_play/5210250,5210250
02/19/2022,"Thibodaux, La.",NA,4,bot,4-2,Nicholls,Missouri,Washington flied out to cf (1-1 BK).,https://stats.ncaa.org/game/play_by_play/5210250,5210250
02/19/2022,"Thibodaux, La.",NA,4,bot,4-2,Nicholls,Missouri,"Toups, W. flied out to lf (0-2 FF).",https://stats.ncaa.org/game/play_by_play/5210250,5210250
02/19/2022,"Thibodaux, La.",NA,4,bot,4-2,Nicholls,Missouri,"Coddou, P. grounded out to 2b (2-1 SBB).",https://stats.ncaa.org/game/play_by_play/5210250,5210250
02/19/2022,"Thibodaux, La.",NA,5,top,4-2,Missouri,Nicholls,Morris grounded out to 2b (1-0 B).,https://stats.ncaa.org/game/play_by_play/5210250,5210250
02/19/2022,"Thibodaux, La.",NA,5,top,4-2,Missouri,Nicholls,Mann grounded out to 1b unassisted (1-2 BKK).,https://stats.ncaa.org/game/play_by_play/5210250,5210250
02/19/2022,"Thibodaux, La.",NA,5,top,4-2,Missouri,Nicholls,Montgomery flied out to cf (1-0 B).,https://stats.ncaa.org/game/play_by_play/5210250,5210250
02/19/2022,"Thibodaux, La.",NA,5,bot,4-2,Nicholls,Missouri,Landry to p for Troesser.,https://stats.ncaa.org/game/play_by_play/5210250,5210250
02/19/2022,"Thibodaux, La.",NA,5,bot,4-2,Nicholls,Missouri,"Trahan, A. popped up to 2b (2-2 SFBB).",https://stats.ncaa.org/game/play_by_play/5210250,5210250
02/19/2022,"Thibodaux, La.",NA,5,bot,4-2,Nicholls,Missouri,"Boudreaux, K grounded out to 1b unassisted (0-0).",https://stats.ncaa.org/game/play_by_play/5210250,5210250
02/19/2022,"Thibodaux, La.",NA,5,bot,4-2,Nicholls,Missouri,"Simon, D. walked (3-1 BBSBB).",https://stats.ncaa.org/game/play_by_play/5210250,5210250
02/19/2022,"Thibodaux, La.",NA,5,bot,4-2,Nicholls,Missouri,"Alvarez, E. flied out to lf (1-2 BSK).",https://stats.ncaa.org/game/play_by_play/5210250,5210250
02/19/2022,"Thibodaux, La.",NA,5,bot,4-2,Nicholls,Missouri,LOB: 1,https://stats.ncaa.org/game/play_by_play/5210250,5210250
02/19/2022,"Thibodaux, La.",NA,6,top,4-2,Missouri,Nicholls,Leum struck out looking (1-2 KBSK).,https://stats.ncaa.org/game/play_by_play/5210250,5210250
02/19/2022,"Thibodaux, La.",NA,6,top,4-2,Missouri,Nicholls,Austin walked (3-2 BKFBBFFB).,https://stats.ncaa.org/game/play_by_play/5210250,5210250
02/19/2022,"Thibodaux, La.",NA,6,top,4-2,Missouri,Nicholls,Peña struck out swinging (0-2 KSS).,https://stats.ncaa.org/game/play_by_play/5210250,5210250
02/19/2022,"Thibodaux, La.",NA,6,top,4-2,Missouri,Nicholls,Austin stole second.,https://stats.ncaa.org/game/play_by_play/5210250,5210250
02/19/2022,"Thibodaux, La.",NA,6,top,5-2,Missouri,Nicholls,"Wilmsmeyer reached on a throwing error by 3b, advanced to second (2-2 BFBF)3a Austin scored, unearned.",https://stats.ncaa.org/game/play_by_play/5210250,5210250
02/19/2022,"Thibodaux, La.",NA,6,top,6-2,Missouri,Nicholls,"Lovich singled up the middle, RBI3a Wilmsmeyer scored, unearned.",https://stats.ncaa.org/game/play_by_play/5210250,5210250
02/19/2022,"Thibodaux, La.",NA,6,top,6-2,Missouri,Nicholls,"Vial Jr., D. to p for Theriot, T..",https://stats.ncaa.org/game/play_by_play/5210250,5210250
02/19/2022,"Thibodaux, La.",NA,6,top,6-2,Missouri,Nicholls,Lovich stole second.,https://stats.ncaa.org/game/play_by_play/5210250,5210250
02/19/2022,"Thibodaux, La.",NA,6,top,8-2,Missouri,Nicholls,"Day homered to right center, 2 RBI, team unearned (2-0 BB)3a Lovich scored, unearned.",https://stats.ncaa.org/game/play_by_play/5210250,5210250
02/19/2022,"Thibodaux, La.",NA,6,top,8-2,Missouri,Nicholls,Morris flied out to rf.,https://stats.ncaa.org/game/play_by_play/5210250,5210250
02/19/2022,"Thibodaux, La.",NA,6,bot,8-2,Nicholls,Missouri,"Cain, A. lined out to 3b (2-2 BBSF).",https://stats.ncaa.org/game/play_by_play/5210250,5210250
02/19/2022,"Thibodaux, La.",NA,6,bot,8-2,Nicholls,Missouri,"Felix, G. flied out to lf (1-2 FBFF).",https://stats.ncaa.org/game/play_by_play/5210250,5210250
02/19/2022,"Thibodaux, La.",NA,6,bot,8-2,Nicholls,Missouri,Washington singled to center field (3-2 BBKBF).,https://stats.ncaa.org/game/play_by_play/5210250,5210250
02/19/2022,"Thibodaux, La.",NA,6,bot,8-2,Nicholls,Missouri,"Toups, W. grounded out to 2b.",https://stats.ncaa.org/game/play_by_play/5210250,5210250
02/19/2022,"Thibodaux, La.",NA,7,top,8-2,Missouri,Nicholls,"Keith, E. to p for Vial Jr., D..",https://stats.ncaa.org/game/play_by_play/5210250,5210250
02/19/2022,"Thibodaux, La.",NA,7,top,8-2,Missouri,Nicholls,Mann struck out looking (0-2 FKFK).,https://stats.ncaa.org/game/play_by_play/5210250,5210250
02/19/2022,"Thibodaux, La.",NA,7,top,8-2,Missouri,Nicholls,Montgomery grounded out to 2b (2-1 BBK).,https://stats.ncaa.org/game/play_by_play/5210250,5210250
02/19/2022,"Thibodaux, La.",NA,7,top,8-2,Missouri,Nicholls,Leum singled through the right side (2-2 KBKB).,https://stats.ncaa.org/game/play_by_play/5210250,5210250
02/19/2022,"Thibodaux, La.",NA,7,top,8-2,Missouri,Nicholls,Frost pinch ran for Leum.,https://stats.ncaa.org/game/play_by_play/5210250,5210250
02/19/2022,"Thibodaux, La.",NA,7,top,8-2,Missouri,Nicholls,Austin singled to center field (1-1 BK)3a Frost advanced to second.,https://stats.ncaa.org/game/play_by_play/5210250,5210250
02/19/2022,"Thibodaux, La.",NA,7,top,10-2,Missouri,Nicholls,"Peña doubled down the lf line, 2 RBI (2-2 BKKBF)3a Austin scored3a Frost scored.",https://stats.ncaa.org/game/play_by_play/5210250,5210250
02/19/2022,"Thibodaux, La.",NA,7,top,11-2,Missouri,Nicholls,"Wilmsmeyer reached on a fielding error by 3b, advanced to second (3-0 BBB)3a Peña scored, unearned.",https://stats.ncaa.org/game/play_by_play/5210250,5210250
02/19/2022,"Thibodaux, La.",NA,7,top,12-2,Missouri,Nicholls,"Lovich singled up the middle, RBI (0-1 K)3a Wilmsmeyer scored, unearned.",https://stats.ncaa.org/game/play_by_play/5210250,5210250
02/19/2022,"Thibodaux, La.",NA,7,top,12-2,Missouri,Nicholls,"Galy, G. to p for Keith, E..",https://stats.ncaa.org/game/play_by_play/5210250,5210250
02/19/2022,"Thibodaux, La.",NA,7,top,12-2,Missouri,Nicholls,De Sedas pinch hit for Day.,https://stats.ncaa.org/game/play_by_play/5210250,5210250
02/19/2022,"Thibodaux, La.",NA,7,top,14-2,Missouri,Nicholls,"De Sedas homered down the rf line, 2 RBI, team unearned (2-0 BB)3a Lovich scored, unearned.",https://stats.ncaa.org/game/play_by_play/5210250,5210250
02/19/2022,"Thibodaux, La.",NA,7,top,14-2,Missouri,Nicholls,McGahan pinch hit for Morris.,https://stats.ncaa.org/game/play_by_play/5210250,5210250
02/19/2022,"Thibodaux, La.",NA,7,top,14-2,Missouri,Nicholls,McGahan singled to left field (3-1 BBFB).,https://stats.ncaa.org/game/play_by_play/5210250,5210250
02/19/2022,"Thibodaux, La.",NA,7,top,14-2,Missouri,Nicholls,Mann out at first 1b to p.,https://stats.ncaa.org/game/play_by_play/5210250,5210250
02/19/2022,"Thibodaux, La.",NA,7,bot,14-2,Nicholls,Missouri,De Sedas to ss.,https://stats.ncaa.org/game/play_by_play/5210250,5210250
02/19/2022,"Thibodaux, La.",NA,7,bot,14-2,Nicholls,Missouri,McGahan to c.,https://stats.ncaa.org/game/play_by_play/5210250,5210250
02/19/2022,"Thibodaux, La.",NA,7,bot,14-2,Nicholls,Missouri,"Williams, B. pinch hit for Coddou, P..",https://stats.ncaa.org/game/play_by_play/5210250,5210250
02/19/2022,"Thibodaux, La.",NA,7,bot,14-2,Nicholls,Missouri,"Williams, B. struck out swinging (2-2 BKBKS).",https://stats.ncaa.org/game/play_by_play/5210250,5210250
02/19/2022,"Thibodaux, La.",NA,7,bot,14-2,Nicholls,Missouri,"Paz, A. pinch hit for Trahan, A..",https://stats.ncaa.org/game/play_by_play/5210250,5210250
02/19/2022,"Thibodaux, La.",NA,7,bot,14-2,Nicholls,Missouri,"Paz, A. flied out to cf.",https://stats.ncaa.org/game/play_by_play/5210250,5210250
02/19/2022,"Thibodaux, La.",NA,7,bot,14-2,Nicholls,Missouri,"O'Connor, K. pinch hit for Boudreaux, K.",https://stats.ncaa.org/game/play_by_play/5210250,5210250
02/19/2022,"Thibodaux, La.",NA,7,bot,14-2,Nicholls,Missouri,"O'Connor, K. doubled to right field.",https://stats.ncaa.org/game/play_by_play/5210250,5210250
02/19/2022,"Thibodaux, La.",NA,7,bot,14-2,Nicholls,Missouri,"Simon, D. flied out to rf (2-1 BBF).",https://stats.ncaa.org/game/play_by_play/5210250,5210250
