date,location,attendance,inning,inning_top_bot,score,batting,fielding,description,game_pbp_url,game_pbp_id
02/19/2022,"West Palm Beach, Fla",NA,1,top,0-0,Lynn,Palm Beach Atl.,A. Orrico singled up the middle.,https://stats.ncaa.org/game/play_by_play/5213962,5213962
02/19/2022,"West Palm Beach, Fla",NA,1,top,0-0,Lynn,Palm Beach Atl.,M. Archer grounded into double play ss to 2b to 1b3a A. Orrico out on the play.,https://stats.ncaa.org/game/play_by_play/5213962,5213962
02/19/2022,"West Palm Beach, Fla",NA,1,top,0-0,Lynn,Palm Beach Atl.,B. Murray walked.,https://stats.ncaa.org/game/play_by_play/5213962,5213962
02/19/2022,"West Palm Beach, Fla",NA,1,top,0-0,Lynn,Palm Beach Atl.,R. Ford walked3a B. Murray advanced to second.,https://stats.ncaa.org/game/play_by_play/5213962,5213962
02/19/2022,"West Palm Beach, Fla",NA,1,top,1-0,Lynn,Palm Beach Atl.,"A. Sanabria singled to right field, RBI3a R. Ford advanced to second3a B. Murray scored.",https://stats.ncaa.org/game/play_by_play/5213962,5213962
02/19/2022,"West Palm Beach, Fla",NA,1,top,1-0,Lynn,Palm Beach Atl.,J. Rosselli struck out swinging.,https://stats.ncaa.org/game/play_by_play/5213962,5213962
02/19/2022,"West Palm Beach, Fla",NA,1,bot,1-0,Palm Beach Atl.,Lynn,M. Faranda singled to right field.,https://stats.ncaa.org/game/play_by_play/5213962,5213962
02/19/2022,"West Palm Beach, Fla",NA,1,bot,1-0,Palm Beach Atl.,Lynn,M. Warren doubled to left center3a M. Faranda advanced to third.,https://stats.ncaa.org/game/play_by_play/5213962,5213962
02/19/2022,"West Palm Beach, Fla",NA,1,bot,1-2,Palm Beach Atl.,Lynn,"S. Salado singled up the middle, 2 RBI3a M. Warren scored3a M. Faranda scored.",https://stats.ncaa.org/game/play_by_play/5213962,5213962
02/19/2022,"West Palm Beach, Fla",NA,1,bot,1-2,Palm Beach Atl.,Lynn,S. Salado advanced to second on a balk.,https://stats.ncaa.org/game/play_by_play/5213962,5213962
02/19/2022,"West Palm Beach, Fla",NA,1,bot,1-2,Palm Beach Atl.,Lynn,S. Salado advanced to third on a wild pitch.,https://stats.ncaa.org/game/play_by_play/5213962,5213962
02/19/2022,"West Palm Beach, Fla",NA,1,bot,1-2,Palm Beach Atl.,Lynn,J. Roper struck out swinging.,https://stats.ncaa.org/game/play_by_play/5213962,5213962
02/19/2022,"West Palm Beach, Fla",NA,1,bot,1-3,Palm Beach Atl.,Lynn,"N. Housen grounded out to 1b unassisted, SAC, bunt, RBI3a S. Salado scored.",https://stats.ncaa.org/game/play_by_play/5213962,5213962
02/19/2022,"West Palm Beach, Fla",NA,1,bot,1-3,Palm Beach Atl.,Lynn,S. Houck grounded out to 3b.,https://stats.ncaa.org/game/play_by_play/5213962,5213962
02/19/2022,"West Palm Beach, Fla",NA,2,top,1-3,Lynn,Palm Beach Atl.,T. Erel out at first 1b to p.,https://stats.ncaa.org/game/play_by_play/5213962,5213962
