inning,score,batting,fielding,description,game_pbp_url,game_pbp_id
4,34-12,Miles,Clark Atlanta,Bitner hits a pop fly and reaches on an error by pitcher Fegins,https://stats.ncaa.org/game/play_by_play/5248530,5248530
4,35-12,Miles,Clark Atlanta,Bitner advances to 2nd on the same error,https://stats.ncaa.org/game/play_by_play/5248530,5248530
4,36-12,Miles,Clark Atlanta,"Archie II is hit by pitch, Fegins pitching",https://stats.ncaa.org/game/play_by_play/5248530,5248530
4,37-12,Miles,Clark Atlanta,"Pearson strikes out swinging, Fegins pitching",https://stats.ncaa.org/game/play_by_play/5248530,5248530
4,41-12,Miles,Clark Atlanta,Baker homers on a fly ball to left field. Long scores. Bitner scores. Archie II scores,https://stats.ncaa.org/game/play_by_play/5248530,5248530
4,42-12,Miles,Clark Atlanta,Davenport flies out to right fielder Swift,https://stats.ncaa.org/game/play_by_play/5248530,5248530
4,43-12,Miles,Clark Atlanta,"Johnson grounds out, third baseman Bing to first baseman Waites",https://stats.ncaa.org/game/play_by_play/5248530,5248530
4,43-13,Clark Atlanta,Miles,Brown Jr. doubles on a hard ground ball to left fielder Snelson,https://stats.ncaa.org/game/play_by_play/5248530,5248530
4,43-14,Clark Atlanta,Miles,Gay out (other),https://stats.ncaa.org/game/play_by_play/5248530,5248530
4,43-16,Clark Atlanta,Miles,Freeman singles on a hard ground ball to left fielder Snelson,https://stats.ncaa.org/game/play_by_play/5248530,5248530
4,43-17,Clark Atlanta,Miles,Freeman advances to 2nd on passed ball,https://stats.ncaa.org/game/play_by_play/5248530,5248530
4,43-18,Clark Atlanta,Miles,"Page walks, Eastwood pitching",https://stats.ncaa.org/game/play_by_play/5248530,5248530
4,43-22,Clark Atlanta,Miles,"Swift out on sacrifice fly, right fielder Archie II to first baseman Johnson. Brown Jr. scores",https://stats.ncaa.org/game/play_by_play/5248530,5248530
4,43-23,Clark Atlanta,Miles,"Bing grounds out, pitcher Eastwood to first baseman Johnson",https://stats.ncaa.org/game/play_by_play/5248530,5248530
5,43-23,Miles,Clark Atlanta,Lineup changed: Dixon in at pitcher,https://stats.ncaa.org/game/play_by_play/5248530,5248530
5,44-23,Miles,Clark Atlanta,Snelson hits a hard ground ball and reaches on an error by pitcher Dixon,https://stats.ncaa.org/game/play_by_play/5248530,5248530
5,45-23,Miles,Clark Atlanta,Snelson steals 2nd,https://stats.ncaa.org/game/play_by_play/5248530,5248530
5,47-23,Miles,Clark Atlanta,"Bisharat grounds out, pitcher Dixon to first baseman Waites",https://stats.ncaa.org/game/play_by_play/5248530,5248530
5,48-23,Miles,Clark Atlanta,Snelson advances to 3rd on error by pitcher Dixon,https://stats.ncaa.org/game/play_by_play/5248530,5248530
5,49-23,Miles,Clark Atlanta,"Long walks, Dixon pitching",https://stats.ncaa.org/game/play_by_play/5248530,5248530
5,50-23,Miles,Clark Atlanta,Long steals 2nd,https://stats.ncaa.org/game/play_by_play/5248530,5248530
5,53-23,Miles,Clark Atlanta,Bitner singles on a line drive to center fielder Burrell. Snelson scores. Long scores,https://stats.ncaa.org/game/play_by_play/5248530,5248530
5,54-23,Miles,Clark Atlanta,Bitner advances to 3rd on wild pitch,https://stats.ncaa.org/game/play_by_play/5248530,5248530
5,55-23,Miles,Clark Atlanta,"Archie II is hit by pitch, Dixon pitching",https://stats.ncaa.org/game/play_by_play/5248530,5248530
5,57-23,Miles,Clark Atlanta,"Pearson is hit by pitch, Dixon pitching",https://stats.ncaa.org/game/play_by_play/5248530,5248530
5,61-23,Miles,Clark Atlanta,"Baker grounds out, third baseman Bing to first baseman Waites. Bitner scores",https://stats.ncaa.org/game/play_by_play/5248530,5248530
5,62-23,Miles,Clark Atlanta,"Davenport grounds out, pitcher Dixon to first baseman Waites",https://stats.ncaa.org/game/play_by_play/5248530,5248530
5,62-24,Clark Atlanta,Miles,"Waites grounds out, third baseman Bitner to first baseman Johnson",https://stats.ncaa.org/game/play_by_play/5248530,5248530
5,62-25,Clark Atlanta,Miles,"Mason grounds out, third baseman Bitner to first baseman Johnson",https://stats.ncaa.org/game/play_by_play/5248530,5248530
5,62-26,Clark Atlanta,Miles,Burrell singles on a ground ball to third baseman Bitner,https://stats.ncaa.org/game/play_by_play/5248530,5248530
5,62-27,Clark Atlanta,Miles,"Brown Jr. strikes out looking, Eastwood pitching",https://stats.ncaa.org/game/play_by_play/5248530,5248530
6,62-27,Miles,Clark Atlanta,Lineup changed: Glass in for first baseman Johnson,https://stats.ncaa.org/game/play_by_play/5248530,5248530
6,63-27,Miles,Clark Atlanta,"Glass walks, Dixon pitching",https://stats.ncaa.org/game/play_by_play/5248530,5248530
6,63-27,Miles,Clark Atlanta,Lineup changed: Cantey in for left fielder Snelson,https://stats.ncaa.org/game/play_by_play/5248530,5248530
6,65-27,Miles,Clark Atlanta,"Cantey walks, Dixon pitching",https://stats.ncaa.org/game/play_by_play/5248530,5248530
6,68-27,Miles,Clark Atlanta,"Bisharat walks, Dixon pitching",https://stats.ncaa.org/game/play_by_play/5248530,5248530
6,72-27,Miles,Clark Atlanta,Long singles on a hard ground ball to left fielder Brown Jr.. Glass scores,https://stats.ncaa.org/game/play_by_play/5248530,5248530
6,76-27,Miles,Clark Atlanta,Bitner singles on a line drive to center fielder Burrell. Cantey scores,https://stats.ncaa.org/game/play_by_play/5248530,5248530
6,77-27,Miles,Clark Atlanta,"Archie II strikes out swinging, Dixon pitching",https://stats.ncaa.org/game/play_by_play/5248530,5248530
6,77-27,Miles,Clark Atlanta,Lineup changed: Humphries in for second baseman Pearson,https://stats.ncaa.org/game/play_by_play/5248530,5248530
6,78-27,Miles,Clark Atlanta,"Humphries strikes out swinging, Dixon pitching",https://stats.ncaa.org/game/play_by_play/5248530,5248530
6,78-27,Miles,Clark Atlanta,Lineup changed: Wright in for extra hitter Baker,https://stats.ncaa.org/game/play_by_play/5248530,5248530
6,82-27,Miles,Clark Atlanta,Wright hits a fly ball and reaches on an error by left fielder Brown Jr.. Bisharat scores. Long scores,https://stats.ncaa.org/game/play_by_play/5248530,5248530
6,83-27,Miles,Clark Atlanta,Wright advances to 2nd on the same error,https://stats.ncaa.org/game/play_by_play/5248530,5248530
6,84-27,Miles,Clark Atlanta,"Davenport grounds out, pitcher Dixon to first baseman Waites",https://stats.ncaa.org/game/play_by_play/5248530,5248530
6,84-28,Clark Atlanta,Miles,"Gay strikes out swinging, Eastwood pitching",https://stats.ncaa.org/game/play_by_play/5248530,5248530
6,84-29,Clark Atlanta,Miles,"Freeman is hit by pitch, Eastwood pitching",https://stats.ncaa.org/game/play_by_play/5248530,5248530
6,84-31,Clark Atlanta,Miles,Page homers on a fly ball to left field. Freeman scores,https://stats.ncaa.org/game/play_by_play/5248530,5248530
6,84-32,Clark Atlanta,Miles,Swift doubles on a line drive to right fielder Archie II,https://stats.ncaa.org/game/play_by_play/5248530,5248530
6,84-33,Clark Atlanta,Miles,"Bing walks, Eastwood pitching",https://stats.ncaa.org/game/play_by_play/5248530,5248530
6,84-33,Clark Atlanta,Miles,Lineup changed: Shackelford in at pitcher,https://stats.ncaa.org/game/play_by_play/5248530,5248530
6,84-33,Clark Atlanta,Miles,Lineup changed: Shackelford in at pitcher,https://stats.ncaa.org/game/play_by_play/5248530,5248530
6,84-33,Clark Atlanta,Miles,Lineup changed: Mapfumo in for first baseman Waites,https://stats.ncaa.org/game/play_by_play/5248530,5248530
6,84-34,Clark Atlanta,Miles,"Mapfumo strikes out looking, Shackelford pitching",https://stats.ncaa.org/game/play_by_play/5248530,5248530
6,84-35,Clark Atlanta,Miles,"Swift caught stealing 3rd, catcher Bisharat to third baseman Bitner",https://stats.ncaa.org/game/play_by_play/5248530,5248530
6,84-37,Clark Atlanta,Miles,Half-inning ended by out on the base paths,https://stats.ncaa.org/game/play_by_play/5248530,5248530
7,84-37,Miles,Clark Atlanta,Lineup changed: Barron in at pitcher,https://stats.ncaa.org/game/play_by_play/5248530,5248530
7,84-37,Miles,Clark Atlanta,Lineup changed: Freeman in at first baseman,https://stats.ncaa.org/game/play_by_play/5248530,5248530
7,84-37,Miles,Clark Atlanta,Lineup changed: Andrews in at catcher,https://stats.ncaa.org/game/play_by_play/5248530,5248530
7,85-37,Miles,Clark Atlanta,"Glass strikes out looking, Barron pitching",https://stats.ncaa.org/game/play_by_play/5248530,5248530
7,86-37,Miles,Clark Atlanta,Cantey grounds out to catcher Andrews,https://stats.ncaa.org/game/play_by_play/5248530,5248530
7,87-37,Miles,Clark Atlanta,"Bisharat walks, Barron pitching",https://stats.ncaa.org/game/play_by_play/5248530,5248530
7,87-37,Miles,Clark Atlanta,Lineup changed: Orr in for center fielder Long,https://stats.ncaa.org/game/play_by_play/5248530,5248530
7,88-37,Miles,Clark Atlanta,Bisharat advances to 2nd on wild pitch,https://stats.ncaa.org/game/play_by_play/5248530,5248530
7,90-37,Miles,Clark Atlanta,Orr singles on a line drive to center fielder Burrell. Bisharat scores,https://stats.ncaa.org/game/play_by_play/5248530,5248530
7,91-37,Miles,Clark Atlanta,Orr advances to 2nd on error by center fielder Burrell,https://stats.ncaa.org/game/play_by_play/5248530,5248530
7,93-37,Miles,Clark Atlanta,Bitner hits a ground ball and reaches on an error by third baseman Bing,https://stats.ncaa.org/game/play_by_play/5248530,5248530
7,94-37,Miles,Clark Atlanta,Bitner advances to 2nd on wild pitch,https://stats.ncaa.org/game/play_by_play/5248530,5248530
7,95-37,Miles,Clark Atlanta,"Archie II walks, Barron pitching",https://stats.ncaa.org/game/play_by_play/5248530,5248530
7,99-37,Miles,Clark Atlanta,"Humphries walks, Barron pitching. Orr scores",https://stats.ncaa.org/game/play_by_play/5248530,5248530
7,103-37,Miles,Clark Atlanta,"Wright grounds into fielder's choice, shortstop Page to second baseman Mason",https://stats.ncaa.org/game/play_by_play/5248530,5248530
7,103-38,Clark Atlanta,Miles,"Mason is hit by pitch, Shackelford pitching",https://stats.ncaa.org/game/play_by_play/5248530,5248530
7,103-39,Clark Atlanta,Miles,Mason advances to 2nd on wild pitch,https://stats.ncaa.org/game/play_by_play/5248530,5248530
7,103-40,Clark Atlanta,Miles,"Burrell strikes out swinging, Shackelford pitching",https://stats.ncaa.org/game/play_by_play/5248530,5248530
7,103-42,Clark Atlanta,Miles,"Brown Jr. grounds out, pitcher Shackelford to first baseman Glass",https://stats.ncaa.org/game/play_by_play/5248530,5248530
7,103-42,Clark Atlanta,Miles,Lineup changed: Barron in for extra hitter Gay,https://stats.ncaa.org/game/play_by_play/5248530,5248530
7,103-43,Clark Atlanta,Miles,"Barron strikes out swinging, Shackelford pitching",https://stats.ncaa.org/game/play_by_play/5248530,5248530
