date,location,attendance,inning,inning_top_bot,score,batting,fielding,description,game_pbp_url,game_pbp_id
02/26/2022,"Flemington, NJ",NA,1,top,0-0,Lesley,Valley Forge,A. Budorick walked.,https://stats.ncaa.org/game/play_by_play/5218884,5218884
02/26/2022,"Flemington, NJ",NA,1,top,0-0,Lesley,Valley Forge,A. Budorick stole second.,https://stats.ncaa.org/game/play_by_play/5218884,5218884
02/26/2022,"Flemington, NJ",NA,1,top,0-0,Lesley,Valley Forge,J. Dennett walked.,https://stats.ncaa.org/game/play_by_play/5218884,5218884
02/26/2022,"Flemington, NJ",NA,1,top,0-0,Lesley,Valley Forge,C. Caruso singled; J. Dennett advanced to second; A. Budorick advanced to third.,https://stats.ncaa.org/game/play_by_play/5218884,5218884
02/26/2022,"Flemington, NJ",NA,1,top,0-0,Lesley,Valley Forge,R. James singled; C. Caruso advanced to second; J. Dennett advanced to third; A. Budorick out at home c to p.,https://stats.ncaa.org/game/play_by_play/5218884,5218884
02/26/2022,"Flemington, NJ",NA,1,top,0-0,Lesley,Valley Forge,J. Dennett out at home 3b to p.,https://stats.ncaa.org/game/play_by_play/5218884,5218884
02/26/2022,"Flemington, NJ",NA,1,top,0-0,Lesley,Valley Forge,I. Spillane lined out to 1b.,https://stats.ncaa.org/game/play_by_play/5218884,5218884
02/26/2022,"Flemington, NJ",NA,1,top,0-0,Lesley,Valley Forge,H: 2 LOB: 2,https://stats.ncaa.org/game/play_by_play/5218884,5218884
02/26/2022,"Flemington, NJ",NA,1,bot,0-0,Valley Forge,Lesley,Washington flied out to 2b.,https://stats.ncaa.org/game/play_by_play/5218884,5218884
02/26/2022,"Flemington, NJ",NA,1,bot,0-0,Valley Forge,Lesley,J. Garcia flied out to ss.,https://stats.ncaa.org/game/play_by_play/5218884,5218884
02/26/2022,"Flemington, NJ",NA,1,bot,0-0,Valley Forge,Lesley,A. Goodwin grounded out to 2b.,https://stats.ncaa.org/game/play_by_play/5218884,5218884
02/26/2022,"Flemington, NJ",NA,2,top,0-0,Lesley,Valley Forge,J. Brandon walked.,https://stats.ncaa.org/game/play_by_play/5218884,5218884
02/26/2022,"Flemington, NJ",NA,2,top,0-0,Lesley,Valley Forge,C. Jacobs grounded out to 2b; J. Brandon out at second ss to 2b.,https://stats.ncaa.org/game/play_by_play/5218884,5218884
02/26/2022,"Flemington, NJ",NA,2,top,0-0,Lesley,Valley Forge,A. Gryniewic struck out looking.,https://stats.ncaa.org/game/play_by_play/5218884,5218884
02/26/2022,"Flemington, NJ",NA,2,bot,0-0,Valley Forge,Lesley,P. Trevillio struck out swinging.,https://stats.ncaa.org/game/play_by_play/5218884,5218884
02/26/2022,"Flemington, NJ",NA,2,bot,0-0,Valley Forge,Lesley,C. Terc flied out to 1b.,https://stats.ncaa.org/game/play_by_play/5218884,5218884
02/26/2022,"Flemington, NJ",NA,2,bot,0-0,Valley Forge,Lesley,T. Bost struck out swinging.,https://stats.ncaa.org/game/play_by_play/5218884,5218884
02/26/2022,"Flemington, NJ",NA,3,top,0-0,Lesley,Valley Forge,I. Dempsey grounded out to p.,https://stats.ncaa.org/game/play_by_play/5218884,5218884
