date,location,attendance,inning,inning_top_bot,score,batting,fielding,description,game_pbp_url,game_pbp_id
02/20/2022,Las Vegas,NA,1,top,0-0,Michigan St.,UNLV,"Farquhar,T grounded out to 3b (2-1 BBK).",https://stats.ncaa.org/game/play_by_play/5221167,5221167
02/20/2022,Las Vegas,NA,1,top,0-0,Michigan St.,UNLV,"Jebb,M walked (3-2 BBKKBB).",https://stats.ncaa.org/game/play_by_play/5221167,5221167
02/20/2022,Las Vegas,NA,1,top,0-0,Michigan St.,UNLV,"Walker,Z singled to right center (0-2 FFF)3a Jebb,M advanced to third.",https://stats.ncaa.org/game/play_by_play/5221167,5221167
02/20/2022,Las Vegas,NA,1,top,1-0,Michigan St.,UNLV,"Frank,J singled through the right side, RBI (1-1 BK)3a Walker,Z advanced to third3a Jebb,M scored.",https://stats.ncaa.org/game/play_by_play/5221167,5221167
02/20/2022,Las Vegas,NA,1,top,2-0,Michigan St.,UNLV,"Mayes,C singled through the right side, RBI (0-0)3a Frank,J advanced to third3a Walker,Z scored.",https://stats.ncaa.org/game/play_by_play/5221167,5221167
02/20/2022,Las Vegas,NA,1,top,3-0,Michigan St.,UNLV,"Mayes,C stole second, advanced to third3a Frank,J scored on a throwing error by ss, unearned.",https://stats.ncaa.org/game/play_by_play/5221167,5221167
02/20/2022,Las Vegas,NA,1,top,4-0,Michigan St.,UNLV,"Ahn,P grounded out to 2b, RBI3a Mayes,C scored, unearned.",https://stats.ncaa.org/game/play_by_play/5221167,5221167
02/20/2022,Las Vegas,NA,1,top,4-0,Michigan St.,UNLV,"Broecker,B grounded out to ss (0-2 KK).",https://stats.ncaa.org/game/play_by_play/5221167,5221167
02/20/2022,Las Vegas,NA,1,bot,4-0,UNLV,Michigan St.,No play.,https://stats.ncaa.org/game/play_by_play/5221167,5221167
02/20/2022,Las Vegas,NA,1,bot,4-0,UNLV,Michigan St.,"Charles,R walked (3-0 BBBB).",https://stats.ncaa.org/game/play_by_play/5221167,5221167
02/20/2022,Las Vegas,NA,1,bot,4-0,UNLV,Michigan St.,"Charles,R advanced to second on a wild pitch.",https://stats.ncaa.org/game/play_by_play/5221167,5221167
02/20/2022,Las Vegas,NA,1,bot,4-0,UNLV,Michigan St.,"Alarcon,D grounded out to 3b (3-2 BBKKB).",https://stats.ncaa.org/game/play_by_play/5221167,5221167
