date,location,attendance,inning,inning_top_bot,score,batting,fielding,description,game_pbp_url,game_pbp_id
02/24/2022,"Tucson, Ariz.",NA,1,top,0-0,Milwaukee,Arizona,SEIDEL struck out swinging (0-2 KKS).,https://stats.ncaa.org/game/play_by_play/5214548,5214548
02/24/2022,"Tucson, Ariz.",NA,1,top,0-0,Milwaukee,Arizona,BUBAN popped up to 2b (1-0 B).,https://stats.ncaa.org/game/play_by_play/5214548,5214548
02/24/2022,"Tucson, Ariz.",NA,1,top,0-0,Milwaukee,Arizona,"GOODMAN, C. singled to left field (2-2 BBSFFF).",https://stats.ncaa.org/game/play_by_play/5214548,5214548
02/24/2022,"Tucson, Ariz.",NA,1,top,1-0,Milwaukee,Arizona,"CHAPMAN, Aa. doubled down the lf line, RBI (2-2 BFBK); GOODMAN, C. scored.",https://stats.ncaa.org/game/play_by_play/5214548,5214548
02/24/2022,"Tucson, Ariz.",NA,1,top,1-0,Milwaukee,Arizona,NOVAK flied out to lf (0-1 K).,https://stats.ncaa.org/game/play_by_play/5214548,5214548
02/24/2022,"Tucson, Ariz.",NA,1,bot,1-0,Arizona,Milwaukee,McClaughry walked (3-1 BFBBB).,https://stats.ncaa.org/game/play_by_play/5214548,5214548
02/24/2022,"Tucson, Ariz.",NA,1,bot,1-0,Arizona,Milwaukee,McClaughry advanced to second on a wild pitch.,https://stats.ncaa.org/game/play_by_play/5214548,5214548
02/24/2022,"Tucson, Ariz.",NA,1,bot,1-1,Arizona,Milwaukee,"Susac, D. singled through the left side, RBI (3-2 BFFBBF); McClaughry scored.",https://stats.ncaa.org/game/play_by_play/5214548,5214548
02/24/2022,"Tucson, Ariz.",NA,1,bot,1-1,Arizona,Milwaukee,"O'Tremba, T. singled up the middle (1-0 B); Susac, D. advanced to second.",https://stats.ncaa.org/game/play_by_play/5214548,5214548
02/24/2022,"Tucson, Ariz.",NA,1,bot,1-1,Arizona,Milwaukee,"Davis, C. singled to right field (2-1 KBB); O'Tremba, T. advanced to second; Susac, D. advanced to third.",https://stats.ncaa.org/game/play_by_play/5214548,5214548
02/24/2022,"Tucson, Ariz.",NA,1,bot,1-1,Arizona,Milwaukee,"Bingham, M. struck out looking (1-2 KBFK).",https://stats.ncaa.org/game/play_by_play/5214548,5214548
02/24/2022,"Tucson, Ariz.",NA,1,bot,1-2,Arizona,Milwaukee,"Davis, C. advanced to second on a balk; O'Tremba, T. advanced to third on a balk; Susac, D. scored on a balk.",https://stats.ncaa.org/game/play_by_play/5214548,5214548
02/24/2022,"Tucson, Ariz.",NA,1,bot,1-4,Arizona,Milwaukee,"Paugh, B. singled to center field, 2 RBI (3-2 KBBFB); Davis, C. scored; O'Tremba, T. scored.",https://stats.ncaa.org/game/play_by_play/5214548,5214548
02/24/2022,"Tucson, Ariz.",NA,1,bot,1-5,Arizona,Milwaukee,"Caulfield, G tripled to right center, RBI (3-2 FBBBF); Paugh, B. scored.",https://stats.ncaa.org/game/play_by_play/5214548,5214548
