date,location,attendance,inning,inning_top_bot,score,batting,fielding,description,game_pbp_url,game_pbp_id
02/06/2022,"Anderson, S.C.",NA,1,top,0-0,Bluefield St.,Anderson (SC),C. Cote singled up the middle.,https://stats.ncaa.org/game/play_by_play/5198139,5198139
02/06/2022,"Anderson, S.C.",NA,1,top,0-0,Bluefield St.,Anderson (SC),B. Merrick singled through the right side; C. Cote advanced to second.,https://stats.ncaa.org/game/play_by_play/5198139,5198139
02/06/2022,"Anderson, S.C.",NA,1,top,0-0,Bluefield St.,Anderson (SC),G. Hladilek struck out looking.,https://stats.ncaa.org/game/play_by_play/5198139,5198139
02/06/2022,"Anderson, S.C.",NA,1,top,0-0,Bluefield St.,Anderson (SC),R. Moore struck out swinging.,https://stats.ncaa.org/game/play_by_play/5198139,5198139
02/06/2022,"Anderson, S.C.",NA,1,top,0-0,Bluefield St.,Anderson (SC),"C. Cote out at third p to 3b to ss to p, picked off.",https://stats.ncaa.org/game/play_by_play/5198139,5198139
02/06/2022,"Anderson, S.C.",NA,1,top,0-3,Bluefield St.,Anderson (SC),H: 2 LOB: 1,https://stats.ncaa.org/game/play_by_play/5198139,5198139
02/06/2022,"Anderson, S.C.",NA,1,bot,0-0,Anderson (SC),Bluefield St.,K. Andress singled to right field.,https://stats.ncaa.org/game/play_by_play/5198139,5198139
02/06/2022,"Anderson, S.C.",NA,1,bot,0-0,Anderson (SC),Bluefield St.,N. Vella walked; K. Andress advanced to second.,https://stats.ncaa.org/game/play_by_play/5198139,5198139
02/06/2022,"Anderson, S.C.",NA,1,bot,0-1,Anderson (SC),Bluefield St.,"J. LeGrand singled to right field, RBI; N. Vella advanced to third; K. Andress scored.",https://stats.ncaa.org/game/play_by_play/5198139,5198139
02/06/2022,"Anderson, S.C.",NA,1,bot,0-2,Anderson (SC),Bluefield St.,J. LeGrand advanced to second; N. Vella scored on a wild pitch.,https://stats.ncaa.org/game/play_by_play/5198139,5198139
02/06/2022,"Anderson, S.C.",NA,1,bot,0-2,Anderson (SC),Bluefield St.,C. Hernandez grounded out to 3b.,https://stats.ncaa.org/game/play_by_play/5198139,5198139
02/06/2022,"Anderson, S.C.",NA,1,bot,0-2,Anderson (SC),Bluefield St.,B. Owens struck out swinging; J. LeGrand stole third.,https://stats.ncaa.org/game/play_by_play/5198139,5198139
02/06/2022,"Anderson, S.C.",NA,1,bot,0-3,Anderson (SC),Bluefield St.,"J. Fox singled through the left side, RBI; J. LeGrand scored.",https://stats.ncaa.org/game/play_by_play/5198139,5198139
02/06/2022,"Anderson, S.C.",NA,1,bot,0-3,Anderson (SC),Bluefield St.,J. Young grounded out to ss.,https://stats.ncaa.org/game/play_by_play/5198139,5198139
02/06/2022,"Anderson, S.C.",NA,1,top,0-3,Bluefield St.,Anderson (SC),R: 3 H: 3 LOB: 1,https://stats.ncaa.org/game/play_by_play/5198139,5198139
02/06/2022,"Anderson, S.C.",NA,2,top,0-3,Bluefield St.,Anderson (SC),E. Wilkins struck out looking.,https://stats.ncaa.org/game/play_by_play/5198139,5198139
02/06/2022,"Anderson, S.C.",NA,2,top,0-3,Bluefield St.,Anderson (SC),J. McRee walked.,https://stats.ncaa.org/game/play_by_play/5198139,5198139
02/06/2022,"Anderson, S.C.",NA,2,top,0-3,Bluefield St.,Anderson (SC),J. McRee stole second.,https://stats.ncaa.org/game/play_by_play/5198139,5198139
02/06/2022,"Anderson, S.C.",NA,2,top,0-3,Bluefield St.,Anderson (SC),J. Simpson flied out to lf.,https://stats.ncaa.org/game/play_by_play/5198139,5198139
02/06/2022,"Anderson, S.C.",NA,2,top,0-3,Bluefield St.,Anderson (SC),T. Tibbs hit by pitch.,https://stats.ncaa.org/game/play_by_play/5198139,5198139
02/06/2022,"Anderson, S.C.",NA,2,top,0-3,Bluefield St.,Anderson (SC),A. Carrion grounded out to ss.,https://stats.ncaa.org/game/play_by_play/5198139,5198139
02/06/2022,"Anderson, S.C.",NA,2,top,0-3,Bluefield St.,Anderson (SC),LOB: 2,https://stats.ncaa.org/game/play_by_play/5198139,5198139
