date,location,attendance,inning,inning_top_bot,score,batting,fielding,description,game_pbp_url,game_pbp_id
02/25/2022,"Lookout Mountain, Ga",NA,1,top,0-0,Emory & Henry,Covenant,Jared Foley singled through the left side.,https://stats.ncaa.org/game/play_by_play/5215198,5215198
02/25/2022,"Lookout Mountain, Ga",NA,1,top,0-0,Emory & Henry,Covenant,Eli Milhorn flied out to rf.,https://stats.ncaa.org/game/play_by_play/5215198,5215198
02/25/2022,"Lookout Mountain, Ga",NA,1,top,0-0,Emory & Henry,Covenant,Jared Foley stole second.,https://stats.ncaa.org/game/play_by_play/5215198,5215198
02/25/2022,"Lookout Mountain, Ga",NA,1,top,0-0,Emory & Henry,Covenant,Hayden Milley grounded out to ss.,https://stats.ncaa.org/game/play_by_play/5215198,5215198
02/25/2022,"Lookout Mountain, Ga",NA,1,top,0-0,Emory & Henry,Covenant,McCray Sawyers grounded out to 1b unassisted.,https://stats.ncaa.org/game/play_by_play/5215198,5215198
02/25/2022,"Lookout Mountain, Ga",NA,1,top,0-1,Emory & Henry,Covenant,H: 1 LOB: 1,https://stats.ncaa.org/game/play_by_play/5215198,5215198
02/25/2022,"Lookout Mountain, Ga",NA,1,bot,0-0,Covenant,Emory & Henry,Joseph Ridenour doubled to left center.,https://stats.ncaa.org/game/play_by_play/5215198,5215198
02/25/2022,"Lookout Mountain, Ga",NA,1,bot,0-0,Covenant,Emory & Henry,Joseph Ridenour stole third.,https://stats.ncaa.org/game/play_by_play/5215198,5215198
02/25/2022,"Lookout Mountain, Ga",NA,1,bot,0-0,Covenant,Emory & Henry,Zeke Gilbert walked.,https://stats.ncaa.org/game/play_by_play/5215198,5215198
02/25/2022,"Lookout Mountain, Ga",NA,1,bot,0-1,Covenant,Emory & Henry,"Kenny Mills flied out to cf, SAC, RBI; Joseph Ridenour scored.",https://stats.ncaa.org/game/play_by_play/5215198,5215198
02/25/2022,"Lookout Mountain, Ga",NA,1,bot,0-1,Covenant,Emory & Henry,Josh Harvey grounded into double play 2b to ss to 1b; Zeke Gilbert out on the play.,https://stats.ncaa.org/game/play_by_play/5215198,5215198
02/25/2022,"Lookout Mountain, Ga",NA,1,top,0-1,Emory & Henry,Covenant,R: 1 H: 1,https://stats.ncaa.org/game/play_by_play/5215198,5215198
02/25/2022,"Lookout Mountain, Ga",NA,2,top,0-1,Emory & Henry,Covenant,Nathan Treadway grounded out to ss.,https://stats.ncaa.org/game/play_by_play/5215198,5215198
02/25/2022,"Lookout Mountain, Ga",NA,2,top,0-1,Emory & Henry,Covenant,Ben Williams struck out swinging.,https://stats.ncaa.org/game/play_by_play/5215198,5215198
02/25/2022,"Lookout Mountain, Ga",NA,2,top,0-1,Emory & Henry,Covenant,Triston Hensley flied out to cf.,https://stats.ncaa.org/game/play_by_play/5215198,5215198
02/25/2022,"Lookout Mountain, Ga",NA,2,bot,0-1,Covenant,Emory & Henry,McKaleb Harlemon grounded out to 2b.,https://stats.ncaa.org/game/play_by_play/5215198,5215198
02/25/2022,"Lookout Mountain, Ga",NA,2,bot,0-1,Covenant,Emory & Henry,Chase McBryar flied out to rf.,https://stats.ncaa.org/game/play_by_play/5215198,5215198
02/25/2022,"Lookout Mountain, Ga",NA,2,bot,0-1,Covenant,Emory & Henry,Manny Mendoza fouled out to 3b.,https://stats.ncaa.org/game/play_by_play/5215198,5215198
02/25/2022,"Lookout Mountain, Ga",NA,3,top,0-1,Emory & Henry,Covenant,Kolby Anderson hit by pitch.,https://stats.ncaa.org/game/play_by_play/5215198,5215198
02/25/2022,"Lookout Mountain, Ga",NA,3,top,1-1,Emory & Henry,Covenant,"Sean Davis-Cherry doubled to center field, RBI; Kolby Anderson scored.",https://stats.ncaa.org/game/play_by_play/5215198,5215198
02/25/2022,"Lookout Mountain, Ga",NA,3,top,2-1,Emory & Henry,Covenant,"Jared Foley singled to center field, RBI; Sean Davis-Cherry scored.",https://stats.ncaa.org/game/play_by_play/5215198,5215198
02/25/2022,"Lookout Mountain, Ga",NA,3,top,2-1,Emory & Henry,Covenant,Eli Milhorn fouled out to 3b.,https://stats.ncaa.org/game/play_by_play/5215198,5215198
02/25/2022,"Lookout Mountain, Ga",NA,3,top,2-1,Emory & Henry,Covenant,"Jared Foley out at second c to 2b, caught stealing.",https://stats.ncaa.org/game/play_by_play/5215198,5215198
02/25/2022,"Lookout Mountain, Ga",NA,3,top,2-1,Emory & Henry,Covenant,Hayden Milley fouled out to 1b.,https://stats.ncaa.org/game/play_by_play/5215198,5215198
02/25/2022,"Lookout Mountain, Ga",NA,3,bot,2-1,Covenant,Emory & Henry,Andrew Brock flied out to rf.,https://stats.ncaa.org/game/play_by_play/5215198,5215198
02/25/2022,"Lookout Mountain, Ga",NA,3,bot,2-1,Covenant,Emory & Henry,Ken Burke grounded out to 2b.,https://stats.ncaa.org/game/play_by_play/5215198,5215198
02/25/2022,"Lookout Mountain, Ga",NA,3,bot,2-1,Covenant,Emory & Henry,Joseph Ridenour popped up to ss.,https://stats.ncaa.org/game/play_by_play/5215198,5215198
02/25/2022,"Lookout Mountain, Ga",NA,4,top,2-1,Emory & Henry,Covenant,McCray Sawyers singled to shortstop.,https://stats.ncaa.org/game/play_by_play/5215198,5215198
02/25/2022,"Lookout Mountain, Ga",NA,4,top,2-1,Emory & Henry,Covenant,Nathan Treadway singled to right field; McCray Sawyers advanced to second.,https://stats.ncaa.org/game/play_by_play/5215198,5215198
02/25/2022,"Lookout Mountain, Ga",NA,4,top,2-1,Emory & Henry,Covenant,Ben Williams singled to left field; Nathan Treadway advanced to second; McCray Sawyers advanced to third.,https://stats.ncaa.org/game/play_by_play/5215198,5215198
02/25/2022,"Lookout Mountain, Ga",NA,4,top,3-1,Emory & Henry,Covenant,"Triston Hensley singled to right field, RBI; Ben Williams advanced to second; Nathan Treadway advanced to third; McCray Sawyers scored.",https://stats.ncaa.org/game/play_by_play/5215198,5215198
02/25/2022,"Lookout Mountain, Ga",NA,4,top,3-1,Emory & Henry,Covenant,Kolby Anderson struck out swinging.,https://stats.ncaa.org/game/play_by_play/5215198,5215198
02/25/2022,"Lookout Mountain, Ga",NA,4,top,5-1,Emory & Henry,Covenant,"Sean Davis-Cherry doubled down the lf line, 2 RBI; Triston Hensley advanced to third; Ben Williams scored; Nathan Treadway scored.",https://stats.ncaa.org/game/play_by_play/5215198,5215198
02/25/2022,"Lookout Mountain, Ga",NA,4,top,7-1,Emory & Henry,Covenant,"Jared Foley reached first on a dropped fly by lf, advanced to second; Sean Davis-Cherry scored, unearned; Triston Hensley scored, unearned.",https://stats.ncaa.org/game/play_by_play/5215198,5215198
02/25/2022,"Lookout Mountain, Ga",NA,4,top,7-1,Emory & Henry,Covenant,Eli Milhorn grounded out to 2b; Jared Foley advanced to third.,https://stats.ncaa.org/game/play_by_play/5215198,5215198
02/25/2022,"Lookout Mountain, Ga",NA,4,top,7-1,Emory & Henry,Covenant,Hayden Milley walked.,https://stats.ncaa.org/game/play_by_play/5215198,5215198
02/25/2022,"Lookout Mountain, Ga",NA,4,top,7-1,Emory & Henry,Covenant,McCray Sawyers flied out to cf.,https://stats.ncaa.org/game/play_by_play/5215198,5215198
02/25/2022,"Lookout Mountain, Ga",NA,4,bot,7-1,Covenant,Emory & Henry,Zeke Gilbert flied out to lf.,https://stats.ncaa.org/game/play_by_play/5215198,5215198
02/25/2022,"Lookout Mountain, Ga",NA,4,bot,7-1,Covenant,Emory & Henry,Kenny Mills flied out to rf.,https://stats.ncaa.org/game/play_by_play/5215198,5215198
02/25/2022,"Lookout Mountain, Ga",NA,4,bot,7-1,Covenant,Emory & Henry,Josh Harvey popped up to 3b.,https://stats.ncaa.org/game/play_by_play/5215198,5215198
02/25/2022,"Lookout Mountain, Ga",NA,5,top,7-1,Emory & Henry,Covenant,Nathan Treadway grounded out p to 2b to 1b.,https://stats.ncaa.org/game/play_by_play/5215198,5215198
