date,location,attendance,inning,inning_top_bot,score,batting,fielding,description,game_pbp_url,game_pbp_id
02/26/2022,"Tampa, Fla.",NA,1,top,0-0,Florida Tech,Tampa,J. Newton struck out swinging.,https://stats.ncaa.org/game/play_by_play/5216304,5216304
02/26/2022,"Tampa, Fla.",NA,1,top,0-0,Florida Tech,Tampa,D. Dahonos grounded out to 2b.,https://stats.ncaa.org/game/play_by_play/5216304,5216304
02/26/2022,"Tampa, Fla.",NA,1,top,0-0,Florida Tech,Tampa,P. Castillo lined out to ss.,https://stats.ncaa.org/game/play_by_play/5216304,5216304
02/26/2022,"Tampa, Fla.",NA,1,bot,0-0,Tampa,Florida Tech,J. Lala grounded out to 1b unassisted.,https://stats.ncaa.org/game/play_by_play/5216304,5216304
02/26/2022,"Tampa, Fla.",NA,1,bot,0-0,Tampa,Florida Tech,D. Ehrhard flied out to rf.,https://stats.ncaa.org/game/play_by_play/5216304,5216304
02/26/2022,"Tampa, Fla.",NA,1,bot,0-1,Tampa,Florida Tech,"E. Cumbo homered down the rf line, RBI.",https://stats.ncaa.org/game/play_by_play/5216304,5216304
02/26/2022,"Tampa, Fla.",NA,1,bot,0-1,Tampa,Florida Tech,J. Lyons flied out to cf.,https://stats.ncaa.org/game/play_by_play/5216304,5216304
02/26/2022,"Tampa, Fla.",NA,1,bot,0-1,Tampa,Florida Tech,R: 1 H: 1,https://stats.ncaa.org/game/play_by_play/5216304,5216304
02/26/2022,"Tampa, Fla.",NA,2,top,0-1,Florida Tech,Tampa,B. Parrish grounded out to 1b unassisted.,https://stats.ncaa.org/game/play_by_play/5216304,5216304
02/26/2022,"Tampa, Fla.",NA,2,top,0-1,Florida Tech,Tampa,D. Owens lined out to cf.,https://stats.ncaa.org/game/play_by_play/5216304,5216304
02/26/2022,"Tampa, Fla.",NA,2,top,0-1,Florida Tech,Tampa,A. Eldridge grounded out to ss.,https://stats.ncaa.org/game/play_by_play/5216304,5216304
02/26/2022,"Tampa, Fla.",NA,2,bot,0-1,Tampa,Florida Tech,D. Sullivan hit by pitch.,https://stats.ncaa.org/game/play_by_play/5216304,5216304
02/26/2022,"Tampa, Fla.",NA,2,bot,0-1,Tampa,Florida Tech,"J. Urso reached on a fielder's choice, advanced to second on a throwing error by ss; D. Sullivan out at second 2b to ss.",https://stats.ncaa.org/game/play_by_play/5216304,5216304
02/26/2022,"Tampa, Fla.",NA,2,bot,0-2,Tampa,Florida Tech,"J. Malcom doubled to left center, RBI; J. Urso scored, unearned.",https://stats.ncaa.org/game/play_by_play/5216304,5216304
02/26/2022,"Tampa, Fla.",NA,2,bot,0-3,Tampa,Florida Tech,"J. Cadenas reached first on a fielding error by ss; J. Malcom scored, unearned.",https://stats.ncaa.org/game/play_by_play/5216304,5216304
02/26/2022,"Tampa, Fla.",NA,2,bot,0-3,Tampa,Florida Tech,L. Glancy pinch ran for J. Cadenas.,https://stats.ncaa.org/game/play_by_play/5216304,5216304
02/26/2022,"Tampa, Fla.",NA,2,bot,0-3,Tampa,Florida Tech,Winkelmeyer struck out looking.,https://stats.ncaa.org/game/play_by_play/5216304,5216304
02/26/2022,"Tampa, Fla.",NA,2,bot,0-3,Tampa,Florida Tech,J. Lala singled to right center; L. Glancy advanced to second.,https://stats.ncaa.org/game/play_by_play/5216304,5216304
02/26/2022,"Tampa, Fla.",NA,2,bot,0-3,Tampa,Florida Tech,L. Glancy advanced to third on a wild pitch.,https://stats.ncaa.org/game/play_by_play/5216304,5216304
02/26/2022,"Tampa, Fla.",NA,2,bot,0-3,Tampa,Florida Tech,D. Ehrhard flied out to 1b.,https://stats.ncaa.org/game/play_by_play/5216304,5216304
02/26/2022,"Tampa, Fla.",NA,2,bot,0-3,Tampa,Florida Tech,R: 2 H: 2 E: 2 LOB: 2,https://stats.ncaa.org/game/play_by_play/5216304,5216304
02/26/2022,"Tampa, Fla.",NA,3,top,0-3,Florida Tech,Tampa,J. Lala to cf.,https://stats.ncaa.org/game/play_by_play/5216304,5216304
02/26/2022,"Tampa, Fla.",NA,3,top,0-3,Florida Tech,Tampa,L. Glancy to lf.,https://stats.ncaa.org/game/play_by_play/5216304,5216304
02/26/2022,"Tampa, Fla.",NA,3,top,0-3,Florida Tech,Tampa,H. Kimball grounded out to ss.,https://stats.ncaa.org/game/play_by_play/5216304,5216304
02/26/2022,"Tampa, Fla.",NA,3,top,0-3,Florida Tech,Tampa,S. Schner grounded out to ss.,https://stats.ncaa.org/game/play_by_play/5216304,5216304
02/26/2022,"Tampa, Fla.",NA,3,top,0-3,Florida Tech,Tampa,J. Nagy grounded out to 3b.,https://stats.ncaa.org/game/play_by_play/5216304,5216304
02/26/2022,"Tampa, Fla.",NA,3,bot,0-3,Tampa,Florida Tech,E. Cumbo hit by pitch.,https://stats.ncaa.org/game/play_by_play/5216304,5216304
02/26/2022,"Tampa, Fla.",NA,3,bot,0-3,Tampa,Florida Tech,J. Lyons flied out to lf.,https://stats.ncaa.org/game/play_by_play/5216304,5216304
02/26/2022,"Tampa, Fla.",NA,3,bot,0-3,Tampa,Florida Tech,D. Sullivan singled to right field; E. Cumbo advanced to second.,https://stats.ncaa.org/game/play_by_play/5216304,5216304
02/26/2022,"Tampa, Fla.",NA,3,bot,0-6,Tampa,Florida Tech,"J. Urso homered to left field, 3 RBI; D. Sullivan scored; E. Cumbo scored.",https://stats.ncaa.org/game/play_by_play/5216304,5216304
02/26/2022,"Tampa, Fla.",NA,3,bot,0-6,Tampa,Florida Tech,J. Malcom flied out to lf.,https://stats.ncaa.org/game/play_by_play/5216304,5216304
02/26/2022,"Tampa, Fla.",NA,3,bot,0-6,Tampa,Florida Tech,L. Glancy singled to center field.,https://stats.ncaa.org/game/play_by_play/5216304,5216304
02/26/2022,"Tampa, Fla.",NA,3,bot,0-6,Tampa,Florida Tech,"Winkelmeyer singled to center field, out at second cf to 3b to 2b; L. Glancy advanced to third.",https://stats.ncaa.org/game/play_by_play/5216304,5216304
02/26/2022,"Tampa, Fla.",NA,3,bot,0-6,Tampa,Florida Tech,R: 3 H: 4 LOB: 1,https://stats.ncaa.org/game/play_by_play/5216304,5216304
