date,location,attendance,inning,inning_top_bot,score,batting,fielding,description,game_pbp_url,game_pbp_id
02/05/2022,"Young Harris, Ga.",NA,1,top,0-0,Union (TN),Young Harris,T. Frierson struck out swinging (2-2 SBSFFFBS).,https://stats.ncaa.org/game/play_by_play/5196550,5196550
02/05/2022,"Young Harris, Ga.",NA,1,top,0-0,Union (TN),Young Harris,P. Music grounded out to 3b (1-2 KBK).,https://stats.ncaa.org/game/play_by_play/5196550,5196550
02/05/2022,"Young Harris, Ga.",NA,1,top,0-0,Union (TN),Young Harris,Netterville grounded out to 2b (1-1 BS).,https://stats.ncaa.org/game/play_by_play/5196550,5196550
02/05/2022,"Young Harris, Ga.",NA,1,bot,0-0,Young Harris,Union (TN),Worley walked (3-1 BKBBB).,https://stats.ncaa.org/game/play_by_play/5196550,5196550
02/05/2022,"Young Harris, Ga.",NA,1,bot,0-0,Young Harris,Union (TN),Worley stole second.,https://stats.ncaa.org/game/play_by_play/5196550,5196550
02/05/2022,"Young Harris, Ga.",NA,1,bot,0-0,Young Harris,Union (TN),Ayers struck out swinging (2-2 BKKBS).,https://stats.ncaa.org/game/play_by_play/5196550,5196550
02/05/2022,"Young Harris, Ga.",NA,1,bot,0-0,Young Harris,Union (TN),Worley advanced to third on a wild pitch.,https://stats.ncaa.org/game/play_by_play/5196550,5196550
02/05/2022,"Young Harris, Ga.",NA,1,bot,0-0,Young Harris,Union (TN),Jones struck out looking (2-2 BKFBK).,https://stats.ncaa.org/game/play_by_play/5196550,5196550
02/05/2022,"Young Harris, Ga.",NA,1,bot,0-0,Young Harris,Union (TN),Copeland struck out swinging (2-2 BKFBS).,https://stats.ncaa.org/game/play_by_play/5196550,5196550
02/05/2022,"Young Harris, Ga.",NA,1,bot,0-0,Young Harris,Union (TN),LOB: 1,https://stats.ncaa.org/game/play_by_play/5196550,5196550
02/05/2022,"Young Harris, Ga.",NA,2,top,0-0,Union (TN),Young Harris,J. Bozoian grounded out to 2b (1-1 SB).,https://stats.ncaa.org/game/play_by_play/5196550,5196550
02/05/2022,"Young Harris, Ga.",NA,2,top,0-0,Union (TN),Young Harris,B. Barrett struck out swinging (0-2 KSS).,https://stats.ncaa.org/game/play_by_play/5196550,5196550
02/05/2022,"Young Harris, Ga.",NA,2,top,0-0,Union (TN),Young Harris,G. Swanson struck out swinging (3-2 BKSBBS).,https://stats.ncaa.org/game/play_by_play/5196550,5196550
02/05/2022,"Young Harris, Ga.",NA,2,bot,0-0,Young Harris,Union (TN),Fitzgerald struck out swinging (3-2 FBBBKS).,https://stats.ncaa.org/game/play_by_play/5196550,5196550
02/05/2022,"Young Harris, Ga.",NA,2,bot,0-0,Young Harris,Union (TN),Underwood struck out swinging (2-2 BSBSS).,https://stats.ncaa.org/game/play_by_play/5196550,5196550
02/05/2022,"Young Harris, Ga.",NA,2,bot,0-0,Young Harris,Union (TN),Wallace struck out swinging (2-2 KKBBS).,https://stats.ncaa.org/game/play_by_play/5196550,5196550
02/05/2022,"Young Harris, Ga.",NA,3,top,0-0,Union (TN),Young Harris,J. Baker flied out to rf (0-2 FK).,https://stats.ncaa.org/game/play_by_play/5196550,5196550
02/05/2022,"Young Harris, Ga.",NA,3,top,0-0,Union (TN),Young Harris,S. Schield walked (3-1 FBBBB).,https://stats.ncaa.org/game/play_by_play/5196550,5196550
02/05/2022,"Young Harris, Ga.",NA,3,top,0-0,Union (TN),Young Harris,C. Cutrell struck out swinging (0-2 SSS).,https://stats.ncaa.org/game/play_by_play/5196550,5196550
02/05/2022,"Young Harris, Ga.",NA,3,top,0-0,Union (TN),Young Harris,T. Frierson struck out swinging (3-2 SBBBFS).,https://stats.ncaa.org/game/play_by_play/5196550,5196550
02/05/2022,"Young Harris, Ga.",NA,3,top,0-0,Union (TN),Young Harris,LOB: 1,https://stats.ncaa.org/game/play_by_play/5196550,5196550
02/05/2022,"Young Harris, Ga.",NA,3,bot,0-0,Young Harris,Union (TN),Jolliff grounded out to 3b (2-2 KBBF).,https://stats.ncaa.org/game/play_by_play/5196550,5196550
02/05/2022,"Young Harris, Ga.",NA,3,bot,0-0,Young Harris,Union (TN),Castle struck out swinging (1-2 BFKFS).,https://stats.ncaa.org/game/play_by_play/5196550,5196550
02/05/2022,"Young Harris, Ga.",NA,3,bot,0-0,Young Harris,Union (TN),Worley struck out swinging (2-2 FBBKS).,https://stats.ncaa.org/game/play_by_play/5196550,5196550
02/05/2022,"Young Harris, Ga.",NA,4,top,0-0,Union (TN),Young Harris,P. Music grounded out to p (0-1 F).,https://stats.ncaa.org/game/play_by_play/5196550,5196550
02/05/2022,"Young Harris, Ga.",NA,4,top,0-0,Union (TN),Young Harris,Netterville reached on a fielding error by 3b (3-1 BFBB).,https://stats.ncaa.org/game/play_by_play/5196550,5196550
02/05/2022,"Young Harris, Ga.",NA,4,top,0-0,Union (TN),Young Harris,J. Bozoian singled through the right side (0-0)3a Netterville advanced to third.,https://stats.ncaa.org/game/play_by_play/5196550,5196550
02/05/2022,"Young Harris, Ga.",NA,4,top,0-0,Union (TN),Young Harris,B. Barrett walked (3-2 BBSBSFB)3a J. Bozoian advanced to second.,https://stats.ncaa.org/game/play_by_play/5196550,5196550
02/05/2022,"Young Harris, Ga.",NA,4,top,1-0,Union (TN),Young Harris,"B. Barrett advanced to second on a balk3a J. Bozoian advanced to third on a balk3a Netterville scored on a balk, unearned.",https://stats.ncaa.org/game/play_by_play/5196550,5196550
02/05/2022,"Young Harris, Ga.",NA,4,top,1-0,Union (TN),Young Harris,G. Swanson popped up to 1b (3-2 KBFBFFB).,https://stats.ncaa.org/game/play_by_play/5196550,5196550
02/05/2022,"Young Harris, Ga.",NA,4,top,1-0,Union (TN),Young Harris,J. Baker struck out looking (2-2 BKBKK).,https://stats.ncaa.org/game/play_by_play/5196550,5196550
02/05/2022,"Young Harris, Ga.",NA,4,bot,1-0,Young Harris,Union (TN),Ayers walked (3-1 BBSBB).,https://stats.ncaa.org/game/play_by_play/5196550,5196550
02/05/2022,"Young Harris, Ga.",NA,4,bot,1-0,Young Harris,Union (TN),Jones flied out to rf (1-0 B).,https://stats.ncaa.org/game/play_by_play/5196550,5196550
02/05/2022,"Young Harris, Ga.",NA,4,bot,1-0,Young Harris,Union (TN),Copeland struck out swinging (1-2 SKBS)3a Ayers stole second.,https://stats.ncaa.org/game/play_by_play/5196550,5196550
02/05/2022,"Young Harris, Ga.",NA,4,bot,1-0,Young Harris,Union (TN),Fitzgerald walked (3-0 BBBB).,https://stats.ncaa.org/game/play_by_play/5196550,5196550
02/05/2022,"Young Harris, Ga.",NA,4,bot,1-1,Young Harris,Union (TN),"Underwood singled through the right side, RBI (2-2 BFKB)3a Fitzgerald advanced to third3a Ayers scored.",https://stats.ncaa.org/game/play_by_play/5196550,5196550
02/05/2022,"Young Harris, Ga.",NA,4,bot,1-1,Young Harris,Union (TN),Underwood stole second.,https://stats.ncaa.org/game/play_by_play/5196550,5196550
02/05/2022,"Young Harris, Ga.",NA,4,bot,1-1,Young Harris,Union (TN),Wallace struck out swinging (1-2 SFBS).,https://stats.ncaa.org/game/play_by_play/5196550,5196550
02/05/2022,"Young Harris, Ga.",NA,5,top,1-1,Union (TN),Young Harris,Meeks to p for Lamb.,https://stats.ncaa.org/game/play_by_play/5196550,5196550
02/05/2022,"Young Harris, Ga.",NA,5,top,1-1,Union (TN),Young Harris,S. Schield grounded out to 3b (1-2 FBF).,https://stats.ncaa.org/game/play_by_play/5196550,5196550
02/05/2022,"Young Harris, Ga.",NA,5,top,1-1,Union (TN),Young Harris,C. Cutrell singled up the middle (0-1 K).,https://stats.ncaa.org/game/play_by_play/5196550,5196550
02/05/2022,"Young Harris, Ga.",NA,5,top,1-1,Union (TN),Young Harris,"C. Cutrell out at first c to 1b, picked off.",https://stats.ncaa.org/game/play_by_play/5196550,5196550
02/05/2022,"Young Harris, Ga.",NA,5,top,1-1,Union (TN),Young Harris,T. Frierson grounded out to ss (3-2 BKKBFBFF).,https://stats.ncaa.org/game/play_by_play/5196550,5196550
02/05/2022,"Young Harris, Ga.",NA,5,top,1-3,Union (TN),Young Harris,H: 1,https://stats.ncaa.org/game/play_by_play/5196550,5196550
02/05/2022,"Young Harris, Ga.",NA,5,bot,1-1,Young Harris,Union (TN),A. Zeak to p for L.Williamson.,https://stats.ncaa.org/game/play_by_play/5196550,5196550
02/05/2022,"Young Harris, Ga.",NA,5,bot,1-1,Young Harris,Union (TN),Jolliff hit by pitch (0-1 S).,https://stats.ncaa.org/game/play_by_play/5196550,5196550
02/05/2022,"Young Harris, Ga.",NA,5,bot,1-1,Young Harris,Union (TN),"Jolliff advanced to second on a throwing error by p, failed pickoff attempt.",https://stats.ncaa.org/game/play_by_play/5196550,5196550
02/05/2022,"Young Harris, Ga.",NA,5,bot,1-1,Young Harris,Union (TN),Castle grounded out to 2b (0-0)3a Jolliff advanced to third.,https://stats.ncaa.org/game/play_by_play/5196550,5196550
02/05/2022,"Young Harris, Ga.",NA,5,bot,1-2,Young Harris,Union (TN),"Worley grounded out to ss, RBI (2-2 BFBK)3a Jolliff scored.",https://stats.ncaa.org/game/play_by_play/5196550,5196550
02/05/2022,"Young Harris, Ga.",NA,5,bot,1-2,Young Harris,Union (TN),Ayers hit by pitch (0-1 S).,https://stats.ncaa.org/game/play_by_play/5196550,5196550
02/05/2022,"Young Harris, Ga.",NA,5,bot,1-2,Young Harris,Union (TN),Ayers stole second.,https://stats.ncaa.org/game/play_by_play/5196550,5196550
02/05/2022,"Young Harris, Ga.",NA,5,bot,1-3,Young Harris,Union (TN),"Jones doubled to right center, RBI (1-2 SKB)3a Ayers scored.",https://stats.ncaa.org/game/play_by_play/5196550,5196550
02/05/2022,"Young Harris, Ga.",NA,5,bot,1-3,Young Harris,Union (TN),Copeland flied out to lf (2-1 BBS).,https://stats.ncaa.org/game/play_by_play/5196550,5196550
