date,location,attendance,inning,inning_top_bot,score,batting,fielding,description,game_pbp_url,game_pbp_id
02/20/2022,"Port Charlotte, Fla.",NA,1,top,0-0,Canisius,Pittsburgh,Dick grounded out to 2b (0-1 K).,https://stats.ncaa.org/game/play_by_play/5211776,5211776
02/20/2022,"Port Charlotte, Fla.",NA,1,top,0-0,Canisius,Pittsburgh,Grant flied out to lf (1-0 B).,https://stats.ncaa.org/game/play_by_play/5211776,5211776
02/20/2022,"Port Charlotte, Fla.",NA,1,top,0-0,Canisius,Pittsburgh,Chiarenza hit by pitch (1-1 BS).,https://stats.ncaa.org/game/play_by_play/5211776,5211776
02/20/2022,"Port Charlotte, Fla.",NA,1,top,0-0,Canisius,Pittsburgh,Steffan grounded out to 3b (0-2 KS).,https://stats.ncaa.org/game/play_by_play/5211776,5211776
02/20/2022,"Port Charlotte, Fla.",NA,1,top,0-3,Canisius,Pittsburgh,LOB: 1,https://stats.ncaa.org/game/play_by_play/5211776,5211776
02/20/2022,"Port Charlotte, Fla.",NA,1,bot,0-0,Pittsburgh,Canisius,Duff walked (3-0 BBBB).,https://stats.ncaa.org/game/play_by_play/5211776,5211776
02/20/2022,"Port Charlotte, Fla.",NA,1,bot,0-0,Pittsburgh,Canisius,Wehler singled to left center (2-1 BBK)3a Duff advanced to third.,https://stats.ncaa.org/game/play_by_play/5211776,5211776
02/20/2022,"Port Charlotte, Fla.",NA,1,bot,0-0,Pittsburgh,Canisius,Wehler stole second.,https://stats.ncaa.org/game/play_by_play/5211776,5211776
02/20/2022,"Port Charlotte, Fla.",NA,1,bot,0-1,Pittsburgh,Canisius,"Levins doubled to left field, RBI (0-1 K)3a Wehler advanced to third3a Duff scored.",https://stats.ncaa.org/game/play_by_play/5211776,5211776
02/20/2022,"Port Charlotte, Fla.",NA,1,bot,0-1,Pittsburgh,Canisius,Anderson Jac walked (3-2 BKFBBB).,https://stats.ncaa.org/game/play_by_play/5211776,5211776
02/20/2022,"Port Charlotte, Fla.",NA,1,bot,0-1,Pittsburgh,Canisius,Hess reached on a fielder's choice (1-2 KKBF)3a Anderson Jac advanced to second3a Levins advanced to third3a Wehler out at home p to c.,https://stats.ncaa.org/game/play_by_play/5211776,5211776
02/20/2022,"Port Charlotte, Fla.",NA,1,bot,0-2,Pittsburgh,Canisius,"Hulett flied out to lf, SF, RBI (0-2 SF)3a Levins scored.",https://stats.ncaa.org/game/play_by_play/5211776,5211776
02/20/2022,"Port Charlotte, Fla.",NA,1,bot,0-3,Pittsburgh,Canisius,"Funk singled to center field, RBI (2-2 BFFB)3a Hess advanced to second3a Anderson Jac scored.",https://stats.ncaa.org/game/play_by_play/5211776,5211776
02/20/2022,"Port Charlotte, Fla.",NA,1,bot,0-3,Pittsburgh,Canisius,Anderson Jor flied out to rf (0-0).,https://stats.ncaa.org/game/play_by_play/5211776,5211776
02/20/2022,"Port Charlotte, Fla.",NA,1,top,0-3,Canisius,Pittsburgh,R: 3 H: 3 LOB: 2,https://stats.ncaa.org/game/play_by_play/5211776,5211776
02/20/2022,"Port Charlotte, Fla.",NA,2,top,0-3,Canisius,Pittsburgh,"DeStefano, M flied out to lf (1-0 B).",https://stats.ncaa.org/game/play_by_play/5211776,5211776
02/20/2022,"Port Charlotte, Fla.",NA,2,top,0-3,Canisius,Pittsburgh,Krzeminski singled to second base (0-1 K).,https://stats.ncaa.org/game/play_by_play/5211776,5211776
02/20/2022,"Port Charlotte, Fla.",NA,2,top,0-3,Canisius,Pittsburgh,Niles grounded into double play 3b to 2b to 1b (1-2 BKK)3a Krzeminski out on the play.,https://stats.ncaa.org/game/play_by_play/5211776,5211776
02/20/2022,"Port Charlotte, Fla.",NA,2,top,0-3,Canisius,Pittsburgh,H: 1,https://stats.ncaa.org/game/play_by_play/5211776,5211776
02/20/2022,"Port Charlotte, Fla.",NA,2,bot,0-3,Pittsburgh,Canisius,"Franks struck out swinging, out at first c to 1b (0-2 FKS).",https://stats.ncaa.org/game/play_by_play/5211776,5211776
02/20/2022,"Port Charlotte, Fla.",NA,2,bot,0-3,Pittsburgh,Canisius,Duff grounded out to 3b (1-1 KB).,https://stats.ncaa.org/game/play_by_play/5211776,5211776
02/20/2022,"Port Charlotte, Fla.",NA,2,bot,0-3,Pittsburgh,Canisius,Wehler flied out to rf (2-2 KBBK).,https://stats.ncaa.org/game/play_by_play/5211776,5211776
02/20/2022,"Port Charlotte, Fla.",NA,3,top,0-3,Canisius,Pittsburgh,Kush walked (3-1 BBBKB).,https://stats.ncaa.org/game/play_by_play/5211776,5211776
02/20/2022,"Port Charlotte, Fla.",NA,3,top,0-3,Canisius,Pittsburgh,Mazzara doubled down the lf line (2-1 BBK)3a Kush advanced to third.,https://stats.ncaa.org/game/play_by_play/5211776,5211776
02/20/2022,"Port Charlotte, Fla.",NA,3,top,1-3,Canisius,Pittsburgh,"Dick flied out to rf, SF, RBI (1-1 BK)3a Mazzara advanced to third3a Kush scored.",https://stats.ncaa.org/game/play_by_play/5211776,5211776
02/20/2022,"Port Charlotte, Fla.",NA,3,top,1-3,Canisius,Pittsburgh,Grant flied out to rf (0-0).,https://stats.ncaa.org/game/play_by_play/5211776,5211776
02/20/2022,"Port Charlotte, Fla.",NA,3,top,1-3,Canisius,Pittsburgh,Chiarenza walked (3-2 FFBBBB).,https://stats.ncaa.org/game/play_by_play/5211776,5211776
02/20/2022,"Port Charlotte, Fla.",NA,3,top,2-3,Canisius,Pittsburgh,"Steffan singled to left field, RBI (0-2 KK)3a Chiarenza advanced to second3a Mazzara scored.",https://stats.ncaa.org/game/play_by_play/5211776,5211776
02/20/2022,"Port Charlotte, Fla.",NA,3,top,2-3,Canisius,Pittsburgh,"DeStefano, M walked (3-0 BBBB)3a Steffan advanced to second3a Chiarenza advanced to third.",https://stats.ncaa.org/game/play_by_play/5211776,5211776
02/20/2022,"Port Charlotte, Fla.",NA,3,top,3-3,Canisius,Pittsburgh,"Krzeminski walked, RBI (3-1 BKBBB)3a DeStefano, M advanced to second3a Steffan advanced to third3a Chiarenza scored.",https://stats.ncaa.org/game/play_by_play/5211776,5211776
02/20/2022,"Port Charlotte, Fla.",NA,3,top,3-3,Canisius,Pittsburgh,Niles struck out swinging (0-2 SKS).,https://stats.ncaa.org/game/play_by_play/5211776,5211776
02/20/2022,"Port Charlotte, Fla.",NA,3,bot,3-3,Pittsburgh,Canisius,Levins singled to left field (2-0 BB).,https://stats.ncaa.org/game/play_by_play/5211776,5211776
02/20/2022,"Port Charlotte, Fla.",NA,3,bot,3-3,Pittsburgh,Canisius,Anderson Jac walked (3-2 BFBBKB)3a Levins advanced to second.,https://stats.ncaa.org/game/play_by_play/5211776,5211776
02/20/2022,"Port Charlotte, Fla.",NA,3,bot,3-3,Pittsburgh,Canisius,Hess lined into double play cf to 3b to 2b (2-1 BBK)3a Levins out on the play.,https://stats.ncaa.org/game/play_by_play/5211776,5211776
02/20/2022,"Port Charlotte, Fla.",NA,3,bot,3-3,Pittsburgh,Canisius,Anderson Jac advanced to second on a wild pitch.,https://stats.ncaa.org/game/play_by_play/5211776,5211776
02/20/2022,"Port Charlotte, Fla.",NA,3,bot,3-3,Pittsburgh,Canisius,Hulett walked (3-1 KBBBB).,https://stats.ncaa.org/game/play_by_play/5211776,5211776
02/20/2022,"Port Charlotte, Fla.",NA,3,bot,3-3,Pittsburgh,Canisius,Funk struck out looking (3-2 BBKKBK).,https://stats.ncaa.org/game/play_by_play/5211776,5211776
02/20/2022,"Port Charlotte, Fla.",NA,4,top,3-3,Canisius,Pittsburgh,Kush struck out swinging (0-2 KSFS).,https://stats.ncaa.org/game/play_by_play/5211776,5211776
02/20/2022,"Port Charlotte, Fla.",NA,4,top,3-3,Canisius,Pittsburgh,Mazzara walked (3-2 FBKBBB).,https://stats.ncaa.org/game/play_by_play/5211776,5211776
02/20/2022,"Port Charlotte, Fla.",NA,4,top,3-3,Canisius,Pittsburgh,Dick singled to right field (1-0 B)3a Mazzara advanced to third.,https://stats.ncaa.org/game/play_by_play/5211776,5211776
02/20/2022,"Port Charlotte, Fla.",NA,4,top,3-3,Canisius,Pittsburgh,Stuart to p for Dragani.,https://stats.ncaa.org/game/play_by_play/5211776,5211776
02/20/2022,"Port Charlotte, Fla.",NA,4,top,4-3,Canisius,Pittsburgh,"Grant reached on a fielder's choice, RBI (0-1 K)3a Dick advanced to second on a fielding error by ss3a Mazzara scored.",https://stats.ncaa.org/game/play_by_play/5211776,5211776
