date,location,attendance,inning,inning_top_bot,score,batting,fielding,description,game_pbp_url,game_pbp_id
02/21/2022,"Athens, W.Va.",NA,1,top,0-0,Pitt.-Johnstown,Concord,J. Ansell fouled out to rf.,https://stats.ncaa.org/game/play_by_play/5212024,5212024
02/21/2022,"Athens, W.Va.",NA,1,top,0-0,Pitt.-Johnstown,Concord,M. Disso struck out swinging.,https://stats.ncaa.org/game/play_by_play/5212024,5212024
02/21/2022,"Athens, W.Va.",NA,1,top,0-0,Pitt.-Johnstown,Concord,D. Broderick grounded out to 2b.,https://stats.ncaa.org/game/play_by_play/5212024,5212024
02/21/2022,"Athens, W.Va.",NA,1,bot,0-0,Concord,Pitt.-Johnstown,Z. Saryeldin doubled to right center.,https://stats.ncaa.org/game/play_by_play/5212024,5212024
02/21/2022,"Athens, W.Va.",NA,1,bot,0-0,Concord,Pitt.-Johnstown,A. Stehlin struck out swinging.,https://stats.ncaa.org/game/play_by_play/5212024,5212024
02/21/2022,"Athens, W.Va.",NA,1,bot,0-1,Concord,Pitt.-Johnstown,"R. Ortiz singled to center field, RBI; Z. Saryeldin scored.",https://stats.ncaa.org/game/play_by_play/5212024,5212024
02/21/2022,"Athens, W.Va.",NA,1,bot,0-1,Concord,Pitt.-Johnstown,R. Ortiz stole second.,https://stats.ncaa.org/game/play_by_play/5212024,5212024
02/21/2022,"Athens, W.Va.",NA,1,bot,0-1,Concord,Pitt.-Johnstown,Antonellis walked.,https://stats.ncaa.org/game/play_by_play/5212024,5212024
02/21/2022,"Athens, W.Va.",NA,1,bot,0-1,Concord,Pitt.-Johnstown,C. Satcher singled to left field; Antonellis advanced to second; R. Ortiz advanced to third.,https://stats.ncaa.org/game/play_by_play/5212024,5212024
02/21/2022,"Athens, W.Va.",NA,1,bot,0-1,Concord,Pitt.-Johnstown,M. Dupont struck out swinging.,https://stats.ncaa.org/game/play_by_play/5212024,5212024
02/21/2022,"Athens, W.Va.",NA,1,bot,0-1,Concord,Pitt.-Johnstown,K. Keenan struck out swinging.,https://stats.ncaa.org/game/play_by_play/5212024,5212024
02/21/2022,"Athens, W.Va.",NA,1,bot,0-1,Concord,Pitt.-Johnstown,R: 1 H: 3 LOB: 3,https://stats.ncaa.org/game/play_by_play/5212024,5212024
02/21/2022,"Athens, W.Va.",NA,2,top,0-1,Pitt.-Johnstown,Concord,T. Smith hit by pitch.,https://stats.ncaa.org/game/play_by_play/5212024,5212024
02/21/2022,"Athens, W.Va.",NA,2,top,0-1,Pitt.-Johnstown,Concord,G. Prosper singled through the right side; T. Smith advanced to second.,https://stats.ncaa.org/game/play_by_play/5212024,5212024
02/21/2022,"Athens, W.Va.",NA,2,top,0-1,Pitt.-Johnstown,Concord,L. Pugh struck out looking.,https://stats.ncaa.org/game/play_by_play/5212024,5212024
02/21/2022,"Athens, W.Va.",NA,2,top,0-1,Pitt.-Johnstown,Concord,A. Corl struck out swinging.,https://stats.ncaa.org/game/play_by_play/5212024,5212024
02/21/2022,"Athens, W.Va.",NA,2,top,0-1,Pitt.-Johnstown,Concord,J. Ulery grounded out to 1b unassisted.,https://stats.ncaa.org/game/play_by_play/5212024,5212024
02/21/2022,"Athens, W.Va.",NA,2,top,0-1,Pitt.-Johnstown,Concord,H: 1 LOB: 2,https://stats.ncaa.org/game/play_by_play/5212024,5212024
02/21/2022,"Athens, W.Va.",NA,2,bot,0-1,Concord,Pitt.-Johnstown,J. Adkins grounded out to p.,https://stats.ncaa.org/game/play_by_play/5212024,5212024
02/21/2022,"Athens, W.Va.",NA,2,bot,0-1,Concord,Pitt.-Johnstown,J. Duffer doubled to right center.,https://stats.ncaa.org/game/play_by_play/5212024,5212024
02/21/2022,"Athens, W.Va.",NA,2,bot,0-1,Concord,Pitt.-Johnstown,Z. Saryeldin struck out swinging.,https://stats.ncaa.org/game/play_by_play/5212024,5212024
02/21/2022,"Athens, W.Va.",NA,2,bot,0-1,Concord,Pitt.-Johnstown,A. Stehlin flied out to rf.,https://stats.ncaa.org/game/play_by_play/5212024,5212024
02/21/2022,"Athens, W.Va.",NA,2,top,0-1,Pitt.-Johnstown,Concord,H: 1 LOB: 1,https://stats.ncaa.org/game/play_by_play/5212024,5212024
02/21/2022,"Athens, W.Va.",NA,3,top,0-1,Pitt.-Johnstown,Concord,A. Glumac walked.,https://stats.ncaa.org/game/play_by_play/5212024,5212024
02/21/2022,"Athens, W.Va.",NA,3,top,0-1,Pitt.-Johnstown,Concord,J. Ansell singled to center field; A. Glumac advanced to second.,https://stats.ncaa.org/game/play_by_play/5212024,5212024
02/21/2022,"Athens, W.Va.",NA,3,top,0-1,Pitt.-Johnstown,Concord,A. Glumac advanced to third on a wild pitch.,https://stats.ncaa.org/game/play_by_play/5212024,5212024
02/21/2022,"Athens, W.Va.",NA,3,top,1-1,Pitt.-Johnstown,Concord,"M. Disso grounded out to 2b, RBI; J. Ansell advanced to second; A. Glumac scored.",https://stats.ncaa.org/game/play_by_play/5212024,5212024
02/21/2022,"Athens, W.Va.",NA,3,top,1-1,Pitt.-Johnstown,Concord,D. Broderick grounded out to 2b; J. Ansell advanced to third.,https://stats.ncaa.org/game/play_by_play/5212024,5212024
02/21/2022,"Athens, W.Va.",NA,3,top,1-1,Pitt.-Johnstown,Concord,T. Smith hit by pitch.,https://stats.ncaa.org/game/play_by_play/5212024,5212024
02/21/2022,"Athens, W.Va.",NA,3,top,1-1,Pitt.-Johnstown,Concord,T. Smith advanced to second.,https://stats.ncaa.org/game/play_by_play/5212024,5212024
02/21/2022,"Athens, W.Va.",NA,3,top,4-1,Pitt.-Johnstown,Concord,"G. Prosper homered to right field, 3 RBI; T. Smith scored; J. Ansell scored.",https://stats.ncaa.org/game/play_by_play/5212024,5212024
02/21/2022,"Athens, W.Va.",NA,3,top,4-1,Pitt.-Johnstown,Concord,L. Pugh walked.,https://stats.ncaa.org/game/play_by_play/5212024,5212024
02/21/2022,"Athens, W.Va.",NA,3,top,4-1,Pitt.-Johnstown,Concord,L. Pugh stole second.,https://stats.ncaa.org/game/play_by_play/5212024,5212024
02/21/2022,"Athens, W.Va.",NA,3,top,4-1,Pitt.-Johnstown,Concord,A. Corl walked.,https://stats.ncaa.org/game/play_by_play/5212024,5212024
02/21/2022,"Athens, W.Va.",NA,3,top,4-1,Pitt.-Johnstown,Concord,J. Ulery reached on a fielder's choice; A. Corl advanced to second; L. Pugh out at second 3b to 2b.,https://stats.ncaa.org/game/play_by_play/5212024,5212024
02/21/2022,"Athens, W.Va.",NA,3,bot,4-1,Concord,Pitt.-Johnstown,R. Ortiz singled through the right side.,https://stats.ncaa.org/game/play_by_play/5212024,5212024
02/21/2022,"Athens, W.Va.",NA,3,bot,4-1,Concord,Pitt.-Johnstown,Antonellis struck out looking.,https://stats.ncaa.org/game/play_by_play/5212024,5212024
02/21/2022,"Athens, W.Va.",NA,3,bot,4-1,Concord,Pitt.-Johnstown,C. Satcher struck out swinging.,https://stats.ncaa.org/game/play_by_play/5212024,5212024
02/21/2022,"Athens, W.Va.",NA,3,bot,4-1,Concord,Pitt.-Johnstown,M. Dupont struck out looking.,https://stats.ncaa.org/game/play_by_play/5212024,5212024
02/21/2022,"Athens, W.Va.",NA,4,top,4-1,Pitt.-Johnstown,Concord,J. Turcovski pinch hit for A. Glumac.,https://stats.ncaa.org/game/play_by_play/5212024,5212024
02/21/2022,"Athens, W.Va.",NA,4,top,4-1,Pitt.-Johnstown,Concord,J. Turcovski grounded out to 1b unassisted.,https://stats.ncaa.org/game/play_by_play/5212024,5212024
02/21/2022,"Athens, W.Va.",NA,4,top,4-1,Pitt.-Johnstown,Concord,J. Ansell lined out to ss.,https://stats.ncaa.org/game/play_by_play/5212024,5212024
02/21/2022,"Athens, W.Va.",NA,4,top,4-1,Pitt.-Johnstown,Concord,M. Disso flied out to lf.,https://stats.ncaa.org/game/play_by_play/5212024,5212024
02/21/2022,"Athens, W.Va.",NA,4,bot,4-1,Concord,Pitt.-Johnstown,J. Turcovski to lf.,https://stats.ncaa.org/game/play_by_play/5212024,5212024
02/21/2022,"Athens, W.Va.",NA,4,bot,4-1,Concord,Pitt.-Johnstown,"K. Keenan struck out swinging, grounded out to c unassisted.",https://stats.ncaa.org/game/play_by_play/5212024,5212024
02/21/2022,"Athens, W.Va.",NA,4,bot,4-1,Concord,Pitt.-Johnstown,J. Adkins grounded out to p.,https://stats.ncaa.org/game/play_by_play/5212024,5212024
02/21/2022,"Athens, W.Va.",NA,4,bot,4-1,Concord,Pitt.-Johnstown,J. Duffer flied out to rf.,https://stats.ncaa.org/game/play_by_play/5212024,5212024
02/21/2022,"Athens, W.Va.",NA,5,top,4-1,Pitt.-Johnstown,Concord,D. Broderick lined out to ss.,https://stats.ncaa.org/game/play_by_play/5212024,5212024
02/21/2022,"Athens, W.Va.",NA,5,top,4-1,Pitt.-Johnstown,Concord,T. Smith struck out swinging.,https://stats.ncaa.org/game/play_by_play/5212024,5212024
02/21/2022,"Athens, W.Va.",NA,5,top,5-1,Pitt.-Johnstown,Concord,"G. Prosper homered to right field, RBI.",https://stats.ncaa.org/game/play_by_play/5212024,5212024
02/21/2022,"Athens, W.Va.",NA,5,top,6-1,Pitt.-Johnstown,Concord,"L. Pugh homered to left field, RBI.",https://stats.ncaa.org/game/play_by_play/5212024,5212024
02/21/2022,"Athens, W.Va.",NA,5,top,6-1,Pitt.-Johnstown,Concord,A. Corl popped up to ss.,https://stats.ncaa.org/game/play_by_play/5212024,5212024
02/21/2022,"Athens, W.Va.",NA,5,bot,6-1,Concord,Pitt.-Johnstown,W. Fetrow to p for A. Hammerle.,https://stats.ncaa.org/game/play_by_play/5212024,5212024
02/21/2022,"Athens, W.Va.",NA,5,bot,6-1,Concord,Pitt.-Johnstown,Z. Saryeldin singled to center field.,https://stats.ncaa.org/game/play_by_play/5212024,5212024
02/21/2022,"Athens, W.Va.",NA,5,bot,6-1,Concord,Pitt.-Johnstown,A. Stehlin struck out swinging; Z. Saryeldin advanced to second on a wild pitch.,https://stats.ncaa.org/game/play_by_play/5212024,5212024
02/21/2022,"Athens, W.Va.",NA,5,bot,6-1,Concord,Pitt.-Johnstown,R. Ortiz lined out to cf.,https://stats.ncaa.org/game/play_by_play/5212024,5212024
02/21/2022,"Athens, W.Va.",NA,5,bot,6-1,Concord,Pitt.-Johnstown,Antonellis grounded out to ss.,https://stats.ncaa.org/game/play_by_play/5212024,5212024
02/21/2022,"Athens, W.Va.",NA,6,top,6-1,Pitt.-Johnstown,Concord,J. Ulery grounded out to 3b.,https://stats.ncaa.org/game/play_by_play/5212024,5212024
02/21/2022,"Athens, W.Va.",NA,6,top,6-1,Pitt.-Johnstown,Concord,J. Turcovski struck out looking.,https://stats.ncaa.org/game/play_by_play/5212024,5212024
02/21/2022,"Athens, W.Va.",NA,6,top,6-1,Pitt.-Johnstown,Concord,J. Ansell lined out to ss.,https://stats.ncaa.org/game/play_by_play/5212024,5212024
02/21/2022,"Athens, W.Va.",NA,6,bot,6-1,Concord,Pitt.-Johnstown,O. McKeever to 2b for M. Disso.,https://stats.ncaa.org/game/play_by_play/5212024,5212024
02/21/2022,"Athens, W.Va.",NA,6,bot,6-1,Concord,Pitt.-Johnstown,C. Satcher singled to center field.,https://stats.ncaa.org/game/play_by_play/5212024,5212024
02/21/2022,"Athens, W.Va.",NA,6,bot,6-1,Concord,Pitt.-Johnstown,Strickland pinch hit for M. Dupont.,https://stats.ncaa.org/game/play_by_play/5212024,5212024
02/21/2022,"Athens, W.Va.",NA,6,bot,6-1,Concord,Pitt.-Johnstown,Strickland singled down the lf line; C. Satcher advanced to second.,https://stats.ncaa.org/game/play_by_play/5212024,5212024
02/21/2022,"Athens, W.Va.",NA,6,bot,6-1,Concord,Pitt.-Johnstown,K. Keenan singled through the left side; Strickland advanced to second; C. Satcher advanced to third.,https://stats.ncaa.org/game/play_by_play/5212024,5212024
02/21/2022,"Athens, W.Va.",NA,6,bot,6-3,Concord,Pitt.-Johnstown,"J. Adkins singled up the middle, 2 RBI; K. Keenan advanced to second; Strickland scored; C. Satcher scored.",https://stats.ncaa.org/game/play_by_play/5212024,5212024
02/21/2022,"Athens, W.Va.",NA,6,bot,6-3,Concord,Pitt.-Johnstown,J. Duffer flied out to rf.,https://stats.ncaa.org/game/play_by_play/5212024,5212024
02/21/2022,"Athens, W.Va.",NA,6,bot,6-4,Concord,Pitt.-Johnstown,"Z. Saryeldin doubled down the lf line, RBI; J. Adkins advanced to third; K. Keenan scored.",https://stats.ncaa.org/game/play_by_play/5212024,5212024
