date,location,attendance,inning,inning_top_bot,score,batting,fielding,description,game_pbp_url,game_pbp_id
02/12/2022,"Hartsville, SC",NA,1,top,0-0,Shepherd,Coker,C. Jamison struck out looking.,https://stats.ncaa.org/game/play_by_play/5205288,5205288
02/12/2022,"Hartsville, SC",NA,1,top,0-0,Shepherd,Coker,R. Haddaway popped up to 2b.,https://stats.ncaa.org/game/play_by_play/5205288,5205288
02/12/2022,"Hartsville, SC",NA,1,top,0-0,Shepherd,Coker,D. Keer grounded out to 2b.,https://stats.ncaa.org/game/play_by_play/5205288,5205288
02/12/2022,"Hartsville, SC",NA,1,bot,0-0,Coker,Shepherd,P. Griffor flied out to rf.,https://stats.ncaa.org/game/play_by_play/5205288,5205288
02/12/2022,"Hartsville, SC",NA,1,bot,0-0,Coker,Shepherd,R. Hall struck out looking.,https://stats.ncaa.org/game/play_by_play/5205288,5205288
02/12/2022,"Hartsville, SC",NA,1,bot,0-0,Coker,Shepherd,J. Williams struck out looking.,https://stats.ncaa.org/game/play_by_play/5205288,5205288
02/12/2022,"Hartsville, SC",NA,2,top,0-0,Shepherd,Coker,J. Schwartz popped up to ss.,https://stats.ncaa.org/game/play_by_play/5205288,5205288
02/12/2022,"Hartsville, SC",NA,2,top,0-0,Shepherd,Coker,R. Mulhall doubled to center field.,https://stats.ncaa.org/game/play_by_play/5205288,5205288
02/12/2022,"Hartsville, SC",NA,2,top,0-0,Shepherd,Coker,Z. Doss walked.,https://stats.ncaa.org/game/play_by_play/5205288,5205288
02/12/2022,"Hartsville, SC",NA,2,top,0-0,Shepherd,Coker,C. DeWees grounded into double play p to 3b to 1b; R. Mulhall out on the play.,https://stats.ncaa.org/game/play_by_play/5205288,5205288
02/12/2022,"Hartsville, SC",NA,2,top,0-0,Shepherd,Coker,H: 1 LOB: 1,https://stats.ncaa.org/game/play_by_play/5205288,5205288
02/12/2022,"Hartsville, SC",NA,2,bot,0-0,Coker,Shepherd,B. Jeffcoat flied out to cf to right center.,https://stats.ncaa.org/game/play_by_play/5205288,5205288
02/12/2022,"Hartsville, SC",NA,2,bot,0-0,Coker,Shepherd,K. Hanna doubled to left center.,https://stats.ncaa.org/game/play_by_play/5205288,5205288
02/12/2022,"Hartsville, SC",NA,2,bot,0-0,Coker,Shepherd,K. Hanna out at third lf to 3b.,https://stats.ncaa.org/game/play_by_play/5205288,5205288
02/12/2022,"Hartsville, SC",NA,2,bot,0-0,Coker,Shepherd,B. Castillo flied out to rf.,https://stats.ncaa.org/game/play_by_play/5205288,5205288
02/12/2022,"Hartsville, SC",NA,2,top,0-0,Shepherd,Coker,H: 1,https://stats.ncaa.org/game/play_by_play/5205288,5205288
02/12/2022,"Hartsville, SC",NA,3,top,0-0,Shepherd,Coker,C. Daugherty singled up the middle.,https://stats.ncaa.org/game/play_by_play/5205288,5205288
02/12/2022,"Hartsville, SC",NA,3,top,0-0,Shepherd,Coker,B. Holmes reached on a fielder's choice; C. Daugherty out at second 3b to 2b.,https://stats.ncaa.org/game/play_by_play/5205288,5205288
02/12/2022,"Hartsville, SC",NA,3,top,0-0,Shepherd,Coker,C. Jamison struck out looking.,https://stats.ncaa.org/game/play_by_play/5205288,5205288
02/12/2022,"Hartsville, SC",NA,3,top,0-0,Shepherd,Coker,B. Holmes stole second.,https://stats.ncaa.org/game/play_by_play/5205288,5205288
02/12/2022,"Hartsville, SC",NA,3,top,0-0,Shepherd,Coker,R. Haddaway walked.,https://stats.ncaa.org/game/play_by_play/5205288,5205288
02/12/2022,"Hartsville, SC",NA,3,top,0-0,Shepherd,Coker,D. Keer grounded out to p.,https://stats.ncaa.org/game/play_by_play/5205288,5205288
02/12/2022,"Hartsville, SC",NA,3,top,0-0,Shepherd,Coker,H: 1 LOB: 2,https://stats.ncaa.org/game/play_by_play/5205288,5205288
02/12/2022,"Hartsville, SC",NA,3,bot,0-0,Coker,Shepherd,T. Kimmel singled to right center.,https://stats.ncaa.org/game/play_by_play/5205288,5205288
02/12/2022,"Hartsville, SC",NA,3,bot,0-0,Coker,Shepherd,A. Vining doubled to left center; T. Kimmel advanced to third.,https://stats.ncaa.org/game/play_by_play/5205288,5205288
02/12/2022,"Hartsville, SC",NA,3,bot,0-0,Coker,Shepherd,"A. Vining stole third; T. Kimmel out at home p to c, caught stealing.",https://stats.ncaa.org/game/play_by_play/5205288,5205288
02/12/2022,"Hartsville, SC",NA,3,bot,0-0,Coker,Shepherd,A. Scudder struck out swinging.,https://stats.ncaa.org/game/play_by_play/5205288,5205288
02/12/2022,"Hartsville, SC",NA,3,bot,0-0,Coker,Shepherd,P. Griffor flied out to rf.,https://stats.ncaa.org/game/play_by_play/5205288,5205288
02/12/2022,"Hartsville, SC",NA,3,top,0-0,Shepherd,Coker,H: 2 LOB: 1,https://stats.ncaa.org/game/play_by_play/5205288,5205288
