date,location,attendance,inning,inning_top_bot,score,batting,fielding,description,game_pbp_url,game_pbp_id
02/18/2022,"Florence, SC",NA,1,top,0-0,Belmont Abbey,Francis Marion,Sean Johnson struck out looking.,https://stats.ncaa.org/game/play_by_play/5288311,5288311
02/18/2022,"Florence, SC",NA,1,top,0-0,Belmont Abbey,Francis Marion,Ben Gobbel fouled out to 1b.,https://stats.ncaa.org/game/play_by_play/5288311,5288311
02/18/2022,"Florence, SC",NA,1,top,0-0,Belmont Abbey,Francis Marion,Ben Ferguson singled through the right side.,https://stats.ncaa.org/game/play_by_play/5288311,5288311
02/18/2022,"Florence, SC",NA,1,top,0-0,Belmont Abbey,Francis Marion,Zach Aehlert struck out swinging.,https://stats.ncaa.org/game/play_by_play/5288311,5288311
02/18/2022,"Florence, SC",NA,1,top,0-0,Belmont Abbey,Francis Marion,H: 1 LOB: 1,https://stats.ncaa.org/game/play_by_play/5288311,5288311
02/18/2022,"Florence, SC",NA,1,bot,0-0,Francis Marion,Belmont Abbey,Bill Hanna grounded out to ss.,https://stats.ncaa.org/game/play_by_play/5288311,5288311
02/18/2022,"Florence, SC",NA,1,bot,0-0,Francis Marion,Belmont Abbey,Will Hardee flied out to ss.,https://stats.ncaa.org/game/play_by_play/5288311,5288311
02/18/2022,"Florence, SC",NA,1,bot,0-0,Francis Marion,Belmont Abbey,Lex Tuten lined out to cf.,https://stats.ncaa.org/game/play_by_play/5288311,5288311
02/18/2022,"Florence, SC",NA,2,top,0-0,Belmont Abbey,Francis Marion,Adam Overcash singled to left field.,https://stats.ncaa.org/game/play_by_play/5288311,5288311
02/18/2022,"Florence, SC",NA,2,top,0-0,Belmont Abbey,Francis Marion,Patrick Taylor reached on a fielder's choice; Adam Overcash out at second 3b to 2b.,https://stats.ncaa.org/game/play_by_play/5288311,5288311
02/18/2022,"Florence, SC",NA,2,top,0-0,Belmont Abbey,Francis Marion,Connor Tucker reached on a fielder's choice; Patrick Taylor out at second ss unassisted.,https://stats.ncaa.org/game/play_by_play/5288311,5288311
02/18/2022,"Florence, SC",NA,2,top,0-0,Belmont Abbey,Francis Marion,Carter DuHaime singled to left field; Connor Tucker advanced to third.,https://stats.ncaa.org/game/play_by_play/5288311,5288311
02/18/2022,"Florence, SC",NA,2,top,0-0,Belmont Abbey,Francis Marion,Brady Emerson struck out swinging.,https://stats.ncaa.org/game/play_by_play/5288311,5288311
02/18/2022,"Florence, SC",NA,2,top,0-0,Belmont Abbey,Francis Marion,H: 2 LOB: 2,https://stats.ncaa.org/game/play_by_play/5288311,5288311
02/18/2022,"Florence, SC",NA,2,bot,0-0,Francis Marion,Belmont Abbey,Todd Mattox grounded out to p.,https://stats.ncaa.org/game/play_by_play/5288311,5288311
02/18/2022,"Florence, SC",NA,2,bot,0-0,Francis Marion,Belmont Abbey,Leniel Gonzalez struck out swinging.,https://stats.ncaa.org/game/play_by_play/5288311,5288311
02/18/2022,"Florence, SC",NA,2,bot,0-0,Francis Marion,Belmont Abbey,Darius Nobles grounded out to 3b.,https://stats.ncaa.org/game/play_by_play/5288311,5288311
02/18/2022,"Florence, SC",NA,3,top,0-0,Belmont Abbey,Francis Marion,Sean Johnson grounded out to p.,https://stats.ncaa.org/game/play_by_play/5288311,5288311
02/18/2022,"Florence, SC",NA,3,top,0-0,Belmont Abbey,Francis Marion,Ben Gobbel popped up to 2b.,https://stats.ncaa.org/game/play_by_play/5288311,5288311
02/18/2022,"Florence, SC",NA,3,top,0-0,Belmont Abbey,Francis Marion,Ben Ferguson out at first 1b to p.,https://stats.ncaa.org/game/play_by_play/5288311,5288311
02/18/2022,"Florence, SC",NA,3,bot,0-0,Francis Marion,Belmont Abbey,Isaac Schuck grounded out to ss.,https://stats.ncaa.org/game/play_by_play/5288311,5288311
02/18/2022,"Florence, SC",NA,3,bot,0-0,Francis Marion,Belmont Abbey,Naphis Llanos singled through the right side.,https://stats.ncaa.org/game/play_by_play/5288311,5288311
02/18/2022,"Florence, SC",NA,3,bot,0-0,Francis Marion,Belmont Abbey,Tanner Wakefield flied out to rf.,https://stats.ncaa.org/game/play_by_play/5288311,5288311
02/18/2022,"Florence, SC",NA,3,bot,0-0,Francis Marion,Belmont Abbey,"Naphis Llanos out at second c to ss, caught stealing.",https://stats.ncaa.org/game/play_by_play/5288311,5288311
02/18/2022,"Florence, SC",NA,3,bot,0-0,Francis Marion,Belmont Abbey,H: 1 LOB: 1,https://stats.ncaa.org/game/play_by_play/5288311,5288311
02/18/2022,"Florence, SC",NA,4,top,0-0,Belmont Abbey,Francis Marion,Zach Aehlert flied out to cf.,https://stats.ncaa.org/game/play_by_play/5288311,5288311
02/18/2022,"Florence, SC",NA,4,top,0-0,Belmont Abbey,Francis Marion,Adam Overcash lined out to rf.,https://stats.ncaa.org/game/play_by_play/5288311,5288311
02/18/2022,"Florence, SC",NA,4,top,0-0,Belmont Abbey,Francis Marion,"Patrick Taylor singled down the 3b line, bunt.",https://stats.ncaa.org/game/play_by_play/5288311,5288311
02/18/2022,"Florence, SC",NA,4,top,0-0,Belmont Abbey,Francis Marion,Connor Tucker singled to left field; Patrick Taylor advanced to second.,https://stats.ncaa.org/game/play_by_play/5288311,5288311
02/18/2022,"Florence, SC",NA,4,top,0-0,Belmont Abbey,Francis Marion,Carter DuHaime struck out swinging.,https://stats.ncaa.org/game/play_by_play/5288311,5288311
02/18/2022,"Florence, SC",NA,4,top,0-0,Belmont Abbey,Francis Marion,H: 2 LOB: 2,https://stats.ncaa.org/game/play_by_play/5288311,5288311
02/18/2022,"Florence, SC",NA,4,bot,0-0,Francis Marion,Belmont Abbey,Bill Hanna grounded out to ss.,https://stats.ncaa.org/game/play_by_play/5288311,5288311
02/18/2022,"Florence, SC",NA,4,bot,0-0,Francis Marion,Belmont Abbey,Will Hardee singled to right field.,https://stats.ncaa.org/game/play_by_play/5288311,5288311
02/18/2022,"Florence, SC",NA,4,bot,0-0,Francis Marion,Belmont Abbey,Lex Tuten lined out to rf.,https://stats.ncaa.org/game/play_by_play/5288311,5288311
02/18/2022,"Florence, SC",NA,4,bot,0-0,Francis Marion,Belmont Abbey,Todd Mattox flied out to cf.,https://stats.ncaa.org/game/play_by_play/5288311,5288311
02/18/2022,"Florence, SC",NA,4,top,0-0,Belmont Abbey,Francis Marion,H: 1 LOB: 1,https://stats.ncaa.org/game/play_by_play/5288311,5288311
02/18/2022,"Florence, SC",NA,5,top,0-0,Belmont Abbey,Francis Marion,Brady Emerson flied out to cf.,https://stats.ncaa.org/game/play_by_play/5288311,5288311
02/18/2022,"Florence, SC",NA,5,top,0-0,Belmont Abbey,Francis Marion,Sean Johnson singled to left field.,https://stats.ncaa.org/game/play_by_play/5288311,5288311
02/18/2022,"Florence, SC",NA,5,top,0-0,Belmont Abbey,Francis Marion,Ben Gobbel lined into double play lf to ss to 1b; Sean Johnson out on the play.,https://stats.ncaa.org/game/play_by_play/5288311,5288311
02/18/2022,"Florence, SC",NA,5,top,0-0,Belmont Abbey,Francis Marion,H: 1,https://stats.ncaa.org/game/play_by_play/5288311,5288311
02/18/2022,"Florence, SC",NA,5,bot,0-0,Francis Marion,Belmont Abbey,Leniel Gonzalez struck out looking.,https://stats.ncaa.org/game/play_by_play/5288311,5288311
02/18/2022,"Florence, SC",NA,5,bot,0-0,Francis Marion,Belmont Abbey,Darius Nobles struck out swinging.,https://stats.ncaa.org/game/play_by_play/5288311,5288311
02/18/2022,"Florence, SC",NA,5,bot,0-0,Francis Marion,Belmont Abbey,Isaac Schuck flied out to lf.,https://stats.ncaa.org/game/play_by_play/5288311,5288311
02/18/2022,"Florence, SC",NA,6,top,0-0,Belmont Abbey,Francis Marion,Ben Ferguson walked.,https://stats.ncaa.org/game/play_by_play/5288311,5288311
02/18/2022,"Florence, SC",NA,6,top,0-0,Belmont Abbey,Francis Marion,Zach Aehlert grounded into double play 3b to 2b to 1b; Ben Ferguson out on the play.,https://stats.ncaa.org/game/play_by_play/5288311,5288311
02/18/2022,"Florence, SC",NA,6,top,0-0,Belmont Abbey,Francis Marion,Adam Overcash grounded out to ss.,https://stats.ncaa.org/game/play_by_play/5288311,5288311
02/18/2022,"Florence, SC",NA,6,bot,0-0,Francis Marion,Belmont Abbey,Naphis Llanos flied out to lf.,https://stats.ncaa.org/game/play_by_play/5288311,5288311
02/18/2022,"Florence, SC",NA,6,bot,0-0,Francis Marion,Belmont Abbey,Tanner Wakefield singled to right field.,https://stats.ncaa.org/game/play_by_play/5288311,5288311
02/18/2022,"Florence, SC",NA,6,bot,0-0,Francis Marion,Belmont Abbey,"Bill Hanna grounded out to p, SAC, bunt; Tanner Wakefield advanced to second.",https://stats.ncaa.org/game/play_by_play/5288311,5288311
02/18/2022,"Florence, SC",NA,6,bot,0-0,Francis Marion,Belmont Abbey,Will Hardee lined out to lf.,https://stats.ncaa.org/game/play_by_play/5288311,5288311
02/18/2022,"Florence, SC",NA,6,bot,0-0,Francis Marion,Belmont Abbey,H: 1 LOB: 1,https://stats.ncaa.org/game/play_by_play/5288311,5288311
02/18/2022,"Florence, SC",NA,7,top,0-0,Belmont Abbey,Francis Marion,Patrick Taylor struck out swinging.,https://stats.ncaa.org/game/play_by_play/5288311,5288311
02/18/2022,"Florence, SC",NA,7,top,0-0,Belmont Abbey,Francis Marion,Connor Tucker grounded out to 2b.,https://stats.ncaa.org/game/play_by_play/5288311,5288311
02/18/2022,"Florence, SC",NA,7,top,0-0,Belmont Abbey,Francis Marion,Carter DuHaime grounded out to 2b.,https://stats.ncaa.org/game/play_by_play/5288311,5288311
