date,location,attendance,inning,inning_top_bot,score,batting,fielding,description,game_pbp_url,game_pbp_id
02/06/2022,"Shreveport, La.",NA,1,top,0-0,East Tex. Baptist,Willamette,Z. McAdams struck out swinging.,https://stats.ncaa.org/game/play_by_play/5198295,5198295
02/06/2022,"Shreveport, La.",NA,1,top,0-0,East Tex. Baptist,Willamette,J. Miller walked.,https://stats.ncaa.org/game/play_by_play/5198295,5198295
02/06/2022,"Shreveport, La.",NA,1,top,0-0,East Tex. Baptist,Willamette,W. Kelley singled to right center: J. Miller advanced to third.,https://stats.ncaa.org/game/play_by_play/5198295,5198295
02/06/2022,"Shreveport, La.",NA,1,top,0-0,East Tex. Baptist,Willamette,B. Wagner struck out looking.,https://stats.ncaa.org/game/play_by_play/5198295,5198295
02/06/2022,"Shreveport, La.",NA,1,top,1-0,East Tex. Baptist,Willamette,"C. Robinson singled through the left side, RBI: W. Kelley advanced to second: J. Miller scored.",https://stats.ncaa.org/game/play_by_play/5198295,5198295
02/06/2022,"Shreveport, La.",NA,1,top,1-0,East Tex. Baptist,Willamette,C. Robinson advanced to second on a wild pitch: W. Kelley advanced to third.,https://stats.ncaa.org/game/play_by_play/5198295,5198295
02/06/2022,"Shreveport, La.",NA,1,top,1-0,East Tex. Baptist,Willamette,B. Lea struck out looking.,https://stats.ncaa.org/game/play_by_play/5198295,5198295
02/06/2022,"Shreveport, La.",NA,1,bot,1-0,Willamette,East Tex. Baptist,Vandemark singled up the middle.,https://stats.ncaa.org/game/play_by_play/5198295,5198295
02/06/2022,"Shreveport, La.",NA,1,bot,1-0,Willamette,East Tex. Baptist,Werkmeister singled to shortstop: Vandemark advanced to second.,https://stats.ncaa.org/game/play_by_play/5198295,5198295
02/06/2022,"Shreveport, La.",NA,1,bot,1-0,Willamette,East Tex. Baptist,Hoffman fouled out to c.,https://stats.ncaa.org/game/play_by_play/5198295,5198295
02/06/2022,"Shreveport, La.",NA,1,bot,1-0,Willamette,East Tex. Baptist,Fischel grounded into double play 3b to 1b: Vandemark out on the play.,https://stats.ncaa.org/game/play_by_play/5198295,5198295
02/06/2022,"Shreveport, La.",NA,2,top,1-0,East Tex. Baptist,Willamette,B. Mullen struck out swinging.,https://stats.ncaa.org/game/play_by_play/5198295,5198295
02/06/2022,"Shreveport, La.",NA,2,top,1-0,East Tex. Baptist,Willamette,J. Jones doubled to left center.,https://stats.ncaa.org/game/play_by_play/5198295,5198295
02/06/2022,"Shreveport, La.",NA,2,top,1-0,East Tex. Baptist,Willamette,J. Jones advanced to third on a passed ball.,https://stats.ncaa.org/game/play_by_play/5198295,5198295
02/06/2022,"Shreveport, La.",NA,2,top,1-0,East Tex. Baptist,Willamette,C. Gordon struck out swinging.,https://stats.ncaa.org/game/play_by_play/5198295,5198295
02/06/2022,"Shreveport, La.",NA,2,top,1-0,East Tex. Baptist,Willamette,Z. McAdams hit by pitch.,https://stats.ncaa.org/game/play_by_play/5198295,5198295
02/06/2022,"Shreveport, La.",NA,2,top,1-0,East Tex. Baptist,Willamette,J. Miller hit by pitch: Z. McAdams advanced to second.,https://stats.ncaa.org/game/play_by_play/5198295,5198295
02/06/2022,"Shreveport, La.",NA,2,top,1-0,East Tex. Baptist,Willamette,W. Kelley reached on a fielder's choice: J. Miller out at second ss to 2b.,https://stats.ncaa.org/game/play_by_play/5198295,5198295
