date,location,attendance,inning,inning_top_bot,score,batting,fielding,description,game_pbp_url,game_pbp_id
02/25/2022,"Davenport, FL",NA,1,top,0-0,NVU-Lyndon,Grove City,R. Thornton grounded out to 1b unassisted.,https://stats.ncaa.org/game/play_by_play/5215628,5215628
02/25/2022,"Davenport, FL",NA,1,top,0-0,NVU-Lyndon,Grove City,T. Santaw lined out to cf.,https://stats.ncaa.org/game/play_by_play/5215628,5215628
02/25/2022,"Davenport, FL",NA,1,top,0-0,NVU-Lyndon,Grove City,S. Bushey singled.,https://stats.ncaa.org/game/play_by_play/5215628,5215628
02/25/2022,"Davenport, FL",NA,1,top,0-0,NVU-Lyndon,Grove City,J. Cane grounded out to ss.,https://stats.ncaa.org/game/play_by_play/5215628,5215628
02/25/2022,"Davenport, FL",NA,1,top,0-0,NVU-Lyndon,Grove City,H: 1 LOB: 1,https://stats.ncaa.org/game/play_by_play/5215628,5215628
02/25/2022,"Davenport, FL",NA,1,bot,0-0,Grove City,NVU-Lyndon,J. Clary grounded out to 2b.,https://stats.ncaa.org/game/play_by_play/5215628,5215628
02/25/2022,"Davenport, FL",NA,1,bot,0-0,Grove City,NVU-Lyndon,C. Saylor singled.,https://stats.ncaa.org/game/play_by_play/5215628,5215628
02/25/2022,"Davenport, FL",NA,1,bot,0-0,Grove City,NVU-Lyndon,M. Kilbane flied out to cf.,https://stats.ncaa.org/game/play_by_play/5215628,5215628
02/25/2022,"Davenport, FL",NA,1,bot,0-0,Grove City,NVU-Lyndon,M. Williams singled3a C. Saylor advanced to second.,https://stats.ncaa.org/game/play_by_play/5215628,5215628
02/25/2022,"Davenport, FL",NA,1,bot,0-0,Grove City,NVU-Lyndon,C. Saylor advanced to third on a passed ball.,https://stats.ncaa.org/game/play_by_play/5215628,5215628
02/25/2022,"Davenport, FL",NA,1,bot,0-0,Grove City,NVU-Lyndon,C. Saylor out at home c to p.,https://stats.ncaa.org/game/play_by_play/5215628,5215628
02/25/2022,"Davenport, FL",NA,1,top,0-0,NVU-Lyndon,Grove City,H: 2 LOB: 2,https://stats.ncaa.org/game/play_by_play/5215628,5215628
02/25/2022,"Davenport, FL",NA,2,top,0-0,NVU-Lyndon,Grove City,E. Camden grounded out to ss.,https://stats.ncaa.org/game/play_by_play/5215628,5215628
02/25/2022,"Davenport, FL",NA,2,top,0-0,NVU-Lyndon,Grove City,S. Friscia grounded out to p.,https://stats.ncaa.org/game/play_by_play/5215628,5215628
02/25/2022,"Davenport, FL",NA,2,top,0-0,NVU-Lyndon,Grove City,J. Mahoney singled.,https://stats.ncaa.org/game/play_by_play/5215628,5215628
02/25/2022,"Davenport, FL",NA,2,top,0-0,NVU-Lyndon,Grove City,S. Cavanaugh grounded out to 2b.,https://stats.ncaa.org/game/play_by_play/5215628,5215628
02/25/2022,"Davenport, FL",NA,2,top,0-0,NVU-Lyndon,Grove City,H: 1 LOB: 1,https://stats.ncaa.org/game/play_by_play/5215628,5215628
02/25/2022,"Davenport, FL",NA,2,bot,0-0,Grove City,NVU-Lyndon,N. Rodriguez flied out to ss.,https://stats.ncaa.org/game/play_by_play/5215628,5215628
02/25/2022,"Davenport, FL",NA,2,bot,0-0,Grove City,NVU-Lyndon,L. Baccari grounded out to 1b unassisted.,https://stats.ncaa.org/game/play_by_play/5215628,5215628
02/25/2022,"Davenport, FL",NA,2,bot,0-0,Grove City,NVU-Lyndon,A. Tambellin grounded out to ss.,https://stats.ncaa.org/game/play_by_play/5215628,5215628
02/25/2022,"Davenport, FL",NA,3,top,0-0,NVU-Lyndon,Grove City,T. Roberge struck out swinging.,https://stats.ncaa.org/game/play_by_play/5215628,5215628
02/25/2022,"Davenport, FL",NA,3,top,0-0,NVU-Lyndon,Grove City,R. Thornton grounded out to 3b.,https://stats.ncaa.org/game/play_by_play/5215628,5215628
02/25/2022,"Davenport, FL",NA,3,top,0-0,NVU-Lyndon,Grove City,T. Santaw grounded out to 3b.,https://stats.ncaa.org/game/play_by_play/5215628,5215628
02/25/2022,"Davenport, FL",NA,3,bot,0-0,Grove City,NVU-Lyndon,B. Hamilton doubled.,https://stats.ncaa.org/game/play_by_play/5215628,5215628
02/25/2022,"Davenport, FL",NA,3,bot,0-0,Grove City,NVU-Lyndon,L. Vittone singled3a B. Hamilton advanced to third.,https://stats.ncaa.org/game/play_by_play/5215628,5215628
02/25/2022,"Davenport, FL",NA,3,bot,0-1,Grove City,NVU-Lyndon,"J. Clary singled, RBI3a L. Vittone advanced to second3a B. Hamilton scored.",https://stats.ncaa.org/game/play_by_play/5215628,5215628
02/25/2022,"Davenport, FL",NA,3,bot,0-1,Grove City,NVU-Lyndon,J. Clary advanced to second on a wild pitch3a L. Vittone advanced to third on a wild pitch.,https://stats.ncaa.org/game/play_by_play/5215628,5215628
02/25/2022,"Davenport, FL",NA,3,bot,0-1,Grove City,NVU-Lyndon,C. Saylor reached on a fielder's choice3a J. Clary advanced to third3a L. Vittone out at home p to c.,https://stats.ncaa.org/game/play_by_play/5215628,5215628
02/25/2022,"Davenport, FL",NA,3,bot,0-2,Grove City,NVU-Lyndon,"M. Kilbane reached on a fielder's choice, RBI3a C. Saylor out at second ss to 2b3a J. Clary scored.",https://stats.ncaa.org/game/play_by_play/5215628,5215628
02/25/2022,"Davenport, FL",NA,3,bot,0-2,Grove City,NVU-Lyndon,M. Williams struck out swinging.,https://stats.ncaa.org/game/play_by_play/5215628,5215628
02/25/2022,"Davenport, FL",NA,3,bot,0-2,Grove City,NVU-Lyndon,R: 2 H: 3 LOB: 1,https://stats.ncaa.org/game/play_by_play/5215628,5215628
02/25/2022,"Davenport, FL",NA,4,top,0-2,NVU-Lyndon,Grove City,S. Bushey singled.,https://stats.ncaa.org/game/play_by_play/5215628,5215628
02/25/2022,"Davenport, FL",NA,4,top,0-2,NVU-Lyndon,Grove City,J. Cane flied out to 2b.,https://stats.ncaa.org/game/play_by_play/5215628,5215628
02/25/2022,"Davenport, FL",NA,4,top,0-2,NVU-Lyndon,Grove City,E. Camden grounded into double play ss to 2b to 1b3a S. Bushey out on the play.,https://stats.ncaa.org/game/play_by_play/5215628,5215628
02/25/2022,"Davenport, FL",NA,4,top,0-3,NVU-Lyndon,Grove City,H: 1,https://stats.ncaa.org/game/play_by_play/5215628,5215628
02/25/2022,"Davenport, FL",NA,4,bot,0-3,Grove City,NVU-Lyndon,"N. Rodriguez homered, RBI.",https://stats.ncaa.org/game/play_by_play/5215628,5215628
02/25/2022,"Davenport, FL",NA,4,bot,0-3,Grove City,NVU-Lyndon,L. Baccari singled.,https://stats.ncaa.org/game/play_by_play/5215628,5215628
02/25/2022,"Davenport, FL",NA,4,bot,0-3,Grove City,NVU-Lyndon,A. Tambellin grounded out to c3a L. Baccari advanced to second.,https://stats.ncaa.org/game/play_by_play/5215628,5215628
02/25/2022,"Davenport, FL",NA,4,bot,0-3,Grove City,NVU-Lyndon,C. Whitehous to p for D. Crump.,https://stats.ncaa.org/game/play_by_play/5215628,5215628
02/25/2022,"Davenport, FL",NA,4,bot,0-3,Grove City,NVU-Lyndon,B. Hamilton grounded out to 2b3a L. Baccari advanced to third.,https://stats.ncaa.org/game/play_by_play/5215628,5215628
02/25/2022,"Davenport, FL",NA,4,bot,0-3,Grove City,NVU-Lyndon,L. Vittone grounded out to ss.,https://stats.ncaa.org/game/play_by_play/5215628,5215628
02/25/2022,"Davenport, FL",NA,4,top,0-3,NVU-Lyndon,Grove City,R: 1 H: 2 LOB: 1,https://stats.ncaa.org/game/play_by_play/5215628,5215628
02/25/2022,"Davenport, FL",NA,5,top,0-3,NVU-Lyndon,Grove City,S. Friscia flied out to rf.,https://stats.ncaa.org/game/play_by_play/5215628,5215628
02/25/2022,"Davenport, FL",NA,5,top,0-3,NVU-Lyndon,Grove City,J. Mahoney grounded out to ss.,https://stats.ncaa.org/game/play_by_play/5215628,5215628
02/25/2022,"Davenport, FL",NA,5,top,0-3,NVU-Lyndon,Grove City,S. Cavanaugh grounded out to p.,https://stats.ncaa.org/game/play_by_play/5215628,5215628
02/25/2022,"Davenport, FL",NA,5,bot,0-3,Grove City,NVU-Lyndon,J. Clary singled.,https://stats.ncaa.org/game/play_by_play/5215628,5215628
02/25/2022,"Davenport, FL",NA,5,bot,0-3,Grove City,NVU-Lyndon,C. Saylor flied out to cf.,https://stats.ncaa.org/game/play_by_play/5215628,5215628
02/25/2022,"Davenport, FL",NA,5,bot,0-3,Grove City,NVU-Lyndon,M. Kilbane doubled3a J. Clary advanced to third.,https://stats.ncaa.org/game/play_by_play/5215628,5215628
02/25/2022,"Davenport, FL",NA,5,bot,0-4,Grove City,NVU-Lyndon,"M. Williams flied out to rf, sacrifice fly, RBI3a J. Clary scored.",https://stats.ncaa.org/game/play_by_play/5215628,5215628
02/25/2022,"Davenport, FL",NA,5,bot,0-4,Grove City,NVU-Lyndon,N. Rodriguez flied out to lf.,https://stats.ncaa.org/game/play_by_play/5215628,5215628
02/25/2022,"Davenport, FL",NA,5,bot,0-4,Grove City,NVU-Lyndon,R: 1 H: 2 LOB: 1,https://stats.ncaa.org/game/play_by_play/5215628,5215628
02/25/2022,"Davenport, FL",NA,6,top,0-4,NVU-Lyndon,Grove City,T. Roberge flied out to rf.,https://stats.ncaa.org/game/play_by_play/5215628,5215628
02/25/2022,"Davenport, FL",NA,6,top,0-4,NVU-Lyndon,Grove City,R. Thornton singled.,https://stats.ncaa.org/game/play_by_play/5215628,5215628
02/25/2022,"Davenport, FL",NA,6,top,0-4,NVU-Lyndon,Grove City,T. Santaw flied out to cf.,https://stats.ncaa.org/game/play_by_play/5215628,5215628
02/25/2022,"Davenport, FL",NA,6,top,0-4,NVU-Lyndon,Grove City,S. Bushey reached on a fielder's choice3a R. Thornton out at second ss to 2b.,https://stats.ncaa.org/game/play_by_play/5215628,5215628
02/25/2022,"Davenport, FL",NA,6,top,0-5,NVU-Lyndon,Grove City,H: 1 LOB: 1,https://stats.ncaa.org/game/play_by_play/5215628,5215628
02/25/2022,"Davenport, FL",NA,6,bot,0-4,Grove City,NVU-Lyndon,L. Baccari walked.,https://stats.ncaa.org/game/play_by_play/5215628,5215628
