date,location,attendance,inning,inning_top_bot,score,batting,fielding,description,game_pbp_url,game_pbp_id
02/19/2022,"Abilene, Texas",NA,1,top,0-0,Mary Hardin-Baylor,McMurry,HERRERA struck out swinging (0-2).,https://stats.ncaa.org/game/play_by_play/5209932,5209932
02/19/2022,"Abilene, Texas",NA,1,top,0-0,Mary Hardin-Baylor,McMurry,HOLIDAY walked (3-1).,https://stats.ncaa.org/game/play_by_play/5209932,5209932
02/19/2022,"Abilene, Texas",NA,1,top,0-0,Mary Hardin-Baylor,McMurry,"HOLIDAY out at second c to ss, caught stealing.",https://stats.ncaa.org/game/play_by_play/5209932,5209932
02/19/2022,"Abilene, Texas",NA,1,top,0-0,Mary Hardin-Baylor,McMurry,BOLIN walked (3-0).,https://stats.ncaa.org/game/play_by_play/5209932,5209932
02/19/2022,"Abilene, Texas",NA,1,top,0-0,Mary Hardin-Baylor,McMurry,SAMMONS singled to center field (0-0)3a BOLIN advanced to third.,https://stats.ncaa.org/game/play_by_play/5209932,5209932
02/19/2022,"Abilene, Texas",NA,1,top,0-0,Mary Hardin-Baylor,McMurry,JONES struck out swinging (0-2).,https://stats.ncaa.org/game/play_by_play/5209932,5209932
02/19/2022,"Abilene, Texas",NA,1,top,0-0,Mary Hardin-Baylor,McMurry,H: 1 LOB: 2,https://stats.ncaa.org/game/play_by_play/5209932,5209932
02/19/2022,"Abilene, Texas",NA,1,bot,0-0,McMurry,Mary Hardin-Baylor,B. Beach grounded out to 2b (1-2).,https://stats.ncaa.org/game/play_by_play/5209932,5209932
02/19/2022,"Abilene, Texas",NA,1,bot,0-0,McMurry,Mary Hardin-Baylor,R. Hodges grounded out to ss (1-0).,https://stats.ncaa.org/game/play_by_play/5209932,5209932
02/19/2022,"Abilene, Texas",NA,1,bot,0-0,McMurry,Mary Hardin-Baylor,N. Hamel grounded out to 3b (3-1).,https://stats.ncaa.org/game/play_by_play/5209932,5209932
02/19/2022,"Abilene, Texas",NA,2,top,0-0,Mary Hardin-Baylor,McMurry,FARMER reached on a fielding error by 3b (1-0).,https://stats.ncaa.org/game/play_by_play/5209932,5209932
02/19/2022,"Abilene, Texas",NA,2,top,0-0,Mary Hardin-Baylor,McMurry,GROSZ walked (3-2)3a FARMER advanced to second.,https://stats.ncaa.org/game/play_by_play/5209932,5209932
02/19/2022,"Abilene, Texas",NA,2,top,0-0,Mary Hardin-Baylor,McMurry,FARMER advanced to third on a wild pitch.,https://stats.ncaa.org/game/play_by_play/5209932,5209932
02/19/2022,"Abilene, Texas",NA,2,top,0-0,Mary Hardin-Baylor,McMurry,MUNIGA struck out swinging (2-2)3a GROSZ stole second.,https://stats.ncaa.org/game/play_by_play/5209932,5209932
02/19/2022,"Abilene, Texas",NA,2,top,1-0,Mary Hardin-Baylor,McMurry,"DEBERARDINIS flied out to rf, SF, RBI (0-0)3a GROSZ advanced to third3a FARMER scored, unearned.",https://stats.ncaa.org/game/play_by_play/5209932,5209932
02/19/2022,"Abilene, Texas",NA,2,top,1-0,Mary Hardin-Baylor,McMurry,HERRERA walked (3-2).,https://stats.ncaa.org/game/play_by_play/5209932,5209932
02/19/2022,"Abilene, Texas",NA,2,top,1-0,Mary Hardin-Baylor,McMurry,"HERRERA out at second c to ss, caught stealing.",https://stats.ncaa.org/game/play_by_play/5209932,5209932
02/19/2022,"Abilene, Texas",NA,2,bot,1-0,McMurry,Mary Hardin-Baylor,C. Turner struck out swinging (0-2).,https://stats.ncaa.org/game/play_by_play/5209932,5209932
02/19/2022,"Abilene, Texas",NA,2,bot,1-0,McMurry,Mary Hardin-Baylor,B. Rickerson struck out swinging (2-2).,https://stats.ncaa.org/game/play_by_play/5209932,5209932
02/19/2022,"Abilene, Texas",NA,2,bot,1-0,McMurry,Mary Hardin-Baylor,J. Rosa struck out looking (1-2).,https://stats.ncaa.org/game/play_by_play/5209932,5209932
02/19/2022,"Abilene, Texas",NA,3,top,1-0,Mary Hardin-Baylor,McMurry,HOLIDAY singled to shortstop (1-0).,https://stats.ncaa.org/game/play_by_play/5209932,5209932
02/19/2022,"Abilene, Texas",NA,3,top,1-0,Mary Hardin-Baylor,McMurry,BOLIN reached on a fielder's choice (1-2)3a HOLIDAY out at second 3b to 2b.,https://stats.ncaa.org/game/play_by_play/5209932,5209932
02/19/2022,"Abilene, Texas",NA,3,top,1-0,Mary Hardin-Baylor,McMurry,SAMMONS grounded into double play 3b to 2b to 1b (1-1)3a BOLIN out on the play.,https://stats.ncaa.org/game/play_by_play/5209932,5209932
02/19/2022,"Abilene, Texas",NA,3,top,1-2,Mary Hardin-Baylor,McMurry,H: 1,https://stats.ncaa.org/game/play_by_play/5209932,5209932
02/19/2022,"Abilene, Texas",NA,3,bot,1-0,McMurry,Mary Hardin-Baylor,D. Abbott singled up the middle (1-0).,https://stats.ncaa.org/game/play_by_play/5209932,5209932
02/19/2022,"Abilene, Texas",NA,3,bot,1-0,McMurry,Mary Hardin-Baylor,K. Carpenter walked (3-2)3a D. Abbott advanced to second.,https://stats.ncaa.org/game/play_by_play/5209932,5209932
