Date,Opponent,Result,opponent_slug,slug,game_info_url
02/08/2012,"East Tex. Baptist @ McKinney, TX",L 8 - 9,/team/1062/11320,/contests/657109/box_score,https://stats.ncaa.org/contests/657109/box_score
02/09/2013,"Louisiana Col. @ McKinney, Tx.",W 9 - 7,/team/1182/11320,/contests/657680/box_score,https://stats.ncaa.org/contests/657680/box_score
02/13/2013,Jarvis Christian,W 6 - 1,NA,/contests/657816/box_score,https://stats.ncaa.org/contests/657816/box_score
02/13/2013,Jarvis Christian,L 3 - 4,NA,/contests/657821/box_score,https://stats.ncaa.org/contests/657821/box_score
02/16/2013,@ Southwestern (TX),W 16 - 4,/team/8746/11320,/game/index/1860831?org_id=8746,https://stats.ncaa.org/game/index/1860831?org_id=8746
02/16/2013,@ Southwestern (TX),W 13 - 3,/team/8746/11320,/contests/658257/box_score,https://stats.ncaa.org/contests/658257/box_score
02/17/2013,@ Southwestern (TX),W 19 - 9,/team/8746/11320,/contests/658445/box_score,https://stats.ncaa.org/contests/658445/box_score
02/22/2013,Hendrix,W 3 - 1,/team/1124/11320,/contests/659000/box_score,https://stats.ncaa.org/contests/659000/box_score
02/23/2013,Hendrix,W 5 - 1,/team/1124/11320,/contests/659204/box_score,https://stats.ncaa.org/contests/659204/box_score
02/24/2013,Hendrix,W 10 - 3,/team/1124/11320,/contests/659605/box_score,https://stats.ncaa.org/contests/659605/box_score
03/02/2013,Dallas,L 1 - 2,/team/1044/11320,/contests/660537/box_score,https://stats.ncaa.org/contests/660537/box_score
03/02/2013,Dallas,W 4 - 3 (10),/team/1044/11320,/contests/660729/box_score,https://stats.ncaa.org/contests/660729/box_score
03/03/2013,Dallas,W 4 - 3,/team/1044/11320,/contests/661008/box_score,https://stats.ncaa.org/contests/661008/box_score
03/09/2013,Trinity (TX),W 11 - 1,/team/715/11320,/game/index/1869232?org_id=125,https://stats.ncaa.org/game/index/1869232?org_id=125
03/09/2013,Trinity (TX),L 0 - 3,/team/715/11320,/contests/662263/box_score,https://stats.ncaa.org/contests/662263/box_score
03/10/2013,Trinity (TX),W 6 - 5,/team/715/11320,/contests/662799/box_score,https://stats.ncaa.org/contests/662799/box_score
03/12/2013,LeTourneau,W 16 - 6,/team/8490/11320,/contests/663267/box_score,https://stats.ncaa.org/contests/663267/box_score
03/16/2013,@ Austin,W 10 - 1,/team/953/11320,/contests/664344/box_score,https://stats.ncaa.org/contests/664344/box_score
03/16/2013,@ Austin,L 5 - 6,/team/953/11320,/contests/664482/box_score,https://stats.ncaa.org/contests/664482/box_score
03/17/2013,@ Austin,W 10 - 7 (10),/team/953/11320,/contests/664733/box_score,https://stats.ncaa.org/contests/664733/box_score
03/19/2013,Texas Col.,L 5 - 6 (11),NA,/contests/665220/box_score,https://stats.ncaa.org/contests/665220/box_score
03/19/2013,Texas Col.,W 3 - 2,NA,/contests/665259/box_score,https://stats.ncaa.org/contests/665259/box_score
03/20/2013,North Central (IL),L 4 - 5,/team/492/11320,/contests/665344/box_score,https://stats.ncaa.org/contests/665344/box_score
03/23/2013,Southwestern (TX),W 24 - 10,/team/8746/11320,/contests/666033/box_score,https://stats.ncaa.org/contests/666033/box_score
03/24/2013,Southwestern (TX),W 14 - 2,/team/8746/11320,/contests/666631/box_score,https://stats.ncaa.org/contests/666631/box_score
03/26/2013,@ LeTourneau,W 5 - 2,/team/8490/11320,/contests/666861/box_score,https://stats.ncaa.org/contests/666861/box_score
03/28/2013,@ Trinity (TX),W 3 - 1,/team/715/11320,/contests/667225/box_score,https://stats.ncaa.org/contests/667225/box_score
03/29/2013,@ Trinity (TX),W 14 - 12 (11),/team/715/11320,/contests/667464/box_score,https://stats.ncaa.org/contests/667464/box_score
04/05/2013,@ UT Tyler,L 4 - 7,/team/30028/11320,/contests/669346/box_score,https://stats.ncaa.org/contests/669346/box_score
04/06/2013,@ UT Tyler,W 6 - 3,/team/30028/11320,/contests/669790/box_score,https://stats.ncaa.org/contests/669790/box_score
04/06/2013,@ UT Tyler,L 5 - 8,/team/30028/11320,/contests/670121/box_score,https://stats.ncaa.org/contests/670121/box_score
04/13/2013,Austin,W 4 - 3,/team/953/11320,/contests/671769/box_score,https://stats.ncaa.org/contests/671769/box_score
04/14/2013,Austin,W 5 - 1,/team/953/11320,/contests/672529/box_score,https://stats.ncaa.org/contests/672529/box_score
04/17/2013,LSU-Shreveport,L 2 - 10,NA,/contests/673313/box_score,https://stats.ncaa.org/contests/673313/box_score
04/20/2013,@ Dallas,L 4 - 5 (10),/team/1044/11320,/contests/673758/box_score,https://stats.ncaa.org/contests/673758/box_score
04/21/2013,@ Dallas,L 0 - 1,/team/1044/11320,/contests/674464/box_score,https://stats.ncaa.org/contests/674464/box_score
04/23/2013,@ LSU-Shreveport,L 4 - 7,NA,/contests/675115/box_score,https://stats.ncaa.org/contests/675115/box_score
04/26/2013,"Austin @ Georgetown, Texas",W 19 - 3,/team/953/11320,/contests/675871/box_score,https://stats.ncaa.org/contests/675871/box_score
04/27/2013,"Trinity (TX) @ Georgetown, TX",L 3 - 4 (11),/team/715/11320,/contests/676565/box_score,https://stats.ncaa.org/contests/676565/box_score
04/27/2013,"Dallas @ Georgetown, TX",W 14 - 0,/team/1044/11320,/contests/676564/box_score,https://stats.ncaa.org/contests/676564/box_score
04/28/2013,"Trinity (TX) @ Georgetown, TX",L 3 - 9,/team/715/11320,/contests/676940/box_score,https://stats.ncaa.org/contests/676940/box_score
