Date,Opponent,Result,opponent_slug,slug,game_info_url
02/07/2015,Gwynedd Mercy,W 13 - 6,/team/12399/12080,/contests/404438/box_score,https://stats.ncaa.org/contests/404438/box_score
02/14/2015,Va. Wesleyan,W 6 - 5,/team/745/12080,/contests/405134/box_score,https://stats.ncaa.org/contests/405134/box_score
02/14/2015,Va. Wesleyan,T 7 - 7,/team/745/12080,/contests/405255/box_score,https://stats.ncaa.org/contests/405255/box_score
03/11/2015,Wesley,W 14 - 2,/team/763/12080,/contests/409113/box_score,https://stats.ncaa.org/contests/409113/box_score
03/15/2015,@ Mary Washington,W 8 - 2,/team/390/12080,/contests/410334/box_score,https://stats.ncaa.org/contests/410334/box_score
03/15/2015,@ Mary Washington,W 10 - 9,/team/390/12080,/contests/410415/box_score,https://stats.ncaa.org/contests/410415/box_score
03/16/2015,Rensselaer,W 11 - 5,/team/570/12080,/contests/410617/box_score,https://stats.ncaa.org/contests/410617/box_score
03/17/2015,@ Newport News,W 10 - 1,NA,/contests/410860/box_score,https://stats.ncaa.org/contests/410860/box_score
03/18/2015,Chris. Newport,W 12 - 3,/team/139/12080,/contests/411020/box_score,https://stats.ncaa.org/contests/411020/box_score
03/21/2015,York (PA),W 7 - 1,/team/815/12080,/contests/411777/box_score,https://stats.ncaa.org/contests/411777/box_score
03/21/2015,York (PA),W 7 - 2,/team/815/12080,/contests/411951/box_score,https://stats.ncaa.org/contests/411951/box_score
03/25/2015,Marymount (VA),W 16 - 12,/team/394/12080,/contests/412885/box_score,https://stats.ncaa.org/contests/412885/box_score
03/29/2015,Gallaudet,W 16 - 1,/team/245/12080,/contests/413910/box_score,https://stats.ncaa.org/contests/413910/box_score
03/30/2015,@ Penn St. Harrisburg,W 12 - 2,/team/30081/12080,/contests/414402/box_score,https://stats.ncaa.org/contests/414402/box_score
03/30/2015,@ Penn St. Harrisburg,W 6 - 1,/team/30081/12080,/contests/414459/box_score,https://stats.ncaa.org/contests/414459/box_score
04/01/2015,@ Wesley,W 7 - 3,/team/763/12080,/contests/414859/box_score,https://stats.ncaa.org/contests/414859/box_score
04/02/2015,@ Chris. Newport,W 12 - 7,/team/139/12080,/contests/415017/box_score,https://stats.ncaa.org/contests/415017/box_score
04/04/2015,Southern Va.,W 8 - 5,/team/30164/12080,/contests/415921/box_score,https://stats.ncaa.org/contests/415921/box_score
04/04/2015,Southern Va.,W 6 - 0,/team/30164/12080,/contests/416132/box_score,https://stats.ncaa.org/contests/416132/box_score
04/06/2015,St. Mary's (MD),W 31 - 12,/team/611/12080,/contests/416420/box_score,https://stats.ncaa.org/contests/416420/box_score
04/06/2015,St. Mary's (MD),W 28 - 0,/team/611/12080,/contests/416463/box_score,https://stats.ncaa.org/contests/416463/box_score
04/08/2015,@ Marymount (VA),W 13 - 3,/team/394/12080,/contests/416913/box_score,https://stats.ncaa.org/contests/416913/box_score
04/11/2015,@ Frostburg St.,L 0 - 10,/team/243/12080,/contests/417498/box_score,https://stats.ncaa.org/contests/417498/box_score
04/11/2015,@ Frostburg St.,L 7 - 8 (11),/team/243/12080,/contests/417758/box_score,https://stats.ncaa.org/contests/417758/box_score
04/15/2015,Wesley,W 5 - 4 (11),/team/763/12080,/contests/418972/box_score,https://stats.ncaa.org/contests/418972/box_score
04/17/2015,"Mary Washington @ Frostburg, Md.",L 4 - 5,/team/390/12080,/contests/419520/box_score,https://stats.ncaa.org/contests/419520/box_score
04/18/2015,"Mary Washington @ Frostburg, Md.",W 9 - 6,/team/390/12080,/contests/420226/box_score,https://stats.ncaa.org/contests/420226/box_score
04/18/2015,"Chris. Newport @ Frostburg, Md.",W 4 - 1,/team/139/12080,/contests/420227/box_score,https://stats.ncaa.org/contests/420227/box_score
04/19/2015,@ Frostburg St.,L 0 - 6,/team/243/12080,/contests/420428/box_score,https://stats.ncaa.org/contests/420428/box_score
04/23/2015,@ Washington Col.,W 5 - 2,/team/753/12080,/contests/421225/box_score,https://stats.ncaa.org/contests/421225/box_score
04/27/2015,@ Neumann,W 8 - 3,/team/1254/12080,/contests/422735/box_score,https://stats.ncaa.org/contests/422735/box_score
05/02/2015,Staten Island,W 6 - 3,/team/675/12080,/contests/423716/box_score,https://stats.ncaa.org/contests/423716/box_score
05/05/2015,@ Johns Hopkins,W 11 - 4,/team/322/12080,/contests/424481/box_score,https://stats.ncaa.org/contests/424481/box_score
05/08/2015,Rutgers-Camden,W 13 - 12,/team/588/12080,/contests/424772/box_score,https://stats.ncaa.org/contests/424772/box_score
05/13/2015,"Mitchell @ York, Pa.",W 11 - 1,/team/30042/12080,/contests/425399/box_score,https://stats.ncaa.org/contests/425399/box_score
05/14/2015,"Penn St.-Berks @ York, Pa.",W 16 - 5,/team/30044/12080,/contests/425548/box_score,https://stats.ncaa.org/contests/425548/box_score
05/15/2015,"Alvernia @ York, Pa.",W 13 - 3,/team/938/12080,/contests/425745/box_score,https://stats.ncaa.org/contests/425745/box_score
05/16/2015,"Alvernia @ York, Pa.",W 12 - 2,/team/938/12080,/contests/425909/box_score,https://stats.ncaa.org/contests/425909/box_score
05/22/2015,"Wis.-La Crosse @ Appleton, Wis.",L 3 - 7,/team/795/12080,/contests/426147/box_score,https://stats.ncaa.org/contests/426147/box_score
05/23/2015,"Trinity (TX) @ Appleton, Wis.",L 1 - 9,/team/715/12080,/contests/426228/box_score,https://stats.ncaa.org/contests/426228/box_score
