Date,Opponent,Result,opponent_slug,slug,game_info_url
02/01/2013,Alabama Huntsville,W 8 - 7 (10),/team/10/11320,/contests/657111/box_score,https://stats.ncaa.org/contests/657111/box_score
02/02/2013,Alabama Huntsville,L 9 - 11,/team/10/11320,/contests/657163/box_score,https://stats.ncaa.org/contests/657163/box_score
02/02/2013,Limestone,W 7 - 5,/team/1174/11320,/contests/657180/box_score,https://stats.ncaa.org/contests/657180/box_score
02/03/2013,Limestone,L 4 - 13,/team/1174/11320,/contests/657302/box_score,https://stats.ncaa.org/contests/657302/box_score
02/06/2013,Valdosta St.,W 6 - 4,/team/734/11320,/contests/657382/box_score,https://stats.ncaa.org/contests/657382/box_score
02/08/2013,Clearwater Christian,W 7 - 3,NA,/contests/657442/box_score,https://stats.ncaa.org/contests/657442/box_score
02/09/2013,Clearwater Christian,W 3 - 2,NA,/contests/657601/box_score,https://stats.ncaa.org/contests/657601/box_score
02/09/2013,Clearwater Christian,W 11 - 2,NA,/contests/657646/box_score,https://stats.ncaa.org/contests/657646/box_score
02/12/2013,@ Florida Tech,W 8 - 1,/team/230/11320,/contests/657781/box_score,https://stats.ncaa.org/contests/657781/box_score
02/16/2013,Lander,L 6 - 11,/team/1167/11320,/contests/658294/box_score,https://stats.ncaa.org/contests/658294/box_score
02/16/2013,Lander,L 5 - 13,/team/1167/11320,/contests/658356/box_score,https://stats.ncaa.org/contests/658356/box_score
02/17/2013,Lander,L 1 - 13,/team/1167/11320,/contests/658542/box_score,https://stats.ncaa.org/contests/658542/box_score
02/20/2013,@ Fla. Southern,L 2 - 8,/team/233/11320,/contests/658828/box_score,https://stats.ncaa.org/contests/658828/box_score
02/23/2013,Georgia College,W 13 - 12 (10),/team/1096/11320,/contests/659307/box_score,https://stats.ncaa.org/contests/659307/box_score
02/23/2013,Georgia College,L 6 - 19,/team/1096/11320,/contests/659369/box_score,https://stats.ncaa.org/contests/659369/box_score
02/24/2013,Georgia College,W 8 - 4,/team/1096/11320,/contests/659604/box_score,https://stats.ncaa.org/contests/659604/box_score
03/01/2013,@ USC Aiken,L 0 - 3,/team/11276/11320,/contests/660294/box_score,https://stats.ncaa.org/contests/660294/box_score
03/02/2013,@ USC Aiken,L 7 - 11,/team/11276/11320,/game/index/1824513?org_id=11276,https://stats.ncaa.org/game/index/1824513?org_id=11276
03/02/2013,@ USC Aiken,L 3 - 5,/team/11276/11320,/contests/660572/box_score,https://stats.ncaa.org/contests/660572/box_score
03/09/2013,@ Montevallo,L 2 - 12,/team/1238/11320,/contests/662407/box_score,https://stats.ncaa.org/contests/662407/box_score
03/09/2013,@ Montevallo,L 6 - 14,/team/1238/11320,/contests/662519/box_score,https://stats.ncaa.org/contests/662519/box_score
03/10/2013,@ Montevallo,L 6 - 7 (10),/team/1238/11320,/contests/662839/box_score,https://stats.ncaa.org/contests/662839/box_score
03/13/2013,@ Valdosta St.,L 3 - 6,/team/734/11320,/contests/663484/box_score,https://stats.ncaa.org/contests/663484/box_score
03/16/2013,North Georgia,W 8 - 4,/team/30052/11320,/contests/664431/box_score,https://stats.ncaa.org/contests/664431/box_score
03/16/2013,North Georgia,W 16 - 10,/team/30052/11320,/contests/664567/box_score,https://stats.ncaa.org/contests/664567/box_score
03/17/2013,North Georgia,W 13 - 0,/team/30052/11320,/contests/664857/box_score,https://stats.ncaa.org/contests/664857/box_score
03/24/2013,UNC Pembroke,L 1 - 13,/team/537/11320,/contests/666570/box_score,https://stats.ncaa.org/contests/666570/box_score
03/25/2013,UNC Pembroke,L 5 - 11,/team/537/11320,/contests/666809/box_score,https://stats.ncaa.org/contests/666809/box_score
03/25/2013,UNC Pembroke,W 9 - 4,/team/537/11320,/contests/666813/box_score,https://stats.ncaa.org/contests/666813/box_score
03/26/2013,Rollins,W 11 - 5,/team/584/11320,/contests/666897/box_score,https://stats.ncaa.org/contests/666897/box_score
03/29/2013,@ Columbus St.,L 4 - 5,/team/159/11320,/contests/667603/box_score,https://stats.ncaa.org/contests/667603/box_score
03/30/2013,@ Columbus St.,L 4 - 6,/team/159/11320,/contests/668295/box_score,https://stats.ncaa.org/contests/668295/box_score
03/30/2013,@ Columbus St.,W 3 - 2,/team/159/11320,/contests/668486/box_score,https://stats.ncaa.org/contests/668486/box_score
04/06/2013,@ Armstrong St.,L 3 - 7,/team/33/11320,/contests/670048/box_score,https://stats.ncaa.org/contests/670048/box_score
04/06/2013,@ Armstrong St.,L 7 - 12,/team/33/11320,/contests/670104/box_score,https://stats.ncaa.org/contests/670104/box_score
04/07/2013,@ Armstrong St.,L 2 - 3,/team/33/11320,/contests/670584/box_score,https://stats.ncaa.org/contests/670584/box_score
04/09/2013,Florida Tech,L 5 - 8,/team/230/11320,/contests/670913/box_score,https://stats.ncaa.org/contests/670913/box_score
04/21/2013,Ga. Southwestern,W 8 - 7,/team/1097/11320,/game/index/2093613?org_id=30092,https://stats.ncaa.org/game/index/2093613?org_id=30092
04/21/2013,Ga. Southwestern,W 10 - 8,/team/1097/11320,/contests/674729/box_score,https://stats.ncaa.org/contests/674729/box_score
04/23/2013,Edward Waters,W 9 - 3,NA,/contests/675113/box_score,https://stats.ncaa.org/contests/675113/box_score
04/24/2013,@ Edward Waters,W 9 - 0,NA,/contests/675337/box_score,https://stats.ncaa.org/contests/675337/box_score
04/26/2013,Fla. Memorial,W 16 - 1,NA,/contests/675722/box_score,https://stats.ncaa.org/contests/675722/box_score
04/27/2013,Fla. Memorial,W 17 - 2,NA,/contests/676271/box_score,https://stats.ncaa.org/contests/676271/box_score
04/27/2013,Fla. Memorial,W 15 - 1,NA,/contests/676506/box_score,https://stats.ncaa.org/contests/676506/box_score
05/01/2013,Fla. Southern,W 9 - 7,/team/233/11320,/contests/677290/box_score,https://stats.ncaa.org/contests/677290/box_score
05/03/2013,@ Augusta,W 5 - 1,/team/39/11320,/contests/677634/box_score,https://stats.ncaa.org/contests/677634/box_score
