year,season_id,date,home_team,home_team_id,home_team_score,home_team_conference,home_team_conference_id,home_team_slug,home_team_division,away_team,away_team_id,away_team_score,away_team_conference,away_team_conference_id,away_team_slug,away_team_division,neutral_site,innings,slug,game_info_url,game_pbp_url,contest_id,game_pbp_id
2020,15204,02/01/2020,Limestone,1174,6,Conference Carolinas,4423,/team/1174/15204,2,Carson-Newman,1000,11,SAC,12850,/team/1000/15204,2,NA,NA,/contests/1829627/box_score,https://stats.ncaa.org/contests/1829627/box_score,https://stats.ncaa.org/game/play_by_play/4914758,1829627,4914758
2020,15204,02/01/2020,Limestone,1174,4,Conference Carolinas,4423,/team/1174/15204,2,Carson-Newman,1000,9,SAC,12850,/team/1000/15204,2,NA,9,/contests/1848333/box_score,https://stats.ncaa.org/contests/1848333/box_score,https://stats.ncaa.org/game/play_by_play/4915532,1848333,4915532
2020,15204,02/02/2020,Limestone,1174,17,Conference Carolinas,4423,/team/1174/15204,2,Carson-Newman,1000,18,SAC,12850,/team/1000/15204,2,NA,NA,/contests/1829716/box_score,https://stats.ncaa.org/contests/1829716/box_score,https://stats.ncaa.org/game/play_by_play/4922724,1829716,4922724
2020,15204,02/04/2020,Limestone,1174,4,Conference Carolinas,4423,/team/1174/15204,2,Anderson (SC),13028,6,SAC,12850,/team/13028/15204,2,NA,NA,/contests/1829760/box_score,https://stats.ncaa.org/contests/1829760/box_score,https://stats.ncaa.org/game/play_by_play/4922727,1829760,4922727
2020,15204,02/07/2020,Francis Marion,1085,2,Peach Belt,12923,/team/1085/15204,2,Limestone,1174,6,Conference Carolinas,4423,/team/1174/15204,2,NA,NA,/contests/1829864/box_score,https://stats.ncaa.org/contests/1829864/box_score,https://stats.ncaa.org/game/play_by_play/4922733,1829864,4922733
2020,15204,02/08/2020,Francis Marion,1085,10,Peach Belt,12923,/team/1085/15204,2,Limestone,1174,5,Conference Carolinas,4423,/team/1174/15204,2,NA,NA,/contests/1829979/box_score,https://stats.ncaa.org/contests/1829979/box_score,https://stats.ncaa.org/game/play_by_play/4920684,1829979,4920684
2020,15204,02/09/2020,Limestone,1174,3,Conference Carolinas,4423,/team/1174/15204,2,Francis Marion,1085,5,Peach Belt,12923,/team/1085/15204,2,NA,NA,/contests/1830079/box_score,https://stats.ncaa.org/contests/1830079/box_score,https://stats.ncaa.org/game/play_by_play/4921959,1830079,4921959
2020,15204,02/15/2020,Limestone,1174,1,Conference Carolinas,4423,/team/1174/15204,2,Goldey-Beacom,8366,2,CACC,28752,/team/8366/15204,2,NA,NA,/contests/1830438/box_score,https://stats.ncaa.org/contests/1830438/box_score,https://stats.ncaa.org/game/play_by_play/4927042,1830438,4927042
2020,15204,02/15/2020,Limestone,1174,1,Conference Carolinas,4423,/team/1174/15204,2,Goldey-Beacom,8366,5,CACC,28752,/team/8366/15204,2,NA,NA,/contests/1848190/box_score,https://stats.ncaa.org/contests/1848190/box_score,https://stats.ncaa.org/game/play_by_play/4928219,1848190,4928219
2020,15204,02/16/2020,Limestone,1174,1,Conference Carolinas,4423,/team/1174/15204,2,Goldey-Beacom,8366,11,CACC,28752,/team/8366/15204,2,NA,NA,/contests/1830778/box_score,https://stats.ncaa.org/contests/1830778/box_score,https://stats.ncaa.org/game/play_by_play/4929600,1830778,4929600
2020,15204,02/16/2020,Limestone,1174,4,Conference Carolinas,4423,/team/1174/15204,2,Goldey-Beacom,8366,3,CACC,28752,/team/8366/15204,2,NA,12,/contests/1849375/box_score,https://stats.ncaa.org/contests/1849375/box_score,https://stats.ncaa.org/game/play_by_play/4930110,1849375,4930110
2020,15204,02/19/2020,Wingate,1462,7,SAC,12850,/team/1462/15204,2,Limestone,1174,2,Conference Carolinas,4423,/team/1174/15204,2,NA,NA,/contests/1831078/box_score,https://stats.ncaa.org/contests/1831078/box_score,https://stats.ncaa.org/game/play_by_play/4932191,1831078,4932191
2020,15204,02/22/2020,Limestone,1174,1,Conference Carolinas,4423,/team/1174/15204,2,Mount Olive,1245,4,Conference Carolinas,4423,/team/1245/15204,2,NA,NA,/contests/1831497/box_score,https://stats.ncaa.org/contests/1831497/box_score,https://stats.ncaa.org/game/play_by_play/4936480,1831497,4936480
2020,15204,02/22/2020,Limestone,1174,3,Conference Carolinas,4423,/team/1174/15204,2,Mount Olive,1245,5,Conference Carolinas,4423,/team/1245/15204,2,NA,NA,/contests/1849153/box_score,https://stats.ncaa.org/contests/1849153/box_score,https://stats.ncaa.org/game/play_by_play/4936673,1849153,4936673
2020,15204,02/23/2020,Limestone,1174,4,Conference Carolinas,4423,/team/1174/15204,2,Mount Olive,1245,9,Conference Carolinas,4423,/team/1245/15204,2,NA,NA,/contests/1831324/box_score,https://stats.ncaa.org/contests/1831324/box_score,https://stats.ncaa.org/game/play_by_play/4937624,1831324,4937624
2020,15204,02/26/2020,Limestone,1174,11,Conference Carolinas,4423,/team/1174/15204,2,Lincoln (PA),357,1,ECC,11265,/team/357/15204,2,NA,NA,/contests/1832233/box_score,https://stats.ncaa.org/contests/1832233/box_score,https://stats.ncaa.org/game/play_by_play/4939947,1832233,4939947
2020,15204,02/28/2020,Limestone,1174,6,Conference Carolinas,4423,/team/1174/15204,2,Erskine,1072,9,Conference Carolinas,4423,/team/1072/15204,2,NA,NA,/contests/1832480/box_score,https://stats.ncaa.org/contests/1832480/box_score,https://stats.ncaa.org/game/play_by_play/4942429,1832480,4942429
2020,15204,02/29/2020,Limestone,1174,3,Conference Carolinas,4423,/team/1174/15204,2,Erskine,1072,10,Conference Carolinas,4423,/team/1072/15204,2,NA,NA,/contests/1832677/box_score,https://stats.ncaa.org/contests/1832677/box_score,https://stats.ncaa.org/game/play_by_play/4943139,1832677,4943139
2020,15204,02/29/2020,Limestone,1174,17,Conference Carolinas,4423,/team/1174/15204,2,Erskine,1072,16,Conference Carolinas,4423,/team/1072/15204,2,NA,NA,/contests/1848767/box_score,https://stats.ncaa.org/contests/1848767/box_score,https://stats.ncaa.org/game/play_by_play/4944181,1848767,4944181
2020,15204,03/04/2020,Carson-Newman,1000,20,SAC,12850,/team/1000/15204,2,Limestone,1174,18,Conference Carolinas,4423,/team/1174/15204,2,NA,NA,/contests/1833549/box_score,https://stats.ncaa.org/contests/1833549/box_score,https://stats.ncaa.org/game/play_by_play/4948741,1833549,4948741
