year,season_id,date,home_team,home_team_id,home_team_score,home_team_conference,home_team_conference_id,home_team_slug,home_team_division,away_team,away_team_id,away_team_score,away_team_conference,away_team_conference_id,away_team_slug,away_team_division,neutral_site,innings,slug,game_info_url,contest_id
2023,16340,02/17/2023,SFA,676,6,WAC,923,/team/676/16340,1,Kansas St.,327,7,Big 12,25354,/team/327/16340,1,,,/contests/2390483/box_score,https://stats.ncaa.org/contests/2390483/box_score,2390483
2023,16340,02/18/2023,SFA,676,4,WAC,923,/team/676/16340,1,Kansas St.,327,8,Big 12,25354,/team/327/16340,1,,,/contests/2390754/box_score,https://stats.ncaa.org/contests/2390754/box_score,2390754
2023,16340,02/19/2023,SFA,676,8,WAC,923,/team/676/16340,1,Kansas St.,327,14,Big 12,25354,/team/327/16340,1,,,/contests/2391018/box_score,https://stats.ncaa.org/contests/2391018/box_score,2391018
2023,16340,02/20/2023,SFA,676,5,WAC,923,/team/676/16340,1,Kansas St.,327,16,Big 12,25354,/team/327/16340,1,,,/contests/2391081/box_score,https://stats.ncaa.org/contests/2391081/box_score,2391081
2023,16340,02/22/2023,Lamar University,346,4,Southland,914,/team/346/16340,1,Kansas St.,327,3,Big 12,25354,/team/327/16340,1,,,/contests/2391244/box_score,https://stats.ncaa.org/contests/2391244/box_score,2391244
2023,16340,02/24/2023,Kansas St.,327,3,Big 12,25354,/team/327/16340,1,LSU ,365,7,SEC,911,/team/365/16340,1,"Round Rock, TX",,/contests/2391429/box_score,https://stats.ncaa.org/contests/2391429/box_score,2391429
2023,16340,02/25/2023,Kansas St.,327,3,Big 12,25354,/team/327/16340,1,Sam Houston ,624,8,WAC,923,/team/624/16340,1,"Round Rock, TX",,/contests/2391971/box_score,https://stats.ncaa.org/contests/2391971/box_score,2391971
2023,16340,02/26/2023,Iowa ,312,6,Big Ten,827,/team/312/16340,1,Kansas St.,327,5,Big 12,25354,/team/327/16340,1,"Round Rock, TX",,/contests/2392186/box_score,https://stats.ncaa.org/contests/2392186/box_score,2392186
2023,16340,02/28/2023,Omaha,464,7,Summit League,819,/team/464/16340,1,Kansas St.,327,6,Big 12,25354,/team/327/16340,1,,,/contests/2392443/box_score,https://stats.ncaa.org/contests/2392443/box_score,2392443
2023,16340,03/03/2023,Kansas St.,327,4,Big 12,25354,/team/327/16340,1,Army West Point,725,1,Patriot,838,/team/725/16340,1,,,/contests/2392822/box_score,https://stats.ncaa.org/contests/2392822/box_score,2392822
2023,16340,03/04/2023,Kansas St.,327,25,Big 12,25354,/team/327/16340,1,Stonehill,682,3,NEC,846,/team/682/16340,1,,,/contests/2392931/box_score,https://stats.ncaa.org/contests/2392931/box_score,2392931
2023,16340,03/05/2023,Kansas St.,327,14,Big 12,25354,/team/327/16340,1,Army West Point,725,8,Patriot,838,/team/725/16340,1,,,/contests/2393662/box_score,https://stats.ncaa.org/contests/2393662/box_score,2393662
2023,16340,03/06/2023,Kansas St.,327,6,Big 12,25354,/team/327/16340,1,Stonehill,682,5,NEC,846,/team/682/16340,1,,,/contests/2393670/box_score,https://stats.ncaa.org/contests/2393670/box_score,2393670
2023,16340,03/10/2023,Kansas St.,327,20,Big 12,25354,/team/327/16340,1,Youngstown St.,817,4,Horizon,881,/team/817/16340,1,,,/contests/2394463/box_score,https://stats.ncaa.org/contests/2394463/box_score,2394463
2023,16340,03/11/2023,Kansas St.,327,9,Big 12,25354,/team/327/16340,1,Youngstown St.,817,6,Horizon,881,/team/817/16340,1,,,/contests/2394884/box_score,https://stats.ncaa.org/contests/2394884/box_score,2394884
2023,16340,03/12/2023,Kansas St.,327,16,Big 12,25354,/team/327/16340,1,Youngstown St.,817,2,Horizon,881,/team/817/16340,1,,,/contests/2395159/box_score,https://stats.ncaa.org/contests/2395159/box_score,2395159
2023,16340,03/15/2023,Creighton,169,0,Big East,30184,/team/169/16340,1,Kansas St.,327,3,Big 12,25354,/team/327/16340,1,,,/contests/2395711/box_score,https://stats.ncaa.org/contests/2395711/box_score,2395711
2023,16340,03/17/2023,Baylor,51,1,Big 12,25354,/team/51/16340,1,Kansas St.,327,8,Big 12,25354,/team/327/16340,1,,,/contests/2396097/box_score,https://stats.ncaa.org/contests/2396097/box_score,2396097
2023,16340,03/18/2023,Baylor,51,8,Big 12,25354,/team/51/16340,1,Kansas St.,327,4,Big 12,25354,/team/327/16340,1,,,/contests/2396459/box_score,https://stats.ncaa.org/contests/2396459/box_score,2396459
2023,16340,03/19/2023,Baylor,51,8,Big 12,25354,/team/51/16340,1,Kansas St.,327,4,Big 12,25354,/team/327/16340,1,,,/contests/2396748/box_score,https://stats.ncaa.org/contests/2396748/box_score,2396748
2023,16340,03/21/2023,Kansas St.,327,11,Big 12,25354,/team/327/16340,1,St. Thomas (MN),620,3,Summit League,819,/team/620/16340,1,,,/contests/2397051/box_score,https://stats.ncaa.org/contests/2397051/box_score,2397051
2023,16340,03/22/2023,Kansas St.,327,1,Big 12,25354,/team/327/16340,1,St. Thomas (MN),620,2,Summit League,819,/team/620/16340,1,,,/contests/2397229/box_score,https://stats.ncaa.org/contests/2397229/box_score,2397229
