Date,Opponent,Result,opponent_slug,slug,game_info_url
01/30/2015,Missouri Western,W 5 - 4 (10),/team/9013/12080,/contests/404204/box_score,https://stats.ncaa.org/contests/404204/box_score
01/30/2015,Missouri Western,L 6 - 9,/team/9013/12080,/contests/404209/box_score,https://stats.ncaa.org/contests/404209/box_score
01/31/2015,Missouri Western,L 4 - 10,/team/9013/12080,/contests/404230/box_score,https://stats.ncaa.org/contests/404230/box_score
01/31/2015,Missouri Western,W 11 - 2,/team/9013/12080,/contests/404247/box_score,https://stats.ncaa.org/contests/404247/box_score
02/05/2015,"St. Mary's (TX) @ Houston, Texas",L 5 - 10,/team/1346/12080,/contests/404356/box_score,https://stats.ncaa.org/contests/404356/box_score
02/06/2015,"Henderson St. @ Houston, Texas",L 3 - 8,/team/1123/12080,/contests/404415/box_score,https://stats.ncaa.org/contests/404415/box_score
02/07/2015,"Central Mo. @ Houston, Texas",W 2 - 0,/team/130/12080,/contests/404568/box_score,https://stats.ncaa.org/contests/404568/box_score
02/08/2015,"Tarleton St. @ Houston, Texas",W 6 - 5,/team/1395/12080,/contests/404659/box_score,https://stats.ncaa.org/contests/404659/box_score
02/13/2015,@ Ouachita Baptist,L 0 - 10,/team/1289/12080,/contests/404840/box_score,https://stats.ncaa.org/contests/404840/box_score
02/14/2015,@ Ouachita Baptist,L 8 - 10,/team/1289/12080,/contests/405075/box_score,https://stats.ncaa.org/contests/405075/box_score
02/14/2015,@ Ouachita Baptist,L 1 - 4,/team/1289/12080,/contests/405260/box_score,https://stats.ncaa.org/contests/405260/box_score
02/21/2015,Henderson St.,L 6 - 8,/team/1123/12080,/contests/405976/box_score,https://stats.ncaa.org/contests/405976/box_score
02/21/2015,Henderson St.,L 3 - 8,/team/1123/12080,/contests/406057/box_score,https://stats.ncaa.org/contests/406057/box_score
02/22/2015,Henderson St.,W 6 - 5,/team/1123/12080,/contests/406272/box_score,https://stats.ncaa.org/contests/406272/box_score
03/07/2015,Augustana (SD),W 8 - 6,/team/41/12080,/contests/407912/box_score,https://stats.ncaa.org/contests/407912/box_score
03/07/2015,Augustana (SD),W 9 - 1,/team/41/12080,/contests/408011/box_score,https://stats.ncaa.org/contests/408011/box_score
03/08/2015,Augustana (SD),W 17 - 0,/team/41/12080,/contests/408411/box_score,https://stats.ncaa.org/contests/408411/box_score
03/08/2015,Augustana (SD),W 4 - 3,/team/41/12080,/contests/408453/box_score,https://stats.ncaa.org/contests/408453/box_score
03/10/2015,Harding,L 3 - 4,/team/1116/12080,/contests/408944/box_score,https://stats.ncaa.org/contests/408944/box_score
03/10/2015,Harding,W 9 - 5,/team/1116/12080,/contests/408956/box_score,https://stats.ncaa.org/contests/408956/box_score
03/15/2015,"East Central @ Oklahoma City, Okla.",W 13 - 6,/team/8965/12080,/contests/410507/box_score,https://stats.ncaa.org/contests/410507/box_score
03/15/2015,"East Central @ Oklahoma City, Okla.",W 14 - 6,/team/8965/12080,/contests/410536/box_score,https://stats.ncaa.org/contests/410536/box_score
03/17/2015,Rogers St.,W 13 - 0,/team/30180/12080,/contests/410856/box_score,https://stats.ncaa.org/contests/410856/box_score
03/20/2015,Southeastern Okla.,W 13 - 9 (12),/team/1371/12080,/contests/411432/box_score,https://stats.ncaa.org/contests/411432/box_score
03/21/2015,Southeastern Okla.,W 11 - 8,/team/1371/12080,/contests/411802/box_score,https://stats.ncaa.org/contests/411802/box_score
03/21/2015,Southeastern Okla.,L 5 - 6,/team/1371/12080,/contests/411976/box_score,https://stats.ncaa.org/contests/411976/box_score
03/24/2015,@ Okla. Christian,L 1 - 6,/team/30179/12080,/contests/412781/box_score,https://stats.ncaa.org/contests/412781/box_score
03/24/2015,@ Okla. Christian,W 15 - 5,/team/30179/12080,/contests/412796/box_score,https://stats.ncaa.org/contests/412796/box_score
03/27/2015,@ Ark.-Monticello,L 4 - 9,/team/8411/12080,/contests/413228/box_score,https://stats.ncaa.org/contests/413228/box_score
03/28/2015,@ Ark.-Monticello,W 12 - 0,/team/8411/12080,/contests/413560/box_score,https://stats.ncaa.org/contests/413560/box_score
03/28/2015,@ Ark.-Monticello,L 1 - 8,/team/8411/12080,/contests/413730/box_score,https://stats.ncaa.org/contests/413730/box_score
03/31/2015,@ Okla. Baptist,W 15 - 14,/team/30202/12080,/contests/414659/box_score,https://stats.ncaa.org/contests/414659/box_score
04/03/2015,Southern Ark.,L 0 - 4,/team/1376/12080,/contests/415343/box_score,https://stats.ncaa.org/contests/415343/box_score
04/04/2015,Southern Ark.,W 10 - 9,/team/1376/12080,/contests/415886/box_score,https://stats.ncaa.org/contests/415886/box_score
04/04/2015,Southern Ark.,L 6 - 18,/team/1376/12080,/contests/416098/box_score,https://stats.ncaa.org/contests/416098/box_score
04/07/2015,@ Southern Ark.,L 5 - 8,/team/1376/12080,/contests/416599/box_score,https://stats.ncaa.org/contests/416599/box_score
