Date,Opponent,Result,opponent_slug,slug,game_info_url
03/02/2013,"Eastern Nazarene @ Ft. Myers, Fla.",L 0 - 5,/team/1064/11320,/contests/660852/box_score,https://stats.ncaa.org/contests/660852/box_score
03/02/2013,"Eastern Nazarene @ Ft. Myers, Fla.",W 2 - 1,/team/1064/11320,/contests/660868/box_score,https://stats.ncaa.org/contests/660868/box_score
03/03/2013,"Dominican (IL) @ Ft. Myers, Fla.",L 4 - 5,/team/1332/11320,/contests/661217/box_score,https://stats.ncaa.org/contests/661217/box_score
03/03/2013,"Dominican (IL) @ Ft. Myers, Fla.",W 7 - 2,/team/1332/11320,/contests/661243/box_score,https://stats.ncaa.org/contests/661243/box_score
03/05/2013,"Ohio Northern @ Fort Myers, Fla.",L 1 - 3,/team/517/11320,/contests/661557/box_score,https://stats.ncaa.org/contests/661557/box_score
03/06/2013,"Finlandia @ Fort Myers, FL",W 6 - 2,/team/30032/11320,/contests/661692/box_score,https://stats.ncaa.org/contests/661692/box_score
03/06/2013,"Finlandia @ Fort Myers, FL",L 6 - 7,/team/30032/11320,/game/index/1850872?org_id=297,https://stats.ncaa.org/game/index/1850872?org_id=297
03/07/2013,"Central (IA) @ Fort Myers, Fla.",L 5 - 6,/team/126/11320,/contests/661787/box_score,https://stats.ncaa.org/contests/661787/box_score
03/16/2013,Eureka,L 3 - 4,/team/218/11320,/contests/664173/box_score,https://stats.ncaa.org/contests/664173/box_score
03/19/2013,Principia,W 11 - 1,/team/555/11320,/contests/665147/box_score,https://stats.ncaa.org/contests/665147/box_score
03/23/2013,Greenville,W 3 - 1,/team/1111/11320,/contests/665974/box_score,https://stats.ncaa.org/contests/665974/box_score
04/01/2013,Iowa Wesleyan,L 2 - 9,NA,/contests/668710/box_score,https://stats.ncaa.org/contests/668710/box_score
04/01/2013,Iowa Wesleyan,L 5 - 6,NA,/contests/668728/box_score,https://stats.ncaa.org/contests/668728/box_score
04/05/2013,Monmouth (IL),W 12 - 3,/team/438/11320,/contests/669552/box_score,https://stats.ncaa.org/contests/669552/box_score
04/05/2013,Monmouth (IL),W 3 - 2,/team/438/11320,/contests/669582/box_score,https://stats.ncaa.org/contests/669582/box_score
04/06/2013,@ Monmouth (IL),L 5 - 6,/team/438/11320,/contests/669868/box_score,https://stats.ncaa.org/contests/669868/box_score
04/06/2013,@ Monmouth (IL),W 8 - 7,/team/438/11320,/contests/670146/box_score,https://stats.ncaa.org/contests/670146/box_score
04/10/2013,@ Eastern Ill.,L 5 - 8,/team/201/11320,/contests/671225/box_score,https://stats.ncaa.org/contests/671225/box_score
04/13/2013,@ Grinnell,W 5 - 0,/team/264/11320,/contests/671909/box_score,https://stats.ncaa.org/contests/671909/box_score
04/13/2013,@ Grinnell,L 2 - 8,/team/264/11320,/contests/672157/box_score,https://stats.ncaa.org/contests/672157/box_score
04/14/2013,Grinnell,W 3 - 0,/team/264/11320,/contests/672633/box_score,https://stats.ncaa.org/contests/672633/box_score
04/14/2013,Grinnell,L 4 - 10,/team/264/11320,/contests/672738/box_score,https://stats.ncaa.org/contests/672738/box_score
04/23/2013,@ Millikin,W 4 - 1,/team/424/11320,/contests/675168/box_score,https://stats.ncaa.org/contests/675168/box_score
04/24/2013,@ Ill. Springfield,L 1 - 6,/team/30050/11320,/contests/675247/box_score,https://stats.ncaa.org/contests/675247/box_score
04/26/2013,@ Cornell College,W 13 - 8,/team/166/11320,/contests/675768/box_score,https://stats.ncaa.org/contests/675768/box_score
04/26/2013,@ Cornell College,W 9 - 8,/team/166/11320,/contests/675820/box_score,https://stats.ncaa.org/contests/675820/box_score
04/27/2013,Cornell College,L 5 - 7,/team/166/11320,/contests/676113/box_score,https://stats.ncaa.org/contests/676113/box_score
04/27/2013,Cornell College,L 0 - 4,/team/166/11320,/contests/676348/box_score,https://stats.ncaa.org/contests/676348/box_score
05/02/2013,Knox,L 2 - 4,/team/337/11320,/contests/677401/box_score,https://stats.ncaa.org/contests/677401/box_score
05/02/2013,Knox,L 5 - 6 (11),/team/337/11320,/contests/677413/box_score,https://stats.ncaa.org/contests/677413/box_score
05/05/2013,@ Knox,L 0 - 3,/team/337/11320,/contests/678358/box_score,https://stats.ncaa.org/contests/678358/box_score
05/05/2013,@ Knox,L 4 - 5,/team/337/11320,/contests/678404/box_score,https://stats.ncaa.org/contests/678404/box_score
