year,season_id,date,home_team,home_team_id,home_team_score,home_team_conference,home_team_conference_id,home_team_slug,home_team_division,away_team,away_team_id,away_team_score,away_team_conference,away_team_conference_id,away_team_slug,away_team_division,neutral_site,innings,slug,game_info_url,game_pbp_url,contest_id,game_pbp_id
2018,12973,02/24/2018,MacMurray ,377,5,SLIAC,12974,/team/377/12973,3,North Central (IL),492,8,CCIW,836,/team/492/12973,3,"Carol Stream, Ill.",NA,/contests/86864/box_score,https://stats.ncaa.org/contests/86864/box_score,https://stats.ncaa.org/game/play_by_play/4506319,86864,4506319
2018,12973,02/25/2018,MacMurray ,377,8,SLIAC,12974,/team/377/12973,3,North Central (IL),492,12,CCIW,836,/team/492/12973,3,"Carol Stream, Ill.",NA,/contests/87162/box_score,https://stats.ncaa.org/contests/87162/box_score,https://stats.ncaa.org/game/play_by_play/4507129,87162,4507129
2018,12973,03/15/2018,North Central (IL),492,5,CCIW,836,/team/492/12973,3,Susquehanna ,685,7,Landmark,30101,/team/685/12973,3,"Port Charlotte, Fla.",NA,/contests/91109/box_score,https://stats.ncaa.org/contests/91109/box_score,https://stats.ncaa.org/game/play_by_play/4527509,91109,4527509
2018,12973,03/16/2018,Marietta ,385,4,OAC,901,/team/385/12973,3,North Central (IL),492,2,CCIW,836,/team/492/12973,3,"Port Charlotte, Fla.",NA,/contests/91406/box_score,https://stats.ncaa.org/contests/91406/box_score,https://stats.ncaa.org/game/play_by_play/4528659,91406,4528659
2018,12973,03/17/2018,Keystone ,30047,10,CSAC,21062,/team/30047/12973,3,North Central (IL),492,2,CCIW,836,/team/492/12973,3,"Port Charlotte, Fla.",NA,/contests/91874/box_score,https://stats.ncaa.org/contests/91874/box_score,https://stats.ncaa.org/game/play_by_play/4537101,91874,4537101
2018,12973,03/18/2018,Adrian ,4,5,Michigan Intercol. Ath. Assn.,873,/team/4/12973,3,North Central (IL),492,4,CCIW,836,/team/492/12973,3,"Port Charlotte, Fla.",NA,/contests/92295/box_score,https://stats.ncaa.org/contests/92295/box_score,https://stats.ncaa.org/game/play_by_play/4532119,92295,4532119
2018,12973,03/19/2018,Denison ,182,20,NCAC,897,/team/182/12973,3,North Central (IL),492,4,CCIW,836,/team/492/12973,3,"Port Charlotte, Fla",NA,/contests/92472/box_score,https://stats.ncaa.org/contests/92472/box_score,https://stats.ncaa.org/game/play_by_play/4532111,92472,4532111
2018,12973,03/20/2018,North Central (IL),492,16,CCIW,836,/team/492/12973,3,Wooster ,807,11,NCAC,897,/team/807/12973,3,"Port Charlotte, Fla.",NA,/contests/92613/box_score,https://stats.ncaa.org/contests/92613/box_score,https://stats.ncaa.org/game/play_by_play/4538039,92613,4538039
2018,12973,03/21/2018,North Central (IL),492,6,CCIW,836,/team/492/12973,3,Wooster ,807,8,NCAC,897,/team/807/12973,3,"Port Charlotte, Fla.",NA,/contests/92713/box_score,https://stats.ncaa.org/contests/92713/box_score,https://stats.ncaa.org/game/play_by_play/4533676,92713,4533676
2018,12973,03/23/2018,North Central (IL),492,14,CCIW,836,/team/492/12973,3,Wis. Lutheran,8911,1,NACC,30097,/team/8911/12973,3,NA,NA,/contests/93031/box_score,https://stats.ncaa.org/contests/93031/box_score,https://stats.ncaa.org/game/play_by_play/4535054,93031,4535054
2018,12973,03/28/2018,North Central (IL),492,10,CCIW,836,/team/492/12973,3,Wheaton (IL),778,0,CCIW,836,/team/778/12973,3,NA,NA,/contests/94335/box_score,https://stats.ncaa.org/contests/94335/box_score,https://stats.ncaa.org/game/play_by_play/4539801,94335,4539801
2018,12973,03/28/2018,North Central (IL),492,8,CCIW,836,/team/492/12973,3,Wheaton (IL),778,2,CCIW,836,/team/778/12973,3,NA,NA,/contests/94349/box_score,https://stats.ncaa.org/contests/94349/box_score,https://stats.ncaa.org/game/play_by_play/4540491,94349,4540491
2018,12973,03/30/2018,Millikin,424,1,CCIW,836,/team/424/12973,3,North Central (IL),492,15,CCIW,836,/team/492/12973,3,NA,NA,/contests/94954/box_score,https://stats.ncaa.org/contests/94954/box_score,https://stats.ncaa.org/game/play_by_play/4541494,94954,4541494
2018,12973,03/30/2018,Millikin,424,1,CCIW,836,/team/424/12973,3,North Central (IL),492,8,CCIW,836,/team/492/12973,3,NA,NA,/contests/95010/box_score,https://stats.ncaa.org/contests/95010/box_score,https://stats.ncaa.org/game/play_by_play/4541934,95010,4541934
2018,12973,03/31/2018,North Central (IL),492,13,CCIW,836,/team/492/12973,3,Millikin,424,10,CCIW,836,/team/424/12973,3,NA,NA,/contests/95081/box_score,https://stats.ncaa.org/contests/95081/box_score,https://stats.ncaa.org/game/play_by_play/4543328,95081,4543328
2018,12973,04/07/2018,North Central (IL),492,11,CCIW,836,/team/492/12973,3,Carroll (WI),120,0,CCIW,836,/team/120/12973,3,NA,NA,/contests/96600/box_score,https://stats.ncaa.org/contests/96600/box_score,https://stats.ncaa.org/game/play_by_play/4548954,96600,4548954
2018,12973,04/07/2018,North Central (IL),492,16,CCIW,836,/team/492/12973,3,Carroll (WI),120,5,CCIW,836,/team/120/12973,3,NA,NA,/contests/96697/box_score,https://stats.ncaa.org/contests/96697/box_score,https://stats.ncaa.org/game/play_by_play/4549805,96697,4549805
