year,season_id,date,home_team,home_team_id,home_team_score,home_team_conference,home_team_conference_id,home_team_slug,home_team_division,away_team,away_team_id,away_team_score,away_team_conference,away_team_conference_id,away_team_slug,away_team_division,neutral_site,innings,slug,game_info_url,game_pbp_url,contest_id,game_pbp_id
2017,12560,02/04/2017,Ga. Southwestern,1097,2,Peach Belt,12923,/team/1097/12560,2,Mars Hill,1199,0,SAC,12850,/team/1199/12560,2,NA,NA,/contests/205168/box_score,https://stats.ncaa.org/contests/205168/box_score,https://stats.ncaa.org/game/play_by_play/4282504,205168,4282504
2017,12560,02/04/2017,Ga. Southwestern,1097,2,Peach Belt,12923,/team/1097/12560,2,Mars Hill,1199,10,SAC,12850,/team/1199/12560,2,NA,NA,/contests/205211/box_score,https://stats.ncaa.org/contests/205211/box_score,https://stats.ncaa.org/game/play_by_play/4282506,205211,4282506
2017,12560,02/05/2017,Ga. Southwestern,1097,3,Peach Belt,12923,/team/1097/12560,2,Mars Hill,1199,2,SAC,12850,/team/1199/12560,2,NA,10,/contests/205278/box_score,https://stats.ncaa.org/contests/205278/box_score,https://stats.ncaa.org/game/play_by_play/4283387,205278,4283387
2017,12560,02/11/2017,Ga. Southwestern,1097,3,Peach Belt,12923,/team/1097/12560,2,Ky. Wesleyan,333,2,G-MAC,30182,/team/333/12560,2,NA,NA,/contests/205503/box_score,https://stats.ncaa.org/contests/205503/box_score,https://stats.ncaa.org/game/play_by_play/4288704,205503,4288704
2017,12560,02/11/2017,Ga. Southwestern,1097,3,Peach Belt,12923,/team/1097/12560,2,Ky. Wesleyan,333,4,G-MAC,30182,/team/333/12560,2,NA,NA,/contests/205550/box_score,https://stats.ncaa.org/contests/205550/box_score,https://stats.ncaa.org/game/play_by_play/4288682,205550,4288682
2017,12560,02/12/2017,Ga. Southwestern,1097,3,Peach Belt,12923,/team/1097/12560,2,West Ala.,358,15,Gulf South,858,/team/358/12560,2,NA,NA,/contests/205650/box_score,https://stats.ncaa.org/contests/205650/box_score,https://stats.ncaa.org/game/play_by_play/4288816,205650,4288816
2017,12560,02/15/2017,West Ga.,766,10,Gulf South,858,/team/766/12560,2,Ga. Southwestern,1097,9,Peach Belt,12923,/team/1097/12560,2,NA,NA,/contests/205754/box_score,https://stats.ncaa.org/contests/205754/box_score,https://stats.ncaa.org/game/play_by_play/4289931,205754,4289931
2017,12560,02/17/2017,Ga. Southwestern,1097,7,Peach Belt,12923,/team/1097/12560,2,North Greenville,9223,16,Conference Carolinas,4423,/team/9223/12560,2,NA,NA,/contests/205989/box_score,https://stats.ncaa.org/contests/205989/box_score,https://stats.ncaa.org/game/play_by_play/4294656,205989,4294656
2017,12560,02/17/2017,Ga. Southwestern,1097,0,Peach Belt,12923,/team/1097/12560,2,North Greenville,9223,5,Conference Carolinas,4423,/team/9223/12560,2,NA,NA,/contests/205993/box_score,https://stats.ncaa.org/contests/205993/box_score,https://stats.ncaa.org/game/play_by_play/4361383,205993,4361383
2017,12560,02/18/2017,Ga. Southwestern,1097,4,Peach Belt,12923,/team/1097/12560,2,North Greenville,9223,3,Conference Carolinas,4423,/team/9223/12560,2,NA,NA,/contests/206146/box_score,https://stats.ncaa.org/contests/206146/box_score,https://stats.ncaa.org/game/play_by_play/4291189,206146,4291189
