Date,Opponent,Result,opponent_slug,slug,game_info_url
02/01/2014,North Ala.,W 6 - 5,/team/487/11620,/contests/586349/box_score,https://stats.ncaa.org/contests/586349/box_score
02/02/2014,North Ala.,W 2 - 0,/team/487/11620,/contests/586485/box_score,https://stats.ncaa.org/contests/586485/box_score
02/02/2014,North Ala.,W 5 - 3,/team/487/11620,/contests/586494/box_score,https://stats.ncaa.org/contests/586494/box_score
02/04/2014,Fla. Southern,W 3 - 2,/team/233/11620,/contests/586521/box_score,https://stats.ncaa.org/contests/586521/box_score
02/07/2014,"Limestone @ St. Augustine, Fla.",L 5 - 6 (10),/team/1174/11620,/contests/586612/box_score,https://stats.ncaa.org/contests/586612/box_score
02/09/2014,"Limestone @ St. Augustine, Fla",W 9 - 1,/team/1174/11620,/contests/586798/box_score,https://stats.ncaa.org/contests/586798/box_score
02/09/2014,@ Flagler,W 5 - 3,/team/30092/11620,/contests/586727/box_score,https://stats.ncaa.org/contests/586727/box_score
02/15/2014,@ Southeastern (FL),W 5 - 1,NA,/contests/587150/box_score,https://stats.ncaa.org/contests/587150/box_score
02/15/2014,@ Southeastern (FL),W 2 - 1 (10),NA,/contests/587211/box_score,https://stats.ncaa.org/contests/587211/box_score
02/19/2014,Southeastern (FL),W 16 - 7,NA,/contests/587700/box_score,https://stats.ncaa.org/contests/587700/box_score
02/21/2014,Palm Beach Atl.,W 4 - 2,/team/30045/11620,/contests/587885/box_score,https://stats.ncaa.org/contests/587885/box_score
02/22/2014,Palm Beach Atl.,W 9 - 1,/team/30045/11620,/contests/588207/box_score,https://stats.ncaa.org/contests/588207/box_score
02/23/2014,Palm Beach Atl.,W 5 - 2,/team/30045/11620,/contests/588592/box_score,https://stats.ncaa.org/contests/588592/box_score
02/26/2014,@ Barry,L 13 - 14 (10),/team/49/11620,/contests/588884/box_score,https://stats.ncaa.org/contests/588884/box_score
02/28/2014,Nova Southeastern,L 2 - 5 (11),/team/24639/11620,/contests/589057/box_score,https://stats.ncaa.org/contests/589057/box_score
03/01/2014,Nova Southeastern,W 10 - 2,/team/24639/11620,/contests/589370/box_score,https://stats.ncaa.org/contests/589370/box_score
03/01/2014,Nova Southeastern,L 2 - 3,/team/24639/11620,/contests/589489/box_score,https://stats.ncaa.org/contests/589489/box_score
03/04/2014,Chestnut Hill,W 6 - 4,/team/21323/11620,/contests/590025/box_score,https://stats.ncaa.org/contests/590025/box_score
03/07/2014,@ West Ga.,L 2 - 3,/team/766/11620,/contests/590290/box_score,https://stats.ncaa.org/contests/590290/box_score
03/08/2014,@ West Ga.,W 7 - 0,/team/766/11620,/contests/590676/box_score,https://stats.ncaa.org/contests/590676/box_score
03/08/2014,@ West Ga.,W 6 - 3,/team/766/11620,/contests/590784/box_score,https://stats.ncaa.org/contests/590784/box_score
03/11/2014,@ Palm Beach Atl.,L 6 - 7,/team/30045/11620,/contests/591655/box_score,https://stats.ncaa.org/contests/591655/box_score
03/14/2014,Eckerd,W 6 - 4,/team/208/11620,/contests/592208/box_score,https://stats.ncaa.org/contests/592208/box_score
03/15/2014,Eckerd,L 2 - 3,/team/208/11620,/contests/592680/box_score,https://stats.ncaa.org/contests/592680/box_score
03/15/2014,Eckerd,L 2 - 3,/team/208/11620,/contests/592853/box_score,https://stats.ncaa.org/contests/592853/box_score
03/17/2014,Southern Conn. St.,L 5 - 13,/team/658/11620,/contests/593421/box_score,https://stats.ncaa.org/contests/593421/box_score
03/21/2014,@ Lynn,L 2 - 6,/team/20794/11620,/contests/594191/box_score,https://stats.ncaa.org/contests/594191/box_score
03/21/2014,@ Lynn,L 3 - 4,/team/20794/11620,/contests/594237/box_score,https://stats.ncaa.org/contests/594237/box_score
03/22/2014,@ Lynn,W 5 - 3,/team/20794/11620,/contests/594392/box_score,https://stats.ncaa.org/contests/594392/box_score
03/25/2014,Montevallo,L 16 - 18,/team/1238/11620,/contests/595468/box_score,https://stats.ncaa.org/contests/595468/box_score
03/26/2014,Webber Int'l,W 2 - 0,NA,/contests/595631/box_score,https://stats.ncaa.org/contests/595631/box_score
03/28/2014,Saint Leo,L 3 - 6,/team/608/11620,/contests/595903/box_score,https://stats.ncaa.org/contests/595903/box_score
03/29/2014,Saint Leo,L 9 - 11 (10),/team/608/11620,/contests/596232/box_score,https://stats.ncaa.org/contests/596232/box_score
03/30/2014,Saint Leo,L 0 - 3,/team/608/11620,/contests/596731/box_score,https://stats.ncaa.org/contests/596731/box_score
04/01/2014,Tampa,L 3 - 5,/team/689/11620,/contests/597050/box_score,https://stats.ncaa.org/contests/597050/box_score
04/04/2014,@ Rollins,W 5 - 3,/team/584/11620,/contests/597634/box_score,https://stats.ncaa.org/contests/597634/box_score
04/05/2014,@ Rollins,W 5 - 3,/team/584/11620,/contests/598038/box_score,https://stats.ncaa.org/contests/598038/box_score
