Date,Opponent,Result,opponent_slug,slug,game_info_url
02/02/2014,Voorhees,W 11 - 0,NA,/contests/586490/box_score,https://stats.ncaa.org/contests/586490/box_score
02/02/2014,Voorhees,W 16 - 1,NA,/contests/586499/box_score,https://stats.ncaa.org/contests/586499/box_score
02/08/2014,Barton,W 3 - 0,/team/15646/11620,/contests/586631/box_score,https://stats.ncaa.org/contests/586631/box_score
02/09/2014,Barton,L 1 - 2,/team/15646/11620,/contests/586765/box_score,https://stats.ncaa.org/contests/586765/box_score
02/09/2014,Barton,L 2 - 3,/team/15646/11620,/contests/586779/box_score,https://stats.ncaa.org/contests/586779/box_score
02/15/2014,Augusta,L 6 - 13,/team/39/11620,/contests/587104/box_score,https://stats.ncaa.org/contests/587104/box_score
02/15/2014,Augusta,W 12 - 3,/team/39/11620,/contests/587167/box_score,https://stats.ncaa.org/contests/587167/box_score
02/16/2014,Augusta,W 5 - 3,/team/39/11620,/contests/587276/box_score,https://stats.ncaa.org/contests/587276/box_score
02/18/2014,Paine,W 18 - 7,/team/535/11620,/contests/587583/box_score,https://stats.ncaa.org/contests/587583/box_score
02/22/2014,Ga. Southwestern,W 5 - 4,/team/1097/11620,/contests/588181/box_score,https://stats.ncaa.org/contests/588181/box_score
02/22/2014,Ga. Southwestern,W 4 - 3,/team/1097/11620,/contests/588284/box_score,https://stats.ncaa.org/contests/588284/box_score
02/23/2014,Ga. Southwestern,W 9 - 6,/team/1097/11620,/contests/588563/box_score,https://stats.ncaa.org/contests/588563/box_score
03/01/2014,@ Columbus St.,L 2 - 3,/team/159/11620,/contests/589645/box_score,https://stats.ncaa.org/contests/589645/box_score
03/02/2014,@ Columbus St.,L 4 - 9,/team/159/11620,/contests/589906/box_score,https://stats.ncaa.org/contests/589906/box_score
03/02/2014,@ Columbus St.,W 8 - 7 (10),/team/159/11620,/contests/589912/box_score,https://stats.ncaa.org/contests/589912/box_score
03/08/2014,@ USC Aiken,L 6 - 7 (10),/team/11276/11620,/contests/590639/box_score,https://stats.ncaa.org/contests/590639/box_score
03/09/2014,@ USC Aiken,L 4 - 18,/team/11276/11620,/contests/591238/box_score,https://stats.ncaa.org/contests/591238/box_score
03/09/2014,@ USC Aiken,W 7 - 4,/team/11276/11620,/contests/591290/box_score,https://stats.ncaa.org/contests/591290/box_score
03/11/2014,Wingate,W 11 - 4,/team/1462/11620,/contests/591734/box_score,https://stats.ncaa.org/contests/591734/box_score
03/12/2014,Wingate,W 5 - 4,/team/1462/11620,/contests/591966/box_score,https://stats.ncaa.org/contests/591966/box_score
03/15/2014,Lincoln Memorial,L 0 - 6,/team/1176/11620,/contests/592729/box_score,https://stats.ncaa.org/contests/592729/box_score
03/15/2014,Lincoln Memorial,W 5 - 3,/team/1176/11620,/contests/592912/box_score,https://stats.ncaa.org/contests/592912/box_score
03/16/2014,Lincoln Memorial,W 9 - 8,/team/1176/11620,/contests/593275/box_score,https://stats.ncaa.org/contests/593275/box_score
03/22/2014,@ Young Harris,L 5 - 9,/team/30154/11620,/contests/594977/box_score,https://stats.ncaa.org/contests/594977/box_score
03/22/2014,@ Young Harris,L 4 - 5,/team/30154/11620,/contests/594999/box_score,https://stats.ncaa.org/contests/594999/box_score
03/23/2014,@ Young Harris,L 7 - 19,/team/30154/11620,/contests/595338/box_score,https://stats.ncaa.org/contests/595338/box_score
03/28/2014,Francis Marion,L 2 - 8,/team/1085/11620,/contests/595933/box_score,https://stats.ncaa.org/contests/595933/box_score
03/29/2014,Francis Marion,L 2 - 9,/team/1085/11620,/contests/596143/box_score,https://stats.ncaa.org/contests/596143/box_score
03/30/2014,Francis Marion,L 3 - 7,/team/1085/11620,/contests/596575/box_score,https://stats.ncaa.org/contests/596575/box_score
04/01/2014,@ Belmont Abbey,W 7 - 5,/team/2683/11620,/contests/596969/box_score,https://stats.ncaa.org/contests/596969/box_score
04/04/2014,North Georgia,W 8 - 1,/team/30052/11620,/contests/597753/box_score,https://stats.ncaa.org/contests/597753/box_score
04/05/2014,North Georgia,W 5 - 1,/team/30052/11620,/contests/598174/box_score,https://stats.ncaa.org/contests/598174/box_score
04/05/2014,North Georgia,W 9 - 7,/team/30052/11620,/contests/598425/box_score,https://stats.ncaa.org/contests/598425/box_score
04/11/2014,@ Flagler,W 7 - 4,/team/30092/11620,/contests/599774/box_score,https://stats.ncaa.org/contests/599774/box_score
04/12/2014,@ Flagler,W 3 - 2,/team/30092/11620,/contests/600103/box_score,https://stats.ncaa.org/contests/600103/box_score
04/13/2014,@ Flagler,W 3 - 2 (10),/team/30092/11620,/contests/600894/box_score,https://stats.ncaa.org/contests/600894/box_score
04/19/2014,UNC Pembroke,W 9 - 2,/team/537/11620,/contests/602690/box_score,https://stats.ncaa.org/contests/602690/box_score
04/20/2014,UNC Pembroke,W 8 - 2,/team/537/11620,/contests/603134/box_score,https://stats.ncaa.org/contests/603134/box_score
04/20/2014,UNC Pembroke,L 2 - 7,/team/537/11620,/contests/603144/box_score,https://stats.ncaa.org/contests/603144/box_score
04/22/2014,@ Voorhees,W 15 - 1,NA,/contests/603455/box_score,https://stats.ncaa.org/contests/603455/box_score
04/25/2014,@ Lander,L 2 - 3,/team/1167/11620,/contests/603936/box_score,https://stats.ncaa.org/contests/603936/box_score
04/26/2014,@ Lander,L 7 - 8 (10),/team/1167/11620,/contests/604445/box_score,https://stats.ncaa.org/contests/604445/box_score
04/26/2014,@ Lander,L 4 - 10,/team/1167/11620,/contests/604655/box_score,https://stats.ncaa.org/contests/604655/box_score
05/03/2014,Belmont Abbey,L 5 - 7,/team/2683/11620,/contests/606090/box_score,https://stats.ncaa.org/contests/606090/box_score
05/04/2014,Belmont Abbey,W 13 - 2,/team/2683/11620,/contests/606727/box_score,https://stats.ncaa.org/contests/606727/box_score
05/04/2014,Belmont Abbey,W 4 - 3 (10),/team/2683/11620,/contests/606776/box_score,https://stats.ncaa.org/contests/606776/box_score
05/10/2014,@ USC Aiken,W 11 - 7,/team/11276/11620,/contests/607448/box_score,https://stats.ncaa.org/contests/607448/box_score
05/11/2014,"Montevallo @ Aiken, S.C.",L 4 - 8,/team/1238/11620,/contests/607739/box_score,https://stats.ncaa.org/contests/607739/box_score
