Date,Opponent,Result,opponent_slug,slug,game_info_url
02/02/2013,@ Hawaii Pacific,L 7 - 14,/team/2696/11320,/contests/657237/box_score,https://stats.ncaa.org/contests/657237/box_score
02/02/2013,@ Hawaii Pacific,L 6 - 7,/team/2696/11320,/contests/657260/box_score,https://stats.ncaa.org/contests/657260/box_score
02/03/2013,@ Hawaii Pacific,L 1 - 22,/team/2696/11320,/game/index/1881303?org_id=2696,https://stats.ncaa.org/game/index/1881303?org_id=2696
02/03/2013,@ Hawaii Pacific,W 24 - 19 (11),/team/2696/11320,/game/index/1881324?org_id=2696,https://stats.ncaa.org/game/index/1881324?org_id=2696
02/04/2013,@ Hawaii Pacific,L 7 - 13,/team/2696/11320,/contests/657340/box_score,https://stats.ncaa.org/contests/657340/box_score
02/08/2013,@ Hawaii Hilo,W 4 - 3,/team/2697/11320,/contests/657449/box_score,https://stats.ncaa.org/contests/657449/box_score
02/08/2013,@ Hawaii Hilo,L 1 - 10,/team/2697/11320,/contests/657460/box_score,https://stats.ncaa.org/contests/657460/box_score
02/09/2013,@ Hawaii Hilo,W 16 - 13,/team/2697/11320,/contests/657575/box_score,https://stats.ncaa.org/contests/657575/box_score
02/09/2013,@ Hawaii Hilo,W 8 - 6,/team/2697/11320,/contests/657620/box_score,https://stats.ncaa.org/contests/657620/box_score
02/15/2013,"Winona St. @ Minneapolis, Minn.",W 11 - 7,/team/790/11320,/contests/658097/box_score,https://stats.ncaa.org/contests/658097/box_score
02/15/2013,"Winona St. @ Minneapolis, Minn.",W 4 - 3,/team/790/11320,/contests/658100/box_score,https://stats.ncaa.org/contests/658100/box_score
02/17/2013,"Concordia-St. Paul @ Minneapolis, Minn.",W 7 - 2,/team/9081/11320,/contests/658641/box_score,https://stats.ncaa.org/contests/658641/box_score
02/17/2013,"Concordia-St. Paul @ Minneapolis, Minn.",W 6 - 2,/team/9081/11320,/contests/658647/box_score,https://stats.ncaa.org/contests/658647/box_score
03/10/2013,"UIndy @ Evansville, IN",L 2 - 4,/team/309/11320,/contests/662917/box_score,https://stats.ncaa.org/contests/662917/box_score
03/10/2013,@ Southern Ind.,L 1 - 2,/team/661/11320,/contests/662701/box_score,https://stats.ncaa.org/contests/662701/box_score
03/11/2013,"UIndy @ Evansville, IN",W 7 - 4,/team/309/11320,/game/index/1992997?org_id=41,https://stats.ncaa.org/game/index/1992997?org_id=41
03/11/2013,"UIndy @ Evansville, IN",L 4 - 12,/team/309/11320,/contests/663125/box_score,https://stats.ncaa.org/contests/663125/box_score
03/12/2013,@ Southern Ind.,L 7 - 8 (11),/team/661/11320,/contests/663168/box_score,https://stats.ncaa.org/contests/663168/box_score
03/15/2013,Dakota Wesleyan,W 10 - 4,NA,/contests/663956/box_score,https://stats.ncaa.org/contests/663956/box_score
03/27/2013,Dakota Wesleyan,W 17 - 7,NA,/contests/667142/box_score,https://stats.ncaa.org/contests/667142/box_score
03/29/2013,Southwest Minn. St.,W 5 - 3,/team/8736/11320,/contests/667750/box_score,https://stats.ncaa.org/contests/667750/box_score
03/29/2013,Southwest Minn. St.,W 7 - 5,/team/8736/11320,/contests/667870/box_score,https://stats.ncaa.org/contests/667870/box_score
03/30/2013,Southwest Minn. St.,W 6 - 1,/team/8736/11320,/contests/668343/box_score,https://stats.ncaa.org/contests/668343/box_score
03/30/2013,Southwest Minn. St.,L 6 - 8,/team/8736/11320,/contests/668531/box_score,https://stats.ncaa.org/contests/668531/box_score
04/02/2013,Northwestern (IA),W 13 - 4,NA,/contests/668903/box_score,https://stats.ncaa.org/contests/668903/box_score
04/03/2013,Sioux Falls,W 2 - 1,/team/30128/11320,/contests/669181/box_score,https://stats.ncaa.org/contests/669181/box_score
04/03/2013,Sioux Falls,L 2 - 6,/team/30128/11320,/contests/669211/box_score,https://stats.ncaa.org/contests/669211/box_score
04/06/2013,@ Minnesota St.,L 2 - 10,/team/383/11320,/contests/669828/box_score,https://stats.ncaa.org/contests/669828/box_score
04/07/2013,@ Minnesota St.,L 3 - 4,/team/383/11320,/contests/670633/box_score,https://stats.ncaa.org/contests/670633/box_score
04/07/2013,@ Minnesota St.,L 4 - 6,/team/383/11320,/contests/670725/box_score,https://stats.ncaa.org/contests/670725/box_score
04/08/2013,@ Minnesota St.,L 5 - 15,/team/383/11320,/contests/670856/box_score,https://stats.ncaa.org/contests/670856/box_score
04/13/2013,"Northern St. @ Omaha, Neb.",W 8 - 7,/team/1266/11320,/contests/672369/box_score,https://stats.ncaa.org/contests/672369/box_score
04/13/2013,"Northern St. @ Omaha, Neb.",W 5 - 1,/team/1266/11320,/contests/672375/box_score,https://stats.ncaa.org/contests/672375/box_score
04/14/2013,"Northern St. @ Omaha, Neb.",W 3 - 1,/team/1266/11320,/contests/672839/box_score,https://stats.ncaa.org/contests/672839/box_score
04/14/2013,"Northern St. @ Omaha, NE",W 14 - 3,/team/1266/11320,/contests/672846/box_score,https://stats.ncaa.org/contests/672846/box_score
04/16/2013,Upper Iowa,W 7 - 6,/team/728/11320,/contests/673161/box_score,https://stats.ncaa.org/contests/673161/box_score
04/16/2013,Upper Iowa,W 5 - 4,/team/728/11320,/contests/673192/box_score,https://stats.ncaa.org/contests/673192/box_score
04/20/2013,@ Minn.-Crookston,W 22 - 2,/team/27854/11320,/contests/674140/box_score,https://stats.ncaa.org/contests/674140/box_score
04/20/2013,@ Minn.-Crookston,W 11 - 1,/team/27854/11320,/contests/674388/box_score,https://stats.ncaa.org/contests/674388/box_score
04/21/2013,@ Minn.-Crookston,W 14 - 0,/team/27854/11320,/contests/674747/box_score,https://stats.ncaa.org/contests/674747/box_score
04/21/2013,@ Minn.-Crookston,W 13 - 1,/team/27854/11320,/contests/674855/box_score,https://stats.ncaa.org/contests/674855/box_score
04/25/2013,Minot St.,W 14 - 0,/team/30125/11320,/contests/675510/box_score,https://stats.ncaa.org/contests/675510/box_score
04/25/2013,Minot St.,W 7 - 4,/team/30125/11320,/contests/675532/box_score,https://stats.ncaa.org/contests/675532/box_score
04/27/2013,Dakota St.,W 13 - 4,NA,/contests/675991/box_score,https://stats.ncaa.org/contests/675991/box_score
04/28/2013,Morningside,W 10 - 2,NA,/contests/676824/box_score,https://stats.ncaa.org/contests/676824/box_score
04/28/2013,Morningside,W 7 - 1,NA,/contests/676901/box_score,https://stats.ncaa.org/contests/676901/box_score
05/01/2013,@ St. Cloud St.,L 1 - 8,/team/598/11320,/contests/677301/box_score,https://stats.ncaa.org/contests/677301/box_score
