Date,Opponent,Result,opponent_slug,slug,game_info_url
02/09/2018,Central Wash.,L 1 - 5,/team/1010/12973,/contests/84881/box_score,https://stats.ncaa.org/contests/84881/box_score
02/09/2018,Central Wash.,L 0 - 4,/team/1010/12973,/contests/84910/box_score,https://stats.ncaa.org/contests/84910/box_score
02/10/2018,Central Wash.,W 9 - 2,/team/1010/12973,/contests/85021/box_score,https://stats.ncaa.org/contests/85021/box_score
02/10/2018,Central Wash.,L 10 - 13,/team/1010/12973,/contests/85040/box_score,https://stats.ncaa.org/contests/85040/box_score
02/13/2018,@ San Fran. St.,W 2 - 1 (10),/team/628/12973,/contests/85136/box_score,https://stats.ncaa.org/contests/85136/box_score
02/17/2018,Simpson (CA),L 4 - 5 (10),NA,/contests/85561/box_score,https://stats.ncaa.org/contests/85561/box_score
02/17/2018,Simpson (CA),W 1 - 0,NA,/contests/85612/box_score,https://stats.ncaa.org/contests/85612/box_score
02/18/2018,Simpson (CA),W 4 - 3 (12),NA,/contests/85880/box_score,https://stats.ncaa.org/contests/85880/box_score
02/18/2018,Simpson (CA),W 10 - 3,NA,/contests/85894/box_score,https://stats.ncaa.org/contests/85894/box_score
02/22/2018,Fresno Pacific,L 5 - 12,/team/30147/12973,/contests/86221/box_score,https://stats.ncaa.org/contests/86221/box_score
02/23/2018,Fresno Pacific,L 2 - 8,/team/30147/12973,/contests/86312/box_score,https://stats.ncaa.org/contests/86312/box_score
02/24/2018,Fresno Pacific,L 2 - 8,/team/30147/12973,/contests/86638/box_score,https://stats.ncaa.org/contests/86638/box_score
02/24/2018,Fresno Pacific,W 3 - 2,/team/30147/12973,/contests/86701/box_score,https://stats.ncaa.org/contests/86701/box_score
03/01/2018,@ CUI,L 5 - 7,/team/30199/12973,/contests/87518/box_score,https://stats.ncaa.org/contests/87518/box_score
03/02/2018,@ CUI,L 2 - 6,/team/30199/12973,/contests/87674/box_score,https://stats.ncaa.org/contests/87674/box_score
03/03/2018,@ CUI,W 2 - 0,/team/30199/12973,/contests/88068/box_score,https://stats.ncaa.org/contests/88068/box_score
03/03/2018,@ CUI,W 8 - 1,/team/30199/12973,/contests/88189/box_score,https://stats.ncaa.org/contests/88189/box_score
03/10/2018,Utah Tech,W 4 - 3,/team/30095/12973,/contests/89785/box_score,https://stats.ncaa.org/contests/89785/box_score
03/11/2018,Utah Tech,W 5 - 4,/team/30095/12973,/contests/90397/box_score,https://stats.ncaa.org/contests/90397/box_score
03/11/2018,Utah Tech,W 3 - 2,/team/30095/12973,/contests/90408/box_score,https://stats.ncaa.org/contests/90408/box_score
03/12/2018,Utah Tech,W 11 - 4,/team/30095/12973,/contests/90575/box_score,https://stats.ncaa.org/contests/90575/box_score
03/15/2018,@ Azusa Pacific,L 0 - 9,/team/30146/12973,/contests/91034/box_score,https://stats.ncaa.org/contests/91034/box_score
03/16/2018,@ Azusa Pacific,L 2 - 10,/team/30146/12973,/contests/91339/box_score,https://stats.ncaa.org/contests/91339/box_score
03/16/2018,@ Azusa Pacific,L 2 - 10,/team/30146/12973,/contests/91357/box_score,https://stats.ncaa.org/contests/91357/box_score
03/17/2018,@ Azusa Pacific,L 9 - 11,/team/30146/12973,/contests/91510/box_score,https://stats.ncaa.org/contests/91510/box_score
03/23/2018,@ Biola,L 1 - 6,/team/30220/12973,/contests/92950/box_score,https://stats.ncaa.org/contests/92950/box_score
03/24/2018,@ Biola,W 10 - 7,/team/30220/12973,/contests/93474/box_score,https://stats.ncaa.org/contests/93474/box_score
03/25/2018,@ Biola,L 5 - 7,/team/30220/12973,/contests/93857/box_score,https://stats.ncaa.org/contests/93857/box_score
03/25/2018,@ Biola,W 6 - 0,/team/30220/12973,/contests/93903/box_score,https://stats.ncaa.org/contests/93903/box_score
03/29/2018,Holy Names,W 9 - 2,/team/30175/12973,/contests/94468/box_score,https://stats.ncaa.org/contests/94468/box_score
03/30/2018,Holy Names,W 7 - 6,/team/30175/12973,/contests/94684/box_score,https://stats.ncaa.org/contests/94684/box_score
03/31/2018,@ Holy Names,W 5 - 1,/team/30175/12973,/contests/95390/box_score,https://stats.ncaa.org/contests/95390/box_score
03/31/2018,@ Holy Names,W 9 - 8,/team/30175/12973,/contests/95535/box_score,https://stats.ncaa.org/contests/95535/box_score
04/12/2018,@ Point Loma,L 0 - 1 (11),/team/30149/12973,/contests/98063/box_score,https://stats.ncaa.org/contests/98063/box_score
04/13/2018,@ Point Loma,L 7 - 11,/team/30149/12973,/contests/98260/box_score,https://stats.ncaa.org/contests/98260/box_score
04/14/2018,@ Point Loma,L 4 - 18,/team/30149/12973,/contests/98753/box_score,https://stats.ncaa.org/contests/98753/box_score
04/14/2018,@ Point Loma,L 1 - 2,/team/30149/12973,/contests/98938/box_score,https://stats.ncaa.org/contests/98938/box_score
04/21/2018,Hawaii Hilo,W 6 - 3,/team/2697/12973,/contests/100355/box_score,https://stats.ncaa.org/contests/100355/box_score
04/22/2018,Hawaii Hilo,W 8 - 7,/team/2697/12973,/contests/101212/box_score,https://stats.ncaa.org/contests/101212/box_score
04/22/2018,Hawaii Hilo,W 2 - 1,/team/2697/12973,/contests/101266/box_score,https://stats.ncaa.org/contests/101266/box_score
04/23/2018,Hawaii Hilo,L 1 - 4,/team/2697/12973,/contests/101437/box_score,https://stats.ncaa.org/contests/101437/box_score
04/26/2018,Hawaii Pacific,W 6 - 5 (11),/team/2696/12973,/contests/101891/box_score,https://stats.ncaa.org/contests/101891/box_score
04/27/2018,Hawaii Pacific,W 2 - 1,/team/2696/12973,/contests/102094/box_score,https://stats.ncaa.org/contests/102094/box_score
04/28/2018,Hawaii Pacific,L 3 - 9,/team/2696/12973,/contests/102518/box_score,https://stats.ncaa.org/contests/102518/box_score
