Date,Opponent,Result,opponent_slug,slug,game_info_url
02/01/2013,Bethesda (CA),W 9 - 1,NA,/contests/657143/box_score,https://stats.ncaa.org/contests/657143/box_score
02/02/2013,Bethesda (CA),W 15 - 0,NA,/contests/657220/box_score,https://stats.ncaa.org/contests/657220/box_score
02/07/2013,@ Azusa Pacific,W 9 - 5,/team/30146/11320,/contests/657400/box_score,https://stats.ncaa.org/contests/657400/box_score
02/09/2013,@ Azusa Pacific,W 15 - 5,/team/30146/11320,/contests/657613/box_score,https://stats.ncaa.org/contests/657613/box_score
02/09/2013,@ Azusa Pacific,W 8 - 1,/team/30146/11320,/contests/657622/box_score,https://stats.ncaa.org/contests/657622/box_score
02/14/2013,Cal Poly Pomona,L 6 - 11,/team/91/11320,/contests/657822/box_score,https://stats.ncaa.org/contests/657822/box_score
02/15/2013,Cal Poly Pomona,W 6 - 5 (12),/team/91/11320,/contests/657861/box_score,https://stats.ncaa.org/contests/657861/box_score
02/16/2013,@ Cal Poly Pomona,L 6 - 11,/team/91/11320,/contests/658254/box_score,https://stats.ncaa.org/contests/658254/box_score
02/16/2013,@ Cal Poly Pomona,W 11 - 10,/team/91/11320,/contests/658318/box_score,https://stats.ncaa.org/contests/658318/box_score
02/21/2013,@ California Baptist,L 1 - 4,/team/30135/11320,/contests/658877/box_score,https://stats.ncaa.org/contests/658877/box_score
02/22/2013,@ California Baptist,L 1 - 12,/team/30135/11320,/contests/658914/box_score,https://stats.ncaa.org/contests/658914/box_score
02/23/2013,California Baptist,W 5 - 3,/team/30135/11320,/contests/659235/box_score,https://stats.ncaa.org/contests/659235/box_score
02/28/2013,Cal St. Dom. Hills,W 4 - 2,/team/92/11320,/contests/660111/box_score,https://stats.ncaa.org/contests/660111/box_score
03/01/2013,Cal St. Dom. Hills,L 0 - 2 (10),/team/92/11320,/contests/660173/box_score,https://stats.ncaa.org/contests/660173/box_score
03/02/2013,@ Cal St. Dom. Hills,L 5 - 6,/team/92/11320,/contests/660410/box_score,https://stats.ncaa.org/contests/660410/box_score
03/02/2013,@ Cal St. Dom. Hills,L 2 - 3,/team/92/11320,/game/index/1811012?org_id=92,https://stats.ncaa.org/game/index/1811012?org_id=92
03/08/2013,@ Cal St. East Bay,L 3 - 5,/team/98/11320,/contests/661858/box_score,https://stats.ncaa.org/contests/661858/box_score
03/09/2013,@ Cal St. East Bay,L 4 - 6,/team/98/11320,/game/index/1881136?org_id=98,https://stats.ncaa.org/game/index/1881136?org_id=98
03/09/2013,@ Cal St. East Bay,L 1 - 10,/team/98/11320,/game/index/1886460?org_id=98,https://stats.ncaa.org/game/index/1886460?org_id=98
03/10/2013,@ Cal St. East Bay,L 6 - 11,/team/98/11320,/contests/662710/box_score,https://stats.ncaa.org/contests/662710/box_score
03/15/2013,@ Sonoma St.,L 1 - 5,/team/645/11320,/contests/663757/box_score,https://stats.ncaa.org/contests/663757/box_score
03/16/2013,@ Sonoma St.,L 6 - 13,/team/645/11320,/contests/664342/box_score,https://stats.ncaa.org/contests/664342/box_score
03/16/2013,@ Sonoma St.,W 5 - 2 (10),/team/645/11320,/contests/664479/box_score,https://stats.ncaa.org/contests/664479/box_score
03/17/2013,@ Sonoma St.,W 6 - 3,/team/645/11320,/contests/664724/box_score,https://stats.ncaa.org/contests/664724/box_score
03/28/2013,@ Cal State LA,L 0 - 9,/team/100/11320,/contests/667214/box_score,https://stats.ncaa.org/contests/667214/box_score
03/29/2013,@ Cal State LA,L 0 - 7,/team/100/11320,/contests/667455/box_score,https://stats.ncaa.org/contests/667455/box_score
03/30/2013,Cal State LA,L 2 - 14,/team/100/11320,/contests/668180/box_score,https://stats.ncaa.org/contests/668180/box_score
03/30/2013,Cal State LA,L 2 - 5,/team/100/11320,/contests/668367/box_score,https://stats.ncaa.org/contests/668367/box_score
04/05/2013,@ Chico St.,L 2 - 6,/team/95/11320,/contests/669338/box_score,https://stats.ncaa.org/contests/669338/box_score
04/06/2013,@ Chico St.,L 1 - 6,/team/95/11320,/contests/669838/box_score,https://stats.ncaa.org/contests/669838/box_score
04/06/2013,@ Chico St.,L 3 - 10,/team/95/11320,/contests/670116/box_score,https://stats.ncaa.org/contests/670116/box_score
04/07/2013,@ Chico St.,L 1 - 2 (13),/team/95/11320,/contests/670394/box_score,https://stats.ncaa.org/contests/670394/box_score
04/12/2013,Cal St. Monterey Bay,W 5 - 4,/team/30055/11320,/contests/671607/box_score,https://stats.ncaa.org/contests/671607/box_score
04/13/2013,Cal St. Monterey Bay,W 8 - 7,/team/30055/11320,/contests/672042/box_score,https://stats.ncaa.org/contests/672042/box_score
04/13/2013,Cal St. Monterey Bay,L 5 - 11,/team/30055/11320,/contests/672289/box_score,https://stats.ncaa.org/contests/672289/box_score
04/14/2013,Cal St. Monterey Bay,L 2 - 4,/team/30055/11320,/contests/672560/box_score,https://stats.ncaa.org/contests/672560/box_score
04/19/2013,San Fran. St.,W 8 - 2,/team/628/11320,/contests/673615/box_score,https://stats.ncaa.org/contests/673615/box_score
04/20/2013,San Fran. St.,L 4 - 8,/team/628/11320,/contests/674014/box_score,https://stats.ncaa.org/contests/674014/box_score
04/20/2013,San Fran. St.,L 5 - 10,/team/628/11320,/contests/674269/box_score,https://stats.ncaa.org/contests/674269/box_score
