Date,Opponent,Result,opponent_slug,slug,game_info_url
02/22/2014,@ Schreiner,W 11 - 3,/team/1355/11620,/contests/588095/box_score,https://stats.ncaa.org/contests/588095/box_score
02/22/2014,"Lewis & Clark @ Kerrville, Texas",L 5 - 8,/team/22235/11620,/contests/588357/box_score,https://stats.ncaa.org/contests/588357/box_score
02/23/2014,@ Texas Lutheran,W 2 - 1,/team/1400/11620,/contests/588569/box_score,https://stats.ncaa.org/contests/588569/box_score
02/24/2014,@ Schreiner,W 5 - 2,/team/1355/11620,/contests/588749/box_score,https://stats.ncaa.org/contests/588749/box_score
02/24/2014,@ Schreiner,L 2 - 11,/team/1355/11620,/contests/588754/box_score,https://stats.ncaa.org/contests/588754/box_score
03/01/2014,Linfield,L 3 - 18,/team/1179/11620,/contests/589353/box_score,https://stats.ncaa.org/contests/589353/box_score
03/01/2014,Linfield,L 0 - 11,/team/1179/11620,/contests/589472/box_score,https://stats.ncaa.org/contests/589472/box_score
03/03/2014,Linfield,L 3 - 8,/team/1179/11620,/contests/589928/box_score,https://stats.ncaa.org/contests/589928/box_score
03/09/2014,@ George Fox,L 1 - 2,/team/1094/11620,/contests/591217/box_score,https://stats.ncaa.org/contests/591217/box_score
03/09/2014,@ George Fox,L 0 - 1 (11),/team/1094/11620,/contests/591277/box_score,https://stats.ncaa.org/contests/591277/box_score
03/10/2014,@ George Fox,L 0 - 3,/team/1094/11620,/contests/591489/box_score,https://stats.ncaa.org/contests/591489/box_score
03/15/2014,Lewis & Clark,W 9 - 8 (17),/team/22235/11620,/contests/592751/box_score,https://stats.ncaa.org/contests/592751/box_score
03/15/2014,Lewis & Clark,L 2 - 5,/team/22235/11620,/contests/592933/box_score,https://stats.ncaa.org/contests/592933/box_score
03/16/2014,Lewis & Clark,W 12 - 2,/team/22235/11620,/contests/593282/box_score,https://stats.ncaa.org/contests/593282/box_score
03/18/2014,@ Corban,W 9 - 1,NA,/contests/593593/box_score,https://stats.ncaa.org/contests/593593/box_score
03/23/2014,@ La Verne,W 7 - 3,/team/341/11620,/contests/595346/box_score,https://stats.ncaa.org/contests/595346/box_score
03/24/2014,@ La Verne,L 2 - 5,/team/341/11620,/game/index/3260123?org_id=341,https://stats.ncaa.org/game/index/3260123?org_id=341
03/24/2014,@ La Verne,L 4 - 6,/team/341/11620,/contests/595358/box_score,https://stats.ncaa.org/contests/595358/box_score
03/26/2014,Corban,W 7 - 6,NA,/contests/595632/box_score,https://stats.ncaa.org/contests/595632/box_score
03/29/2014,@ Willamette,L 12 - 14,/team/785/11620,/contests/596272/box_score,https://stats.ncaa.org/contests/596272/box_score
03/29/2014,@ Willamette,L 6 - 7 (10),/team/785/11620,/contests/596387/box_score,https://stats.ncaa.org/contests/596387/box_score
03/30/2014,@ Willamette,L 1 - 5,/team/785/11620,/contests/596582/box_score,https://stats.ncaa.org/contests/596582/box_score
04/05/2014,Whitman,L 0 - 2,/team/780/11620,/contests/598113/box_score,https://stats.ncaa.org/contests/598113/box_score
04/05/2014,Whitman,L 6 - 9,/team/780/11620,/contests/598360/box_score,https://stats.ncaa.org/contests/598360/box_score
04/06/2014,Whitman,W 5 - 3,/team/780/11620,/contests/598691/box_score,https://stats.ncaa.org/contests/598691/box_score
04/08/2014,Willamette,W 6 - 2,/team/785/11620,/contests/599209/box_score,https://stats.ncaa.org/contests/599209/box_score
04/12/2014,@ Whitworth,L 1 - 6,/team/1454/11620,/contests/600459/box_score,https://stats.ncaa.org/contests/600459/box_score
04/12/2014,@ Whitworth,W 6 - 2,/team/1454/11620,/contests/600721/box_score,https://stats.ncaa.org/contests/600721/box_score
04/13/2014,@ Whitworth,L 0 - 8,/team/1454/11620,/contests/601056/box_score,https://stats.ncaa.org/contests/601056/box_score
04/18/2014,Puget Sound,L 0 - 4,/team/557/11620,/contests/602143/box_score,https://stats.ncaa.org/contests/602143/box_score
04/18/2014,Puget Sound,L 7 - 9,/team/557/11620,/contests/602288/box_score,https://stats.ncaa.org/contests/602288/box_score
04/19/2014,Puget Sound,L 4 - 9,/team/557/11620,/contests/602511/box_score,https://stats.ncaa.org/contests/602511/box_score
04/26/2014,@ Pacific Lutheran,L 1 - 3,/team/1297/11620,/contests/604579/box_score,https://stats.ncaa.org/contests/604579/box_score
04/26/2014,@ Pacific Lutheran,L 0 - 1,/team/1297/11620,/contests/604787/box_score,https://stats.ncaa.org/contests/604787/box_score
04/27/2014,@ Pacific Lutheran,L 2 - 8,/team/1297/11620,/contests/605061/box_score,https://stats.ncaa.org/contests/605061/box_score
05/03/2014,Puget Sound,L 6 - 11,/team/557/11620,/contests/606213/box_score,https://stats.ncaa.org/contests/606213/box_score
05/03/2014,Puget Sound,W 4 - 2,/team/557/11620,/contests/606356/box_score,https://stats.ncaa.org/contests/606356/box_score
05/04/2014,Puget Sound,W 8 - 6,/team/557/11620,/contests/606592/box_score,https://stats.ncaa.org/contests/606592/box_score
