Date,Opponent,Result,opponent_slug,slug,game_info_url
03/03/2018,"Nichols @ Northborough, Mass.",L 6 - 7,/team/484/12973,/contests/88128/box_score,https://stats.ncaa.org/contests/88128/box_score
03/04/2018,"Salve Regina @ Northborough, Mass.",L 0 - 6,/team/623/12973,/contests/88697/box_score,https://stats.ncaa.org/contests/88697/box_score
03/06/2018,"Plymouth St. @ Northborough, Mass.",L 1 - 6,/team/548/12973,/contests/89054/box_score,https://stats.ncaa.org/contests/89054/box_score
03/10/2018,"Augsburg @ Tucson, Ariz.",W 14 - 4,/team/38/12973,/contests/90247/box_score,https://stats.ncaa.org/contests/90247/box_score
03/11/2018,"Dickinson St. @ Tucson, AZ",W 5 - 4,NA,/contests/90454/box_score,https://stats.ncaa.org/contests/90454/box_score
03/12/2018,"Concordia Wisconsin @ Tucson, Ariz.",W 10 - 0,/team/1036/12973,/contests/90641/box_score,https://stats.ncaa.org/contests/90641/box_score
03/12/2018,"Concordia Wisconsin @ Tucson, Ariz.",W 7 - 4,/team/1036/12973,/contests/90663/box_score,https://stats.ncaa.org/contests/90663/box_score
03/13/2018,"Dubuque @ Tucson, AZ",W 15 - 6,/team/192/12973,/contests/90818/box_score,https://stats.ncaa.org/contests/90818/box_score
03/15/2018,"Macalester @ Tucson, AZ",L 2 - 5,/team/376/12973,/contests/91129/box_score,https://stats.ncaa.org/contests/91129/box_score
03/15/2018,"Macalester @ Tucson, AZ",W 6 - 4,/team/376/12973,/contests/91140/box_score,https://stats.ncaa.org/contests/91140/box_score
03/16/2018,"Greenville @ Tucson, AZ",L 10 - 11,/team/1111/12973,/contests/91410/box_score,https://stats.ncaa.org/contests/91410/box_score
03/17/2018,"Carleton @ Tucson, AZ",W 8 - 3,/team/118/12973,/contests/91894/box_score,https://stats.ncaa.org/contests/91894/box_score
03/17/2018,"Carleton @ Tucson, AZ",L 3 - 15,/team/118/12973,/contests/91905/box_score,https://stats.ncaa.org/contests/91905/box_score
03/20/2018,"New England Col. @ Northborough, Mass.",L 1 - 3,/team/467/12973,/contests/92612/box_score,https://stats.ncaa.org/contests/92612/box_score
03/28/2018,@ Salve Regina,L 15 - 18,/team/623/12973,/contests/94306/box_score,https://stats.ncaa.org/contests/94306/box_score
03/31/2018,"MCLA @ Westfield, MA",L 0 - 2,/team/486/12973,/contests/95616/box_score,https://stats.ncaa.org/contests/95616/box_score
03/31/2018,"MCLA @ Westfield, MA",W 10 - 5,/team/486/12973,/contests/95622/box_score,https://stats.ncaa.org/contests/95622/box_score
04/03/2018,"Roger Williams @ Northboro, Mass.",L 1 - 2,/team/583/12973,/contests/95890/box_score,https://stats.ncaa.org/contests/95890/box_score
04/07/2018,Westfield St.,L 4 - 8,/team/777/12973,/contests/96680/box_score,https://stats.ncaa.org/contests/96680/box_score
04/07/2018,Westfield St.,W 5 - 4,/team/777/12973,/contests/96774/box_score,https://stats.ncaa.org/contests/96774/box_score
04/11/2018,@ Fisher,W 14 - 4,NA,/contests/97984/box_score,https://stats.ncaa.org/contests/97984/box_score
04/12/2018,@ Nichols,W 7 - 6,/team/484/12973,/contests/98061/box_score,https://stats.ncaa.org/contests/98061/box_score
04/14/2018,@ Worcester St.,L 3 - 4,/team/809/12973,/contests/98802/box_score,https://stats.ncaa.org/contests/98802/box_score
04/14/2018,@ Worcester St.,L 1 - 2,/team/809/12973,/contests/98987/box_score,https://stats.ncaa.org/contests/98987/box_score
04/18/2018,Mass. Maritime,W 6 - 2,/team/399/12973,/contests/99826/box_score,https://stats.ncaa.org/contests/99826/box_score
04/18/2018,Mass. Maritime,W 7 - 1,/team/399/12973,/contests/99849/box_score,https://stats.ncaa.org/contests/99849/box_score
04/20/2018,@ JWU (Providence),L 3 - 13,/team/22626/12973,/contests/100128/box_score,https://stats.ncaa.org/contests/100128/box_score
04/21/2018,@ Bridgewater St.,W 3 - 2,/team/76/12973,/contests/100438/box_score,https://stats.ncaa.org/contests/100438/box_score
04/21/2018,@ Bridgewater St.,W 5 - 1,/team/76/12973,/contests/100640/box_score,https://stats.ncaa.org/contests/100640/box_score
04/24/2018,@ Salem St.,L 3 - 4,/team/621/12973,/contests/101636/box_score,https://stats.ncaa.org/contests/101636/box_score
04/24/2018,@ Salem St.,W 8 - 2,/team/621/12973,/contests/101658/box_score,https://stats.ncaa.org/contests/101658/box_score
04/28/2018,Fitchburg St.,W 6 - 4,/team/227/12973,/contests/102611/box_score,https://stats.ncaa.org/contests/102611/box_score
04/28/2018,Fitchburg St.,L 0 - 5,/team/227/12973,/contests/102822/box_score,https://stats.ncaa.org/contests/102822/box_score
05/01/2018,@ Trinity (CT),L 0 - 2,/team/713/12973,/contests/103452/box_score,https://stats.ncaa.org/contests/103452/box_score
05/03/2018,MCLA,W 8 - 3,/team/486/12973,/contests/103765/box_score,https://stats.ncaa.org/contests/103765/box_score
05/04/2018,@ Mass. Maritime,W 10 - 1,/team/399/12973,/contests/103956/box_score,https://stats.ncaa.org/contests/103956/box_score
05/05/2018,@ Westfield St.,L 8 - 9 (12),/team/777/12973,/contests/104517/box_score,https://stats.ncaa.org/contests/104517/box_score
05/06/2018,@ Westfield St.,W 9 - 6,/team/777/12973,/contests/104834/box_score,https://stats.ncaa.org/contests/104834/box_score
05/06/2018,"Salem St. @ Westfield, Mass.",W 9 - 5,/team/621/12973,/contests/104892/box_score,https://stats.ncaa.org/contests/104892/box_score
05/07/2018,Westfield St.,L 5 - 7,/team/777/12973,/contests/104933/box_score,https://stats.ncaa.org/contests/104933/box_score
