year,season_id,date,home_team,home_team_id,home_team_score,home_team_conference,home_team_conference_id,home_team_slug,home_team_division,away_team,away_team_id,away_team_score,away_team_conference,away_team_conference_id,away_team_slug,away_team_division,neutral_site,innings,slug,game_info_url,game_pbp_url,contest_id,game_pbp_id
2018,12973,02/26/2018,JWU (Providence),22626,11,Great Northeast,23257,/team/22626/12973,3,York (PA) ,815,0,C2C,15810,/team/815/12973,3,"Myrtle Beach, S.C.",NA,/contests/87268/box_score,https://stats.ncaa.org/contests/87268/box_score,https://stats.ncaa.org/game/play_by_play/4510400,87268,4510400
2018,12973,02/27/2018,JWU (Providence),22626,2,Great Northeast,23257,/team/22626/12973,3,York (PA) ,815,11,C2C,15810,/team/815/12973,3,"Myrtle Beach, S.C.",NA,/contests/87407/box_score,https://stats.ncaa.org/contests/87407/box_score,https://stats.ncaa.org/game/play_by_play/4509327,87407,4509327
2018,12973,03/01/2018,John Jay ,321,3,CUNYAC,834,/team/321/12973,3,JWU (Providence),22626,8,Great Northeast,23257,/team/22626/12973,3,"Myrtle Beach, SC",NA,/contests/87542/box_score,https://stats.ncaa.org/contests/87542/box_score,https://stats.ncaa.org/game/play_by_play/4510498,87542,4510498
2018,12973,03/02/2018,Fredonia ,242,10,SUNYAC,917,/team/242/12973,3,JWU (Providence),22626,0,Great Northeast,23257,/team/22626/12973,3,"Myrtle Beach, S.C.",NA,/contests/87737/box_score,https://stats.ncaa.org/contests/87737/box_score,https://stats.ncaa.org/game/play_by_play/4513040,87737,4513040
2018,12973,03/03/2018,JWU (Providence),22626,14,Great Northeast,23257,/team/22626/12973,3,Lehman ,279,2,CUNYAC,834,/team/279/12973,3,"Myrtle Beach, SC",NA,/contests/88246/box_score,https://stats.ncaa.org/contests/88246/box_score,https://stats.ncaa.org/game/play_by_play/4518597,88246,4518597
2018,12973,03/04/2018,Mary Washington,390,10,C2C,15810,/team/390/12973,3,JWU (Providence),22626,6,Great Northeast,23257,/team/22626/12973,3,NA,NA,/contests/88426/box_score,https://stats.ncaa.org/contests/88426/box_score,https://stats.ncaa.org/game/play_by_play/4514854,88426,4514854
2018,12973,03/11/2018,JWU (Providence),22626,5,Great Northeast,23257,/team/22626/12973,3,Mass. Maritime,399,0,MASCAC,870,/team/399/12973,3,NA,NA,/contests/90401/box_score,https://stats.ncaa.org/contests/90401/box_score,https://stats.ncaa.org/game/play_by_play/4524640,90401,4524640
2018,12973,03/11/2018,JWU (Providence),22626,5,Great Northeast,23257,/team/22626/12973,3,Mass. Maritime,399,0,MASCAC,870,/team/399/12973,3,NA,NA,/contests/90413/box_score,https://stats.ncaa.org/contests/90413/box_score,https://stats.ncaa.org/game/play_by_play/4524639,90413,4524639
2018,12973,03/19/2018,JWU (Providence),22626,17,Great Northeast,23257,/team/22626/12973,3,Rhode Island Col.,571,6,Little East,867,/team/571/12973,3,NA,NA,/contests/92439/box_score,https://stats.ncaa.org/contests/92439/box_score,https://stats.ncaa.org/game/play_by_play/4532314,92439,4532314
2018,12973,03/23/2018,JWU (Providence),22626,6,Great Northeast,23257,/team/22626/12973,3,Coast Guard,722,1,NEWMAC,890,/team/722/12973,3,NA,NA,/contests/92965/box_score,https://stats.ncaa.org/contests/92965/box_score,https://stats.ncaa.org/game/play_by_play/4534788,92965,4534788
2018,12973,03/24/2018,JWU (Providence),22626,5,Great Northeast,23257,/team/22626/12973,3,Keene St.,330,6,Little East,867,/team/330/12973,3,NA,NA,/contests/93460/box_score,https://stats.ncaa.org/contests/93460/box_score,https://stats.ncaa.org/game/play_by_play/4539816,93460,4539816
2018,12973,03/25/2018,Eastern Conn. St.,200,4,Little East,867,/team/200/12973,3,JWU (Providence),22626,6,Great Northeast,23257,/team/22626/12973,3,NA,NA,/contests/93677/box_score,https://stats.ncaa.org/contests/93677/box_score,https://stats.ncaa.org/game/play_by_play/4537365,93677,4537365
2018,12973,03/28/2018,JWU (Providence),22626,3,Great Northeast,23257,/team/22626/12973,3,Salem St.,621,11,MASCAC,870,/team/621/12973,3,NA,NA,/contests/94373/box_score,https://stats.ncaa.org/contests/94373/box_score,https://stats.ncaa.org/game/play_by_play/4540029,94373,4540029
2018,12973,03/29/2018,Wentworth,762,8,CCC,839,/team/762/12973,3,JWU (Providence),22626,9,Great Northeast,23257,/team/22626/12973,3,NA,NA,/contests/94565/box_score,https://stats.ncaa.org/contests/94565/box_score,https://stats.ncaa.org/game/play_by_play/4541145,94565,4541145
2018,12973,03/30/2018,JWU (Providence),22626,6,Great Northeast,23257,/team/22626/12973,3,Babson,45,10,NEWMAC,890,/team/45/12973,3,NA,NA,/contests/94762/box_score,https://stats.ncaa.org/contests/94762/box_score,https://stats.ncaa.org/game/play_by_play/4541943,94762,4541943
2018,12973,03/31/2018,JWU (Providence),22626,17,Great Northeast,23257,/team/22626/12973,3,Curry,170,9,CCC,839,/team/170/12973,3,NA,NA,/contests/95220/box_score,https://stats.ncaa.org/contests/95220/box_score,https://stats.ncaa.org/game/play_by_play/4543911,95220,4543911
2018,12973,04/05/2018,Bridgewater St.,76,5,MASCAC,870,/team/76/12973,3,JWU (Providence),22626,6,Great Northeast,23257,/team/22626/12973,3,NA,NA,/contests/96045/box_score,https://stats.ncaa.org/contests/96045/box_score,https://stats.ncaa.org/game/play_by_play/4547742,96045,4547742
2018,12973,04/07/2018,Anna Maria,26,2,Great Northeast,23257,/team/26/12973,3,JWU (Providence),22626,9,Great Northeast,23257,/team/22626/12973,3,NA,NA,/contests/96868/box_score,https://stats.ncaa.org/contests/96868/box_score,https://stats.ncaa.org/game/play_by_play/4551556,96868,4551556
2018,12973,04/07/2018,Anna Maria,26,4,Great Northeast,23257,/team/26/12973,3,JWU (Providence),22626,7,Great Northeast,23257,/team/22626/12973,3,NA,11,/contests/96895/box_score,https://stats.ncaa.org/contests/96895/box_score,https://stats.ncaa.org/game/play_by_play/4551509,96895,4551509
2018,12973,04/08/2018,JWU (Providence),22626,7,Great Northeast,23257,/team/22626/12973,3,Albertus Magnus,2798,5,Great Northeast,23257,/team/2798/12973,3,NA,NA,/contests/97132/box_score,https://stats.ncaa.org/contests/97132/box_score,https://stats.ncaa.org/game/play_by_play/4550489,97132,4550489
2018,12973,04/08/2018,JWU (Providence),22626,4,Great Northeast,23257,/team/22626/12973,3,Albertus Magnus,2798,3,Great Northeast,23257,/team/2798/12973,3,NA,NA,/contests/97218/box_score,https://stats.ncaa.org/contests/97218/box_score,https://stats.ncaa.org/game/play_by_play/4550867,97218,4550867
