Date,Opponent,Result,opponent_slug,slug,game_info_url
02/01/2014,"Mars Hill @ Florence, SC",W 9 - 4,/team/1199/11620,/contests/586446/box_score,https://stats.ncaa.org/contests/586446/box_score
02/02/2014,"Limestone @ Florence, SC",W 10 - 9,/team/1174/11620,/contests/586501/box_score,https://stats.ncaa.org/contests/586501/box_score
02/02/2014,@ Francis Marion,W 4 - 3,/team/1085/11620,/contests/586457/box_score,https://stats.ncaa.org/contests/586457/box_score
02/09/2014,@ Nova Southeastern,W 14 - 8,/team/24639/11620,/contests/586756/box_score,https://stats.ncaa.org/contests/586756/box_score
02/09/2014,@ Nova Southeastern,L 3 - 5,/team/24639/11620,/contests/586788/box_score,https://stats.ncaa.org/contests/586788/box_score
02/15/2014,@ North Georgia,L 1 - 2,/team/30052/11620,/contests/587035/box_score,https://stats.ncaa.org/contests/587035/box_score
02/16/2014,@ North Georgia,L 3 - 4,/team/30052/11620,/contests/587398/box_score,https://stats.ncaa.org/contests/587398/box_score
02/16/2014,@ North Georgia,W 2 - 1,/team/30052/11620,/contests/587463/box_score,https://stats.ncaa.org/contests/587463/box_score
02/18/2014,Catawba,L 9 - 13,/team/1001/11620,/contests/587630/box_score,https://stats.ncaa.org/contests/587630/box_score
02/19/2014,@ Catawba,L 4 - 7,/team/1001/11620,/contests/587711/box_score,https://stats.ncaa.org/contests/587711/box_score
02/21/2014,"Southern N.H. @ Myrtle Beach, S.C.",W 9 - 0,/team/468/11620,/contests/587954/box_score,https://stats.ncaa.org/contests/587954/box_score
02/22/2014,"Franklin Pierce @ Myrtle Beach, SC",W 1 - 0 (14),/team/241/11620,/contests/588367/box_score,https://stats.ncaa.org/contests/588367/box_score
02/22/2014,"Stonehill @ Myrtle Beach, S.C.",W 2 - 1,/team/682/11620,/contests/588364/box_score,https://stats.ncaa.org/contests/588364/box_score
02/23/2014,"Merrimack @ Myrtle Beach, SC",L 3 - 4 (10),/team/410/11620,/contests/588676/box_score,https://stats.ncaa.org/contests/588676/box_score
02/28/2014,@ Belmont Abbey,L 8 - 9,/team/2683/11620,/contests/589013/box_score,https://stats.ncaa.org/contests/589013/box_score
03/01/2014,@ Belmont Abbey,W 1 - 0,/team/2683/11620,/contests/589326/box_score,https://stats.ncaa.org/contests/589326/box_score
03/01/2014,@ Belmont Abbey,W 8 - 6,/team/2683/11620,/contests/589445/box_score,https://stats.ncaa.org/contests/589445/box_score
03/05/2014,Newberry,W 5 - 2,/team/1257/11620,/contests/590135/box_score,https://stats.ncaa.org/contests/590135/box_score
03/07/2014,@ King (TN),W 9 - 3,/team/30051/11620,/contests/590331/box_score,https://stats.ncaa.org/contests/590331/box_score
03/08/2014,@ King (TN),W 3 - 1,/team/30051/11620,/contests/590694/box_score,https://stats.ncaa.org/contests/590694/box_score
