year,season_id,date,home_team,home_team_id,home_team_score,home_team_conference,home_team_conference_id,home_team_slug,home_team_division,away_team,away_team_id,away_team_score,away_team_conference,away_team_conference_id,away_team_slug,away_team_division,neutral_site,innings,slug,game_info_url,contest_id
2023,16340,02/03/2023,Southern Nazarene,30152,7,GAC,30144,/team/30152/16340,2,Newman,30054,14,Mid-America Intercollegiate,883,/team/30054/16340,2,,,/contests/2389698/box_score,https://stats.ncaa.org/contests/2389698/box_score,2389698
2023,16340,02/04/2023,Southern Nazarene,30152,7,GAC,30144,/team/30152/16340,2,Newman,30054,4,Mid-America Intercollegiate,883,/team/30054/16340,2,,,/contests/2389769/box_score,https://stats.ncaa.org/contests/2389769/box_score,2389769
2023,16340,02/04/2023,Southern Nazarene,30152,12,GAC,30144,/team/30152/16340,2,Newman,30054,23,Mid-America Intercollegiate,883,/team/30054/16340,2,,,/contests/2408090/box_score,https://stats.ncaa.org/contests/2408090/box_score,2408090
2023,16340,02/07/2023,Northwestern Okla.,30178,4,GAC,30144,/team/30178/16340,2,Newman,30054,1,Mid-America Intercollegiate,883,/team/30054/16340,2,,,/contests/2389880/box_score,https://stats.ncaa.org/contests/2389880/box_score,2389880
2023,16340,02/11/2023,Henderson St.,1123,4,GAC,30144,/team/1123/16340,2,Newman,30054,2,Mid-America Intercollegiate,883,/team/30054/16340,2,,,/contests/2390115/box_score,https://stats.ncaa.org/contests/2390115/box_score,2390115
2023,16340,02/17/2023,Newman,30054,10,Mid-America Intercollegiate,883,/team/30054/16340,2,Minot St.,30125,18,NSIC,12853,/team/30125/16340,2,,,/contests/2390336/box_score,https://stats.ncaa.org/contests/2390336/box_score,2390336
2023,16340,02/18/2023,Newman,30054,12,Mid-America Intercollegiate,883,/team/30054/16340,2,Minot St.,30125,11,NSIC,12853,/team/30125/16340,2,,8,/contests/2390238/box_score,https://stats.ncaa.org/contests/2390238/box_score,2390238
2023,16340,02/18/2023,Newman,30054,1,Mid-America Intercollegiate,883,/team/30054/16340,2,Minot St.,30125,16,NSIC,12853,/team/30125/16340,2,,,/contests/2390511/box_score,https://stats.ncaa.org/contests/2390511/box_score,2390511
2023,16340,02/19/2023,Newman,30054,5,Mid-America Intercollegiate,883,/team/30054/16340,2,Minot St.,30125,6,NSIC,12853,/team/30125/16340,2,,,/contests/2390927/box_score,https://stats.ncaa.org/contests/2390927/box_score,2390927
2023,16340,02/21/2023,Newman,30054,12,Mid-America Intercollegiate,883,/team/30054/16340,2,Southwestern (KS),,9,,,,,,,/contests/2391091/box_score,https://stats.ncaa.org/contests/2391091/box_score,2391091
2023,16340,02/24/2023,Newman,30054,2,Mid-America Intercollegiate,883,/team/30054/16340,2,Rogers St.,30180,0,Mid-America Intercollegiate,883,/team/30180/16340,2,,,/contests/2391413/box_score,https://stats.ncaa.org/contests/2391413/box_score,2391413
2023,16340,02/25/2023,Newman,30054,14,Mid-America Intercollegiate,883,/team/30054/16340,2,Rogers St.,30180,9,Mid-America Intercollegiate,883,/team/30180/16340,2,,,/contests/2391919/box_score,https://stats.ncaa.org/contests/2391919/box_score,2391919
2023,16340,02/26/2023,Newman,30054,9,Mid-America Intercollegiate,883,/team/30054/16340,2,Rogers St.,30180,14,Mid-America Intercollegiate,883,/team/30180/16340,2,,,/contests/2392237/box_score,https://stats.ncaa.org/contests/2392237/box_score,2392237
2023,16340,02/28/2023,Southeastern Okla.,1371,17,GAC,30144,/team/1371/16340,2,Newman,30054,7,Mid-America Intercollegiate,883,/team/30054/16340,2,,,/contests/2392388/box_score,https://stats.ncaa.org/contests/2392388/box_score,2392388
2023,16340,03/01/2023,East Central,8965,8,GAC,30144,/team/8965/16340,2,Newman,30054,5,Mid-America Intercollegiate,883,/team/30054/16340,2,,,/contests/2421962/box_score,https://stats.ncaa.org/contests/2421962/box_score,2421962
2023,16340,03/04/2023,Washburn,2814,3,Mid-America Intercollegiate,883,/team/2814/16340,2,Newman,30054,2,Mid-America Intercollegiate,883,/team/30054/16340,2,,,/contests/2392753/box_score,https://stats.ncaa.org/contests/2392753/box_score,2392753
2023,16340,03/05/2023,Washburn,2814,19,Mid-America Intercollegiate,883,/team/2814/16340,2,Newman,30054,12,Mid-America Intercollegiate,883,/team/30054/16340,2,,,/contests/2393237/box_score,https://stats.ncaa.org/contests/2393237/box_score,2393237
2023,16340,03/06/2023,Washburn,2814,6,Mid-America Intercollegiate,883,/team/2814/16340,2,Newman,30054,5,Mid-America Intercollegiate,883,/team/30054/16340,2,,,/contests/2393565/box_score,https://stats.ncaa.org/contests/2393565/box_score,2393565
2023,16340,03/07/2023,Newman,30054,13,Mid-America Intercollegiate,883,/team/30054/16340,2,Cent. Christian (KS),,3,,,,,,,/contests/2393748/box_score,https://stats.ncaa.org/contests/2393748/box_score,2393748
2023,16340,03/08/2023,Newman,30054,13,Mid-America Intercollegiate,883,/team/30054/16340,2,Northwestern Okla.,30178,3,GAC,30144,/team/30178/16340,2,,,/contests/2393972/box_score,https://stats.ncaa.org/contests/2393972/box_score,2393972
2023,16340,03/10/2023,Newman,30054,15,Mid-America Intercollegiate,883,/team/30054/16340,2,Missouri Western,9013,5,Mid-America Intercollegiate,883,/team/9013/16340,2,,,/contests/2394196/box_score,https://stats.ncaa.org/contests/2394196/box_score,2394196
2023,16340,03/11/2023,Newman,30054,12,Mid-America Intercollegiate,883,/team/30054/16340,2,Missouri Western,9013,2,Mid-America Intercollegiate,883,/team/9013/16340,2,,,/contests/2394516/box_score,https://stats.ncaa.org/contests/2394516/box_score,2394516
2023,16340,03/12/2023,Newman,30054,6,Mid-America Intercollegiate,883,/team/30054/16340,2,Missouri Western,9013,10,Mid-America Intercollegiate,883,/team/9013/16340,2,,,/contests/2394922/box_score,https://stats.ncaa.org/contests/2394922/box_score,2394922
2023,16340,03/14/2023,Fort Hays St.,9011,8,Mid-America Intercollegiate,883,/team/9011/16340,2,Newman,30054,13,Mid-America Intercollegiate,883,/team/30054/16340,2,,,/contests/2395443/box_score,https://stats.ncaa.org/contests/2395443/box_score,2395443
2023,16340,03/19/2023,Central Mo.,130,11,Mid-America Intercollegiate,883,/team/130/16340,2,Newman,30054,0,Mid-America Intercollegiate,883,/team/30054/16340,2,,,/contests/2395950/box_score,https://stats.ncaa.org/contests/2395950/box_score,2395950
2023,16340,03/19/2023,Central Mo.,130,16,Mid-America Intercollegiate,883,/team/130/16340,2,Newman,30054,6,Mid-America Intercollegiate,883,/team/30054/16340,2,,,/contests/2396450/box_score,https://stats.ncaa.org/contests/2396450/box_score,2396450
2023,16340,03/20/2023,Central Mo.,130,8,Mid-America Intercollegiate,883,/team/130/16340,2,Newman,30054,4,Mid-America Intercollegiate,883,/team/30054/16340,2,,,/contests/2396732/box_score,https://stats.ncaa.org/contests/2396732/box_score,2396732
2023,16340,03/24/2023,Newman,30054,5,Mid-America Intercollegiate,883,/team/30054/16340,2,Central Okla.,1009,1,Mid-America Intercollegiate,883,/team/1009/16340,2,,,/contests/2397297/box_score,https://stats.ncaa.org/contests/2397297/box_score,2397297
2023,16340,03/25/2023,Newman,30054,11,Mid-America Intercollegiate,883,/team/30054/16340,2,Central Okla.,1009,19,Mid-America Intercollegiate,883,/team/1009/16340,2,,,/contests/2397595/box_score,https://stats.ncaa.org/contests/2397595/box_score,2397595
2023,16340,03/26/2023,Newman,30054,6,Mid-America Intercollegiate,883,/team/30054/16340,2,Central Okla.,1009,11,Mid-America Intercollegiate,883,/team/1009/16340,2,,,/contests/2398033/box_score,https://stats.ncaa.org/contests/2398033/box_score,2398033
2023,16340,03/28/2023,Newman,30054,14,Mid-America Intercollegiate,883,/team/30054/16340,2,Fort Hays St.,9011,4,Mid-America Intercollegiate,883,/team/9011/16340,2,,,/contests/2398352/box_score,https://stats.ncaa.org/contests/2398352/box_score,2398352
2023,16340,03/31/2023,Newman,30054,,Mid-America Intercollegiate,883,/team/30054/16340,2,Northwest Mo. St.,507,,Mid-America Intercollegiate,883,/team/507/16340,2,,,,,
2023,16340,04/01/2023,Newman,30054,,Mid-America Intercollegiate,883,/team/30054/16340,2,Northwest Mo. St.,507,,Mid-America Intercollegiate,883,/team/507/16340,2,,,,,
2023,16340,04/02/2023,Newman,30054,,Mid-America Intercollegiate,883,/team/30054/16340,2,Northwest Mo. St.,507,,Mid-America Intercollegiate,883,/team/507/16340,2,,,,,
2023,16340,04/04/2023,Newman,30054,,Mid-America Intercollegiate,883,/team/30054/16340,2,Southeastern Okla.,1371,,GAC,30144,/team/1371/16340,2,,,,,
2023,16340,04/06/2023,Newman,30054,,Mid-America Intercollegiate,883,/team/30054/16340,2,Emporia St.,1071,,Mid-America Intercollegiate,883,/team/1071/16340,2,,,,,
2023,16340,04/07/2023,Newman,30054,,Mid-America Intercollegiate,883,/team/30054/16340,2,Emporia St.,1071,,Mid-America Intercollegiate,883,/team/1071/16340,2,,,,,
2023,16340,04/08/2023,Newman,30054,,Mid-America Intercollegiate,883,/team/30054/16340,2,Emporia St.,1071,,Mid-America Intercollegiate,883,/team/1071/16340,2,,,,,
