Date,Opponent,Result,opponent_slug,slug,game_info_url
02/28/2015,@ Rhodes,L 0 - 2,/team/573/12080,/contests/406780/box_score,https://stats.ncaa.org/contests/406780/box_score
02/28/2015,@ Rhodes,L 2 - 3,/team/573/12080,/contests/406867/box_score,https://stats.ncaa.org/contests/406867/box_score
03/01/2015,@ Rhodes,L 2 - 8,/team/573/12080,/contests/407041/box_score,https://stats.ncaa.org/contests/407041/box_score
03/07/2015,Birmingham-So.,L 1 - 2,/team/28593/12080,/contests/408003/box_score,https://stats.ncaa.org/contests/408003/box_score
03/07/2015,Birmingham-So.,L 0 - 2,/team/28593/12080,/contests/408103/box_score,https://stats.ncaa.org/contests/408103/box_score
03/08/2015,Birmingham-So.,L 1 - 11,/team/28593/12080,/contests/408400/box_score,https://stats.ncaa.org/contests/408400/box_score
03/11/2015,"Transylvania @ Louisville, Ky.",W 6 - 4,/team/28749/12080,/contests/409237/box_score,https://stats.ncaa.org/contests/409237/box_score
03/11/2015,"Transylvania @ Louisville, Ky.",L 5 - 11,/team/28749/12080,/game/index/3812443?org_id=28749,https://stats.ncaa.org/game/index/3812443?org_id=28749
03/14/2015,Hendrix,L 2 - 4,/team/1124/12080,/contests/409819/box_score,https://stats.ncaa.org/contests/409819/box_score
03/15/2015,Hendrix,L 3 - 18,/team/1124/12080,/contests/410337/box_score,https://stats.ncaa.org/contests/410337/box_score
03/15/2015,Hendrix,L 3 - 9,/team/1124/12080,/contests/410418/box_score,https://stats.ncaa.org/contests/410418/box_score
03/17/2015,Thomas More,L 1 - 7,/team/1402/12080,/contests/410878/box_score,https://stats.ncaa.org/contests/410878/box_score
03/21/2015,Penn St.-Behrend,L 5 - 7,/team/538/12080,/contests/411882/box_score,https://stats.ncaa.org/contests/411882/box_score
03/21/2015,Penn St.-Behrend,L 4 - 6,/team/538/12080,/contests/412052/box_score,https://stats.ncaa.org/contests/412052/box_score
03/22/2015,@ Spalding,L 8 - 10,/team/23260/12080,/contests/412371/box_score,https://stats.ncaa.org/contests/412371/box_score
03/22/2015,@ Spalding,L 2 - 4,/team/23260/12080,/contests/412444/box_score,https://stats.ncaa.org/contests/412444/box_score
03/26/2015,@ Rust,W 10 - 1,/team/586/12080,/contests/413110/box_score,https://stats.ncaa.org/contests/413110/box_score
03/28/2015,@ Millsaps,L 2 - 11,/team/426/12080,/contests/413510/box_score,https://stats.ncaa.org/contests/413510/box_score
03/28/2015,@ Millsaps,L 0 - 2,/team/426/12080,/contests/413677/box_score,https://stats.ncaa.org/contests/413677/box_score
03/29/2015,@ Millsaps,L 2 - 7,/team/426/12080,/contests/413899/box_score,https://stats.ncaa.org/contests/413899/box_score
03/31/2015,@ Thomas More,L 2 - 19,/team/1402/12080,/contests/414499/box_score,https://stats.ncaa.org/contests/414499/box_score
04/03/2015,@ Berry,W 9 - 2,/team/973/12080,/contests/415463/box_score,https://stats.ncaa.org/contests/415463/box_score
04/03/2015,@ Berry,L 2 - 3,/team/973/12080,/contests/415569/box_score,https://stats.ncaa.org/contests/415569/box_score
04/04/2015,@ Berry,L 2 - 6,/team/973/12080,/contests/415763/box_score,https://stats.ncaa.org/contests/415763/box_score
04/08/2015,Spalding,L 5 - 13,/team/23260/12080,/contests/416810/box_score,https://stats.ncaa.org/contests/416810/box_score
04/11/2015,@ Oglethorpe,L 1 - 11,/team/2713/12080,/contests/417413/box_score,https://stats.ncaa.org/contests/417413/box_score
04/11/2015,@ Oglethorpe,L 0 - 6,/team/2713/12080,/contests/417670/box_score,https://stats.ncaa.org/contests/417670/box_score
04/12/2015,@ Oglethorpe,L 8 - 12,/team/2713/12080,/contests/418010/box_score,https://stats.ncaa.org/contests/418010/box_score
04/15/2015,Rust,W 8 - 6,/team/586/12080,/contests/419008/box_score,https://stats.ncaa.org/contests/419008/box_score
04/15/2015,Rust,W 6 - 0,/team/586/12080,/contests/419102/box_score,https://stats.ncaa.org/contests/419102/box_score
04/18/2015,Sewanee,W 3 - 2,/team/652/12080,/contests/419772/box_score,https://stats.ncaa.org/contests/419772/box_score
04/18/2015,Sewanee,L 3 - 14,/team/652/12080,/contests/420062/box_score,https://stats.ncaa.org/contests/420062/box_score
04/21/2015,Berea,W 7 - 4,NA,/contests/420848/box_score,https://stats.ncaa.org/contests/420848/box_score
04/24/2015,@ Birmingham-So.,L 0 - 10,/team/28593/12080,/contests/421502/box_score,https://stats.ncaa.org/contests/421502/box_score
04/25/2015,"Oglethorpe @ Birmingham, Ala.",L 0 - 12,/team/2713/12080,/contests/422178/box_score,https://stats.ncaa.org/contests/422178/box_score
