year,season_id,date,home_team,home_team_id,home_team_score,home_team_conference,home_team_conference_id,home_team_slug,home_team_division,away_team,away_team_id,away_team_score,away_team_conference,away_team_conference_id,away_team_slug,away_team_division,neutral_site,innings,slug,game_info_url,contest_id
2023,16340,02/03/2023,Newberry,1257,8,SAC,12850,/team/1257/16340,2,Francis Marion,1085,3,Conference Carolinas,4423,/team/1085/16340,2,,,/contests/2389723/box_score,https://stats.ncaa.org/contests/2389723/box_score,2389723
2023,16340,02/04/2023,Newberry,1257,3,SAC,12850,/team/1257/16340,2,Francis Marion,1085,1,Conference Carolinas,4423,/team/1085/16340,2,,,/contests/2389811/box_score,https://stats.ncaa.org/contests/2389811/box_score,2389811
2023,16340,02/05/2023,Francis Marion,1085,12,Conference Carolinas,4423,/team/1085/16340,2,Newberry,1257,7,SAC,12850,/team/1257/16340,2,,,/contests/2389870/box_score,https://stats.ncaa.org/contests/2389870/box_score,2389870
2023,16340,02/12/2023,Newberry,1257,15,SAC,12850,/team/1257/16340,2,USC Aiken,11276,5,Peach Belt,12923,/team/11276/16340,2,,,/contests/2389986/box_score,https://stats.ncaa.org/contests/2389986/box_score,2389986
2023,16340,02/12/2023,Newberry,1257,4,SAC,12850,/team/1257/16340,2,USC Aiken,11276,3,Peach Belt,12923,/team/11276/16340,2,,10,/contests/2390178/box_score,https://stats.ncaa.org/contests/2390178/box_score,2390178
2023,16340,02/13/2023,USC Aiken,11276,5,Peach Belt,12923,/team/11276/16340,2,Newberry,1257,3,SAC,12850,/team/1257/16340,2,,,/contests/2418292/box_score,https://stats.ncaa.org/contests/2418292/box_score,2418292
2023,16340,02/15/2023,Newberry,1257,9,SAC,12850,/team/1257/16340,2,Southern Wesleyan,30192,2,Conference Carolinas,4423,/team/30192/16340,2,,,/contests/2390235/box_score,https://stats.ncaa.org/contests/2390235/box_score,2390235
2023,16340,02/17/2023,Newberry,1257,10,SAC,12850,/team/1257/16340,2,Shepherd,10870,6,PSAC,906,/team/10870/16340,2,,,/contests/2390468/box_score,https://stats.ncaa.org/contests/2390468/box_score,2390468
2023,16340,02/18/2023,Newberry,1257,3,SAC,12850,/team/1257/16340,2,Coker,1023,7,SAC,12850,/team/1023/16340,2,,,/contests/2390690/box_score,https://stats.ncaa.org/contests/2390690/box_score,2390690
2023,16340,02/19/2023,Newberry,1257,14,SAC,12850,/team/1257/16340,2,Shepherd,10870,6,PSAC,906,/team/10870/16340,2,,,/contests/2391025/box_score,https://stats.ncaa.org/contests/2391025/box_score,2391025
2023,16340,02/22/2023,Georgia College,1096,4,Peach Belt,12923,/team/1096/16340,2,Newberry,1257,7,SAC,12850,/team/1257/16340,2,,,/contests/2391239/box_score,https://stats.ncaa.org/contests/2391239/box_score,2391239
2023,16340,02/24/2023,Newberry,1257,18,SAC,12850,/team/1257/16340,2,Indiana (PA),307,6,PSAC,906,/team/307/16340,2,,,/contests/2391555/box_score,https://stats.ncaa.org/contests/2391555/box_score,2391555
2023,16340,02/25/2023,Newberry,1257,7,SAC,12850,/team/1257/16340,2,Indiana (PA),307,6,PSAC,906,/team/307/16340,2,,10,/contests/2391865/box_score,https://stats.ncaa.org/contests/2391865/box_score,2391865
2023,16340,02/25/2023,Newberry,1257,12,SAC,12850,/team/1257/16340,2,Indiana (PA),307,1,PSAC,906,/team/307/16340,2,,,/contests/2408751/box_score,https://stats.ncaa.org/contests/2408751/box_score,2408751
2023,16340,02/26/2023,Newberry,1257,8,SAC,12850,/team/1257/16340,2,Indiana (PA),307,7,PSAC,906,/team/307/16340,2,,,/contests/2392164/box_score,https://stats.ncaa.org/contests/2392164/box_score,2392164
2023,16340,03/04/2023,Limestone,1174,6,SAC,12850,/team/1174/16340,2,Newberry,1257,3,SAC,12850,/team/1257/16340,2,,,/contests/2422916/box_score,https://stats.ncaa.org/contests/2422916/box_score,2422916
2023,16340,03/05/2023,Limestone,1174,6,SAC,12850,/team/1174/16340,2,Newberry,1257,12,SAC,12850,/team/1257/16340,2,,,/contests/2423121/box_score,https://stats.ncaa.org/contests/2423121/box_score,2423121
2023,16340,03/05/2023,Limestone,1174,0,SAC,12850,/team/1174/16340,2,Newberry,1257,17,SAC,12850,/team/1257/16340,2,,,/contests/2423175/box_score,https://stats.ncaa.org/contests/2423175/box_score,2423175
