Date,Opponent,Result,opponent_slug,slug,game_info_url
03/09/2013,Northwood @ chain of lakes,W 2 - 1,/team/510/11320,/game/index/1949131?org_id=30050,https://stats.ncaa.org/game/index/1949131?org_id=30050
03/09/2013,Northwood @ chains1,L 6 - 7,/team/510/11320,/contests/662612/box_score,https://stats.ncaa.org/contests/662612/box_score
03/10/2013,"Ashland @ Auburndale, Fl.",L 3 - 9,/team/35/11320,/contests/662912/box_score,https://stats.ncaa.org/contests/662912/box_score
03/13/2013,"Purdue-North Cent. @ Leesburg, Fl.",L 4 - 10,NA,/contests/663567/box_score,https://stats.ncaa.org/contests/663567/box_score
03/14/2013,"Concordia (NE) @ Lakeland, Fla.",L 1 - 20,NA,/contests/663682/box_score,https://stats.ncaa.org/contests/663682/box_score
03/15/2013,"St. Joseph's (IN) @ Lake Sumter, Fla.",L 0 - 2,/team/604/11320,/contests/664120/box_score,https://stats.ncaa.org/contests/664120/box_score
03/15/2013,"St. Joseph's (IN) @ Lake Sumter, Fla.",W 4 - 3,/team/604/11320,/contests/664139/box_score,https://stats.ncaa.org/contests/664139/box_score
03/16/2013,"St. Joseph's (IN) @ Auburndale, Fla.",L 1 - 6,/team/604/11320,/contests/664665/box_score,https://stats.ncaa.org/contests/664665/box_score
03/16/2013,"St. Joseph's (IN) @ Auburndale, Fla.",L 3 - 15,/team/604/11320,/contests/664687/box_score,https://stats.ncaa.org/contests/664687/box_score
03/22/2013,Lewis,L 2 - 4,/team/354/11320,/contests/665781/box_score,https://stats.ncaa.org/contests/665781/box_score
03/23/2013,Lewis,L 3 - 6,/team/354/11320,/contests/666285/box_score,https://stats.ncaa.org/contests/666285/box_score
03/23/2013,Lewis,L 4 - 6,/team/354/11320,/contests/666240/box_score,https://stats.ncaa.org/contests/666240/box_score
03/29/2013,@ William Jewell,L 0 - 6,/team/30120/11320,/game/index/2042272?org_id=30120,https://stats.ncaa.org/game/index/2042272?org_id=30120
03/29/2013,@ William Jewell,W 5 - 2,/team/30120/11320,/contests/667666/box_score,https://stats.ncaa.org/contests/667666/box_score
03/30/2013,"William Jewell @ Kansas City, KS",W 3 - 0,/team/30120/11320,/contests/668543/box_score,https://stats.ncaa.org/contests/668543/box_score
03/30/2013,"William Jewell @ Kansas Cit,  KS",L 3 - 4,/team/30120/11320,/game/index/1992477?org_id=30120,https://stats.ncaa.org/game/index/1992477?org_id=30120
04/02/2013,Quincy,L 0 - 4,/team/561/11320,/contests/668971/box_score,https://stats.ncaa.org/contests/668971/box_score
04/02/2013,Quincy,L 1 - 8,/team/561/11320,/contests/669014/box_score,https://stats.ncaa.org/contests/669014/box_score
04/06/2013,Rockhurst,L 5 - 8,/team/1328/11320,/contests/669998/box_score,https://stats.ncaa.org/contests/669998/box_score
04/06/2013,Rockhurst,L 4 - 16,/team/1328/11320,/contests/670273/box_score,https://stats.ncaa.org/contests/670273/box_score
04/07/2013,Rockhurst,L 1 - 8,/team/1328/11320,/contests/670717/box_score,https://stats.ncaa.org/contests/670717/box_score
04/07/2013,Rockhurst,W 5 - 4,/team/1328/11320,/contests/670811/box_score,https://stats.ncaa.org/contests/670811/box_score
04/09/2013,@ Blackburn,W 9 - 0,/team/64/11320,/contests/671125/box_score,https://stats.ncaa.org/contests/671125/box_score
04/13/2013,@ Drury,W 9 - 8,/team/1057/11320,/contests/672040/box_score,https://stats.ncaa.org/contests/672040/box_score
04/13/2013,@ Drury,L 5 - 9,/team/1057/11320,/contests/672287/box_score,https://stats.ncaa.org/contests/672287/box_score
04/14/2013,@ Drury,L 4 - 6,/team/1057/11320,/contests/672671/box_score,https://stats.ncaa.org/contests/672671/box_score
04/14/2013,@ Drury,L 3 - 18,/team/1057/11320,/contests/672779/box_score,https://stats.ncaa.org/contests/672779/box_score
