Date,Opponent,Result,opponent_slug,slug,game_info_url
03/03/2013,"Howard Payne @ Tuscon, AZ",W 9 - 7,/team/2741/11320,/contests/661191/box_score,https://stats.ncaa.org/contests/661191/box_score
03/04/2013,"Saint Mary's (MN) @ Tucson, Ariz",W 12 - 2,/team/612/11320,/contests/661348/box_score,https://stats.ncaa.org/contests/661348/box_score
03/05/2013,"Iowa Wesleyan @ Tucson, Ariz.",W 3 - 2,NA,/contests/661567/box_score,https://stats.ncaa.org/contests/661567/box_score
03/05/2013,"Iowa Wesleyan @ Tucson, Ariz.",L 4 - 5,NA,/contests/661579/box_score,https://stats.ncaa.org/contests/661579/box_score
03/07/2013,"Northland @ Tucson, Ariz.",W 18 - 8,/team/1267/11320,/contests/661807/box_score,https://stats.ncaa.org/contests/661807/box_score
03/08/2013,"Concordia Chicago @ Tucson, AZ",W 11 - 6,/team/160/11320,/contests/662074/box_score,https://stats.ncaa.org/contests/662074/box_score
03/09/2013,"Lewis & Clark @ Tucson, Ariz.",W 12 - 3,/team/22235/11320,/contests/662655/box_score,https://stats.ncaa.org/contests/662655/box_score
03/09/2013,"Lewis & Clark @ Tucson, Ariz.",W 12 - 5,/team/22235/11320,/contests/662690/box_score,https://stats.ncaa.org/contests/662690/box_score
03/13/2013,St. Olaf @ Minneapolis,L 4 - 5 (10),/team/615/11320,/contests/663594/box_score,https://stats.ncaa.org/contests/663594/box_score
03/13/2013,St. Olaf @ Minneapolis,W 6 - 4,/team/615/11320,/contests/663604/box_score,https://stats.ncaa.org/contests/663604/box_score
03/17/2013,"Saint Mary's (MN) @ Minneapolis, Minn.",W 7 - 0,/team/612/11320,/contests/665011/box_score,https://stats.ncaa.org/contests/665011/box_score
03/17/2013,"Saint Mary's (MN) @ Minneapolis, Minn.",W 5 - 4,/team/612/11320,/contests/665026/box_score,https://stats.ncaa.org/contests/665026/box_score
03/29/2013,Simpson,W 8 - 6,/team/641/11320,/contests/667776/box_score,https://stats.ncaa.org/contests/667776/box_score
03/29/2013,Simpson,W 6 - 5,/team/641/11320,/contests/667900/box_score,https://stats.ncaa.org/contests/667900/box_score
03/30/2013,Simpson,W 6 - 4,/team/641/11320,/contests/668326/box_score,https://stats.ncaa.org/contests/668326/box_score
03/30/2013,Simpson,L 5 - 8,/team/641/11320,/contests/668513/box_score,https://stats.ncaa.org/contests/668513/box_score
04/02/2013,@ Coe,L 0 - 1,/team/150/11320,/contests/668968/box_score,https://stats.ncaa.org/contests/668968/box_score
04/02/2013,@ Coe,W 4 - 2,/team/150/11320,/contests/669011/box_score,https://stats.ncaa.org/contests/669011/box_score
04/05/2013,@ Buena Vista,L 1 - 9,/team/84/11320,/contests/669556/box_score,https://stats.ncaa.org/contests/669556/box_score
04/05/2013,@ Buena Vista,W 8 - 7 (11),/team/84/11320,/contests/669586/box_score,https://stats.ncaa.org/contests/669586/box_score
04/06/2013,@ Buena Vista,W 3 - 2,/team/84/11320,/contests/669959/box_score,https://stats.ncaa.org/contests/669959/box_score
04/06/2013,@ Buena Vista,W 16 - 12,/team/84/11320,/contests/670234/box_score,https://stats.ncaa.org/contests/670234/box_score
04/13/2013,@ Loras,W 6 - 0,/team/364/11320,/contests/671963/box_score,https://stats.ncaa.org/contests/671963/box_score
04/13/2013,@ Loras,W 13 - 3,/team/364/11320,/contests/672214/box_score,https://stats.ncaa.org/contests/672214/box_score
04/14/2013,@ Loras,W 5 - 1,/team/364/11320,/contests/672705/box_score,https://stats.ncaa.org/contests/672705/box_score
04/14/2013,@ Loras,W 4 - 0,/team/364/11320,/contests/672815/box_score,https://stats.ncaa.org/contests/672815/box_score
04/20/2013,Central (IA),W 2 - 1,/team/126/11320,/contests/673935/box_score,https://stats.ncaa.org/contests/673935/box_score
04/20/2013,Central (IA),W 5 - 2,/team/126/11320,/contests/674189/box_score,https://stats.ncaa.org/contests/674189/box_score
04/21/2013,Central (IA),W 13 - 0,/team/126/11320,/contests/674782/box_score,https://stats.ncaa.org/contests/674782/box_score
04/21/2013,Central (IA),W 5 - 1,/team/126/11320,/contests/674887/box_score,https://stats.ncaa.org/contests/674887/box_score
04/23/2013,Luther,W 4 - 1,/team/372/11320,/contests/675178/box_score,https://stats.ncaa.org/contests/675178/box_score
04/23/2013,Luther,L 3 - 6,/team/372/11320,/contests/675201/box_score,https://stats.ncaa.org/contests/675201/box_score
04/26/2013,Dubuque,W 5 - 0,/team/192/11320,/contests/675770/box_score,https://stats.ncaa.org/contests/675770/box_score
04/26/2013,Dubuque,W 15 - 3,/team/192/11320,/contests/675822/box_score,https://stats.ncaa.org/contests/675822/box_score
04/27/2013,Dubuque,W 12 - 4,/team/192/11320,/contests/676120/box_score,https://stats.ncaa.org/contests/676120/box_score
04/27/2013,Dubuque,L 4 - 8,/team/192/11320,/contests/676355/box_score,https://stats.ncaa.org/contests/676355/box_score
04/30/2013,@ Luther,W 3 - 1,/team/372/11320,/contests/677158/box_score,https://stats.ncaa.org/contests/677158/box_score
04/30/2013,@ Luther,W 5 - 4 (10),/team/372/11320,/contests/677183/box_score,https://stats.ncaa.org/contests/677183/box_score
05/05/2013,@ Coe,L 8 - 9,/team/150/11320,/contests/678337/box_score,https://stats.ncaa.org/contests/678337/box_score
05/05/2013,@ Coe,L 7 - 10,/team/150/11320,/contests/678380/box_score,https://stats.ncaa.org/contests/678380/box_score
05/09/2013,"Simpson @ Cedar Rapids, Iowa",W 8 - 7,/team/641/11320,/contests/678741/box_score,https://stats.ncaa.org/contests/678741/box_score
05/10/2013,"Coe @ Cedar Rapids, Iowa",W 5 - 4,/team/150/11320,/contests/678946/box_score,https://stats.ncaa.org/contests/678946/box_score
05/11/2013,"Coe @ Cedar Rapids, Iowa",W 7 - 6,/team/150/11320,/contests/679200/box_score,https://stats.ncaa.org/contests/679200/box_score
05/15/2013,"Adrian @ Moline, Ill.",L 4 - 5 (12),/team/4/11320,/contests/679507/box_score,https://stats.ncaa.org/contests/679507/box_score
05/16/2013,"Ripon @ Moline, Ill.",W 10 - 0,/team/577/11320,/contests/679670/box_score,https://stats.ncaa.org/contests/679670/box_score
05/17/2013,Augustana (IL),L 3 - 9,/team/40/11320,/contests/679810/box_score,https://stats.ncaa.org/contests/679810/box_score
