year,season_id,date,home_team,home_team_id,home_team_score,home_team_conference,home_team_conference_id,home_team_slug,home_team_division,away_team,away_team_id,away_team_score,away_team_conference,away_team_conference_id,away_team_slug,away_team_division,neutral_site,innings,slug,game_info_url,contest_id
2023,16340,02/17/2023,ETSU,198,15,SoCon,912,/team/198/16340,1,Toledo,709,2,MAC,875,/team/709/16340,1,,,/contests/2390251/box_score,https://stats.ncaa.org/contests/2390251/box_score,2390251
2023,16340,02/18/2023,ETSU,198,4,SoCon,912,/team/198/16340,1,Toledo,709,6,MAC,875,/team/709/16340,1,,,/contests/2390499/box_score,https://stats.ncaa.org/contests/2390499/box_score,2390499
2023,16340,02/19/2023,ETSU,198,3,SoCon,912,/team/198/16340,1,Toledo,709,2,MAC,875,/team/709/16340,1,,,/contests/2390820/box_score,https://stats.ncaa.org/contests/2390820/box_score,2390820
2023,16340,02/24/2023,Presbyterian,1320,7,Big South,826,/team/1320/16340,1,Toledo,709,6,MAC,875,/team/709/16340,1,,10,/contests/2391483/box_score,https://stats.ncaa.org/contests/2391483/box_score,2391483
2023,16340,02/25/2023,USC Upstate,10411,3,Big South,826,/team/10411/16340,1,Toledo,709,11,MAC,875,/team/709/16340,1,,,/contests/2391607/box_score,https://stats.ncaa.org/contests/2391607/box_score,2391607
2023,16340,02/26/2023,Gardner-Webb,1092,10,Big South,826,/team/1092/16340,1,Toledo,709,7,MAC,875,/team/709/16340,1,,,/contests/2392048/box_score,https://stats.ncaa.org/contests/2392048/box_score,2392048
2023,16340,03/04/2023,Middle Tenn.,419,0,C-USA,24312,/team/419/16340,1,Toledo,709,8,MAC,875,/team/709/16340,1,,,/contests/2392632/box_score,https://stats.ncaa.org/contests/2392632/box_score,2392632
2023,16340,03/04/2023,Middle Tenn.,419,3,C-USA,24312,/team/419/16340,1,Toledo,709,13,MAC,875,/team/709/16340,1,,,/contests/2392925/box_score,https://stats.ncaa.org/contests/2392925/box_score,2392925
2023,16340,03/05/2023,Middle Tenn.,419,7,C-USA,24312,/team/419/16340,1,Toledo,709,11,MAC,875,/team/709/16340,1,,,/contests/2393353/box_score,https://stats.ncaa.org/contests/2393353/box_score,2393353
2023,16340,03/07/2023,UT Martin,695,3,OVC,902,/team/695/16340,1,Toledo,709,8,MAC,875,/team/709/16340,1,,,/contests/2393875/box_score,https://stats.ncaa.org/contests/2393875/box_score,2393875
2023,16340,03/08/2023,UT Martin,695,10,OVC,902,/team/695/16340,1,Toledo,709,6,MAC,875,/team/709/16340,1,,,/contests/2394066/box_score,https://stats.ncaa.org/contests/2394066/box_score,2394066
2023,16340,03/10/2023,Miami (OH),414,2,MAC,875,/team/414/16340,1,Toledo,709,5,MAC,875,/team/709/16340,1,,10,/contests/2394381/box_score,https://stats.ncaa.org/contests/2394381/box_score,2394381
2023,16340,03/11/2023,Miami (OH),414,2,MAC,875,/team/414/16340,1,Toledo,709,6,MAC,875,/team/709/16340,1,,,/contests/2394842/box_score,https://stats.ncaa.org/contests/2394842/box_score,2394842
2023,16340,03/12/2023,Miami (OH),414,3,MAC,875,/team/414/16340,1,Toledo,709,7,MAC,875,/team/709/16340,1,,,/contests/2395182/box_score,https://stats.ncaa.org/contests/2395182/box_score,2395182
2023,16340,03/15/2023,Wright St.,810,6,Horizon,881,/team/810/16340,1,Toledo,709,2,MAC,875,/team/709/16340,1,,,/contests/2395339/box_score,https://stats.ncaa.org/contests/2395339/box_score,2395339
2023,16340,03/17/2023,Ball St.,47,14,MAC,875,/team/47/16340,1,Toledo,709,2,MAC,875,/team/709/16340,1,,,/contests/2425054/box_score,https://stats.ncaa.org/contests/2425054/box_score,2425054
2023,16340,03/19/2023,Ball St.,47,19,MAC,875,/team/47/16340,1,Toledo,709,16,MAC,875,/team/709/16340,1,,13,/contests/2395974/box_score,https://stats.ncaa.org/contests/2395974/box_score,2395974
2023,16340,03/19/2023,Ball St.,47,7,MAC,875,/team/47/16340,1,Toledo,709,4,MAC,875,/team/709/16340,1,,,/contests/2396374/box_score,https://stats.ncaa.org/contests/2396374/box_score,2396374
2023,16340,03/22/2023,Ohio St.,518,6,Big Ten,827,/team/518/16340,1,Toledo,709,4,MAC,875,/team/709/16340,1,,,/contests/2397228/box_score,https://stats.ncaa.org/contests/2397228/box_score,2397228
2023,16340,03/24/2023,Toledo,709,1,MAC,875,/team/709/16340,1,Akron,5,2,MAC,875,/team/5/16340,1,,,/contests/2397441/box_score,https://stats.ncaa.org/contests/2397441/box_score,2397441
2023,16340,03/25/2023,Toledo,709,24,MAC,875,/team/709/16340,1,Akron,5,8,MAC,875,/team/5/16340,1,,,/contests/2397864/box_score,https://stats.ncaa.org/contests/2397864/box_score,2397864
2023,16340,03/26/2023,Toledo,709,10,MAC,875,/team/709/16340,1,Akron,5,9,MAC,875,/team/5/16340,1,,,/contests/2398279/box_score,https://stats.ncaa.org/contests/2398279/box_score,2398279
2023,16340,03/28/2023,Toledo,709,7,MAC,875,/team/709/16340,1,Youngstown St.,817,2,Horizon,881,/team/817/16340,1,,,/contests/2398388/box_score,https://stats.ncaa.org/contests/2398388/box_score,2398388
