Date,Opponent,Result,opponent_slug,slug,game_info_url
02/28/2014,"Northwood @ Lexington,Ky.",W 4 - 1,/team/510/11620,/contests/589140/box_score,https://stats.ncaa.org/contests/589140/box_score
03/01/2014,"Northwood @ Lexington, Ky.",W 11 - 5,/team/510/11620,/contests/589599/box_score,https://stats.ncaa.org/contests/589599/box_score
03/01/2014,"Northwood @ Lexington, Ky.",L 3 - 12,/team/510/11620,/contests/589619/box_score,https://stats.ncaa.org/contests/589619/box_score
03/07/2014,"Lake Erie @ Jacksonville,IL",L 3 - 4,/team/2746/11620,/contests/590499/box_score,https://stats.ncaa.org/contests/590499/box_score
03/07/2014,"Lake Erie @ Jacksonville,IL",W 5 - 3,/team/2746/11620,/contests/590521/box_score,https://stats.ncaa.org/contests/590521/box_score
03/08/2014,Lake Erie,W 6 - 2,/team/2746/11620,/contests/590906/box_score,https://stats.ncaa.org/contests/590906/box_score
03/09/2014,"Lake Erie @ Jacksonville, IL",L 6 - 8,/team/2746/11620,/contests/591326/box_score,https://stats.ncaa.org/contests/591326/box_score
03/15/2014,"Missouri S&T @ Jacksonville,IL",W 6 - 1,/team/435/11620,/contests/593105/box_score,https://stats.ncaa.org/contests/593105/box_score
03/15/2014,"Missouri S&T @ Jacksonville,IL",W 6 - 2,/team/435/11620,/contests/593147/box_score,https://stats.ncaa.org/contests/593147/box_score
03/17/2014,"Missouri S&T @ Springfield,IL",L 1 - 4,/team/435/11620,/contests/593470/box_score,https://stats.ncaa.org/contests/593470/box_score
03/17/2014,"Missouri S&T @ Springfield,IL",W 3 - 1,/team/435/11620,/contests/593480/box_score,https://stats.ncaa.org/contests/593480/box_score
03/18/2014,"Bradley @ Normal, Ill.",L 3 - 5,/team/72/11620,/contests/593674/box_score,https://stats.ncaa.org/contests/593674/box_score
03/19/2014,@ Maryville (MO),W 10 - 7 (10),/team/395/11620,/contests/593792/box_score,https://stats.ncaa.org/contests/593792/box_score
03/22/2014,@ Rockhurst,W 6 - 3 (11),/team/1328/11620,/contests/594659/box_score,https://stats.ncaa.org/contests/594659/box_score
