Date,Opponent,Result,opponent_slug,slug,game_info_url
02/08/2018,Dallas Christian,W 13 - 1,NA,/contests/84833/box_score,https://stats.ncaa.org/contests/84833/box_score
02/09/2018,"Tabor @ Cleburne, TX",L 0 - 2,NA,/contests/84918/box_score,https://stats.ncaa.org/contests/84918/box_score
02/09/2018,"Southwestern Christ. @ Cleburne, TX",L 4 - 9,NA,/contests/84981/box_score,https://stats.ncaa.org/contests/84981/box_score
02/10/2018,"Ottawa (KS) @ Cleburne, TX",W 11 - 3,NA,/contests/85057/box_score,https://stats.ncaa.org/contests/85057/box_score
02/15/2018,@ California Baptist,L 0 - 4,/team/30135/12973,/contests/85181/box_score,https://stats.ncaa.org/contests/85181/box_score
02/16/2018,@ California Baptist,L 4 - 5,/team/30135/12973,/contests/85276/box_score,https://stats.ncaa.org/contests/85276/box_score
02/17/2018,@ California Baptist,L 1 - 11,/team/30135/12973,/contests/85487/box_score,https://stats.ncaa.org/contests/85487/box_score
03/02/2018,Colorado Mesa,L 14 - 16 (10),/team/11416/12973,/contests/87707/box_score,https://stats.ncaa.org/contests/87707/box_score
03/02/2018,Colorado Mesa,L 5 - 22,/team/11416/12973,/contests/87712/box_score,https://stats.ncaa.org/contests/87712/box_score
03/03/2018,Colorado Mesa,L 9 - 19,/team/11416/12973,/contests/87966/box_score,https://stats.ncaa.org/contests/87966/box_score
03/03/2018,Colorado Mesa,W 8 - 5,/team/11416/12973,/contests/88060/box_score,https://stats.ncaa.org/contests/88060/box_score
03/09/2018,Manhattan Chrst.,W 21 - 0,NA,/contests/89505/box_score,https://stats.ncaa.org/contests/89505/box_score
03/09/2018,Manhattan Chrst.,W 8 - 4,NA,/contests/89704/box_score,https://stats.ncaa.org/contests/89704/box_score
03/10/2018,Manhattan Chrst.,W 26 - 4,NA,/contests/89811/box_score,https://stats.ncaa.org/contests/89811/box_score
03/16/2018,@ Regis (CO),L 6 - 17,/team/568/12973,/contests/91313/box_score,https://stats.ncaa.org/contests/91313/box_score
03/17/2018,@ Regis (CO),L 3 - 5,/team/568/12973,/contests/91725/box_score,https://stats.ncaa.org/contests/91725/box_score
03/17/2018,@ Regis (CO),W 3 - 2,/team/568/12973,/contests/91823/box_score,https://stats.ncaa.org/contests/91823/box_score
03/18/2018,@ Regis (CO),W 7 - 5 (12),/team/568/12973,/contests/92184/box_score,https://stats.ncaa.org/contests/92184/box_score
03/23/2018,UC-Colo. Springs,L 8 - 11,/team/9754/12973,/contests/92917/box_score,https://stats.ncaa.org/contests/92917/box_score
03/24/2018,UC-Colo. Springs,L 5 - 14,/team/9754/12973,/contests/93302/box_score,https://stats.ncaa.org/contests/93302/box_score
03/24/2018,UC-Colo. Springs,L 6 - 8,/team/9754/12973,/contests/93400/box_score,https://stats.ncaa.org/contests/93400/box_score
