Date,Opponent,Result,opponent_slug,slug,game_info_url
02/09/2013,@ Wingate,W 8 - 7,/team/1462/11320,/contests/657580/box_score,https://stats.ncaa.org/contests/657580/box_score
02/09/2013,@ Wingate,L 3 - 6,/team/1462/11320,/contests/657626/box_score,https://stats.ncaa.org/contests/657626/box_score
02/10/2013,@ Wingate,L 3 - 13,/team/1462/11320,/contests/657697/box_score,https://stats.ncaa.org/contests/657697/box_score
02/21/2013,"Lock Haven @ Hampton, VA",W 5 - 0,/team/360/11320,/contests/658889/box_score,https://stats.ncaa.org/contests/658889/box_score
02/22/2013,@ Apprentice,W 5 - 2,NA,/contests/659027/box_score,https://stats.ncaa.org/contests/659027/box_score
02/24/2013,"Bloomsburg @ Hampton, VA",W 2 - 0,/team/65/11320,/contests/659810/box_score,https://stats.ncaa.org/contests/659810/box_score
03/09/2013,@ Virginia St.,W 9 - 1,/team/743/11320,/contests/662347/box_score,https://stats.ncaa.org/contests/662347/box_score
03/09/2013,@ Virginia St.,W 8 - 1,/team/743/11320,/contests/662461/box_score,https://stats.ncaa.org/contests/662461/box_score
03/10/2013,@ Virginia St.,L 0 - 4,/team/743/11320,/contests/662741/box_score,https://stats.ncaa.org/contests/662741/box_score
03/18/2013,@ Catawba,L 5 - 9,/team/1001/11320,/contests/665037/box_score,https://stats.ncaa.org/contests/665037/box_score
03/19/2013,@ Shaw,W 11 - 4,/team/636/11320,/contests/665232/box_score,https://stats.ncaa.org/contests/665232/box_score
03/19/2013,@ Shaw,W 13 - 0,/team/636/11320,/contests/665250/box_score,https://stats.ncaa.org/contests/665250/box_score
03/20/2013,@ Barton,W 12 - 8 (12),/team/15646/11320,/contests/665330/box_score,https://stats.ncaa.org/contests/665330/box_score
03/23/2013,Mansfield,W 5 - 1,/team/384/11320,/contests/666200/box_score,https://stats.ncaa.org/contests/666200/box_score
03/23/2013,Mansfield,W 3 - 2,/team/384/11320,/contests/666420/box_score,https://stats.ncaa.org/contests/666420/box_score
03/24/2013,@ Mansfield,W 3 - 1,/team/384/11320,/contests/666687/box_score,https://stats.ncaa.org/contests/666687/box_score
03/24/2013,@ Mansfield,W 7 - 1,/team/384/11320,/contests/666747/box_score,https://stats.ncaa.org/contests/666747/box_score
03/27/2013,@ Felician,W 5 - 3,/team/23157/11320,/contests/667126/box_score,https://stats.ncaa.org/contests/667126/box_score
03/29/2013,Shippensburg,W 4 - 3,/team/638/11320,/contests/667768/box_score,https://stats.ncaa.org/contests/667768/box_score
03/29/2013,Shippensburg,W 6 - 5,/team/638/11320,/contests/667893/box_score,https://stats.ncaa.org/contests/667893/box_score
03/30/2013,@ Shippensburg,W 7 - 3,/team/638/11320,/contests/668310/box_score,https://stats.ncaa.org/contests/668310/box_score
03/30/2013,@ Shippensburg,L 2 - 8,/team/638/11320,/contests/668500/box_score,https://stats.ncaa.org/contests/668500/box_score
04/03/2013,Adelphi,W 16 - 10,/team/3/11320,/contests/669022/box_score,https://stats.ncaa.org/contests/669022/box_score
04/05/2013,Bloomsburg,W 11 - 10,/team/65/11320,/contests/669541/box_score,https://stats.ncaa.org/contests/669541/box_score
04/05/2013,Bloomsburg,W 11 - 4,/team/65/11320,/contests/669572/box_score,https://stats.ncaa.org/contests/669572/box_score
04/06/2013,@ Bloomsburg,W 3 - 1,/team/65/11320,/contests/669877/box_score,https://stats.ncaa.org/contests/669877/box_score
04/06/2013,@ Bloomsburg,W 2 - 0,/team/65/11320,/contests/670155/box_score,https://stats.ncaa.org/contests/670155/box_score
04/13/2013,Millersville,L 1 - 3,/team/423/11320,/contests/671924/box_score,https://stats.ncaa.org/contests/671924/box_score
04/13/2013,Millersville,L 4 - 5,/team/423/11320,/contests/672176/box_score,https://stats.ncaa.org/contests/672176/box_score
04/14/2013,@ Millersville,L 1 - 5,/team/423/11320,/contests/672683/box_score,https://stats.ncaa.org/contests/672683/box_score
04/14/2013,@ Millersville,W 6 - 3,/team/423/11320,/contests/672793/box_score,https://stats.ncaa.org/contests/672793/box_score
04/17/2013,@ Felician,W 1 - 0,/team/23157/11320,/contests/673322/box_score,https://stats.ncaa.org/contests/673322/box_score
04/18/2013,@ Wilmington (DE),L 8 - 10,/team/1460/11320,/contests/673463/box_score,https://stats.ncaa.org/contests/673463/box_score
04/21/2013,@ Jefferson,W 17 - 2,/team/543/11320,/contests/674505/box_score,https://stats.ncaa.org/contests/674505/box_score
04/22/2013,"Albright @ Reading, Pa.",W 6 - 1,/team/16/11320,/contests/674988/box_score,https://stats.ncaa.org/contests/674988/box_score
04/24/2013,@ Chestnut Hill,W 9 - 4,/team/21323/11320,/contests/675254/box_score,https://stats.ncaa.org/contests/675254/box_score
04/26/2013,@ East Stroudsburg,L 1 - 5,/team/197/11320,/contests/675771/box_score,https://stats.ncaa.org/contests/675771/box_score
04/26/2013,@ East Stroudsburg,L 1 - 7,/team/197/11320,/contests/675823/box_score,https://stats.ncaa.org/contests/675823/box_score
04/27/2013,East Stroudsburg,W 4 - 3,/team/197/11320,/contests/676121/box_score,https://stats.ncaa.org/contests/676121/box_score
04/27/2013,East Stroudsburg,W 13 - 7,/team/197/11320,/contests/676356/box_score,https://stats.ncaa.org/contests/676356/box_score
04/30/2013,Jefferson,W 8 - 3,/team/543/11320,/contests/677058/box_score,https://stats.ncaa.org/contests/677058/box_score
05/03/2013,West Chester,L 0 - 8,/team/765/11320,/contests/677616/box_score,https://stats.ncaa.org/contests/677616/box_score
05/03/2013,West Chester,W 5 - 1,/team/765/11320,/contests/677658/box_score,https://stats.ncaa.org/contests/677658/box_score
