Date,Opponent,Result,opponent_slug,slug,game_info_url
03/04/2018,"Carthage @ Tucson, Ariz.",W 19 - 5,/team/121/12973,/contests/88581/box_score,https://stats.ncaa.org/contests/88581/box_score
03/04/2018,"St. Cloud St. @ Tucson, AZ",L 7 - 9,/team/598/12973,/contests/88578/box_score,https://stats.ncaa.org/contests/88578/box_score
03/05/2018,"St. Cloud St. @ Tucson, Arizona",W 3 - 2,/team/598/12973,/contests/88789/box_score,https://stats.ncaa.org/contests/88789/box_score
03/06/2018,"Northwestern (IA) @ Tucson, Ariz.",L 4 - 10 (10),NA,/contests/89009/box_score,https://stats.ncaa.org/contests/89009/box_score
03/08/2018,"Waldorf @ Tucson, Ariz",W 15 - 3,NA,/contests/89292/box_score,https://stats.ncaa.org/contests/89292/box_score
03/09/2018,"Concordia (NE) @ TUSCON, ARIZ.",W 6 - 4,NA,/contests/89573/box_score,https://stats.ncaa.org/contests/89573/box_score
03/09/2018,"Concordia (NE) @ TUSCON, ARIZ.",L 11 - 14,NA,/contests/89723/box_score,https://stats.ncaa.org/contests/89723/box_score
03/10/2018,"Concordia-St. Paul @ Tucson, AZ",W 5 - 2,/team/9081/12973,/contests/90095/box_score,https://stats.ncaa.org/contests/90095/box_score
03/10/2018,"Concordia-St. Paul @ Tucson, AZ",L 0 - 2,/team/9081/12973,/contests/90120/box_score,https://stats.ncaa.org/contests/90120/box_score
03/17/2018,"Augustana (SD) @ Plattsmouth, NE",L 0 - 4,/team/41/12973,/contests/91893/box_score,https://stats.ncaa.org/contests/91893/box_score
03/17/2018,"Augustana (SD) @ Plattsmouth, NE",W 7 - 3,/team/41/12973,/contests/91904/box_score,https://stats.ncaa.org/contests/91904/box_score
03/18/2018,"Augustana (SD) @ Omaha, NE",L 2 - 4,/team/41/12973,/contests/92302/box_score,https://stats.ncaa.org/contests/92302/box_score
03/18/2018,"Augustana (SD) @ Omaha, NE",L 0 - 10,/team/41/12973,/contests/92308/box_score,https://stats.ncaa.org/contests/92308/box_score
03/25/2018,"Southwest Minn. St. @ Omaha, NE",W 4 - 0,/team/8736/12973,/contests/93932/box_score,https://stats.ncaa.org/contests/93932/box_score
03/25/2018,"Southwest Minn. St. @ Omaha, NE",L 2 - 12,/team/8736/12973,/contests/93940/box_score,https://stats.ncaa.org/contests/93940/box_score
03/28/2018,"St. Cloud St. @ Sioux Falls, SD",L 1 - 7,/team/598/12973,/contests/94396/box_score,https://stats.ncaa.org/contests/94396/box_score
03/28/2018,"St. Cloud St. @ Sioux Falls, SD",L 8 - 20,/team/598/12973,/contests/94401/box_score,https://stats.ncaa.org/contests/94401/box_score
03/29/2018,@ Northwest Mo. St.,L 2 - 9,/team/507/12973,/contests/94559/box_score,https://stats.ncaa.org/contests/94559/box_score
