year,season_id,date,home_team,home_team_id,home_team_score,home_team_conference,home_team_conference_id,home_team_slug,home_team_division,away_team,away_team_id,away_team_score,away_team_conference,away_team_conference_id,away_team_slug,away_team_division,neutral_site,innings,slug,game_info_url,game_pbp_url,contest_id,game_pbp_id
2017,12560,02/07/2017,Christian Brothers,1015,6,Gulf South,858,/team/1015/12560,2,Mo. Southern St.,9012,8,Mid-America Intercollegiate,883,/team/9012/12560,2,NA,12,/contests/205320/box_score,https://stats.ncaa.org/contests/205320/box_score,https://stats.ncaa.org/game/play_by_play/4284284,205320,4284284
2017,12560,02/08/2017,Christian Brothers,1015,4,Gulf South,858,/team/1015/12560,2,Mo. Southern St.,9012,9,Mid-America Intercollegiate,883,/team/9012/12560,2,NA,NA,/contests/205340/box_score,https://stats.ncaa.org/contests/205340/box_score,https://stats.ncaa.org/game/play_by_play/4284166,205340,4284166
2017,12560,02/10/2017,Mo. Southern St.,9012,10,Mid-America Intercollegiate,883,/team/9012/12560,2,Wis.-Parkside,799,11,GLVC,855,/team/799/12560,2,NA,NA,/contests/205379/box_score,https://stats.ncaa.org/contests/205379/box_score,https://stats.ncaa.org/game/play_by_play/4288263,205379,4288263
2017,12560,02/11/2017,Mo. Southern St.,9012,17,Mid-America Intercollegiate,883,/team/9012/12560,2,Wis.-Parkside,799,3,GLVC,855,/team/799/12560,2,NA,NA,/contests/205533/box_score,https://stats.ncaa.org/contests/205533/box_score,https://stats.ncaa.org/game/play_by_play/4292828,205533,4292828
2017,12560,02/11/2017,Mo. Southern St.,9012,11,Mid-America Intercollegiate,883,/team/9012/12560,2,Wis.-Parkside,799,8,GLVC,855,/team/799/12560,2,NA,NA,/contests/205596/box_score,https://stats.ncaa.org/contests/205596/box_score,https://stats.ncaa.org/game/play_by_play/4288264,205596,4288264
2017,12560,02/12/2017,Mo. Southern St.,9012,5,Mid-America Intercollegiate,883,/team/9012/12560,2,Wis.-Parkside,799,6,GLVC,855,/team/799/12560,2,NA,NA,/contests/205637/box_score,https://stats.ncaa.org/contests/205637/box_score,https://stats.ncaa.org/game/play_by_play/4288282,205637,4288282
2017,12560,02/18/2017,Mo. Southern St.,9012,7,Mid-America Intercollegiate,883,/team/9012/12560,2,Truman St.,499,1,GLVC,855,/team/499/12560,2,NA,NA,/contests/206118/box_score,https://stats.ncaa.org/contests/206118/box_score,https://stats.ncaa.org/game/play_by_play/4294960,206118,4294960
2017,12560,02/18/2017,Mo. Southern St.,9012,15,Mid-America Intercollegiate,883,/team/9012/12560,2,Truman St.,499,12,GLVC,855,/team/499/12560,2,NA,NA,/contests/206189/box_score,https://stats.ncaa.org/contests/206189/box_score,https://stats.ncaa.org/game/play_by_play/4292246,206189,4292246
2017,12560,02/19/2017,Mo. Southern St.,9012,8,Mid-America Intercollegiate,883,/team/9012/12560,2,Truman St.,499,9,GLVC,855,/team/499/12560,2,NA,NA,/contests/206549/box_score,https://stats.ncaa.org/contests/206549/box_score,https://stats.ncaa.org/game/play_by_play/4294459,206549,4294459
2017,12560,02/19/2017,Mo. Southern St.,9012,11,Mid-America Intercollegiate,883,/team/9012/12560,2,Truman St.,499,15,GLVC,855,/team/499/12560,2,NA,NA,/contests/206564/box_score,https://stats.ncaa.org/contests/206564/box_score,https://stats.ncaa.org/game/play_by_play/4296130,206564,4296130
2017,12560,02/21/2017,Mo. Southern St.,9012,12,Mid-America Intercollegiate,883,/team/9012/12560,2,Arkansas Tech,947,4,GAC,30144,/team/947/12560,2,NA,NA,/contests/206731/box_score,https://stats.ncaa.org/contests/206731/box_score,https://stats.ncaa.org/game/play_by_play/4295952,206731,4295952
2017,12560,02/24/2017,Lindenwood,30136,7,Mid-America Intercollegiate,883,/team/30136/12560,2,Mo. Southern St.,9012,12,Mid-America Intercollegiate,883,/team/9012/12560,2,NA,NA,/contests/206951/box_score,https://stats.ncaa.org/contests/206951/box_score,https://stats.ncaa.org/game/play_by_play/4297901,206951,4297901
2017,12560,02/25/2017,Lindenwood,30136,10,Mid-America Intercollegiate,883,/team/30136/12560,2,Mo. Southern St.,9012,7,Mid-America Intercollegiate,883,/team/9012/12560,2,NA,NA,/contests/207246/box_score,https://stats.ncaa.org/contests/207246/box_score,https://stats.ncaa.org/game/play_by_play/4299119,207246,4299119
2017,12560,02/26/2017,Lindenwood,30136,12,Mid-America Intercollegiate,883,/team/30136/12560,2,Mo. Southern St.,9012,7,Mid-America Intercollegiate,883,/team/9012/12560,2,NA,NA,/contests/207706/box_score,https://stats.ncaa.org/contests/207706/box_score,https://stats.ncaa.org/game/play_by_play/4301014,207706,4301014
2017,12560,03/01/2017,Arkansas Tech,947,10,GAC,30144,/team/947/12560,2,Mo. Southern St.,9012,3,Mid-America Intercollegiate,883,/team/9012/12560,2,NA,NA,/contests/208151/box_score,https://stats.ncaa.org/contests/208151/box_score,https://stats.ncaa.org/game/play_by_play/4303616,208151,4303616
2017,12560,03/03/2017,Mo. Southern St.,9012,7,Mid-America Intercollegiate,883,/team/9012/12560,2,Neb.-Kearney,1156,6,Mid-America Intercollegiate,883,/team/1156/12560,2,NA,NA,/contests/208299/box_score,https://stats.ncaa.org/contests/208299/box_score,https://stats.ncaa.org/game/play_by_play/4305119,208299,4305119
2017,12560,03/04/2017,Mo. Southern St.,9012,10,Mid-America Intercollegiate,883,/team/9012/12560,2,Neb.-Kearney,1156,6,Mid-America Intercollegiate,883,/team/1156/12560,2,NA,NA,/contests/208552/box_score,https://stats.ncaa.org/contests/208552/box_score,https://stats.ncaa.org/game/play_by_play/4306566,208552,4306566
2017,12560,03/05/2017,Mo. Southern St.,9012,12,Mid-America Intercollegiate,883,/team/9012/12560,2,Neb.-Kearney,1156,2,Mid-America Intercollegiate,883,/team/1156/12560,2,NA,NA,/contests/209058/box_score,https://stats.ncaa.org/contests/209058/box_score,https://stats.ncaa.org/game/play_by_play/4309540,209058,4309540
2017,12560,03/10/2017,Emporia St.,1071,2,Mid-America Intercollegiate,883,/team/1071/12560,2,Mo. Southern St.,9012,0,Mid-America Intercollegiate,883,/team/9012/12560,2,NA,NA,/contests/210174/box_score,https://stats.ncaa.org/contests/210174/box_score,https://stats.ncaa.org/game/play_by_play/4314217,210174,4314217
2017,12560,03/11/2017,Emporia St.,1071,4,Mid-America Intercollegiate,883,/team/1071/12560,2,Mo. Southern St.,9012,3,Mid-America Intercollegiate,883,/team/9012/12560,2,NA,NA,/contests/210516/box_score,https://stats.ncaa.org/contests/210516/box_score,https://stats.ncaa.org/game/play_by_play/4316843,210516,4316843
2017,12560,03/12/2017,Emporia St.,1071,8,Mid-America Intercollegiate,883,/team/1071/12560,2,Mo. Southern St.,9012,9,Mid-America Intercollegiate,883,/team/9012/12560,2,NA,11,/contests/210931/box_score,https://stats.ncaa.org/contests/210931/box_score,https://stats.ncaa.org/game/play_by_play/4316816,210931,4316816
2017,12560,03/14/2017,Mo. Southern St.,9012,3,Mid-America Intercollegiate,883,/team/9012/12560,2,Maryville (MO),395,11,GLVC,855,/team/395/12560,2,NA,NA,/contests/211427/box_score,https://stats.ncaa.org/contests/211427/box_score,https://stats.ncaa.org/game/play_by_play/4318952,211427,4318952
2017,12560,03/14/2017,Mo. Southern St.,9012,8,Mid-America Intercollegiate,883,/team/9012/12560,2,Maryville (MO),395,2,GLVC,855,/team/395/12560,2,NA,NA,/contests/211428/box_score,https://stats.ncaa.org/contests/211428/box_score,https://stats.ncaa.org/game/play_by_play/4319080,211428,4319080
2017,12560,03/17/2017,Mo. Southern St.,9012,6,Mid-America Intercollegiate,883,/team/9012/12560,2,Missouri Western,9013,5,Mid-America Intercollegiate,883,/team/9013/12560,2,NA,12,/contests/211755/box_score,https://stats.ncaa.org/contests/211755/box_score,https://stats.ncaa.org/game/play_by_play/4325135,211755,4325135
2017,12560,03/18/2017,Mo. Southern St.,9012,5,Mid-America Intercollegiate,883,/team/9012/12560,2,Missouri Western,9013,4,Mid-America Intercollegiate,883,/team/9013/12560,2,NA,NA,/contests/212066/box_score,https://stats.ncaa.org/contests/212066/box_score,https://stats.ncaa.org/game/play_by_play/4322833,212066,4322833
2017,12560,03/19/2017,Mo. Southern St.,9012,21,Mid-America Intercollegiate,883,/team/9012/12560,2,Missouri Western,9013,8,Mid-America Intercollegiate,883,/team/9013/12560,2,NA,NA,/contests/212547/box_score,https://stats.ncaa.org/contests/212547/box_score,https://stats.ncaa.org/game/play_by_play/4325134,212547,4325134
2017,12560,03/22/2017,Central Okla.,1009,3,Mid-America Intercollegiate,883,/team/1009/12560,2,Mo. Southern St.,9012,9,Mid-America Intercollegiate,883,/team/9012/12560,2,NA,NA,/contests/213190/box_score,https://stats.ncaa.org/contests/213190/box_score,https://stats.ncaa.org/game/play_by_play/4327172,213190,4327172
2017,12560,03/24/2017,Mo. Southern St.,9012,13,Mid-America Intercollegiate,883,/team/9012/12560,2,Washburn,2814,10,Mid-America Intercollegiate,883,/team/2814/12560,2,NA,NA,/contests/213447/box_score,https://stats.ncaa.org/contests/213447/box_score,https://stats.ncaa.org/game/play_by_play/4329278,213447,4329278
2017,12560,03/25/2017,Mo. Southern St.,9012,4,Mid-America Intercollegiate,883,/team/9012/12560,2,Washburn,2814,6,Mid-America Intercollegiate,883,/team/2814/12560,2,NA,NA,/contests/213805/box_score,https://stats.ncaa.org/contests/213805/box_score,https://stats.ncaa.org/game/play_by_play/4329964,213805,4329964
2017,12560,03/26/2017,Mo. Southern St.,9012,10,Mid-America Intercollegiate,883,/team/9012/12560,2,Washburn,2814,5,Mid-America Intercollegiate,883,/team/2814/12560,2,NA,NA,/contests/214432/box_score,https://stats.ncaa.org/contests/214432/box_score,https://stats.ncaa.org/game/play_by_play/4332309,214432,4332309
2017,12560,03/28/2017,Mo. Southern St.,9012,0,Mid-America Intercollegiate,883,/team/9012/12560,2,Central Okla.,1009,3,Mid-America Intercollegiate,883,/team/1009/12560,2,NA,NA,/contests/214909/box_score,https://stats.ncaa.org/contests/214909/box_score,https://stats.ncaa.org/game/play_by_play/4333079,214909,4333079
2017,12560,03/31/2017,Southwest Baptist,2755,3,Mid-America Intercollegiate,883,/team/2755/12560,2,Mo. Southern St.,9012,2,Mid-America Intercollegiate,883,/team/9012/12560,2,NA,NA,/contests/215271/box_score,https://stats.ncaa.org/contests/215271/box_score,https://stats.ncaa.org/game/play_by_play/4335535,215271,4335535
2017,12560,04/01/2017,Southwest Baptist,2755,6,Mid-America Intercollegiate,883,/team/2755/12560,2,Mo. Southern St.,9012,4,Mid-America Intercollegiate,883,/team/9012/12560,2,NA,NA,/contests/215944/box_score,https://stats.ncaa.org/contests/215944/box_score,https://stats.ncaa.org/game/play_by_play/4340035,215944,4340035
2017,12560,04/01/2017,Southwest Baptist,2755,7,Mid-America Intercollegiate,883,/team/2755/12560,2,Mo. Southern St.,9012,2,Mid-America Intercollegiate,883,/team/9012/12560,2,NA,NA,/contests/215987/box_score,https://stats.ncaa.org/contests/215987/box_score,https://stats.ncaa.org/game/play_by_play/4340036,215987,4340036
2017,12560,04/04/2017,Central Okla.,1009,7,Mid-America Intercollegiate,883,/team/1009/12560,2,Mo. Southern St.,9012,15,Mid-America Intercollegiate,883,/team/9012/12560,2,NA,10,/contests/216627/box_score,https://stats.ncaa.org/contests/216627/box_score,https://stats.ncaa.org/game/play_by_play/4340595,216627,4340595
2017,12560,04/07/2017,Northwest Mo. St.,507,7,Mid-America Intercollegiate,883,/team/507/12560,2,Mo. Southern St.,9012,6,Mid-America Intercollegiate,883,/team/9012/12560,2,NA,NA,/contests/217078/box_score,https://stats.ncaa.org/contests/217078/box_score,https://stats.ncaa.org/game/play_by_play/4342441,217078,4342441
2017,12560,04/08/2017,Northwest Mo. St.,507,6,Mid-America Intercollegiate,883,/team/507/12560,2,Mo. Southern St.,9012,2,Mid-America Intercollegiate,883,/team/9012/12560,2,NA,NA,/contests/217323/box_score,https://stats.ncaa.org/contests/217323/box_score,https://stats.ncaa.org/game/play_by_play/4343893,217323,4343893
2017,12560,04/09/2017,Northwest Mo. St.,507,4,Mid-America Intercollegiate,883,/team/507/12560,2,Mo. Southern St.,9012,3,Mid-America Intercollegiate,883,/team/9012/12560,2,NA,NA,/contests/218034/box_score,https://stats.ncaa.org/contests/218034/box_score,https://stats.ncaa.org/game/play_by_play/4345490,218034,4345490
2017,12560,04/11/2017,Mo. Southern St.,9012,3,Mid-America Intercollegiate,883,/team/9012/12560,2,Pittsburg St.,1314,9,Mid-America Intercollegiate,883,/team/1314/12560,2,NA,NA,/contests/218814/box_score,https://stats.ncaa.org/contests/218814/box_score,https://stats.ncaa.org/game/play_by_play/4347978,218814,4347978
2017,12560,04/12/2017,Mo. Southern St.,9012,8,Mid-America Intercollegiate,883,/team/9012/12560,2,Central Mo.,130,11,Mid-America Intercollegiate,883,/team/130/12560,2,NA,NA,/contests/219022/box_score,https://stats.ncaa.org/contests/219022/box_score,https://stats.ncaa.org/game/play_by_play/4353709,219022,4353709
