year,season_id,date,home_team,home_team_id,home_team_score,home_team_conference,home_team_conference_id,home_team_slug,home_team_division,away_team,away_team_id,away_team_score,away_team_conference,away_team_conference_id,away_team_slug,away_team_division,neutral_site,innings,slug,game_info_url,game_pbp_url,contest_id,game_pbp_id
2019,14781,03/11/2019,Brandeis ,73,15,UAA,1471,/team/73/14781,3,Tufts,717,17,NESCAC,12817,/team/717/14781,3,"Northborough, MA",NA,/contests/1717875/box_score,https://stats.ncaa.org/contests/1717875/box_score,https://stats.ncaa.org/game/play_by_play/4731505,1717875,4731505
2019,14781,03/15/2019,Castleton ,123,2,Little East,867,/team/123/14781,3,Tufts,717,17,NESCAC,12817,/team/717/14781,3,"Newport News, VA",NA,/contests/1653023/box_score,https://stats.ncaa.org/contests/1653023/box_score,https://stats.ncaa.org/game/play_by_play/4736100,1653023,4736100
2019,14781,03/15/2019,Apprentice,NA,3,NA,NA,NA,NA,Tufts,717,14,NESCAC,12817,/team/717/14781,3,NA,NA,/contests/1653093/box_score,https://stats.ncaa.org/contests/1653093/box_score,https://stats.ncaa.org/game/play_by_play/4741962,1653093,4741962
2019,14781,03/16/2019,Stevens ,679,8,Empire 8,863,/team/679/14781,3,Tufts,717,7,NESCAC,12817,/team/717/14781,3,"Hampton, VA",NA,/contests/1719233/box_score,https://stats.ncaa.org/contests/1719233/box_score,https://stats.ncaa.org/game/play_by_play/4743154,1719233,4743154
2019,14781,03/17/2019,Saint Vincent ,30064,4,PAC,907,/team/30064/14781,3,Tufts,717,8,NESCAC,12817,/team/717/14781,3,"Newport News, VA",NA,/contests/1653729/box_score,https://stats.ncaa.org/contests/1653729/box_score,https://stats.ncaa.org/game/play_by_play/4739950,1653729,4739950
2019,14781,03/18/2019,Guilford,1112,4,ODAC,903,/team/1112/14781,3,Tufts,717,6,NESCAC,12817,/team/717/14781,3,NA,NA,/contests/1653952/box_score,https://stats.ncaa.org/contests/1653952/box_score,https://stats.ncaa.org/game/play_by_play/4740633,1653952,4740633
2019,14781,03/19/2019,Averett,44,2,USA South,842,/team/44/14781,3,Tufts,717,17,NESCAC,12817,/team/717/14781,3,NA,NA,/contests/1654087/box_score,https://stats.ncaa.org/contests/1654087/box_score,https://stats.ncaa.org/game/play_by_play/4741037,1654087,4741037
2019,14781,03/21/2019,Roanoke,578,0,ODAC,903,/team/578/14781,3,Tufts,717,3,NESCAC,12817,/team/717/14781,3,NA,NA,/contests/1654897/box_score,https://stats.ncaa.org/contests/1654897/box_score,https://stats.ncaa.org/game/play_by_play/4749811,1654897,4749811
2019,14781,03/22/2019,Lynchburg,374,5,ODAC,903,/team/374/14781,3,Tufts,717,4,NESCAC,12817,/team/717/14781,3,NA,NA,/contests/1654608/box_score,https://stats.ncaa.org/contests/1654608/box_score,https://stats.ncaa.org/game/play_by_play/4744027,1654608,4744027
2019,14781,03/24/2019,Randolph-Macon,565,3,ODAC,903,/team/565/14781,3,Tufts,717,7,NESCAC,12817,/team/717/14781,3,NA,NA,/contests/1720749/box_score,https://stats.ncaa.org/contests/1720749/box_score,https://stats.ncaa.org/game/play_by_play/4747092,1720749,4747092
