year,season_id,date,home_team,home_team_id,home_team_score,home_team_conference,home_team_conference_id,home_team_slug,home_team_division,away_team,away_team_id,away_team_score,away_team_conference,away_team_conference_id,away_team_slug,away_team_division,neutral_site,innings,slug,game_info_url
2023,16340,02/11/2023,Shenandoah,637,13,ODAC,903,/team/637/16340,3,Widener,783,2,MAC Commonwealth,28744,/team/783/16340,3,,,/contests/2390054/box_score,https://stats.ncaa.org/contests/2390054/box_score
2023,16340,02/11/2023,Shenandoah,637,3,ODAC,903,/team/637/16340,3,Widener,783,1,MAC Commonwealth,28744,/team/783/16340,3,,,/contests/2407811/box_score,https://stats.ncaa.org/contests/2407811/box_score
2023,16340,02/18/2023,Shenandoah,637,6,ODAC,903,/team/637/16340,3,Misericordia,16142,2,MAC Freedom,28745,/team/16142/16340,3,,,/contests/2390642/box_score,https://stats.ncaa.org/contests/2390642/box_score
2023,16340,02/18/2023,Shenandoah,637,11,ODAC,903,/team/637/16340,3,Misericordia,16142,5,MAC Freedom,28745,/team/16142/16340,3,,,/contests/2407841/box_score,https://stats.ncaa.org/contests/2407841/box_score
2023,16340,02/24/2023,Shenandoah,637,6,ODAC,903,/team/637/16340,3,Lebanon Valley,351,5,MAC Commonwealth,28744,/team/351/16340,3,,,/contests/2391769/box_score,https://stats.ncaa.org/contests/2391769/box_score
2023,16340,02/24/2023,Shenandoah,637,6,ODAC,903,/team/637/16340,3,Lebanon Valley,351,5,MAC Commonwealth,28744,/team/351/16340,3,,,/contests/2408456/box_score,https://stats.ncaa.org/contests/2408456/box_score
2023,16340,02/26/2023,Shenandoah,637,3,ODAC,903,/team/637/16340,3,Marymount (VA),394,1,Atlantic East,30233,/team/394/16340,3,,,/contests/2392203/box_score,https://stats.ncaa.org/contests/2392203/box_score
2023,16340,03/01/2023,Shenandoah,637,7,ODAC,903,/team/637/16340,3,Mount Aloysius,30036,5,AMCC,30022,/team/30036/16340,3,,,/contests/2392529/box_score,https://stats.ncaa.org/contests/2392529/box_score
2023,16340,03/04/2023,Shenandoah,637,4,ODAC,903,/team/637/16340,3,Oswego St.,530,1,SUNYAC,917,/team/530/16340,3,,,/contests/2393061/box_score,https://stats.ncaa.org/contests/2393061/box_score
2023,16340,03/04/2023,Shenandoah,637,2,ODAC,903,/team/637/16340,3,Cortland,168,11,SUNYAC,917,/team/168/16340,3,,,/contests/2393219/box_score,https://stats.ncaa.org/contests/2393219/box_score
2023,16340,03/05/2023,Shenandoah,637,,ODAC,903,/team/637/16340,3,Oswego St.,530,,SUNYAC,917,/team/530/16340,3,,,,
2023,16340,03/11/2023,Shenandoah,637,,ODAC,903,/team/637/16340,3,Hampden-Sydney,269,,ODAC,903,/team/269/16340,3,,,,
2023,16340,03/11/2023,Shenandoah,637,,ODAC,903,/team/637/16340,3,Hampden-Sydney,269,,ODAC,903,/team/269/16340,3,,,,
2023,16340,03/13/2023,Shenandoah,637,,ODAC,903,/team/637/16340,3,Salisbury,622,,C2C,15810,/team/622/16340,3,,,,
2023,16340,03/15/2023,Mary Washington,390,,C2C,15810,/team/390/16340,3,Shenandoah,637,,ODAC,903,/team/637/16340,3,,,,
2023,16340,03/16/2023,Shenandoah,637,,ODAC,903,/team/637/16340,3,Nichols,484,,CCC,839,/team/484/16340,3,,,,
2023,16340,03/18/2023,Shenandoah,637,,ODAC,903,/team/637/16340,3,Guilford,1112,,ODAC,903,/team/1112/16340,3,,,,
2023,16340,03/18/2023,Shenandoah,637,,ODAC,903,/team/637/16340,3,Guilford,1112,,ODAC,903,/team/1112/16340,3,,,,
2023,16340,03/22/2023,Bridgewater (VA),75,,ODAC,903,/team/75/16340,3,Shenandoah,637,,ODAC,903,/team/637/16340,3,,,,
2023,16340,03/25/2023,Averett,44,,ODAC,903,/team/44/16340,3,Shenandoah,637,,ODAC,903,/team/637/16340,3,,,,
2023,16340,03/25/2023,Averett,44,,ODAC,903,/team/44/16340,3,Shenandoah,637,,ODAC,903,/team/637/16340,3,,,,
2023,16340,03/28/2023,Shenandoah,637,,ODAC,903,/team/637/16340,3,East. Mennonite,203,,ODAC,903,/team/203/16340,3,,,,
2023,16340,03/29/2023,Dickinson,185,,Centennial,9683,/team/185/16340,3,Shenandoah,637,,ODAC,903,/team/637/16340,3,,,,
2023,16340,04/01/2023,Shenandoah,637,,ODAC,903,/team/637/16340,3,Va. Wesleyan,745,,ODAC,903,/team/745/16340,3,,,,
2023,16340,04/01/2023,Shenandoah,637,,ODAC,903,/team/637/16340,3,Va. Wesleyan,745,,ODAC,903,/team/745/16340,3,,,,
2023,16340,04/04/2023,Shenandoah,637,,ODAC,903,/team/637/16340,3,Elizabethtown,211,,Landmark,30101,/team/211/16340,3,,,,
2023,16340,04/05/2023,Wash. & Lee,752,,ODAC,903,/team/752/16340,3,Shenandoah,637,,ODAC,903,/team/637/16340,3,,,,
2023,16340,04/08/2023,Roanoke,578,,ODAC,903,/team/578/16340,3,Shenandoah,637,,ODAC,903,/team/637/16340,3,,,,
2023,16340,04/08/2023,Roanoke,578,,ODAC,903,/team/578/16340,3,Shenandoah,637,,ODAC,903,/team/637/16340,3,,,,
2023,16340,04/11/2023,Shenandoah,637,,ODAC,903,/team/637/16340,3,Bridgewater (VA),75,,ODAC,903,/team/75/16340,3,,,,
2023,16340,04/15/2023,Randolph-Macon,565,,ODAC,903,/team/565/16340,3,Shenandoah,637,,ODAC,903,/team/637/16340,3,,,,
2023,16340,04/15/2023,Randolph-Macon,565,,ODAC,903,/team/565/16340,3,Shenandoah,637,,ODAC,903,/team/637/16340,3,,,,
2023,16340,04/17/2023,Penn St. Harrisburg,30081,,United East,30071,/team/30081/16340,3,Shenandoah,637,,ODAC,903,/team/637/16340,3,,,,
2023,16340,04/19/2023,Shenandoah,637,,ODAC,903,/team/637/16340,3,Wash. & Lee,752,,ODAC,903,/team/752/16340,3,,,,
2023,16340,04/22/2023,Shenandoah,637,,ODAC,903,/team/637/16340,3,Lynchburg,374,,ODAC,903,/team/374/16340,3,,,,
2023,16340,04/22/2023,Shenandoah,637,,ODAC,903,/team/637/16340,3,Lynchburg,374,,ODAC,903,/team/374/16340,3,,,,
2023,16340,04/24/2023,York (PA),815,,MAC Commonwealth,28744,/team/815/16340,3,Shenandoah,637,,ODAC,903,/team/637/16340,3,,,,
2023,16340,04/25/2023,East. Mennonite,203,,ODAC,903,/team/203/16340,3,Shenandoah,637,,ODAC,903,/team/637/16340,3,,,,
2023,16340,04/29/2023,Ferrum,225,,ODAC,903,/team/225/16340,3,Shenandoah,637,,ODAC,903,/team/637/16340,3,,,,
2023,16340,04/29/2023,Ferrum,225,,ODAC,903,/team/225/16340,3,Shenandoah,637,,ODAC,903,/team/637/16340,3,,,,
