Date,Opponent,Result,opponent_slug,slug,game_info_url
02/03/2015,Concordia (AL),W 15 - 3,NA,/contests/404326/box_score,https://stats.ncaa.org/contests/404326/box_score
02/03/2015,Concordia (AL),W 9 - 0,NA,/contests/404330/box_score,https://stats.ncaa.org/contests/404330/box_score
02/07/2015,@ Barry,L 3 - 13,/team/49/12080,/contests/404458/box_score,https://stats.ncaa.org/contests/404458/box_score
02/07/2015,@ Barry,L 2 - 14,/team/49/12080,/contests/404585/box_score,https://stats.ncaa.org/contests/404585/box_score
02/08/2015,@ Barry,W 11 - 7,/team/49/12080,/contests/404665/box_score,https://stats.ncaa.org/contests/404665/box_score
02/10/2015,Alabama Huntsville,L 1 - 11,/team/10/12080,/contests/404670/box_score,https://stats.ncaa.org/contests/404670/box_score
02/14/2015,Lynn,L 4 - 9,/team/20794/12080,/contests/405163/box_score,https://stats.ncaa.org/contests/405163/box_score
02/14/2015,Lynn,L 1 - 8,/team/20794/12080,/contests/405283/box_score,https://stats.ncaa.org/contests/405283/box_score
02/15/2015,Lynn,L 1 - 15,/team/20794/12080,/contests/405479/box_score,https://stats.ncaa.org/contests/405479/box_score
03/03/2015,@ Montevallo,L 4 - 5,/team/1238/12080,/contests/407385/box_score,https://stats.ncaa.org/contests/407385/box_score
03/03/2015,@ Montevallo,L 1 - 13,/team/1238/12080,/contests/407394/box_score,https://stats.ncaa.org/contests/407394/box_score
03/07/2015,@ Spring Hill,L 5 - 10,/team/30191/12080,/contests/407939/box_score,https://stats.ncaa.org/contests/407939/box_score
03/07/2015,@ Spring Hill,L 7 - 17,/team/30191/12080,/contests/408039/box_score,https://stats.ncaa.org/contests/408039/box_score
03/08/2015,@ Spring Hill,L 4 - 14,/team/30191/12080,/contests/408360/box_score,https://stats.ncaa.org/contests/408360/box_score
03/10/2015,@ Columbus St.,L 0 - 28,/team/159/12080,/contests/408889/box_score,https://stats.ncaa.org/contests/408889/box_score
03/14/2015,Lane,W 11 - 1,/team/347/12080,/contests/409901/box_score,https://stats.ncaa.org/contests/409901/box_score
03/15/2015,Lane,W 11 - 0,/team/347/12080,/contests/410393/box_score,https://stats.ncaa.org/contests/410393/box_score
03/15/2015,Lane,W 6 - 2,/team/347/12080,/contests/410424/box_score,https://stats.ncaa.org/contests/410424/box_score
03/17/2015,@ Alabama Huntsville,L 1 - 8,/team/10/12080,/contests/410822/box_score,https://stats.ncaa.org/contests/410822/box_score
03/25/2015,@ Albany St. (GA),W 6 - 3,/team/13/12080,/contests/413001/box_score,https://stats.ncaa.org/contests/413001/box_score
03/25/2015,@ Albany St. (GA),W 9 - 5,/team/13/12080,/contests/413024/box_score,https://stats.ncaa.org/contests/413024/box_score
03/28/2015,Stillman,L 1 - 7,/team/680/12080,/contests/413549/box_score,https://stats.ncaa.org/contests/413549/box_score
03/28/2015,Stillman,L 3 - 8,/team/680/12080,/contests/413718/box_score,https://stats.ncaa.org/contests/413718/box_score
03/29/2015,Stillman,L 12 - 15,/team/680/12080,/contests/414274/box_score,https://stats.ncaa.org/contests/414274/box_score
04/01/2015,@ Concordia (AL),W 11 - 1,NA,/contests/414875/box_score,https://stats.ncaa.org/contests/414875/box_score
04/01/2015,@ Concordia (AL),L 2 - 4,NA,/contests/414941/box_score,https://stats.ncaa.org/contests/414941/box_score
04/03/2015,Miles,W 9 - 5,/team/422/12080,/contests/415416/box_score,https://stats.ncaa.org/contests/415416/box_score
04/04/2015,Miles,L 2 - 5,/team/422/12080,/contests/416194/box_score,https://stats.ncaa.org/contests/416194/box_score
04/04/2015,Miles,W 5 - 3,/team/422/12080,/contests/416195/box_score,https://stats.ncaa.org/contests/416195/box_score
04/08/2015,"Columbus St. @ Montgomery, Ala.",L 3 - 16,/team/159/12080,/contests/416909/box_score,https://stats.ncaa.org/contests/416909/box_score
04/11/2015,LeMoyne-Owen,W 10 - 7,/team/350/12080,/contests/417450/box_score,https://stats.ncaa.org/contests/417450/box_score
04/11/2015,LeMoyne-Owen,W 7 - 6,/team/350/12080,/game/index/3870727?org_id=720,https://stats.ncaa.org/game/index/3870727?org_id=720
04/12/2015,LeMoyne-Owen,W 17 - 3,/team/350/12080,/contests/418455/box_score,https://stats.ncaa.org/contests/418455/box_score
04/14/2015,@ Kentucky St.,W 4 - 2,/team/332/12080,/contests/418765/box_score,https://stats.ncaa.org/contests/418765/box_score
04/14/2015,@ Kentucky St.,L 2 - 10,/team/332/12080,/contests/418820/box_score,https://stats.ncaa.org/contests/418820/box_score
04/23/2015,"Claflin @ Columbia, S.C.",L 3 - 4 (10),/team/30058/12080,/contests/421327/box_score,https://stats.ncaa.org/contests/421327/box_score
04/26/2015,@ Miles,L 4 - 13,/team/422/12080,/contests/422407/box_score,https://stats.ncaa.org/contests/422407/box_score
04/26/2015,"Benedict @ Columbia, S.C.",W 9 - 8,/team/55/12080,/contests/422674/box_score,https://stats.ncaa.org/contests/422674/box_score
