Date,Opponent,Result,opponent_slug,slug,game_info_url
02/06/2016,Dallas,W 2 - 1,/team/1044/12360,/contests/291747/box_score,https://stats.ncaa.org/contests/291747/box_score
02/06/2016,Dallas,W 16 - 3,/team/1044/12360,/contests/291830/box_score,https://stats.ncaa.org/contests/291830/box_score
02/07/2016,Dallas,W 21 - 7,/team/1044/12360,/contests/291895/box_score,https://stats.ncaa.org/contests/291895/box_score
02/12/2016,Centenary (LA),L 2 - 9,/team/125/12360,/contests/292016/box_score,https://stats.ncaa.org/contests/292016/box_score
02/13/2016,Texas Lutheran,W 9 - 0,/team/1400/12360,/contests/292121/box_score,https://stats.ncaa.org/contests/292121/box_score
02/14/2016,Trinity (TX),L 6 - 11,/team/715/12360,/contests/292284/box_score,https://stats.ncaa.org/contests/292284/box_score
02/19/2016,LSU-Alexandria,L 2 - 5 (10),NA,/contests/292510/box_score,https://stats.ncaa.org/contests/292510/box_score
02/20/2016,LSU-Alexandria,W 8 - 6,NA,/contests/292829/box_score,https://stats.ncaa.org/contests/292829/box_score
02/20/2016,LSU-Alexandria,W 9 - 8,NA,/contests/292937/box_score,https://stats.ncaa.org/contests/292937/box_score
02/26/2016,Mary Hardin-Baylor,W 8 - 6,/team/1203/12360,/contests/293601/box_score,https://stats.ncaa.org/contests/293601/box_score
02/27/2016,Mary Hardin-Baylor,W 6 - 1,/team/1203/12360,/contests/293943/box_score,https://stats.ncaa.org/contests/293943/box_score
02/27/2016,Mary Hardin-Baylor,W 10 - 1,/team/1203/12360,/contests/294042/box_score,https://stats.ncaa.org/contests/294042/box_score
03/02/2016,@ Centenary (LA),L 0 - 8,/team/125/12360,/contests/294857/box_score,https://stats.ncaa.org/contests/294857/box_score
03/04/2016,@ Louisiana Col.,W 12 - 2 (10),/team/1182/12360,/contests/295090/box_score,https://stats.ncaa.org/contests/295090/box_score
03/05/2016,@ Louisiana Col.,W 11 - 3,/team/1182/12360,/contests/295695/box_score,https://stats.ncaa.org/contests/295695/box_score
03/12/2016,@ Concordia (TX),W 7 - 5,/team/24400/12360,/contests/297452/box_score,https://stats.ncaa.org/contests/297452/box_score
03/12/2016,@ Concordia (TX),L 1 - 6,/team/24400/12360,/contests/297651/box_score,https://stats.ncaa.org/contests/297651/box_score
03/13/2016,@ Concordia (TX),L 1 - 12,/team/24400/12360,/contests/297835/box_score,https://stats.ncaa.org/contests/297835/box_score
03/16/2016,Denison,W 10 - 5,/team/182/12360,/contests/298409/box_score,https://stats.ncaa.org/contests/298409/box_score
03/18/2016,@ Texas-Dallas,W 11 - 6,/team/23121/12360,/contests/298710/box_score,https://stats.ncaa.org/contests/298710/box_score
03/19/2016,@ Texas-Dallas,L 6 - 8,/team/23121/12360,/contests/299168/box_score,https://stats.ncaa.org/contests/299168/box_score
03/19/2016,@ Texas-Dallas,W 11 - 10,/team/23121/12360,/contests/299287/box_score,https://stats.ncaa.org/contests/299287/box_score
