Date,Opponent,Result,opponent_slug,slug,game_info_url
02/15/2014,@ USC Upstate,W 7 - 4,/team/10411/11620,/contests/586995/box_score,https://stats.ncaa.org/contests/586995/box_score
02/16/2014,"Morehead St. @ Spartanburg, SC",W 7 - 5,/team/444/11620,/contests/587493/box_score,https://stats.ncaa.org/contests/587493/box_score
02/16/2014,@ Wofford,W 6 - 4 (10),/team/2915/11620,/contests/587277/box_score,https://stats.ncaa.org/contests/587277/box_score
02/17/2014,"Dayton @ Spartanburg, SC",L 3 - 4,/team/175/11620,/contests/587552/box_score,https://stats.ncaa.org/contests/587552/box_score
02/21/2014,"Mississippi Val. @ Port Charlotte, Fla.",W 12 - 1,/team/432/11620,/contests/587960/box_score,https://stats.ncaa.org/contests/587960/box_score
02/21/2014,"Milwaukee @ Port Charlotte, Fla.",W 3 - 1,/team/797/11620,/contests/587961/box_score,https://stats.ncaa.org/contests/587961/box_score
02/22/2014,"Iowa @ Port Charlotte, Fla.",L 6 - 16,/team/312/11620,/contests/588374/box_score,https://stats.ncaa.org/contests/588374/box_score
02/23/2014,"Northwestern @ Port Charlotte, Fla.",W 5 - 4,/team/509/11620,/contests/588683/box_score,https://stats.ncaa.org/contests/588683/box_score
02/28/2014,"Rider @ Lynchburg, Va.",W 4 - 1,/team/576/11620,/contests/589159/box_score,https://stats.ncaa.org/contests/589159/box_score
03/01/2014,@ Liberty,L 0 - 13,/team/355/11620,/contests/589396/box_score,https://stats.ncaa.org/contests/589396/box_score
03/01/2014,@ Rider,W 5 - 4 (10),/team/576/11620,/contests/589621/box_score,https://stats.ncaa.org/contests/589621/box_score
03/02/2014,@ Liberty,W 4 - 3,/team/355/11620,/contests/589821/box_score,https://stats.ncaa.org/contests/589821/box_score
03/07/2014,@ Kentucky,W 10 - 8 (10),/team/334/11620,/contests/590270/box_score,https://stats.ncaa.org/contests/590270/box_score
03/08/2014,@ Kentucky,L 1 - 24,/team/334/11620,/contests/590545/box_score,https://stats.ncaa.org/contests/590545/box_score
03/09/2014,@ Kentucky,L 3 - 26,/team/334/11620,/contests/591050/box_score,https://stats.ncaa.org/contests/591050/box_score
03/11/2014,@ Campbell,L 0 - 4,/team/115/11620,/contests/591911/box_score,https://stats.ncaa.org/contests/591911/box_score
03/12/2014,@ Campbell,L 3 - 4,/team/115/11620,/contests/592063/box_score,https://stats.ncaa.org/contests/592063/box_score
03/14/2014,"Purdue Fort Wayne @ Cary, N.C.",L 3 - 11,/team/308/11620,/contests/592468/box_score,https://stats.ncaa.org/contests/592468/box_score
03/14/2014,"Purdue Fort Wayne @ Cary, N.C.",W 3 - 1,/team/308/11620,/contests/592501/box_score,https://stats.ncaa.org/contests/592501/box_score
03/15/2014,"Purdue Fort Wayne @ Buies Creek, N.C.",W 15 - 2,/team/308/11620,/contests/593089/box_score,https://stats.ncaa.org/contests/593089/box_score
03/15/2014,"Purdue Fort Wayne @ Buies Creek, N.C.",W 9 - 2,/team/308/11620,/contests/593130/box_score,https://stats.ncaa.org/contests/593130/box_score
03/21/2014,Bowling Green,W 9 - 5,/team/71/11620,/contests/594026/box_score,https://stats.ncaa.org/contests/594026/box_score
03/22/2014,Bowling Green,W 3 - 2,/team/71/11620,/contests/594691/box_score,https://stats.ncaa.org/contests/594691/box_score
03/22/2014,Bowling Green,W 4 - 3,/team/71/11620,/contests/594873/box_score,https://stats.ncaa.org/contests/594873/box_score
03/26/2014,Ind. Wesleyan,W 11 - 4,NA,/contests/595629/box_score,https://stats.ncaa.org/contests/595629/box_score
03/28/2014,@ Buffalo,L 13 - 14 (11),/team/86/11620,/contests/595967/box_score,https://stats.ncaa.org/contests/595967/box_score
03/29/2014,@ Buffalo,W 5 - 2,/team/86/11620,/contests/596193/box_score,https://stats.ncaa.org/contests/596193/box_score
04/01/2014,Indiana Tech,W 13 - 8,NA,/contests/597146/box_score,https://stats.ncaa.org/contests/597146/box_score
04/02/2014,@ Northern Ky.,L 3 - 4,/team/505/11620,/contests/597301/box_score,https://stats.ncaa.org/contests/597301/box_score
04/05/2014,Eastern Mich.,W 20 - 5,/team/204/11620,/contests/598213/box_score,https://stats.ncaa.org/contests/598213/box_score
04/05/2014,Eastern Mich.,W 7 - 3,/team/204/11620,/contests/598463/box_score,https://stats.ncaa.org/contests/598463/box_score
04/06/2014,Eastern Mich.,W 6 - 5,/team/204/11620,/contests/598606/box_score,https://stats.ncaa.org/contests/598606/box_score
04/09/2014,@ Butler,L 5 - 6,/team/87/11620,/contests/599384/box_score,https://stats.ncaa.org/contests/599384/box_score
04/11/2014,@ Toledo,L 4 - 12,/team/709/11620,/contests/599776/box_score,https://stats.ncaa.org/contests/599776/box_score
04/12/2014,@ Toledo,W 15 - 4,/team/709/11620,/contests/600105/box_score,https://stats.ncaa.org/contests/600105/box_score
04/13/2014,@ Toledo,W 8 - 4,/team/709/11620,/contests/600896/box_score,https://stats.ncaa.org/contests/600896/box_score
04/16/2014,@ Ohio St.,W 8 - 6,/team/518/11620,/contests/601457/box_score,https://stats.ncaa.org/contests/601457/box_score
04/18/2014,Western Mich.,L 3 - 7,/team/774/11620,/contests/602022/box_score,https://stats.ncaa.org/contests/602022/box_score
04/19/2014,Western Mich.,W 3 - 2,/team/774/11620,/contests/602538/box_score,https://stats.ncaa.org/contests/602538/box_score
04/20/2014,Western Mich.,W 7 - 6 (10),/team/774/11620,/contests/603107/box_score,https://stats.ncaa.org/contests/603107/box_score
04/23/2014,@ Indiana,L 1 - 10,/team/306/11620,/contests/603602/box_score,https://stats.ncaa.org/contests/603602/box_score
04/25/2014,@ Central Mich.,W 9 - 0,/team/129/11620,/contests/603939/box_score,https://stats.ncaa.org/contests/603939/box_score
04/26/2014,@ Central Mich.,W 6 - 5,/team/129/11620,/contests/604273/box_score,https://stats.ncaa.org/contests/604273/box_score
04/27/2014,@ Central Mich.,W 5 - 3,/team/129/11620,/contests/604930/box_score,https://stats.ncaa.org/contests/604930/box_score
05/02/2014,@ Akron,L 2 - 5,/team/5/11620,/contests/605699/box_score,https://stats.ncaa.org/contests/605699/box_score
05/03/2014,@ Akron,W 4 - 3 (11),/team/5/11620,/contests/605999/box_score,https://stats.ncaa.org/contests/605999/box_score
05/04/2014,@ Akron,W 5 - 3,/team/5/11620,/contests/606519/box_score,https://stats.ncaa.org/contests/606519/box_score
05/07/2014,Indiana St.,L 7 - 9,/team/305/11620,/contests/607014/box_score,https://stats.ncaa.org/contests/607014/box_score
05/09/2014,Kent St.,W 16 - 5,/team/331/11620,/contests/607165/box_score,https://stats.ncaa.org/contests/607165/box_score
05/10/2014,Kent St.,W 5 - 4,/team/331/11620,/contests/607381/box_score,https://stats.ncaa.org/contests/607381/box_score
05/11/2014,Kent St.,W 9 - 8,/team/331/11620,/contests/607640/box_score,https://stats.ncaa.org/contests/607640/box_score
05/15/2014,@ NIU,W 4 - 3,/team/503/11620,/contests/607881/box_score,https://stats.ncaa.org/contests/607881/box_score
05/16/2014,@ NIU,W 4 - 1,/team/503/11620,/contests/608030/box_score,https://stats.ncaa.org/contests/608030/box_score
05/17/2014,@ NIU,W 10 - 2,/team/503/11620,/contests/608219/box_score,https://stats.ncaa.org/contests/608219/box_score
05/21/2014,"Western Mich. @ Avon, Ohio",W 5 - 3,/team/774/11620,/contests/608487/box_score,https://stats.ncaa.org/contests/608487/box_score
05/22/2014,"Kent St. @ Avon, Ohio",L 3 - 4,/team/331/11620,/contests/608558/box_score,https://stats.ncaa.org/contests/608558/box_score
05/23/2014,"Western Mich. @ Avon, Ohio",L 1 - 4,/team/774/11620,/contests/608654/box_score,https://stats.ncaa.org/contests/608654/box_score
