Date,Opponent,Result,opponent_slug,slug,game_info_url
02/01/2013,@ Holy Names,L 5 - 8,/team/30175/11320,/contests/657146/box_score,https://stats.ncaa.org/contests/657146/box_score
02/02/2013,@ Holy Names,W 12 - 9,/team/30175/11320,/contests/657224/box_score,https://stats.ncaa.org/contests/657224/box_score
02/02/2013,@ Holy Names,W 9 - 5,/team/30175/11320,/game/index/1617772?org_id=1274,https://stats.ncaa.org/game/index/1617772?org_id=1274
02/03/2013,@ Holy Names,W 6 - 4,/team/30175/11320,/contests/657319/box_score,https://stats.ncaa.org/contests/657319/box_score
02/14/2013,@ Hawaii Pacific,W 10 - 3,/team/2696/11320,/contests/657825/box_score,https://stats.ncaa.org/contests/657825/box_score
02/15/2013,@ Hawaii Pacific,W 13 - 12 (10),/team/2696/11320,/contests/658014/box_score,https://stats.ncaa.org/contests/658014/box_score
02/15/2013,@ Hawaii Pacific,L 3 - 12,/team/2696/11320,/contests/658033/box_score,https://stats.ncaa.org/contests/658033/box_score
02/16/2013,@ Hawaii Pacific,L 3 - 4 (12),/team/2696/11320,/contests/658222/box_score,https://stats.ncaa.org/contests/658222/box_score
02/18/2013,@ Hawaii Pacific,L 3 - 9,/team/2696/11320,/contests/658657/box_score,https://stats.ncaa.org/contests/658657/box_score
02/20/2013,@ Chico St.,L 3 - 13,/team/95/11320,/contests/658824/box_score,https://stats.ncaa.org/contests/658824/box_score
02/21/2013,@ Chico St.,L 2 - 6,/team/95/11320,/contests/658886/box_score,https://stats.ncaa.org/contests/658886/box_score
02/21/2013,@ Chico St.,W 6 - 5 (10),/team/95/11320,/contests/658883/box_score,https://stats.ncaa.org/contests/658883/box_score
02/22/2013,@ Chico St.,L 0 - 13,/team/95/11320,/contests/659001/box_score,https://stats.ncaa.org/contests/659001/box_score
03/01/2013,Central Wash.,L 2 - 4,/team/1010/11320,/contests/660315/box_score,https://stats.ncaa.org/contests/660315/box_score
03/01/2013,Central Wash.,W 8 - 6,/team/1010/11320,/contests/660326/box_score,https://stats.ncaa.org/contests/660326/box_score
03/02/2013,Central Wash.,L 1 - 6,/team/1010/11320,/contests/660672/box_score,https://stats.ncaa.org/contests/660672/box_score
03/02/2013,Central Wash.,L 4 - 5,/team/1010/11320,/contests/660727/box_score,https://stats.ncaa.org/contests/660727/box_score
03/08/2013,Western Ore.,L 0 - 11,/team/1446/11320,/game/index/1869633?org_id=1274,https://stats.ncaa.org/game/index/1869633?org_id=1274
03/08/2013,Western Ore.,W 8 - 4,/team/1446/11320,/contests/662024/box_score,https://stats.ncaa.org/contests/662024/box_score
03/09/2013,Western Ore.,L 2 - 6,/team/1446/11320,/contests/662394/box_score,https://stats.ncaa.org/contests/662394/box_score
03/09/2013,Western Ore.,L 1 - 3,/team/1446/11320,/contests/662509/box_score,https://stats.ncaa.org/contests/662509/box_score
03/15/2013,@ Mont. St. Billings,L 4 - 5,/team/205/11320,/game/index/1911814?org_id=205,https://stats.ncaa.org/game/index/1911814?org_id=205
03/15/2013,@ Mont. St. Billings,L 11 - 13,/team/205/11320,/contests/663959/box_score,https://stats.ncaa.org/contests/663959/box_score
03/16/2013,@ Mont. St. Billings,W 4 - 2,/team/205/11320,/contests/664271/box_score,https://stats.ncaa.org/contests/664271/box_score
03/16/2013,@ Mont. St. Billings,W 7 - 5,/team/205/11320,/game/index/1913513?org_id=205,https://stats.ncaa.org/game/index/1913513?org_id=205
03/29/2013,Saint Martin's,W 8 - 7,/team/1343/11320,/contests/667740/box_score,https://stats.ncaa.org/contests/667740/box_score
03/29/2013,Saint Martin's,W 8 - 7,/team/1343/11320,/contests/667858/box_score,https://stats.ncaa.org/contests/667858/box_score
03/30/2013,Saint Martin's,W 8 - 6,/team/1343/11320,/contests/668276/box_score,https://stats.ncaa.org/contests/668276/box_score
03/30/2013,Saint Martin's,W 9 - 8,/team/1343/11320,/contests/668468/box_score,https://stats.ncaa.org/contests/668468/box_score
04/01/2013,Cal St. Dom. Hills,L 5 - 7,/team/92/11320,/contests/668696/box_score,https://stats.ncaa.org/contests/668696/box_score
04/01/2013,Cal St. Dom. Hills,W 3 - 2,/team/92/11320,/contests/668714/box_score,https://stats.ncaa.org/contests/668714/box_score
04/02/2013,Cal St. Dom. Hills,W 14 - 4,/team/92/11320,/contests/668929/box_score,https://stats.ncaa.org/contests/668929/box_score
04/02/2013,Cal St. Dom. Hills,W 4 - 2,/team/92/11320,/contests/668972/box_score,https://stats.ncaa.org/contests/668972/box_score
04/08/2013,@ Central Wash.,L 1 - 13,/team/1010/11320,/contests/670860/box_score,https://stats.ncaa.org/contests/670860/box_score
