Date,Opponent,Result,opponent_slug,slug,game_info_url
02/15/2018,Rust,W 21 - 1,NA,/contests/85185/box_score,https://stats.ncaa.org/contests/85185/box_score
02/15/2018,Rust,W 8 - 0,NA,/contests/85187/box_score,https://stats.ncaa.org/contests/85187/box_score
02/16/2018,Rust,W 15 - 0,NA,/contests/85339/box_score,https://stats.ncaa.org/contests/85339/box_score
02/16/2018,Rust,W 18 - 12,NA,/contests/85392/box_score,https://stats.ncaa.org/contests/85392/box_score
02/17/2018,@ Loyola (LA),W 12 - 3,NA,/contests/85556/box_score,https://stats.ncaa.org/contests/85556/box_score
02/17/2018,@ Loyola (LA),W 9 - 6,NA,/contests/85607/box_score,https://stats.ncaa.org/contests/85607/box_score
03/02/2018,Texas-Dallas,L 2 - 5,/team/23121/12973,/contests/87619/box_score,https://stats.ncaa.org/contests/87619/box_score
03/03/2018,Texas-Dallas,W 5 - 4,/team/23121/12973,/contests/87940/box_score,https://stats.ncaa.org/contests/87940/box_score
03/03/2018,Texas-Dallas,L 5 - 9,/team/23121/12973,/contests/88184/box_score,https://stats.ncaa.org/contests/88184/box_score
03/07/2018,Dakota St.,W 13 - 3,NA,/contests/89147/box_score,https://stats.ncaa.org/contests/89147/box_score
03/07/2018,Dakota St.,W 17 - 3,NA,/contests/89152/box_score,https://stats.ncaa.org/contests/89152/box_score
03/09/2018,@ Mary Hardin-Baylor,W 10 - 2,/team/1203/12973,/contests/89500/box_score,https://stats.ncaa.org/contests/89500/box_score
03/09/2018,@ Mary Hardin-Baylor,W 7 - 6 (11),/team/1203/12973,/contests/89516/box_score,https://stats.ncaa.org/contests/89516/box_score
03/10/2018,@ Mary Hardin-Baylor,L 6 - 8,/team/1203/12973,/contests/89762/box_score,https://stats.ncaa.org/contests/89762/box_score
03/14/2018,@ Austin,W 6 - 2,/team/953/12973,/contests/91017/box_score,https://stats.ncaa.org/contests/91017/box_score
03/14/2018,@ Austin,W 10 - 2,/team/953/12973,/contests/91019/box_score,https://stats.ncaa.org/contests/91019/box_score
03/23/2018,Sul Ross St.,L 2 - 6,/team/1390/12973,/contests/92969/box_score,https://stats.ncaa.org/contests/92969/box_score
03/24/2018,Sul Ross St.,W 2 - 1,/team/1390/12973,/contests/93282/box_score,https://stats.ncaa.org/contests/93282/box_score
03/24/2018,Sul Ross St.,L 9 - 10,/team/1390/12973,/contests/93379/box_score,https://stats.ncaa.org/contests/93379/box_score
03/29/2018,@ Concordia (TX),L 0 - 15,/team/24400/12973,/contests/94537/box_score,https://stats.ncaa.org/contests/94537/box_score
03/29/2018,@ Concordia (TX),L 2 - 5,/team/24400/12973,/contests/94546/box_score,https://stats.ncaa.org/contests/94546/box_score
03/30/2018,@ Concordia (TX),L 1 - 2 (10),/team/24400/12973,/contests/94641/box_score,https://stats.ncaa.org/contests/94641/box_score
04/06/2018,Belhaven,W 2 - 0,/team/30197/12973,/contests/96311/box_score,https://stats.ncaa.org/contests/96311/box_score
04/06/2018,Belhaven,L 0 - 7,/team/30197/12973,/contests/96334/box_score,https://stats.ncaa.org/contests/96334/box_score
04/09/2018,Centenary (LA),W 8 - 2,/team/125/12973,/contests/97411/box_score,https://stats.ncaa.org/contests/97411/box_score
04/14/2018,@ UT Tyler,W 5 - 3,/team/30028/12973,/contests/99074/box_score,https://stats.ncaa.org/contests/99074/box_score
04/14/2018,@ UT Tyler,L 3 - 8,/team/30028/12973,/contests/99128/box_score,https://stats.ncaa.org/contests/99128/box_score
04/15/2018,@ UT Tyler,L 5 - 9,/team/30028/12973,/contests/99246/box_score,https://stats.ncaa.org/contests/99246/box_score
04/20/2018,LeTourneau,L 5 - 7,/team/8490/12973,/contests/100015/box_score,https://stats.ncaa.org/contests/100015/box_score
04/21/2018,LeTourneau,W 4 - 2,/team/8490/12973,/contests/100482/box_score,https://stats.ncaa.org/contests/100482/box_score
04/21/2018,LeTourneau,L 8 - 9 (11),/team/8490/12973,/contests/100685/box_score,https://stats.ncaa.org/contests/100685/box_score
04/27/2018,@ Howard Payne,L 1 - 10,/team/2741/12973,/contests/102197/box_score,https://stats.ncaa.org/contests/102197/box_score
04/27/2018,@ Howard Payne,W 6 - 2,/team/2741/12973,/contests/102221/box_score,https://stats.ncaa.org/contests/102221/box_score
04/28/2018,@ Howard Payne,W 12 - 9,/team/2741/12973,/contests/102390/box_score,https://stats.ncaa.org/contests/102390/box_score
