year,season_id,date,home_team,home_team_id,home_team_score,home_team_conference,home_team_conference_id,home_team_slug,home_team_division,away_team,away_team_id,away_team_score,away_team_conference,away_team_conference_id,away_team_slug,away_team_division,neutral_site,innings,slug,game_info_url
2023,16340,02/24/2023,Merrimack,410,0,NEC,846,/team/410/16340,1,Ball St.,47,9,MAC,875,/team/47/16340,1,,,/contests/2391377/box_score,https://stats.ncaa.org/contests/2391377/box_score
2023,16340,02/25/2023,Canisius ,116,11,MAAC,871,/team/116/16340,1,Merrimack,410,4,NEC,846,/team/410/16340,1,"Mount Pleasant, SC",,/contests/2391689/box_score,https://stats.ncaa.org/contests/2391689/box_score
2023,16340,02/26/2023,Bucknell ,83,12,Patriot,838,/team/83/16340,1,Merrimack,410,3,NEC,846,/team/410/16340,1,"Mount Pleasant, SC",,/contests/2392081/box_score,https://stats.ncaa.org/contests/2392081/box_score
2023,16340,03/03/2023,Merrimack,410,4,NEC,846,/team/410/16340,1,Monmouth ,439,18,CAA,837,/team/439/16340,1,"Hampton, VA",,/contests/2392806/box_score,https://stats.ncaa.org/contests/2392806/box_score
2023,16340,03/04/2023,Monmouth,439,10,CAA,837,/team/439/16340,1,Merrimack,410,7,NEC,846,/team/410/16340,1,,,/contests/2393212/box_score,https://stats.ncaa.org/contests/2393212/box_score
2023,16340,03/05/2023,Merrimack,410,,NEC,846,/team/410/16340,1,Monmouth ,439,,CAA,837,/team/439/16340,1,"Hampton, VA",,,
2023,16340,03/07/2023,Richmond,575,,Atlantic 10,820,/team/575/16340,1,Merrimack,410,,NEC,846,/team/410/16340,1,,,,
2023,16340,03/08/2023,Richmond,575,,Atlantic 10,820,/team/575/16340,1,Merrimack,410,,NEC,846,/team/410/16340,1,,,,
2023,16340,03/10/2023,Delaware St.,178,,NEC,846,/team/178/16340,1,Merrimack,410,,NEC,846,/team/410/16340,1,,,,
2023,16340,03/11/2023,Delaware St.,178,,NEC,846,/team/178/16340,1,Merrimack,410,,NEC,846,/team/410/16340,1,,,,
2023,16340,03/12/2023,Delaware St.,178,,NEC,846,/team/178/16340,1,Merrimack,410,,NEC,846,/team/410/16340,1,,,,
2023,16340,03/14/2023,Rhode Island,572,,Atlantic 10,820,/team/572/16340,1,Merrimack,410,,NEC,846,/team/410/16340,1,,,,
2023,16340,03/15/2023,Merrimack,410,,NEC,846,/team/410/16340,1,Bryant,81,,America East,845,/team/81/16340,1,,,,
2023,16340,03/17/2023,Merrimack,410,,NEC,846,/team/410/16340,1,Coppin St.,165,,NEC,846,/team/165/16340,1,,,,
2023,16340,03/18/2023,Merrimack,410,,NEC,846,/team/410/16340,1,Coppin St.,165,,NEC,846,/team/165/16340,1,,,,
2023,16340,03/19/2023,Merrimack,410,,NEC,846,/team/410/16340,1,Coppin St.,165,,NEC,846,/team/165/16340,1,,,,
2023,16340,03/22/2023,Northeastern,500,,CAA,837,/team/500/16340,1,Merrimack,410,,NEC,846,/team/410/16340,1,,,,
2023,16340,03/25/2023,St. Bonaventure,596,,Atlantic 10,820,/team/596/16340,1,Merrimack,410,,NEC,846,/team/410/16340,1,,,,
2023,16340,03/25/2023,St. Bonaventure,596,,Atlantic 10,820,/team/596/16340,1,Merrimack,410,,NEC,846,/team/410/16340,1,,,,
2023,16340,03/26/2023,St. Bonaventure,596,,Atlantic 10,820,/team/596/16340,1,Merrimack,410,,NEC,846,/team/410/16340,1,,,,
2023,16340,03/29/2023,Merrimack,410,,NEC,846,/team/410/16340,1,Bryant,81,,America East,845,/team/81/16340,1,,,,
2023,16340,03/31/2023,UMES,393,,NEC,846,/team/393/16340,1,Merrimack,410,,NEC,846,/team/410/16340,1,,,,
2023,16340,04/01/2023,UMES,393,,NEC,846,/team/393/16340,1,Merrimack,410,,NEC,846,/team/410/16340,1,,,,
2023,16340,04/02/2023,UMES,393,,NEC,846,/team/393/16340,1,Merrimack,410,,NEC,846,/team/410/16340,1,,,,
2023,16340,04/05/2023,Holy Cross,285,,Patriot,838,/team/285/16340,1,Merrimack,410,,NEC,846,/team/410/16340,1,,,,
2023,16340,04/06/2023,Merrimack,410,,NEC,846,/team/410/16340,1,Wagner,748,,NEC,846,/team/748/16340,1,,,,
2023,16340,04/07/2023,Merrimack,410,,NEC,846,/team/410/16340,1,Wagner,748,,NEC,846,/team/748/16340,1,,,,
2023,16340,04/08/2023,Merrimack,410,,NEC,846,/team/410/16340,1,Wagner,748,,NEC,846,/team/748/16340,1,,,,
2023,16340,04/11/2023,Merrimack,410,,NEC,846,/team/410/16340,1,UMass Lowell,368,,America East,845,/team/368/16340,1,,,,
2023,16340,04/14/2023,Central Conn. St.,127,,NEC,846,/team/127/16340,1,Merrimack,410,,NEC,846,/team/410/16340,1,,,,
2023,16340,04/15/2023,Merrimack,410,,NEC,846,/team/410/16340,1,Central Conn. St.,127,,NEC,846,/team/127/16340,1,,,,
2023,16340,04/16/2023,Merrimack,410,,NEC,846,/team/410/16340,1,Central Conn. St.,127,,NEC,846,/team/127/16340,1,,,,
2023,16340,04/18/2023,UMass Lowell,368,,America East,845,/team/368/16340,1,Merrimack,410,,NEC,846,/team/410/16340,1,,,,
2023,16340,04/19/2023,Bryant,81,,America East,845,/team/81/16340,1,Merrimack,410,,NEC,846,/team/410/16340,1,,,,
