Date,Opponent,Result,opponent_slug,slug,game_info_url
03/01/2015,"Newbury @ Fort Myers, Fla.",W 8 - 6,/team/21772/12080,/contests/407158/box_score,https://stats.ncaa.org/contests/407158/box_score
03/02/2015,"John Carroll @ Port Charlotte, FL",L 9 - 11,/team/320/12080,/contests/407297/box_score,https://stats.ncaa.org/contests/407297/box_score
03/02/2015,"John Carroll @ Port Charlotte, FL",L 3 - 7,/team/320/12080,/contests/407308/box_score,https://stats.ncaa.org/contests/407308/box_score
03/04/2015,"Northland @ Fort Myers, FL",W 16 - 3,/team/1267/12080,/contests/407515/box_score,https://stats.ncaa.org/contests/407515/box_score
03/04/2015,"Finlandia @ Fort Myers, FL",W 24 - 1,/team/30032/12080,/contests/407516/box_score,https://stats.ncaa.org/contests/407516/box_score
03/05/2015,"Saint John's (MN) @ Fort Myers, Fla.",L 0 - 10,/team/602/12080,/contests/407581/box_score,https://stats.ncaa.org/contests/407581/box_score
03/05/2015,"Saint John's (MN) @ Fort Myers, Fla.",L 13 - 14,/team/602/12080,/contests/407593/box_score,https://stats.ncaa.org/contests/407593/box_score
03/06/2015,"Alvernia @ Fort Myers, FL",W 7 - 2,/team/938/12080,/contests/407737/box_score,https://stats.ncaa.org/contests/407737/box_score
03/13/2015,@ Lourdes,W 3 - 2,NA,/contests/409534/box_score,https://stats.ncaa.org/contests/409534/box_score
03/15/2015,"Goshen @ Westfield, IN",W 2 - 0,NA,/game/index/3841488?org_id=987,https://stats.ncaa.org/game/index/3841488?org_id=987
03/15/2015,"Goshen @ Westfield, IN",W 3 - 2,NA,/contests/410541/box_score,https://stats.ncaa.org/contests/410541/box_score
03/17/2015,@ Albion,L 2 - 3,/team/15/12080,/contests/410833/box_score,https://stats.ncaa.org/contests/410833/box_score
03/20/2015,Franklin,W 6 - 2,/team/2694/12080,/contests/411434/box_score,https://stats.ncaa.org/contests/411434/box_score
03/21/2015,Franklin,W 6 - 4,/team/2694/12080,/contests/411807/box_score,https://stats.ncaa.org/contests/411807/box_score
03/21/2015,Franklin,W 21 - 17,/team/2694/12080,/contests/411981/box_score,https://stats.ncaa.org/contests/411981/box_score
03/25/2015,Defiance,W 8 - 7,/team/1050/12080,/contests/412981/box_score,https://stats.ncaa.org/contests/412981/box_score
03/27/2015,@ Hanover,W 9 - 6,/team/1115/12080,/contests/413229/box_score,https://stats.ncaa.org/contests/413229/box_score
03/28/2015,@ Hanover,W 12 - 2,/team/1115/12080,/contests/413562/box_score,https://stats.ncaa.org/contests/413562/box_score
03/28/2015,@ Hanover,L 9 - 10 (10),/team/1115/12080,/contests/413732/box_score,https://stats.ncaa.org/contests/413732/box_score
03/31/2015,Defiance,W 5 - 3,/team/1050/12080,/contests/414594/box_score,https://stats.ncaa.org/contests/414594/box_score
04/04/2015,@ Mt. St. Joseph,L 9 - 16,/team/8567/12080,/contests/415965/box_score,https://stats.ncaa.org/contests/415965/box_score
04/04/2015,@ Mt. St. Joseph,W 17 - 8,/team/8567/12080,/contests/416178/box_score,https://stats.ncaa.org/contests/416178/box_score
04/06/2015,@ Mt. St. Joseph,L 2 - 12,/team/8567/12080,/contests/416385/box_score,https://stats.ncaa.org/contests/416385/box_score
04/07/2015,@ Earlham,L 6 - 7,/team/195/12080,/contests/416602/box_score,https://stats.ncaa.org/contests/416602/box_score
04/11/2015,Manchester,L 12 - 13,/team/1192/12080,/contests/417549/box_score,https://stats.ncaa.org/contests/417549/box_score
04/11/2015,Manchester,W 14 - 4,/team/1192/12080,/contests/417807/box_score,https://stats.ncaa.org/contests/417807/box_score
04/12/2015,Manchester,W 7 - 6,/team/1192/12080,/contests/418139/box_score,https://stats.ncaa.org/contests/418139/box_score
04/14/2015,@ Defiance,L 4 - 6,/team/1050/12080,/contests/418654/box_score,https://stats.ncaa.org/contests/418654/box_score
04/17/2015,Anderson (IN),L 8 - 11,/team/939/12080,/contests/419364/box_score,https://stats.ncaa.org/contests/419364/box_score
04/18/2015,Anderson (IN),W 6 - 4,/team/939/12080,/contests/419801/box_score,https://stats.ncaa.org/contests/419801/box_score
04/18/2015,Anderson (IN),W 5 - 4,/team/939/12080,/contests/420091/box_score,https://stats.ncaa.org/contests/420091/box_score
04/19/2015,@ Ohio Northern,L 6 - 19,/team/517/12080,/contests/420439/box_score,https://stats.ncaa.org/contests/420439/box_score
04/21/2015,@ Earlham,W 12 - 3,/team/195/12080,/contests/420811/box_score,https://stats.ncaa.org/contests/420811/box_score
04/25/2015,Rose-Hulman,L 2 - 3 (11),/team/585/12080,/contests/421850/box_score,https://stats.ncaa.org/contests/421850/box_score
04/25/2015,Rose-Hulman,L 0 - 7,/team/585/12080,/contests/422050/box_score,https://stats.ncaa.org/contests/422050/box_score
04/26/2015,Rose-Hulman,L 1 - 2,/team/585/12080,/contests/422313/box_score,https://stats.ncaa.org/contests/422313/box_score
04/28/2015,Earlham,L 0 - 2,/team/195/12080,/contests/422842/box_score,https://stats.ncaa.org/contests/422842/box_score
05/01/2015,@ Transylvania,L 2 - 3 (12),/team/28749/12080,/contests/423568/box_score,https://stats.ncaa.org/contests/423568/box_score
05/02/2015,@ Transylvania,W 6 - 5,/team/28749/12080,/contests/424084/box_score,https://stats.ncaa.org/contests/424084/box_score
05/02/2015,@ Transylvania,W 10 - 9,/team/28749/12080,/contests/424106/box_score,https://stats.ncaa.org/contests/424106/box_score
