year,season_id,date,home_team,home_team_id,home_team_score,home_team_conference,home_team_conference_id,home_team_slug,home_team_division,away_team,away_team_id,away_team_score,away_team_conference,away_team_conference_id,away_team_slug,away_team_division,neutral_site,innings,slug,game_info_url,game_pbp_url,contest_id,game_pbp_id
2018,12973,02/16/2018,USC Upstate,10411,10,ASUN,920,/team/10411/12973,1,Dayton,175,8,Atlantic 10,820,/team/175/12973,1,NA,NA,/contests/85217/box_score,https://stats.ncaa.org/contests/85217/box_score,https://stats.ncaa.org/game/play_by_play/4499174,85217,4499174
2018,12973,02/17/2018,USC Upstate,10411,5,ASUN,920,/team/10411/12973,1,Kentucky,334,6,SEC,911,/team/334/12973,1,NA,10,/contests/85537/box_score,https://stats.ncaa.org/contests/85537/box_score,https://stats.ncaa.org/game/play_by_play/4498736,85537,4498736
2018,12973,02/17/2018,USC Upstate,10411,3,ASUN,920,/team/10411/12973,1,Kentucky,334,10,SEC,911,/team/334/12973,1,NA,NA,/contests/85588/box_score,https://stats.ncaa.org/contests/85588/box_score,https://stats.ncaa.org/game/play_by_play/4498738,85588,4498738
2018,12973,02/18/2018,USC Upstate,10411,4,ASUN,920,/team/10411/12973,1,Fordham,236,4,Atlantic 10,820,/team/236/12973,1,NA,10,/contests/85758/box_score,https://stats.ncaa.org/contests/85758/box_score,https://stats.ncaa.org/game/play_by_play/4499810,85758,4499810
2018,12973,02/20/2018,USC Upstate,10411,9,ASUN,920,/team/10411/12973,1,Winthrop,792,5,Big South,826,/team/792/12973,1,NA,NA,/contests/86083/box_score,https://stats.ncaa.org/contests/86083/box_score,https://stats.ncaa.org/game/play_by_play/4501291,86083,4501291
2018,12973,02/23/2018,USC Upstate,10411,12,ASUN,920,/team/10411/12973,1,Seton Hall,635,1,Big East,30184,/team/635/12973,1,NA,NA,/contests/86264/box_score,https://stats.ncaa.org/contests/86264/box_score,https://stats.ncaa.org/game/play_by_play/4503994,86264,4503994
2018,12973,02/24/2018,USC Upstate,10411,1,ASUN,920,/team/10411/12973,1,Pittsburgh,545,3,ACC,821,/team/545/12973,1,NA,NA,/contests/86524/box_score,https://stats.ncaa.org/contests/86524/box_score,https://stats.ncaa.org/game/play_by_play/4504468,86524,4504468
2018,12973,02/24/2018,USC Upstate,10411,1,ASUN,920,/team/10411/12973,1,Xavier,812,7,Big East,30184,/team/812/12973,1,NA,NA,/contests/86815/box_score,https://stats.ncaa.org/contests/86815/box_score,https://stats.ncaa.org/game/play_by_play/4508045,86815,4508045
2018,12973,02/27/2018,Presbyterian,1320,3,Big South,826,/team/1320/12973,1,USC Upstate,10411,2,ASUN,920,/team/10411/12973,1,NA,NA,/contests/87282/box_score,https://stats.ncaa.org/contests/87282/box_score,https://stats.ncaa.org/game/play_by_play/4509305,87282,4509305
2018,12973,03/02/2018,USC Upstate,10411,14,ASUN,920,/team/10411/12973,1,Longwood,363,2,Big South,826,/team/363/12973,1,NA,NA,/contests/87569/box_score,https://stats.ncaa.org/contests/87569/box_score,https://stats.ncaa.org/game/play_by_play/4511151,87569,4511151
2018,12973,03/03/2018,USC Upstate,10411,2,ASUN,920,/team/10411/12973,1,Longwood,363,0,Big South,826,/team/363/12973,1,NA,NA,/contests/87803/box_score,https://stats.ncaa.org/contests/87803/box_score,https://stats.ncaa.org/game/play_by_play/4512457,87803,4512457
2018,12973,03/04/2018,USC Upstate,10411,1,ASUN,920,/team/10411/12973,1,Longwood,363,3,Big South,826,/team/363/12973,1,NA,NA,/contests/88308/box_score,https://stats.ncaa.org/contests/88308/box_score,https://stats.ncaa.org/game/play_by_play/4514012,88308,4514012
2018,12973,03/07/2018,Charleston So.,48,3,Big South,826,/team/48/12973,1,USC Upstate,10411,7,ASUN,920,/team/10411/12973,1,NA,NA,/contests/89081/box_score,https://stats.ncaa.org/contests/89081/box_score,https://stats.ncaa.org/game/play_by_play/4518096,89081,4518096
2018,12973,03/09/2018,USC Upstate,10411,5,ASUN,920,/team/10411/12973,1,Penn,540,3,Ivy League,865,/team/540/12973,1,NA,NA,/contests/89363/box_score,https://stats.ncaa.org/contests/89363/box_score,https://stats.ncaa.org/game/play_by_play/4519875,89363,4519875
2018,12973,03/10/2018,USC Upstate,10411,5,ASUN,920,/team/10411/12973,1,Penn,540,7,Ivy League,865,/team/540/12973,1,NA,NA,/contests/89923/box_score,https://stats.ncaa.org/contests/89923/box_score,https://stats.ncaa.org/game/play_by_play/4521904,89923,4521904
2018,12973,03/10/2018,USC Upstate,10411,7,ASUN,920,/team/10411/12973,1,Penn,540,2,Ivy League,865,/team/540/12973,1,NA,NA,/contests/90171/box_score,https://stats.ncaa.org/contests/90171/box_score,https://stats.ncaa.org/game/play_by_play/4521270,90171,4521270
2018,12973,03/14/2018,Wofford,2915,10,SoCon,912,/team/2915/12973,1,USC Upstate,10411,2,ASUN,920,/team/10411/12973,1,NA,NA,/contests/90881/box_score,https://stats.ncaa.org/contests/90881/box_score,https://stats.ncaa.org/game/play_by_play/4526214,90881,4526214
2018,12973,03/16/2018,USC Upstate,10411,8,ASUN,920,/team/10411/12973,1,Ohio,519,1,MAC,875,/team/519/12973,1,NA,NA,/contests/91187/box_score,https://stats.ncaa.org/contests/91187/box_score,https://stats.ncaa.org/game/play_by_play/4528270,91187,4528270
2018,12973,03/17/2018,USC Upstate,10411,12,ASUN,920,/team/10411/12973,1,Ohio,519,7,MAC,875,/team/519/12973,1,NA,NA,/contests/91522/box_score,https://stats.ncaa.org/contests/91522/box_score,https://stats.ncaa.org/game/play_by_play/4529849,91522,4529849
2018,12973,03/18/2018,USC Upstate,10411,5,ASUN,920,/team/10411/12973,1,Ohio,519,10,MAC,875,/team/519/12973,1,NA,NA,/contests/92061/box_score,https://stats.ncaa.org/contests/92061/box_score,https://stats.ncaa.org/game/play_by_play/4532586,92061,4532586
2018,12973,03/20/2018,USC Upstate,10411,10,ASUN,920,/team/10411/12973,1,Presbyterian,1320,3,Big South,826,/team/1320/12973,1,NA,NA,/contests/92510/box_score,https://stats.ncaa.org/contests/92510/box_score,https://stats.ncaa.org/game/play_by_play/4533043,92510,4533043
2018,12973,03/21/2018,USC Upstate,10411,1,ASUN,920,/team/10411/12973,1,Charleston So.,48,6,Big South,826,/team/48/12973,1,NA,NA,/contests/92659/box_score,https://stats.ncaa.org/contests/92659/box_score,https://stats.ncaa.org/game/play_by_play/4533651,92659,4533651
2018,12973,03/23/2018,USC Upstate,10411,5,ASUN,920,/team/10411/12973,1,Dayton,175,6,Atlantic 10,820,/team/175/12973,1,NA,NA,/contests/92829/box_score,https://stats.ncaa.org/contests/92829/box_score,https://stats.ncaa.org/game/play_by_play/4535119,92829,4535119
2018,12973,03/24/2018,USC Upstate,10411,8,ASUN,920,/team/10411/12973,1,Dayton,175,0,Atlantic 10,820,/team/175/12973,1,NA,NA,/contests/93152/box_score,https://stats.ncaa.org/contests/93152/box_score,https://stats.ncaa.org/game/play_by_play/4536615,93152,4536615
2018,12973,03/25/2018,USC Upstate,10411,15,ASUN,920,/team/10411/12973,1,Dayton,175,2,Atlantic 10,820,/team/175/12973,1,NA,NA,/contests/93585/box_score,https://stats.ncaa.org/contests/93585/box_score,https://stats.ncaa.org/game/play_by_play/4537627,93585,4537627
2018,12973,03/27/2018,N.C. A&T,488,6,MEAC,876,/team/488/12973,1,USC Upstate,10411,1,ASUN,920,/team/10411/12973,1,NA,NA,/contests/94045/box_score,https://stats.ncaa.org/contests/94045/box_score,https://stats.ncaa.org/game/play_by_play/4539770,94045,4539770
2018,12973,03/29/2018,USC Upstate,10411,4,ASUN,920,/team/10411/12973,1,Kennesaw St.,1157,9,ASUN,920,/team/1157/12973,1,NA,NA,/contests/94422/box_score,https://stats.ncaa.org/contests/94422/box_score,https://stats.ncaa.org/game/play_by_play/4541029,94422,4541029
2018,12973,03/30/2018,USC Upstate,10411,9,ASUN,920,/team/10411/12973,1,Kennesaw St.,1157,3,ASUN,920,/team/1157/12973,1,NA,NA,/contests/94618/box_score,https://stats.ncaa.org/contests/94618/box_score,https://stats.ncaa.org/game/play_by_play/4542264,94618,4542264
2018,12973,03/31/2018,USC Upstate,10411,2,ASUN,920,/team/10411/12973,1,Kennesaw St.,1157,5,ASUN,920,/team/1157/12973,1,NA,NA,/contests/95093/box_score,https://stats.ncaa.org/contests/95093/box_score,https://stats.ncaa.org/game/play_by_play/4543306,95093,4543306
2018,12973,04/03/2018,USC Upstate,10411,9,ASUN,920,/team/10411/12973,1,UNC Asheville,456,5,Big South,826,/team/456/12973,1,NA,NA,/contests/95802/box_score,https://stats.ncaa.org/contests/95802/box_score,https://stats.ncaa.org/game/play_by_play/4545704,95802,4545704
2018,12973,04/04/2018,Gardner-Webb,1092,6,Big South,826,/team/1092/12973,1,USC Upstate,10411,3,ASUN,920,/team/10411/12973,1,NA,NA,/contests/95923/box_score,https://stats.ncaa.org/contests/95923/box_score,https://stats.ncaa.org/game/play_by_play/4548494,95923,4548494
2018,12973,04/06/2018,North Florida,2711,3,ASUN,920,/team/2711/12973,1,USC Upstate,10411,0,ASUN,920,/team/10411/12973,1,NA,NA,/contests/96221/box_score,https://stats.ncaa.org/contests/96221/box_score,https://stats.ncaa.org/game/play_by_play/4548294,96221,4548294
2018,12973,04/07/2018,North Florida,2711,13,ASUN,920,/team/2711/12973,1,USC Upstate,10411,6,ASUN,920,/team/10411/12973,1,NA,NA,/contests/96536/box_score,https://stats.ncaa.org/contests/96536/box_score,https://stats.ncaa.org/game/play_by_play/4551002,96536,4551002
2018,12973,04/08/2018,North Florida,2711,3,ASUN,920,/team/2711/12973,1,USC Upstate,10411,2,ASUN,920,/team/10411/12973,1,NA,NA,/contests/96969/box_score,https://stats.ncaa.org/contests/96969/box_score,https://stats.ncaa.org/game/play_by_play/4550702,96969,4550702
2018,12973,04/10/2018,UNC Asheville,456,3,Big South,826,/team/456/12973,1,USC Upstate,10411,10,ASUN,920,/team/10411/12973,1,NA,NA,/contests/97517/box_score,https://stats.ncaa.org/contests/97517/box_score,https://stats.ncaa.org/game/play_by_play/4553010,97517,4553010
2018,12973,04/11/2018,USC Upstate,10411,2,ASUN,920,/team/10411/12973,1,Gardner-Webb,1092,8,Big South,826,/team/1092/12973,1,NA,NA,/contests/97792/box_score,https://stats.ncaa.org/contests/97792/box_score,https://stats.ncaa.org/game/play_by_play/4554227,97792,4554227
2018,12973,04/13/2018,NJIT,471,7,ASUN,920,/team/471/12973,1,USC Upstate,10411,3,ASUN,920,/team/10411/12973,1,NA,NA,/contests/98292/box_score,https://stats.ncaa.org/contests/98292/box_score,https://stats.ncaa.org/game/play_by_play/4556134,98292,4556134
2018,12973,04/14/2018,NJIT,471,7,ASUN,920,/team/471/12973,1,USC Upstate,10411,9,ASUN,920,/team/10411/12973,1,NA,NA,/contests/99046/box_score,https://stats.ncaa.org/contests/99046/box_score,https://stats.ncaa.org/game/play_by_play/4557187,99046,4557187
2018,12973,04/14/2018,NJIT,471,1,ASUN,920,/team/471/12973,1,USC Upstate,10411,9,ASUN,920,/team/10411/12973,1,NA,NA,/contests/99099/box_score,https://stats.ncaa.org/contests/99099/box_score,https://stats.ncaa.org/game/play_by_play/4557780,99099,4557780
