year,season_id,date,home_team,home_team_id,home_team_score,home_team_conference,home_team_conference_id,home_team_slug,home_team_division,away_team,away_team_id,away_team_score,away_team_conference,away_team_conference_id,away_team_slug,away_team_division,neutral_site,innings,slug,game_info_url
2023,16340,02/17/2023,New Mexico,473,7,Mountain West,5486,/team/473/16340,1,Oregon St. ,528,2,Pac-12,905,/team/528/16340,1,"Surprise, AZ",,/contests/2390332/box_score,https://stats.ncaa.org/contests/2390332/box_score
2023,16340,02/18/2023,New Mexico,473,3,Mountain West,5486,/team/473/16340,1,UC Santa Barbara ,104,1,Big West,904,/team/104/16340,1,"surprise, AZ",,/contests/2390597/box_score,https://stats.ncaa.org/contests/2390597/box_score
2023,16340,02/19/2023,New Mexico,473,6,Mountain West,5486,/team/473/16340,1,Oregon St. ,528,14,Pac-12,905,/team/528/16340,1,"Surprise, AZ",,/contests/2390910/box_score,https://stats.ncaa.org/contests/2390910/box_score
2023,16340,02/20/2023,Minnesota ,428,3,Big Ten,827,/team/428/16340,1,New Mexico,473,4,Mountain West,5486,/team/473/16340,1,"Surprise, Ariz.",12,/contests/2391072/box_score,https://stats.ncaa.org/contests/2391072/box_score
2023,16340,02/24/2023,New Mexico,473,30,Mountain West,5486,/team/473/16340,1,Northern Colo.,502,1,Summit League,819,/team/502/16340,1,,,/contests/2391294/box_score,https://stats.ncaa.org/contests/2391294/box_score
2023,16340,02/25/2023,New Mexico,473,11,Mountain West,5486,/team/473/16340,1,Northern Colo.,502,3,Summit League,819,/team/502/16340,1,,,/contests/2391640/box_score,https://stats.ncaa.org/contests/2391640/box_score
2023,16340,02/25/2023,New Mexico,473,18,Mountain West,5486,/team/473/16340,1,Northern Colo.,502,2,Summit League,819,/team/502/16340,1,,,/contests/2408029/box_score,https://stats.ncaa.org/contests/2408029/box_score
2023,16340,03/03/2023,New Mexico,473,14,Mountain West,5486,/team/473/16340,1,St. Bonaventure,596,4,Atlantic 10,820,/team/596/16340,1,,,/contests/2392631/box_score,https://stats.ncaa.org/contests/2392631/box_score
2023,16340,03/04/2023,New Mexico,473,8,Mountain West,5486,/team/473/16340,1,St. Bonaventure,596,17,Atlantic 10,820,/team/596/16340,1,,,/contests/2392978/box_score,https://stats.ncaa.org/contests/2392978/box_score
2023,16340,03/04/2023,New Mexico,473,20,Mountain West,5486,/team/473/16340,1,St. Bonaventure,596,3,Atlantic 10,820,/team/596/16340,1,,,/contests/2408145/box_score,https://stats.ncaa.org/contests/2408145/box_score
2023,16340,03/05/2023,New Mexico,473,,Mountain West,5486,/team/473/16340,1,St. Bonaventure,596,,Atlantic 10,820,/team/596/16340,1,,,,
2023,16340,03/07/2023,Texas Tech,700,,Big 12,25354,/team/700/16340,1,New Mexico,473,,Mountain West,5486,/team/473/16340,1,,,,
2023,16340,03/10/2023,New Mexico,473,,Mountain West,5486,/team/473/16340,1,Air Force,721,,Mountain West,5486,/team/721/16340,1,,,,
2023,16340,03/11/2023,New Mexico,473,,Mountain West,5486,/team/473/16340,1,Air Force,721,,Mountain West,5486,/team/721/16340,1,,,,
2023,16340,03/12/2023,New Mexico,473,,Mountain West,5486,/team/473/16340,1,Air Force,721,,Mountain West,5486,/team/721/16340,1,,,,
2023,16340,03/14/2023,Grand Canyon,1104,,WAC,923,/team/1104/16340,1,New Mexico,473,,Mountain West,5486,/team/473/16340,1,,,,
2023,16340,03/17/2023,Fresno St.,96,,Mountain West,5486,/team/96/16340,1,New Mexico,473,,Mountain West,5486,/team/473/16340,1,,,,
2023,16340,03/18/2023,Fresno St.,96,,Mountain West,5486,/team/96/16340,1,New Mexico,473,,Mountain West,5486,/team/473/16340,1,,,,
2023,16340,03/19/2023,Fresno St.,96,,Mountain West,5486,/team/96/16340,1,New Mexico,473,,Mountain West,5486,/team/473/16340,1,,,,
